experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,family,canonicalization,selected_columns,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_centered,cf26f38091e76190,standard,298,12.301216668257654,3.0073287613790067,0.003331742784543067,902.6293312109469,2.9555094419429246,23.743692999136446,-2110.6189311444937,4.020346722999055,0.0,ple,centered,3;4,302,209409,23,0.2593213310248097,0.27469402778686614,0.276692526664233,0.8714877936434823,0.8735335667342301,0.04813551902770996,16.957908630371094,0.02968679927289486,6.185575122013688
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,ple_centered,cf26f38091e76190,standard,298,12.301216668257654,3.0073287613790067,0.003331742784543067,902.6293312109469,2.9555094419429246,23.743692999136446,-2110.6189311444937,4.020346722999055,0.0,ple,centered,3;4,302,209409,19,0.26252931712590405,0.274840447086998,0.27606574838242,0.872255489021956,0.8739635157545605,0.04796532168984413,15.91230583190918,0.029762137681245804,4.722908999072388
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,ple_centered,cf26f38091e76190,standard,298,12.301216668257654,3.0073287613790067,0.003331742784543067,902.6293312109469,2.9555094419429246,23.743692999136446,-2110.6189311444937,4.020346722999055,0.0,ple,centered,3;4,302,209409,15,0.26590856051559436,0.2748440103234263,0.2772227521017562,0.872255489021956,0.8716295067870524,0.0691462829709053,14.62548828125,0.029910266399383545,3.938368930015713
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,ple_centered,cf26f38091e76190,standard,298,12.301216668257654,3.0073287613790067,0.003331742784543067,902.6293312109469,2.9555094419429246,23.743692999136446,-2110.6189311444937,4.020346722999055,0.0,ple,centered,3;4,302,209409,25,0.2591614407842181,0.2743534922238099,0.2786142287970294,0.874251497005988,0.8696026042626375,0.05383018031716347,17.25462532043457,0.029647596180438995,5.748550477204844
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,ple_centered,cf26f38091e76190,standard,298,12.301216668257654,3.0073287613790067,0.003331742784543067,902.6293312109469,2.9555094419429246,23.743692999136446,-2110.6189311444937,4.020346722999055,0.0,ple,centered,3;4,302,209409,30,0.2550630663836194,0.27560332106323826,0.2815748281786872,0.8745585751573776,0.8694183403967816,0.06042429059743881,18.749778747558594,0.029704054817557335,6.96247323602438
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_centered,cf26f38091e76190,standard,298,15.377684074747405,2.0542198076369553,0.005729124449155938,358.55737222458146,2.554558656369294,16.13649188243164,-2100.559659909047,4.020346722999055,0.0,identity,centered,3;4,302,209409,14,0.2621826935211907,0.2745582630360303,0.2717678761724895,0.8707200982650084,0.8758675757017382,0.047798074781894684,20.639184951782227,0.028605066239833832,3.720760869095102
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,identity_centered,cf26f38091e76190,standard,298,15.377684074747405,2.0542198076369553,0.005729124449155938,358.55737222458146,2.554558656369294,16.13649188243164,-2100.559659909047,4.020346722999055,0.0,identity,centered,3;4,302,209409,9,0.2650906425297062,0.27617566916582087,0.27338963842333364,0.8694917856594503,0.8749462563724587,0.047369059175252914,18.830808639526367,0.028735069558024406,2.6690189100336283
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,identity_centered,cf26f38091e76190,standard,298,15.377684074747405,2.0542198076369553,0.005729124449155938,358.55737222458146,2.554558656369294,16.13649188243164,-2100.559659909047,4.020346722999055,0.0,identity,centered,3;4,302,209409,10,0.26478550573499005,0.27496204953041714,0.2725721091172115,0.8705665591893137,0.8733493028683742,0.06852871179580688,19.069408416748047,0.028893213719129562,2.8872041071299464
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,identity_centered,cf26f38091e76190,standard,298,15.377684074747405,2.0542198076369553,0.005729124449155938,358.55737222458146,2.554558656369294,16.13649188243164,-2100.559659909047,4.020346722999055,0.0,identity,centered,3;4,302,209409,15,0.2617042571531719,0.2732592106938503,0.2720159256061713,0.8707200982650084,0.8756218905472637,0.05308838561177254,20.700977325439453,0.02854267880320549,3.9994774300139397
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,identity_centered,cf26f38091e76190,standard,298,15.377684074747405,2.0542198076369553,0.005729124449155938,358.55737222458146,2.554558656369294,16.13649188243164,-2100.559659909047,4.020346722999055,0.0,identity,centered,3;4,302,209409,9,0.26477988747065256,0.2743703404520472,0.27237143215784887,0.8748656533087671,0.8740249370431792,0.059840090572834015,18.812345504760742,0.028662119060754776,2.799895784119144
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_standardized,cf26f38091e76190,standard,298,8.154923348702436,9.600371488522255,0.005795636417827262,1656.4827046416685,3.2191869057670894,217.88735985215368,-1365.9739142652757,4.020346722999055,0.0,ple,standardized,3;4,302,209409,13,0.2643801351356043,0.2738242236668965,0.2736586035413022,0.8737908797789037,0.8736564093114674,0.06172117963433266,12.776074409484863,0.029932118952274323,3.6335299948696047
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,ple_standardized,cf26f38091e76190,standard,298,8.154923348702436,9.600371488522255,0.005795636417827262,1656.4827046416685,3.2191869057670894,217.88735985215368,-1365.9739142652757,4.020346722999055,0.0,ple,standardized,3;4,302,209409,15,0.2638069810931411,0.27471586266917697,0.27398171911706654,0.8725625671733456,0.8746391499293655,0.06451646983623505,13.259442329406738,0.02995402365922928,3.8316259519197047
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,ple_standardized,cf26f38091e76190,standard,298,8.154923348702436,9.600371488522255,0.005795636417827262,1656.4827046416685,3.2191869057670894,217.88735985215368,-1365.9739142652757,4.020346722999055,0.0,ple,standardized,3;4,302,209409,18,0.26312351141253404,0.274878455052988,0.27331808460631934,0.8740979579302932,0.8747005712179842,0.08594503998756409,13.844538688659668,0.030033934861421585,4.340940754162148
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,ple_standardized,cf26f38091e76190,standard,298,8.154923348702436,9.600371488522255,0.005795636417827262,1656.4827046416685,3.2191869057670894,217.88735985215368,-1365.9739142652757,4.020346722999055,0.0,ple,standardized,3;4,302,209409,14,0.26352014341097957,0.2746147086871382,0.27336598185380817,0.8730231844004299,0.873717830600086,0.0652366504073143,12.899149894714355,0.02989676408469677,3.493266590172425
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,ple_standardized,cf26f38091e76190,standard,298,8.154923348702436,9.600371488522255,0.005795636417827262,1656.4827046416685,3.2191869057670894,217.88735985215368,-1365.9739142652757,4.020346722999055,0.0,ple,standardized,3;4,302,209409,20,0.262028263969473,0.2734949562080676,0.27395159778221345,0.8744050360816827,0.8740863583317978,0.07134197652339935,14.505995750427246,0.02990368939936161,5.108418131014332
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_standardized,cf26f38091e76190,standard,298,115.38837419316033,5.488594425929576,0.00579637562437027,946.9010950314091,2.976304618786477,217.89378464536043,-532.3718111323483,4.020346722999055,0.0,identity,standardized,3;4,302,209409,11,0.264692547540468,0.2722331218753965,0.27190504671249655,0.8750191923844618,0.8748848350838401,0.054685261100530624,12.013910293579102,0.029897743836045265,3.140242928871885
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,identity_standardized,cf26f38091e76190,standard,298,115.38837419316033,5.488594425929576,0.00579637562437027,946.9010950314091,2.976304618786477,217.89378464536043,-532.3718111323483,4.020346722999055,0.0,identity,standardized,3;4,302,209409,29,0.25632254313131053,0.27356610891952426,0.27298346128972895,0.8750191923844618,0.8732264602911369,0.0537579283118248,16.342575073242188,0.02993091195821762,6.885341460816562
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,identity_standardized,cf26f38091e76190,standard,298,115.38837419316033,5.488594425929576,0.00579637562437027,946.9010950314091,2.976304618786477,217.89378464536043,-532.3718111323483,4.020346722999055,0.0,identity,standardized,3;4,302,209409,22,0.25898235432113764,0.27242413215475514,0.27168834078754056,0.8733302625518194,0.8732878815797556,0.07495387643575668,14.386092185974121,0.030013184994459152,5.085256366990507
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,identity_standardized,cf26f38091e76190,standard,298,115.38837419316033,5.488594425929576,0.00579637562437027,946.9010950314091,2.976304618786477,217.89378464536043,-532.3718111323483,4.020346722999055,0.0,identity,standardized,3;4,302,209409,14,0.2617150057930294,0.2726313134612363,0.27092117315498543,0.874251497005988,0.8747619925066028,0.057294297963380814,12.555671691894531,0.029863141477108,3.585919396020472
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,identity_standardized,cf26f38091e76190,standard,298,115.38837419316033,5.488594425929576,0.00579637562437027,946.9010950314091,2.976304618786477,217.89378464536043,-532.3718111323483,4.020346722999055,0.0,identity,standardized,3;4,302,209409,20,0.2596162654141991,0.2711209763108182,0.2714511768252166,0.8744050360816827,0.8744548860635096,0.0629301592707634,13.979076385498047,0.02988400310277939,4.575988251017407
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_whitened,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,whitened,3;4,302,209409,11,0.2638532115451058,0.271440768739078,0.2710730936947659,0.8731767234761246,0.8748234137952214,0.05372076481580734,11.690089225769043,0.029246272519230843,3.0805416190996766
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,ple_whitened,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,whitened,3;4,302,209409,21,0.2599791248049344,0.272477033964195,0.27202584265271385,0.8740979579302932,0.8756833118358823,0.052716098725795746,13.442658424377441,0.02920951321721077,4.8614951928611845
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,ple_whitened,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,whitened,3;4,302,209409,9,0.26612730346365915,0.2736667900299684,0.27421727439970606,0.8733302625518194,0.8742706221976537,0.07313863188028336,11.227306365966797,0.02933611162006855,3.516020932001993
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,ple_whitened,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,whitened,3;4,302,209409,13,0.2628686914364441,0.2723110674144851,0.27091769705822605,0.8740979579302932,0.874393464774891,0.057787004858255386,12.019537925720215,0.028916234150528908,4.387060682987794
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,ple_whitened,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,whitened,3;4,302,209409,22,0.2602753146041546,0.27252733258159445,0.2729660730898895,0.8750191923844618,0.8753762053927892,0.06140925735235214,13.668267250061035,0.028834786266088486,6.439967371989042
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_whitened,cf26f38091e76190,standard,298,211.767355455688,2.2648492425881024,0.00579637586070936,390.7354003628968,2.5918827597935,217.88592495423057,-444.5114292221338,4.020346722999055,0.0,identity,whitened,3;4,302,209409,11,0.26355891390061886,0.27191852138720796,0.27211678715220133,0.8730231844004299,0.8748848350838401,0.052955079823732376,11.627190589904785,0.02667517215013504,3.7716557399835438
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,identity_whitened,cf26f38091e76190,standard,298,211.767355455688,2.2648492425881024,0.00579637586070936,390.7354003628968,2.5918827597935,217.88592495423057,-444.5114292221338,4.020346722999055,0.0,identity,whitened,3;4,302,209409,21,0.2598402513339003,0.2717961019075473,0.2727949645947191,0.8747121142330723,0.8756218905472637,0.05301300063729286,13.281403541564941,0.025859305635094643,5.947674402967095
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,identity_whitened,cf26f38091e76190,standard,298,211.767355455688,2.2648492425881024,0.00579637586070936,390.7354003628968,2.5918827597935,217.88592495423057,-444.5114292221338,4.020346722999055,0.0,identity,whitened,3;4,302,209409,9,0.2658966661503022,0.27443508251335247,0.27467586525579635,0.8744050360816827,0.8740863583317978,0.07199479639530182,11.210375785827637,0.02637309953570366,3.352865266148001
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,identity_whitened,cf26f38091e76190,standard,298,211.767355455688,2.2648492425881024,0.00579637586070936,390.7354003628968,2.5918827597935,217.88592495423057,-444.5114292221338,4.020346722999055,0.0,identity,whitened,3;4,302,209409,13,0.26253827960208653,0.2734050245995496,0.2714507494205353,0.8745585751573776,0.8747619925066028,0.057507600635290146,11.921438217163086,0.025833258405327797,4.649059457005933
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,identity_whitened,cf26f38091e76190,standard,298,211.767355455688,2.2648492425881024,0.00579637586070936,390.7354003628968,2.5918827597935,217.88592495423057,-444.5114292221338,4.020346722999055,0.0,identity,whitened,3;4,302,209409,22,0.26089353169135604,0.2716897753362421,0.2723691591311581,0.8757868877629357,0.8751305202383146,0.06111876666545868,13.561079978942871,0.024436144158244133,6.1157141998410225
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,aligned,3;4,302,209409,11,0.2638532115451058,0.271440768739078,0.2710730936947659,0.8731767234761246,0.8748234137952214,0.05372076481580734,11.690089225769043,0.029246272519230843,3.7259674679953605
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,ple_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,aligned,3;4,302,209409,21,0.2599791248049344,0.272477033964195,0.27202584265271385,0.8740979579302932,0.8756833118358823,0.052716098725795746,13.442658424377441,0.02920951321721077,6.069213783135638
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,ple_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,aligned,3;4,302,209409,9,0.26612730346365915,0.2736667900299684,0.27421727439970606,0.8733302625518194,0.8742706221976537,0.07313863188028336,11.227306365966797,0.02933611162006855,3.506574291968718
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,ple_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,aligned,3;4,302,209409,13,0.2628686914364441,0.2723110674144851,0.27091769705822605,0.8740979579302932,0.874393464774891,0.057787004858255386,12.019537925720215,0.028916234150528908,4.0692426359746605
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,ple_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,aligned,3;4,302,209409,22,0.2602753146041546,0.27252733258159445,0.2729660730898895,0.8750191923844618,0.8753762053927892,0.06140925735235214,13.668267250061035,0.028834786266088486,5.998024813132361
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.264849244456374,0.005796375860697086,390.73540068604143,2.591882760152669,217.8859254431028,-444.51142875628585,4.020346722999055,0.0,identity,aligned,3;4,302,209409,11,0.26385321058958516,0.2714407694208293,0.27107309398090584,0.8731767234761246,0.8748234137952214,0.05372076481580734,11.690089225769043,0.029246272519230843,4.21458816411905
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,1,identity_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.264849244456374,0.005796375860697086,390.73540068604143,2.591882760152669,217.8859254431028,-444.51142875628585,4.020346722999055,0.0,identity,aligned,3;4,302,209409,21,0.25997912216848146,0.2724769246666182,0.27202587710884363,0.8740979579302932,0.8756833118358823,0.052716098725795746,13.442654609680176,0.02920951321721077,5.753439663909376
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,2,identity_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.264849244456374,0.005796375860697086,390.73540068604143,2.591882760152669,217.8859254431028,-444.51142875628585,4.020346722999055,0.0,identity,aligned,3;4,302,209409,9,0.2661273033352546,0.27366679089109297,0.2742172745272456,0.8733302625518194,0.8742706221976537,0.07313863188028336,11.227306365966797,0.02933611162006855,3.448018889175728
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,3,identity_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.264849244456374,0.005796375860697086,390.73540068604143,2.591882760152669,217.8859254431028,-444.51142875628585,4.020346722999055,0.0,identity,aligned,3;4,302,209409,13,0.26286869064325713,0.2723110663909064,0.27091769321452513,0.8740979579302932,0.874393464774891,0.057787004858255386,12.019537925720215,0.028916234150528908,4.173393905861303
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,4,identity_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.264849244456374,0.005796375860697086,390.73540068604143,2.591882760152669,217.8859254431028,-444.51142875628585,4.020346722999055,0.0,identity,aligned,3;4,302,209409,22,0.26027531634551426,0.2725273338203043,0.27296607588478133,0.8750191923844618,0.8753762053927892,0.06140925735235214,13.668267250061035,0.028834786266088486,6.124749713810161
