experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,target_kappa,phase,synthetic_control,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
cyclic_geometry,C,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,truncated_first_harmonic,synthetic-2026,standard,2,1.999999024595939,0.2042239130038524,0.20402231576051505,1.0009881136903376,0.00042892044700526853,0.08333251197088838,-6.356128348896334,0.04167296567275698,0.0,nan,nan,True,2,132609,21,0.3319456875324249,0.3132084906101227,0.3302159905433655,0.6886025857683649,0.7070513249564669,0.007751143537461758,11.292704582214355,0.00241825426928699,2.0762475680094212
cyclic_geometry,C,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,truncated_first_harmonic,synthetic-2026,standard,2,1.999999024595939,0.2042239130038524,0.20402231576051505,1.0009881136903376,0.00042892044700526853,0.08333251197088838,-6.356128348896334,0.04167296567275698,0.0,nan,nan,True,2,132609,29,0.3312593996524811,0.31295761466026306,0.33149421215057373,0.6883267596776079,0.7084185012350872,0.009489229880273342,11.58835506439209,0.002458795439451933,2.578497161855921
cyclic_geometry,C,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,truncated_first_harmonic,synthetic-2026,standard,2,1.999999024595939,0.2042239130038524,0.20402231576051505,1.0009881136903376,0.00042892044700526853,0.08333251197088838,-6.356128348896334,0.04167296567275698,0.0,nan,nan,True,2,132609,35,0.32930755615234375,0.3113170862197876,0.32936328649520874,0.6865202857963197,0.706137893964609,0.009019139222800732,11.635170936584473,0.0024558817967772484,3.064369913889095
cyclic_geometry,C,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,truncated_first_harmonic,synthetic-2026,standard,2,1.999999024595939,0.2042239130038524,0.20402231576051505,1.0009881136903376,0.00042892044700526853,0.08333251197088838,-6.356128348896334,0.04167296567275698,0.0,nan,nan,True,2,132609,39,0.32944944500923157,0.3120064437389374,0.3286246657371521,0.6872799992964929,0.70534561817135,0.008882368914783001,11.906245231628418,0.0024370818864554167,2.9916988180484623
cyclic_geometry,C,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,truncated_first_harmonic,synthetic-2026,standard,2,1.999999024595939,0.2042239130038524,0.20402231576051505,1.0009881136903376,0.00042892044700526853,0.08333251197088838,-6.356128348896334,0.04167296567275698,0.0,nan,nan,True,2,132609,24,0.3326549828052521,0.31496500968933105,0.3320031464099884,0.6905308015562355,0.7089620861818275,0.009510669857263565,10.950226783752441,0.0024609167594462633,2.163829311961308
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,0,cyclic_kappa_1,synthetic-2026,standard,23,22.999999999999982,1.0000000000000038,0.999999999999996,1.0000000000000078,3.3751461329364917e-15,23.000000000000014,1.010302952408872e-14,1.0000000000000064,0.0,1.0,nan,True,23,137985,4,0.3265518844127655,0.3111916184425354,0.32998040318489075,0.6863819693892026,0.7067991138620471,0.05986114963889122,9.157567977905273,0.008361698128283024,0.8025576351210475
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,1,cyclic_kappa_1,synthetic-2026,standard,23,22.999999999999982,1.0000000000000038,0.999999999999996,1.0000000000000078,3.3751461329364917e-15,23.000000000000014,1.010302952408872e-14,1.0000000000000064,0.0,1.0,nan,True,23,137985,3,0.3257368206977844,0.3115459382534027,0.326578825712204,0.6867725702292375,0.7031466366490804,0.057258594781160355,9.216301918029785,0.008294972591102123,0.7354128321167082
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,2,cyclic_kappa_1,synthetic-2026,standard,23,22.999999999999982,1.0000000000000038,0.999999999999996,1.0000000000000078,3.3751461329364917e-15,23.000000000000014,1.010302952408872e-14,1.0000000000000064,0.0,1.0,nan,True,23,137985,13,0.32508203387260437,0.31047502160072327,0.3275775611400604,0.6855912337044003,0.7042210456439193,0.055823806673288345,9.148201942443848,0.008322913199663162,1.4546044820453972
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,3,cyclic_kappa_1,synthetic-2026,standard,23,22.999999999999982,1.0000000000000038,0.999999999999996,1.0000000000000078,3.3751461329364917e-15,23.000000000000014,1.010302952408872e-14,1.0000000000000064,0.0,1.0,nan,True,23,137985,4,0.32613471150398254,0.31099018454551697,0.3268899619579315,0.6861597537404407,0.70348150023068,0.051185183227062225,9.239748001098633,0.008291985839605331,0.7219423409551382
cyclic_geometry,A,synthetic-hour-of-day,regression,mlp,AdamW,0.0001,4,cyclic_kappa_1,synthetic-2026,standard,23,22.999999999999982,1.0000000000000038,0.999999999999996,1.0000000000000078,3.3751461329364917e-15,23.000000000000014,1.010302952408872e-14,1.0000000000000064,0.0,1.0,nan,True,23,137985,9,0.32461705803871155,0.31069278717041016,0.32601481676101685,0.6858316373006517,0.7025392472091312,0.05382068455219269,9.113275527954102,0.00835044588893652,1.2658734638243914
