dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,38348.22710291196,0.0,0.35204257210716605
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,35394.10249247182,0.0,0.35204257210716605
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.001,38529.93265654081,0.15717562826063758,0.5568233979865909
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.001,35941.40200330246,0.219223557124957,0.5568233979865909
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.001,37329.72289627385,0.17739733518191358,0.5298158410005271
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.001,35818.22393015817,0.20014318060496658,0.5298158410005271
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,37971.97645384867,0.1611014420984202,0.2772046390455216
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,35482.42347795741,0.21163904629946326,0.2772046390455216
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,39414.01321975008,0.1990461621650308,0.27705357200466096
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,36850.67480466597,0.21129381443988482,0.27705357200466096
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,37520.66279767431,0.17930642218627965,0.41712196404114366
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,34985.93771931481,0.22907785317040166,0.41712196404114366
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.002,38302.94197812823,0.15482469302774893,0.5561527539975941
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.002,34487.56373983799,0.19697849562237685,0.5561527539975941
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.001,38594.33232820673,0.17584942176150573,0.7668609381653368
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.001,35387.93913656513,0.1981163087806636,0.7668609381653368
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.002,38469.088546709674,0.1660638278725953,0.3807920031249523
house_16H,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.002,34382.63498051431,0.19775808735476286,0.3807920031249523
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,38651.12315404057,0.0,0.7559499449562281
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,36520.0100116538,0.0,0.7559499449562281
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,38651.12522225568,5.294523363996687e-07,0.7969210168812424
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,36520.006318731765,8.023221862561222e-07,0.7969210168812424
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,38651.124432625715,6.506272497475098e-07,0.6630966230295599
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.002,36520.011543841174,7.322614286392701e-07,0.6630966230295599
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,38651.12317257478,3.8395705823823175e-07,0.7874898288864642
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,36520.007254800366,5.646298958774987e-07,0.7874898288864642
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,38651.12572702292,4.91598534664424e-07,0.7482742508873343
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,36520.00855812816,6.104897091676944e-07,0.7482742508873343
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,38651.12731314741,4.5441024240898534e-07,0.6059885788708925
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,36520.012862922,4.83667426992623e-07,0.6059885788708925
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.002,38651.12474387496,1.577424180902361e-06,0.7650217490736395
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.002,36520.00567668766,1.6472544495375603e-06,0.7650217490736395
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.002,38651.12546392137,1.7910776057438572e-06,0.7580603810492903
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.002,36520.005079189235,1.8562366670862091e-06,0.7580603810492903
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.002,38651.12848307271,6.891037288277515e-07,0.9185949419625103
house_16H,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.002,36520.01027539047,7.879498708263358e-07,0.9185949419625103
house_16H,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,37643.61230913497,0.0,1.8769387039355934
house_16H,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,36613.75610795195,0.0,1.8769387039355934
house_16H,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,37643.61503168499,1.0047594233276304e-06,1.879709224915132
house_16H,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,36613.74896626698,1.2739149938035305e-06,1.879709224915132
