dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,0.5,0.0005,0.4680512114021148,0.0,0.2664313509594649
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,0.5,0.0005,0.48791326200497537,0.0,0.2664313509594649
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,0.5,0.0005,0.4682152574121967,0.0008874202765340258,0.39406505320221186
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,0.5,0.0005,0.4880918533533847,0.0009458019685338879,0.39406505320221186
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,0.5,0.0005,0.46807490031859994,0.0008649159125967151,0.20151664596050978
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,0.5,0.0005,0.48785876542357515,0.000866638662984407,0.20151664596050978
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,0.5,0.0005,0.4680305578554992,0.0010302090323149728,0.39444627705961466
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,0.5,0.0005,0.48813910152373696,0.0009624638848676536,0.39444627705961466
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,0.5,0.0005,0.4681120449413559,0.0010204452157259512,0.2236165429931134
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,0.5,0.0005,0.4880929497001965,0.0009890549507327844,0.2236165429931134
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,0.5,0.0005,0.4677116900643373,0.001183394393538838,0.3673909062054008
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,0.5,0.0005,0.4880643145345786,0.001136909896673752,0.3673909062054008
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,0.5,0.0005,0.46781278130643794,0.0012139280731561168,0.30817643785849214
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,0.5,0.0005,0.4878270139665736,0.0012427627794374244,0.30817643785849214
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,0.5,0.0005,0.4681869186937561,0.0011596070336920162,0.29802547791041434
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,0.5,0.0005,0.48825104094708816,0.0009801802198908588,0.29802547791041434
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,0.5,0.0005,0.46795793321193413,0.0011647902524408007,0.3539779840502888
credit-g,classification,controlled_mlp,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,0.5,0.0005,0.4881809172733425,0.0010999194814309758,0.3539779840502888
