dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
phoneme,classification,controlled_mlp,1,AdamW,rbf_reference,-1,True,0.5,0.0005,0.29773667284473987,0.3471275879654713,0.5805525719188154
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,0.3049997131865683,0.3461679518837554,0.6905636501032859
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,0.3022069398587396,0.34373840364896485,0.6988072770182043
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,0.30272622862112564,0.3500993189257988,0.6441189059987664
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,0.29577696289454897,0.33859762803719323,0.5584569920320064
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,0.30363266933312627,0.3401648054104213,0.5932057700119913
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,0.2964670789596189,0.34836406844863377,0.5629113889299333
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,0.28995746908292036,0.3483431402250724,0.6431883138138801
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,0.30313804442696357,0.3424658611321635,0.5741387610323727
phoneme,classification,controlled_mlp,1,AdamW,rbf_reference,-1,True,1.0,0.001,0.28825938611357094,0.3506957337800562,0.4511628441978246
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,1.0,0.001,0.2970848736376126,0.3525538675205988,0.5010872089769691
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,1.0,0.001,0.2902776147098979,0.35076430010903087,0.4216137370094657
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,1.0,0.001,0.2945245441297857,0.35861126680962385,0.4035681770183146
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,1.0,0.001,0.2788209029268589,0.3424674665280705,0.5832556018140167
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,1.0,0.001,0.28662323925812516,0.3514568373156292,0.5384070910513401
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,1.0,0.001,0.2851362444600408,0.35579459488336496,0.41949291294440627
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,1.0,0.001,0.27333398890738975,0.357751380476272,0.573211733950302
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,1.0,0.001,0.29785167365885873,0.34644571930851875,0.42015132401138544
phoneme,classification,controlled_mlp,1,AdamW,rbf_reference,-1,True,2.0,0.002,0.2798100740196511,0.35676788359156236,0.2612692650873214
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,2.0,0.002,0.2848257704312006,0.3575684796842903,0.3224261701107025
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,2.0,0.002,0.28226945621912136,0.3615874413023147,0.27023459784686565
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,2.0,0.002,0.2847534261670178,0.3623861613005437,0.26307188998907804
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,2.0,0.002,0.2720224536111373,0.35578283804783395,0.32446362799964845
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,2.0,0.002,0.2735800145802217,0.40078188559381117,0.4253223421983421
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,2.0,0.002,0.2727803748575467,0.36886012600277984,0.3448023530654609
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,2.0,0.002,0.26979790830483086,0.3745151203768583,0.38502693898044527
phoneme,classification,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,2.0,0.002,0.291559824605882,0.3443950350899782,0.2701141268480569
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,0.28603985215293715,0.3493503885947097,0.7297235319856554
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,0.286039869037212,0.3493503663316473,0.7732514748349786
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,0.2860398508678552,0.349350334585882,0.7479748318437487
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,0.2860398488603478,0.3493503631017172,0.7199285000097007
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,0.28603982277481166,0.3493503537868402,0.797640078002587
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,0.2860398791630854,0.3493503662685682,0.7064957357943058
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,0.2860398032832375,0.34935032280700995,0.7760890079662204
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,0.28603979565328563,0.3493503432256251,0.806070095160976
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,0.2860398351879505,0.34935031978535686,0.7015207721851766
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.001,0.2746757686453748,0.3708686296071817,0.6507015079259872
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,0.27467581747283143,0.3708686669715155,0.6623425530269742
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,0.27467580773926104,0.3708687027314965,0.7199210070539266
phoneme,classification,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,0.27467582216082026,0.3708686611735382,0.7683397650253028
