dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,76.51396219021738,83.23694408262472,0.5968557819724083
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,76.51396370296563,83.23696219912334,0.6633602259680629
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,76.5139760163288,83.2369251081651,0.6065856080967933
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.001,76.51396661056597,83.23696071136395,0.6171398248989135
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.001,76.51397108324379,83.23694853673273,0.5792712930124253
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.001,76.51397665581167,83.2369378964729,0.5558072610292584
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.001,76.51398320687471,83.23690995236598,0.6167454309761524
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.001,76.51398326862373,83.23693072063459,0.5645612559746951
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,rbf_reference,-1,True,2.0,0.002,75.148798151573,81.99564633537673,0.5426633120514452
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.002,75.14878630927502,81.99561377975645,0.5396846360526979
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.002,75.1488048987271,81.99569431639463,0.5651708440855145
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.002,75.14879868976512,81.99565906073765,0.6483989078551531
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.002,75.14879651734671,81.99563683919558,0.5196846181061119
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.002,75.14882328849241,81.99572393465225,0.5506213079206645
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.002,75.14880633123006,81.99566710557933,0.4883042308501899
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.002,75.14879684859375,81.99567750815596,0.5119800539687276
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.002,75.14879976705068,81.9956265740715,0.5433937818743289
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,76.5688223392003,80.59551631571317,1.4277434460818768
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,76.56882416643279,80.5955080336497,1.3887200749013573
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,76.56881788837242,80.59550079656445,1.3759392038919032
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,76.56884303795158,80.59549954283457,1.343846713192761
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,76.56881460211335,80.59551607215181,1.3254477581940591
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,76.56881747868336,80.59550326178807,1.3795314920134842
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,76.56881458504179,80.5955120128822,1.3633415549993515
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,76.56881181333318,80.59551663676952,1.4165408979170024
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,76.56881041960717,80.59552128510926,1.3307168730534613
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,rbf_reference,-1,True,1.0,0.001,72.63006691014625,76.66460083723439,1.1573477510828525
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,72.63004637821591,76.66460019153772,1.190465274034068
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,72.63005110427926,76.66458288450205,1.1958025831263512
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,72.6300438219647,76.66459806014463,1.1424692790023983
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.001,72.6300523900657,76.66459443769132,1.1535577902104706
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.001,72.63006872717786,76.66459276070186,1.1530630050692707
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.001,72.63007194792549,76.66459107204498,1.2457144930958748
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.001,72.63005531108676,76.66457996763607,1.2336604949086905
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.001,72.6300515710657,76.66460544933389,1.1748126950114965
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,rbf_reference,-1,True,2.0,0.002,68.11304080143837,70.74016203380945,1.135129992151633
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.002,68.11303115731681,70.74015410538402,1.1311693750321865
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.002,68.11302152453352,70.74014453217251,1.1480592358857393
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.002,68.11304120249653,70.74015050017076,1.0930855700280517
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.002,68.11302545956084,70.74015979080565,1.1056486340239644
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.002,68.11303371966459,70.74014673364994,1.1443069318775088
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.002,68.11304164273812,70.74016176172742,1.1303636999800801
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.002,68.11303324644751,70.74014878258902,1.141793736955151
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.002,68.11305016155501,70.74014747867598,1.1678655168507248
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,0.5,0.0005,77.98632790603456,83.5793207957939,0.9039057220797986
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,77.98878112689005,83.42375382116123,0.8179266550578177
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,78.09040375610353,83.3752502683038,0.823270923923701
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,78.07335574064025,83.51227325793653,0.8337931840214878
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,78.0284282558062,83.59300172429387,0.861653960077092
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,78.01745103128488,83.5015683298868,0.88735496182926
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,78.02962244467389,83.38493300418317,0.9018508458975703
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,77.99965360801545,83.34422117430763,0.8126134609337896
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,78.02718642454923,83.484561810041,0.8387237000279129
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,1.0,0.001,76.55259859791525,83.35526089113105,0.6932361470535398
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,1.0,0.001,76.63968444710422,83.4321015190357,0.6049484831746668
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,1.0,0.001,76.73871383770292,83.42267458044991,0.6309449500404298
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,1.0,0.001,76.7109499419347,83.46948339436905,0.6256535688880831
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,1.0,0.001,76.69749722144877,83.55012925266603,0.5637542519252747
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,1.0,0.001,76.51349606653442,83.27535803398582,0.644524663919583
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,1.0,0.001,76.70564226221751,83.40313310192627,0.6374520200770348
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,1.0,0.001,76.64158958906008,83.30874988977779,0.6564524010755122
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,1.0,0.001,76.52041453240427,83.17875864828258,0.6931706571485847
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,2.0,0.002,73.33679446201855,80.57321626751916,0.6551248501054943
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,2.0,0.002,75.29489497661464,82.87242051160128,0.547240667976439
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,2.0,0.002,75.30061937518383,82.57767952035641,0.5616123550571501
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,2.0,0.002,73.17680130703326,80.64267679787828,0.6897772760130465
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,2.0,0.002,73.23793832165293,80.91786242255878,0.5896687649656087
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,2.0,0.002,75.44527037600325,83.08319047563995,0.5353216850198805
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,2.0,0.002,75.45816604045382,83.12836137971185,0.6002236241474748
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,2.0,0.002,75.45174192412952,83.12277851307668,0.4857190400362015
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,2.0,0.002,75.22525923944481,82.33401558843762,0.4944409178569913
