dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
bike-sharing,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,0.5,0.0005,74.91383065396218,80.55194089855155,0.5152639108709991
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,74.74995622765952,77.77265608668232,0.5006742149125785
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,77.12183328010894,78.34197913225007,0.5375005139503628
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,77.99012223213741,78.40392006154289,0.5499134808778763
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,76.73956973780885,81.92132815165463,0.554792258888483
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,75.02223504535986,79.81586560803588,0.5500033360440284
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,72.40328398490614,77.22432008808431,0.4465402162168175
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,75.7737396615098,79.88166200567242,0.4262814118992537
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,76.75795899761431,78.16398534153943,0.4641586330253631
bike-sharing,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,1.0,0.001,71.14862399696966,79.1057565708493,0.5215684359427541
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,1.0,0.001,71.555789697899,73.83616836829987,0.544648609822616
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,1.0,0.001,72.48327860207048,74.20112259459808,0.4850810877978802
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,1.0,0.001,76.6867730022676,76.50284619759641,0.45425154105760157
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,1.0,0.001,71.80255700623226,77.88479914881417,0.4526361869648099
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,1.0,0.001,71.61760692149399,78.51447862815421,0.5014866779092699
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,1.0,0.001,69.35051548307108,73.81894127551432,0.4769696588627994
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,1.0,0.001,73.84347307575692,79.65519674283632,0.3648595651611686
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,1.0,0.001,72.62815425119916,73.18281916659667,0.5123599551152438
bike-sharing,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,2.0,0.002,66.56014798657291,71.67585335135321,0.5017752218991518
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,2.0,0.002,69.20043744074215,69.35451195038927,0.4384393128566444
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,2.0,0.002,67.68192077899056,72.1864619187369,0.42448312183842063
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,2.0,0.002,72.26462219356263,74.50530306770582,0.3958883809391409
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,2.0,0.002,69.03434154904842,78.36391700129023,0.2978590258862823
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,2.0,0.002,67.832388395655,72.66992586221481,0.4911289759911597
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,2.0,0.002,68.18390976286042,73.46797323700953,0.3074491210281849
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,2.0,0.002,67.80476166062033,70.9135895539582,0.3565165479667485
bike-sharing,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,2.0,0.002,69.4776042009278,67.52329404126608,0.4228526661172509
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,77.2341924675599,83.560464656142,0.8016748609952629
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,77.2342049121103,83.56047213365325,0.7665504161268473
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,77.23419713167988,83.56047246601325,0.7649329989217222
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,77.23419960421039,83.5604622224117,0.7843062500469387
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,77.2342016643845,83.56047549486028,0.7936523261014372
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,77.23417186195658,83.56045801928774,0.7315121490973979
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,77.23420603862996,83.56048198373838,0.7771723240148276
