dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,0.5,0.0005,0.6516184713413741,0.0,0.45489473291672766
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,0.5,0.0005,0.7019363406480952,0.0,0.45489473291672766
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,0.5,0.0005,0.6502452146563558,0.13026164147351868,0.2949537099339068
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,0.5,0.0005,0.7056985385940934,0.13182909306628274,0.2949537099339068
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,0.5,0.0005,0.6567145865492103,0.13562656542555576,0.2721973340958357
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,0.5,0.0005,0.7103280409926,0.13892022233813345,0.2721973340958357
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.001,0.6512997444891105,0.1502189959404546,0.17715131491422653
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.001,0.6987170198681026,0.15241162582473355,0.17715131491422653
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,0.5,0.0005,0.6499400904521982,0.12238721483796891,0.29950909106992185
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,0.5,0.0005,0.6999391572168512,0.11989199536136386,0.29950909106992185
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,0.5,0.0005,0.6530756354105253,0.14945668201766119,0.2520559059921652
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,0.5,0.0005,0.70799103267667,0.1472497549957096,0.2520559059921652
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,0.5,0.0005,0.6545297133690948,0.1305133295280382,0.2736875379923731
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,0.5,0.0005,0.7120843158123781,0.1374151865098615,0.2736875379923731
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,0.5,0.0005,0.6548232305630034,0.13540659608862618,0.3195665010716766
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,0.5,0.0005,0.7108113582520152,0.13075946580736053,0.3195665010716766
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,0.5,0.0005,0.6560840847804794,0.13661177353852183,0.3211619248613715
wine-quality-red,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,0.5,0.0005,0.7172157838644387,0.12620168354895656,0.3211619248613715
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,0.5,0.0005,0.6732800512463577,0.0,0.5507024780381471
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,0.5,0.0005,0.722471162922309,0.0,0.5507024780381471
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,0.5,0.0005,0.6732800230073024,4.217021916410063e-07,0.6404487940017134
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,0.5,0.0005,0.7224711781840428,4.539887692839681e-07,0.6404487940017134
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,0.5,0.0005,0.6732800232093911,4.518096349476491e-07,0.607392483856529
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,0.5,0.0005,0.7224711649538715,4.574676613030302e-07,0.607392483856529
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,0.5,0.0005,0.6732800195085955,4.348606989491653e-07,0.5861264138948172
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,0.5,0.0005,0.7224711895753808,4.4813060425038913e-07,0.5861264138948172
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,0.5,0.0005,0.6732800412486332,4.0811965081223364e-07,0.5867099619936198
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,0.5,0.0005,0.7224711868553781,4.3979809984537736e-07,0.5867099619936198
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,0.5,0.0005,0.6732800258961643,4.065824715241487e-07,0.525918428087607
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,0.5,0.0005,0.7224711685651787,4.457657824438274e-07,0.525918428087607
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,0.5,0.0005,0.6732799875241909,4.334183709329154e-07,0.5572548969648778
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,0.5,0.0005,0.7224711518222974,4.50483012036947e-07,0.5572548969648778
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,0.5,0.0005,0.6732800186096921,4.462315243434408e-07,0.5648462411481887
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,0.5,0.0005,0.7224711745640943,4.4813060425038913e-07,0.5648462411481887
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,0.5,0.0005,0.6732800496687601,4.377310977613826e-07,0.5714967779349536
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,0.5,0.0005,0.7224711758003542,4.6661792058418513e-07,0.5714967779349536
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,0.5,0.0005,0.6547965242159708,0.0,1.5238371999002993
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,0.5,0.0005,0.742973411731123,0.0,1.5238371999002993
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,0.5,0.0005,0.6547964942891283,5.760824207782986e-07,1.4084160120692104
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,0.5,0.0005,0.7429734313065851,5.851945985959907e-07,1.4084160120692104
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,0.5,0.0005,0.6547964761250564,5.447984445041898e-07,1.4275124061387032
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,0.5,0.0005,0.7429734097527702,5.649776596266873e-07,1.4275124061387032
