dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.001,81.31255745431861,82.85690324678363,2.338793955044821
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.001,81.2650671157267,82.95630906267398,2.9467552970163524
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.001,81.28797449278977,82.86385143876986,2.273825194919482
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.001,81.30797490774994,82.89668110505788,3.49484519707039
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.001,81.35494865550375,82.88216062731448,2.7545672468841076
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.001,81.28695666525387,82.8916722207542,3.3122227790299803
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,rbf_reference,-1,True,1.0,0.002,74.66897527162045,74.13699999112612,2.5389380410779268
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.002,74.71954928704365,74.2446553739994,2.503221587045118
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.002,74.68004107579304,74.26659640205679,2.54449749016203
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.002,74.87396110567221,74.24156591732579,2.5760857281275094
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.002,74.81726452667439,74.22924241234351,2.439013170078397
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.002,74.73603331354572,74.2729890075507,2.853938239160925
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.002,74.8853327669497,74.24931577382746,2.7761367729399353
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.002,74.75750465674699,74.2377640509485,2.071497404947877
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.002,74.68803722820898,74.32404011594693,2.3328210909385234
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,rbf_reference,-1,True,2.0,0.004,73.85003951844476,70.74684872853389,0.7700089518912137
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.004,74.0969340516363,70.80567564450378,1.018084942130372
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.004,73.87887983877782,70.77033793800892,1.8230784200131893
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.004,73.80915406267229,70.65087980109232,1.0448056811001152
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.004,73.85583858255619,70.79634215983198,0.6649945650715381
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.004,74.0274411573489,70.79998407894483,1.4655732719693333
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.004,73.82416672470404,70.70722952801671,0.9888874990865588
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.004,73.71501696059649,70.67298793885645,0.8271710029803216
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.004,73.82405160787134,70.77896395658553,0.9468518099747598
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,0.5,0.001,84.16813775742607,89.40889801926596,0.9841624910477549
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,0.5,0.001,84.07452479980554,90.47724088587805,1.5030867049936205
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,0.5,0.001,83.79508794020718,90.26170749413589,1.6710251111071557
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,0.5,0.001,83.79454479600726,89.487459426217,1.4967235689982772
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,0.5,0.001,83.95438573744893,90.9336310044916,0.5620611209888011
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,0.5,0.001,84.30024459785422,90.53737054264532,0.6601846460253
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,0.5,0.001,83.91549002897557,90.43024839381808,0.9033278471324593
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,0.5,0.001,83.5708245315572,89.08498938912388,0.42925095721147954
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,0.5,0.001,83.7776643278705,90.23278442282563,0.719501264160499
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,1.0,0.002,80.98541762668067,83.37716634356875,0.6588285728357732
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,1.0,0.002,80.61796921053966,82.70100920515709,0.6328999660909176
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,1.0,0.002,80.19585473814482,82.23807536080655,0.5949100509751588
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,1.0,0.002,80.350973910729,82.89056293621591,0.5110985131468624
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,1.0,0.002,80.65797071827997,82.97690375467171,0.4824844030663371
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,1.0,0.002,80.76788070610134,82.92191035479846,0.5319501429330558
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,1.0,0.002,80.61197012052853,82.58643839355136,0.41324064903892577
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,1.0,0.002,80.26851321752495,82.55259918122229,0.3858137559145689
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,1.0,0.002,80.30334979551928,82.39840836035557,0.3944450670387596
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,2.0,0.004,77.04484837524204,80.01030531865405,0.382679435191676
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,2.0,0.004,75.39239763647176,79.01377608400166,0.3906858949922025
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,2.0,0.004,77.16571942886252,78.4027733673683,0.36408480582758784
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,2.0,0.004,75.37731598879014,79.54536519275756,0.40783806098625064
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,2.0,0.004,77.43124370175298,79.51859270214281,0.3782452039886266
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,2.0,0.004,75.61438271840379,77.41794501777366,0.4196044139098376
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,2.0,0.004,81.66141899906373,87.90129760861115,0.30944725312292576
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,2.0,0.004,75.37612254418413,77.32706208364576,0.3943453258834779
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,2.0,0.004,77.88089146609829,79.56950363091696,0.37476468202658
