dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,59829.59294359828,0.0,0.44983105291612446
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,64834.37238981512,0.0,0.44983105291612446
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,59748.70279445361,0.16104723649022526,0.4466772028245032
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,66712.79813956998,0.1745982573520013,0.4466772028245032
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,61000.79795445237,0.1890828968006293,0.3304908729624003
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.002,67159.61185398084,0.17356484673622605,0.3304908729624003
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,59698.29732981786,0.15021762158140398,0.48909783479757607
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,66721.13765393336,0.17159458328423777,0.48909783479757607
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,60610.34154401006,0.16275587836378919,0.3893874429631978
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,67040.08787686375,0.17325104416532858,0.3893874429631978
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,61356.14319059375,0.1738354269732175,0.3847335430327803
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,65947.79643206515,0.15531508396952887,0.3847335430327803
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.002,60958.91503913575,0.13549817207430917,0.4553403099998832
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.002,66030.24932206717,0.1310836162913901,0.4553403099998832
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.002,61222.6396770962,0.22524400337608,0.2195123080164194
california_housing,regression,controlled_mlp,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.002,65221.26516648924,0.21539957181724817,0.2195123080164194
