dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
wine-quality-red,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,0.5,0.0005,0.6502170606158876,0.6960812884365708,0.23089864593930542
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,0.6514782288970912,0.7103640581202162,0.2870719830971211
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,0.6610162543389723,0.6980554350802369,0.2627497501671314
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,0.6533522847141232,0.6994377612734283,0.25904067303054035
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,0.6538543386348613,0.6986417574049655,0.22313747694715858
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,0.658536221645037,0.692465415646748,0.22791364998556674
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,0.6542573609659832,0.7066085659071184,0.26948456396348774
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,0.6577219345809554,0.7011446012011585,0.2244144701398909
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,0.6645396794876357,0.6972296636192322,0.22258986113592982
wine-quality-red,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,1.0,0.001,0.6493292457107712,0.6962309332751172,0.17573261610232294
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,1.0,0.001,0.6555488890956331,0.7097655461741373,0.2038838060107082
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,1.0,0.001,0.6642966116338026,0.6898549392708028,0.16668157279491425
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,1.0,0.001,0.6537751713647063,0.7001837389651709,0.19738894514739513
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,1.0,0.001,0.6583894433390632,0.7111521663460065,0.2248660798650235
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,1.0,0.001,0.6598311749582397,0.7046855963070366,0.1878120698966086
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,1.0,0.001,0.6582303895920377,0.7080274015412028,0.19650772702880204
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,1.0,0.001,0.6607556159903526,0.7020019116109106,0.1645087511278689
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,1.0,0.001,0.6676943587549257,0.7040434410435247,0.18042030581273139
wine-quality-red,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,2.0,0.002,0.6551328299100176,0.7025908510950543,0.16690260590985417
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,2.0,0.002,0.6594244874665988,0.7253343459926277,0.20725417300127447
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,2.0,0.002,0.6674375050115717,0.7047646063986761,0.11463594296947122
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,2.0,0.002,0.6576751639634054,0.7049702498244593,0.14743583602830768
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,2.0,0.002,0.6575049434921211,0.7031624698776221,0.15659385896287858
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,2.0,0.002,0.6659932180449427,0.7034231489307847,0.18471215991303325
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,2.0,0.002,0.6593606890066757,0.7080512125909585,0.1460500170942396
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,2.0,0.002,0.6632928445776254,0.7028755339022927,0.1468505139928311
wine-quality-red,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,2.0,0.002,0.6705534597983256,0.6989200538983799,0.12538793799467385
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,0.6735512485678846,0.7130994198392712,0.49902115715667605
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,0.6735512299265433,0.7130994441890541,0.4866764850448817
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,0.6735512672319411,0.7130994422085505,0.5427429808769375
wine-quality-red,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,0.673551241801318,0.713099445424968,0.5048878041561693
