dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,0.46067330830573694,0.0,0.11677761818282306
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.002,0.4714124250885067,0.0,0.11677761818282306
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.002,0.46368824906958184,0.027865564718634793,0.12504337797872722
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.002,0.47226699498415087,0.02559553215975615,0.12504337797872722
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.002,0.46387078271515847,0.020011439738039705,0.19395043910481036
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.002,0.47320537436098215,0.019752524552626397,0.19395043910481036
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,0.4626178149227019,0.014579633098555419,0.17896358505822718
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,0.4723772495223262,0.017324144666259714,0.17896358505822718
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,0.5,0.001,0.46767189441253476,0.04790409771214369,0.19176651909947395
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,0.5,0.001,0.47350496979925666,0.04549323338489534,0.19176651909947395
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,0.46632622593607165,0.01779767490532732,0.15067696897313
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,0.47451952593841185,0.017894420442421965,0.15067696897313
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,0.5,0.001,0.46736755694242554,0.05316432166583245,0.20746960304677486
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,0.5,0.001,0.482344926218166,0.050218923521160905,0.20746960304677486
credit-g,classification,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,0.4592612342900383,0.018682900374310002,0.12098914105445147
