dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,0.2798100740196511,0.0,0.2612692650873214
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,0.35676788359156236,0.0,0.2612692650873214
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,0.2848257704312006,0.044997510729082854,0.3224261701107025
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,0.3575684796842903,0.04164289662143453,0.3224261701107025
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,0.28226945621912136,0.044881135952975756,0.27023459784686565
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.002,0.3615874413023147,0.037714668680181085,0.27023459784686565
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,0.2847534261670178,0.0451908961611401,0.26307188998907804
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,0.3623861613005437,0.040875125482852784,0.26307188998907804
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,0.2720224536111373,0.05379709993720822,0.32446362799964845
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,0.35578283804783395,0.0585512144552872,0.32446362799964845
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,0.2735800145802217,0.0877176556680653,0.4253223421983421
phoneme,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,0.40078188559381117,0.09044667238451763,0.4253223421983421
