dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,0.27879098712840733,0.0,0.32621651515364647
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,0.36469627100041746,0.0,0.32621651515364647
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,0.2811352756473382,0.06231817699689826,0.27220022585242987
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,0.3649706650538359,0.0670501522679842,0.27220022585242987
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,0.27258963834459204,0.04518414646232346,0.28840192896313965
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.002,0.3698657131120743,0.044432536453714366,0.28840192896313965
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.001,0.2872514706492815,0.04809651078297065,0.33298510988242924
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.001,0.3485542102265748,0.043563238267287877,0.33298510988242924
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,0.27345062501642586,0.04137270631648326,0.24133120104670525
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,0.36375954331172805,0.042592579612154756,0.24133120104670525
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,0.2814301726445694,0.074538531678637,0.35760779678821564
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,0.3736062450955804,0.06647498116655583,0.35760779678821564
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.002,0.2709609852855407,0.044652694140380145,0.32495085895061493
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.002,0.3690458334180288,0.04648107738532798,0.32495085895061493
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.002,0.2832869602153141,0.054498777931403584,0.28140736394561827
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.002,0.3694172683753581,0.048554282245122996,0.28140736394561827
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.002,0.2789762381413944,0.042879371564766386,0.24467061180621386
phoneme,classification,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.002,0.3756487009276926,0.044818197549382016,0.24467061180621386
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,0.2826329612949705,0.0,0.43621190800331533
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,0.36783504659909894,0.0,0.43621190800331533
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,0.282632946201738,2.580807077174559e-07,0.4273304308298975
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,0.367835018271946,2.5467493470822764e-07,0.4273304308298975
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,0.2826329269622375,1.803545518747489e-07,0.4559387310873717
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.002,0.3678350398002472,1.855914672886796e-07,0.4559387310873717
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,0.2826329446889162,1.329327939852666e-07,0.516924788011238
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,0.3678350527690354,1.7396096529552726e-07,0.516924788011238
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,0.28263296974333096,1.7634587852058395e-07,0.5138624049723148
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,0.36783507138469695,1.346523350504194e-07,0.5138624049723148
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,0.2826329503927657,2.3064875437881682e-07,0.4743539681658149
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,0.3678350202978561,2.3042334083479826e-07,0.4743539681658149
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.002,0.28263302574607085,1.941653682129554e-07,0.3680572940502316
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.002,0.3678350652790356,1.4503791698847272e-07,0.3680572940502316
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.002,0.28263294856315846,2.924706464885824e-07,0.4113118040841073
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.002,0.36783501314943556,2.748335166199695e-07,0.4113118040841073
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.002,0.28263296015006545,1.8334944229256433e-07,0.4291293700225651
phoneme,classification,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.002,0.3678350357589625,1.6806879514661647e-07,0.4291293700225651
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,0.2864253866889614,0.0,0.6483757758978754
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,0.35343936458881475,0.0,0.6483757758978754
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,0.2864253738418905,3.4867147780923307e-07,0.685421593952924
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,0.3534393208978933,3.4669044563189184e-07,0.685421593952924
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,0.2864254256822584,1.4868436662313693e-07,0.7615059011150151
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.002,0.3534393950262177,1.1336945258570096e-07,0.7615059011150151
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,0.2864253693468705,1.5229956508315967e-07,0.6727413348853588
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,0.35343938920632345,1.3800548385706952e-07,0.6727413348853588
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,0.2864253943838445,1.2417013680435593e-07,0.6358124429825693
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,0.3534393913679601,1.078188986628994e-07,0.6358124429825693
phoneme,classification,controlled_mlp,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,0.2864253904654359,3.2848708445299863e-07,0.6595810430590063
