dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
california_housing,regression,tabm_d,1,AdamW,rbf_reference,-1,True,0.5,0.001,63488.208503375565,67781.06487861666,0.3512539539951831
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m0,0,False,0.5,0.001,63615.23165085734,68494.16505752718,0.30056931101717055
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m1,1,False,0.5,0.001,63194.24866017386,67418.89534129239,0.2932581149507314
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m2,2,False,0.5,0.001,63630.35768068191,67590.77165880024,0.31479809107258916
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m3,3,False,0.5,0.001,63938.090063700845,68445.55365988956,0.3110275298822671
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m4,4,False,0.5,0.001,63327.275088751005,68147.98834662052,0.3294263028074056
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m5,5,False,0.5,0.001,63807.274898408905,67814.27065195404,0.2905464479699731
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m6,6,False,0.5,0.001,63144.579404958036,68157.04388049088,0.28853122191503644
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m7,7,False,0.5,0.001,63411.57740703231,67620.0880864449,0.29744953010231256
california_housing,regression,tabm_d,1,AdamW,rbf_reference,-1,True,1.0,0.002,61620.84420238562,64429.410187551766,0.24172383197583258
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m0,0,False,1.0,0.002,61884.35784220255,66208.42814611354,0.3256012590136379
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m1,1,False,1.0,0.002,61234.07177036948,65564.56821775186,0.29756955010816455
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m2,2,False,1.0,0.002,61845.01714369962,66333.65885248983,0.2686770441941917
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m3,3,False,1.0,0.002,61826.61861348801,65856.53463484044,0.25447764806449413
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m4,4,False,1.0,0.002,61400.1948380226,66288.77535774643,0.2342258719727397
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m5,5,False,1.0,0.002,61765.80534036788,65346.043110446175,0.2615421728696674
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m6,6,False,1.0,0.002,61246.50718199807,65484.34406183868,0.3250180089380592
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m7,7,False,1.0,0.002,61292.35913581063,65522.327088104386,0.29091692506335676
california_housing,regression,tabm_d,1,AdamW,rbf_reference,-1,True,2.0,0.004,60591.49833823078,63484.94888010721,0.313844591146335
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m0,0,False,2.0,0.004,61088.11926254222,65175.994762048234,0.30179125908762217
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m1,1,False,2.0,0.004,60257.93818531857,64531.54828014623,0.2901981121394783
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m2,2,False,2.0,0.004,60681.06561051423,64617.234666314405,0.29951696190983057
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m3,3,False,2.0,0.004,60552.533362764116,64534.078218848284,0.323957049055025
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m4,4,False,2.0,0.004,60303.81768967048,64458.973283433304,0.30007163900882006
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m5,5,False,2.0,0.004,60729.03125017306,64541.528793909085,0.23214201093651354
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m6,6,False,2.0,0.004,60701.39545547013,64902.30409490276,0.3082649721764028
california_housing,regression,tabm_d,1,AdamW,orthogonal_all__m7,7,False,2.0,0.004,60026.41391455426,64384.70038146412,0.2557637949939817
california_housing,regression,tabm_d,1,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.001,64391.335029637725,68208.59668129671,0.4312037671916187
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.001,64276.372052134364,68138.78508503536,0.3736614319495857
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.001,64381.32891947225,68120.98798947241,0.3689904329366982
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.001,64477.57239875386,68290.10693075998,0.41594301094301045
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.001,64382.14128705137,68294.25078060874,0.4159778628963977
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.001,64332.31914635538,68161.58842304462,0.45106715499423444
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.001,65197.90454673849,67194.21631306168,0.27805453003384173
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.001,64421.23850217888,68293.07940300734,0.38804032490588725
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.001,64383.95639193367,68194.64867644067,0.3618431119248271
california_housing,regression,tabm_d,1,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.002,63293.59841277729,66998.8248819586,0.3915171241387725
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.002,63135.91900493632,66936.29120482181,0.35998721490614116
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.002,63137.308602666206,66463.05147468382,0.42053628992289305
california_housing,regression,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.002,63239.310100321534,66493.55839564107,0.40152963111177087
