dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,60541.71205510707,0.0,0.25983093306422234
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,64276.22980460836,0.0,0.25983093306422234
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,60876.99174411571,0.08711585638793432,0.33509166818112135
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,65331.56598462179,0.08796663618678545,0.33509166818112135
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,59579.55337422597,0.08144706837208056,0.2191738730762154
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,64361.58790010265,0.07093376506138942,0.2191738730762154
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,60709.02900921289,0.07524264640672779,0.30016815895214677
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,64720.744620091165,0.07349814251935116,0.30016815895214677
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,60913.04301600747,0.08375071741613671,0.3037040550261736
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,65134.81692402861,0.08206724619208577,0.3037040550261736
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,61255.90528662349,0.0739185380570454,0.35262281191535294
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,65180.81087591809,0.07395430713400522,0.35262281191535294
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,61238.92007880822,0.09138204138810227,0.289093900937587
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,64625.009671628206,0.08145223773030524,0.289093900937587
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,60513.34956390253,0.07260458481675144,0.2791481448803097
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,64945.247604857046,0.07312278836570363,0.2791481448803097
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,60382.1322431102,0.06627606217578477,0.2257493098732084
california_housing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,65013.64126991716,0.06754988591496013,0.2257493098732084
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,62729.61769232523,0.0,0.3246275980491191
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,65666.12445143214,0.0,0.3246275980491191
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,62698.72713334302,0.0026722702674351123,0.24939151806756854
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,65667.51384143771,0.0026298185173632992,0.24939151806756854
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,62703.022278474746,0.0026737565791454332,0.3144972329027951
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,65662.59492686659,0.0027337410053367003,0.3144972329027951
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,62716.713020133575,0.002190784323713655,0.27029633498750627
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,65672.95518334987,0.0020830734389669955,0.27029633498750627
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,62748.50613285017,0.004543361941905745,0.26830369187518954
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,65721.92605066925,0.005027246769047779,0.26830369187518954
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,62749.675947650125,0.005267507277751379,0.2239787990693003
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,65683.09843797263,0.005244251208802362,0.2239787990693003
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,62779.70223327594,0.011331513774688563,0.3027702730614692
california_housing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,65614.66541577701,0.0113990198929353,0.3027702730614692
