dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.001,0.48175201957646097,0.0,0.10742158093489707
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.001,0.48845305272642725,0.0,0.10742158093489707
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.001,0.4824385752884667,0.027308329204138997,0.10425832495093346
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.001,0.49264469446118014,0.030027997664258493,0.10425832495093346
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.001,0.4771972617011858,0.059558685885619855,0.2444025231525302
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.001,0.5086066982393835,0.06428756706981188,0.2444025231525302
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.001,0.4793239693420758,0.06853305246794487,0.1477160130161792
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.001,0.5078265816988987,0.0711765680180015,0.1477160130161792
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.001,0.48369432056068334,0.06067309082310037,0.11893393006175756
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.001,0.5027939838621779,0.06158203524062581,0.11893393006175756
credit-g,classification,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.001,0.47626145557761196,0.06634218200382898,0.10527891316451132
