dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
wine-quality-red,regression,tabm_d,1,AdamW,rbf_reference,-1,True,0.5,0.001,0.6642234701952568,0.691635186391683,0.4078565139789134
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m0,0,False,0.5,0.001,0.6682379491828186,0.6885321735550922,0.5415425049141049
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m1,1,False,0.5,0.001,0.665089670396939,0.6871563187853607,0.5138684520497918
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m2,2,False,0.5,0.001,0.6663826199371419,0.6834532525454065,0.5465129110962152
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m3,3,False,0.5,0.001,0.6710434910664925,0.6861437398195044,0.5105678699910641
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m4,4,False,0.5,0.001,0.6700883386888509,0.6895853713618736,0.5318403809797019
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m5,5,False,0.5,0.001,0.666331297865538,0.6891253011725748,0.42593211005441844
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m6,6,False,0.5,0.001,0.6676431679202965,0.683242242744574,0.593815510161221
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m7,7,False,0.5,0.001,0.6653333465667948,0.681062646908666,0.45354142505675554
wine-quality-red,regression,tabm_d,1,AdamW,rbf_reference,-1,True,1.0,0.002,0.653530820327884,0.6907300527654353,0.5017611850053072
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m0,0,False,1.0,0.002,0.6633909044960417,0.6906275150969137,0.38778580189682543
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m1,1,False,1.0,0.002,0.6599777022867559,0.6884693303265021,0.48670433601364493
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m2,2,False,1.0,0.002,0.6614716157329831,0.6839733746640734,0.5586112341843545
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m3,3,False,1.0,0.002,0.6609483171115258,0.6865605621216498,0.6930788320023566
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m4,4,False,1.0,0.002,0.6622371870057281,0.6934907871229881,0.31308281305246055
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m5,5,False,1.0,0.002,0.6613927813960438,0.688219190735276,0.4061516260262579
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m6,6,False,1.0,0.002,0.658203663545841,0.6858308612252769,0.42493936512619257
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m7,7,False,1.0,0.002,0.6580323273124984,0.6860122598449937,0.3635498380754143
wine-quality-red,regression,tabm_d,1,AdamW,rbf_reference,-1,True,2.0,0.004,0.659221662082441,0.6923285942453009,0.3491867540869862
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m0,0,False,2.0,0.004,0.6643986510415146,0.6885471295205827,0.38738197297789156
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m1,1,False,2.0,0.004,0.6642066814174362,0.6873984359730054,0.33069310686551034
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m2,2,False,2.0,0.004,0.6633855536198413,0.6804745160482537,0.35714724310673773
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m3,3,False,2.0,0.004,0.6637308380387741,0.6840861192828849,0.29551167716272175
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m4,4,False,2.0,0.004,0.668431505356311,0.6896016329213077,0.33297398407012224
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m5,5,False,2.0,0.004,0.6604246328309755,0.687622783245084,0.267205310985446
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m6,6,False,2.0,0.004,0.6630159513213072,0.680874008365545,0.3444171189330518
wine-quality-red,regression,tabm_d,1,AdamW,orthogonal_all__m7,7,False,2.0,0.004,0.6642768504372973,0.6873929390618088,0.17135976604185998
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.001,0.6854798658336978,0.7148432628698775,0.3892215150408447
