dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
california_housing,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,0.5,0.0005,62977.543742703034,64854.05165673941,0.6035971210803837
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,62578.47183449197,65276.472155047086,0.45075548510067165
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,62454.17493452688,65101.98519471713,0.47775189811363816
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,61642.2040477768,64353.16376643433,0.553907496156171
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,63272.15022714531,64997.98617745057,0.529704952146858
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,63171.93047223631,65401.399631613815,0.4742392650805414
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,62612.46780219735,64742.133841344104,0.4997009059879929
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,62664.04088269643,65267.65873112947,0.3367921910248697
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,62940.856914124466,65222.32959076627,0.4983414269518107
california_housing,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,1.0,0.001,61679.386922539285,65093.576452405825,0.4906087559647858
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,1.0,0.001,61538.395779785475,66544.53607425741,0.5045603960752487
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,1.0,0.001,62775.05514098193,65384.81865722734,0.2687019850127399
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,1.0,0.001,60457.99996551808,65094.86291660661,0.5135652928147465
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,1.0,0.001,63674.248128017374,65314.930341264364,0.3569373518694192
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,1.0,0.001,61754.62365664208,66257.07746548447,0.4934570360928774
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,1.0,0.001,61136.91120204421,65893.1390277276,0.48479361296631396
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,1.0,0.001,62333.61351120027,65562.10562772106,0.3682583880145103
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,1.0,0.001,63311.806808347676,65722.11416409117,0.23527178796939552
california_housing,regression,controlled_mlp,2,AdamW,rbf_reference,-1,True,2.0,0.002,60314.695541378715,64831.19514449116,0.4740384900942445
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m0,0,False,2.0,0.002,60428.07854699577,67956.48702087253,0.5569152717944235
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m1,1,False,2.0,0.002,61299.92195949126,65904.12798983064,0.372679176973179
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m2,2,False,2.0,0.002,59551.23207236773,65429.30207084203,0.3029363611713052
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m3,3,False,2.0,0.002,61354.27123772573,65665.12395586884,0.46045364998281
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m4,4,False,2.0,0.002,59927.341444836886,66581.68587339287,0.43747039302252233
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m5,5,False,2.0,0.002,60298.681843029175,66596.79157798349,0.44866214506328106
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m6,6,False,2.0,0.002,61434.50969349161,66644.75751493564,0.32523121987469494
california_housing,regression,controlled_mlp,2,AdamW,orthogonal_all__m7,7,False,2.0,0.002,60320.584483854764,69309.08043658269,0.49409046792425215
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,62579.89785845328,66156.0681661337,0.8421933159697801
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,62579.905732617284,66156.06748224878,0.8598297969438136
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,62579.89784440003,66156.06798759941,0.8980305599980056
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,62579.89687082783,66156.06631688654,0.907860989915207
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,62579.89486978245,66156.06303228605,0.8358439679723233
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,62579.89908637586,66156.0688984267,0.8167968799825758
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,62579.90187719847,66156.0679573655,0.8165932521224022
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,62579.89566263135,66156.06232529908,0.8600708150770515
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,62579.90495346182,66156.07113289805,0.7983155730180442
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.001,60928.89972529386,67365.94571188519,0.9271479931194335
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,60928.89504545387,67365.94215315371,0.8854959788732231
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,60928.902470164,67365.94285862049,0.8767476880457252
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,60928.89337366959,67365.95002924612,0.8742041138466448
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.001,60928.89657701509,67365.95403113162,0.8708396351430565
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.001,60928.89092235433,67365.94009950498,0.8555751261301339
california_housing,regression,controlled_mlp,2,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.001,60928.89220230613,67365.94045882311,0.8892240999266505
