dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
house_16H,regression,tabm_d,0,AdamW,rbf_reference,-1,True,0.5,0.001,43207.09701728624,33508.22270095727,0.2790532479993999
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m0,0,False,0.5,0.001,44000.54990901708,33692.64104919947,0.27722984086722136
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m1,1,False,0.5,0.001,44085.12589511303,33685.57364701498,0.30362031096592546
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m2,2,False,0.5,0.001,44077.97341010825,33843.74026543496,0.3152952811215073
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m3,3,False,0.5,0.001,43624.67378594962,33679.915520707385,0.2998891498427838
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m4,4,False,0.5,0.001,43561.35252957205,33280.833633997565,0.2720935510005802
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m5,5,False,0.5,0.001,43512.566306674955,33734.93871522952,0.2593423700891435
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m6,6,False,0.5,0.001,44141.58110465422,33774.193771889106,0.3198491530492902
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m7,7,False,0.5,0.001,42984.57421280172,33397.266286796184,0.33886875794269145
house_16H,regression,tabm_d,0,AdamW,rbf_reference,-1,True,1.0,0.002,42350.1268633092,32874.76532401851,0.2854477718938142
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m0,0,False,1.0,0.002,41815.55849343832,33139.08526191281,0.3099001420196146
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m1,1,False,1.0,0.002,42854.9330638823,33540.48370917718,0.26388142816722393
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m2,2,False,1.0,0.002,41643.89717297809,32981.71323213175,0.3143752641044557
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m3,3,False,1.0,0.002,41331.50012743879,32983.87644957684,0.3120766410138458
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m4,4,False,1.0,0.002,41813.315535480695,32661.677130605167,0.2490056750830263
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m5,5,False,1.0,0.002,41722.15627334559,32801.48910612864,0.2765557530801743
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m6,6,False,1.0,0.002,42425.045318302866,33013.222865203315,0.31485980399884284
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m7,7,False,1.0,0.002,41184.01902659448,32767.13472023159,0.287264907034114
house_16H,regression,tabm_d,0,AdamW,rbf_reference,-1,True,2.0,0.004,40671.3132050455,34171.14661426381,0.21844684309326112
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m0,0,False,2.0,0.004,40713.80796239541,34536.53485476386,0.2802731532137841
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m1,1,False,2.0,0.004,41297.80334279492,33683.74688446822,0.24450708599761128
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m2,2,False,2.0,0.004,40330.96635612873,34740.32257442775,0.2638301099650562
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m3,3,False,2.0,0.004,40143.47381933437,33410.60720618884,0.24736925889737904
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m4,4,False,2.0,0.004,42741.694632600585,34590.51518923419,0.20050374907441437
house_16H,regression,tabm_d,0,AdamW,orthogonal_all__m5,5,False,2.0,0.004,40793.108840805886,34195.201315696824,0.24837648612447083
