dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.001,63581.01759390836,64752.12378891018,0.34772721282206476
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.001,63758.22093881369,64682.40305564191,0.42164052184671164
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.001,63646.87785306244,64746.39508837643,0.38492906698957086
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.001,63637.43558281451,64861.13221144374,0.4272484879475087
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.001,63783.14393759422,64691.88601051203,0.368703095940873
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.001,63699.44202688477,64682.83687613,0.34153105691075325
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.001,63706.77841604715,64843.80307037967,0.37103327293880284
california_housing,regression,tabm_d,0,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.002,61603.290298392516,64315.9230423211,0.38487478089518845
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.002,61648.932520260656,64333.33818973644,0.38799250801093876
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.002,61573.043369082414,64280.26339951943,0.3612409469205886
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.002,61697.67402639993,64445.00959017566,0.41797056002542377
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.002,61622.51949365998,64304.29872159714,0.41585365985520184
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.002,61545.26307892165,64262.92452951794,0.3609743129927665
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.002,61575.403155380576,64272.755032897156,0.37258336693048477
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.002,61679.93477708258,64263.59825900237,0.36262751393951476
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.002,61650.83475356184,64278.37686249989,0.3999350320082158
california_housing,regression,tabm_d,0,BlockAdam+DataInit,rbf_reference,-1,True,2.0,0.004,62189.74909655953,64205.77595367101,0.26442482392303646
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.004,62293.1897469014,64325.98668286305,0.28188603720627725
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.004,62292.434637330174,64349.315498375916,0.259474455146119
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.004,62336.424837298146,64216.10024216136,0.376042417017743
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.004,62247.62016550306,64271.799769024976,0.2772646320518106
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.004,62165.7900043171,64217.61208108092,0.3127775250468403
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.004,62069.946148962685,64117.438598314286,0.24951675813645124
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.004,62175.649052674366,64226.66394629023,0.2861343170516193
california_housing,regression,tabm_d,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.004,62396.90013262494,64314.208218333304,0.2651306060142815
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,rbf_reference,-1,True,0.5,0.001,62516.14345531754,64574.70308261617,0.7073511939961463
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.001,62514.91349447406,64657.699049810544,0.6740387559402734
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.001,62521.000616223006,64612.77985663051,0.7089754389598966
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.001,62612.97567636127,64617.15763001479,0.6233156421221793
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.001,62557.89845090605,64623.93667779833,0.6223355329129845
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.001,62600.08992239803,64654.53435928746,0.6636749249882996
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.001,62532.259549245464,64623.4706082701,0.6557983558159322
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.001,62567.58933271986,64609.57810335771,0.6321317530237138
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.001,62611.55282124843,64649.05178666479,0.6222424700390548
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,rbf_reference,-1,True,1.0,0.002,61779.96330023416,64616.28090334914,0.6759359179995954
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.002,61794.25275789258,64699.68800531804,0.6374207600019872
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.002,61822.497061274735,64703.31502907042,0.6766558119561523
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.002,61772.073764513916,64717.87030343118,0.6217661900445819
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.002,61840.375610145005,64790.43888638785,0.6124874469824135
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.002,61736.51547543105,64719.51275801158,0.5930737629532814
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.002,61791.88949070784,64753.05980806151,0.6457384501118213
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.002,61800.75500653825,64778.451250693935,0.5974887348711491
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.002,61839.64625094039,64714.163138212585,0.6130432118661702
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,rbf_reference,-1,True,2.0,0.004,62129.840394397426,64130.457450957016,0.37475895299576223
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.004,62119.4089279274,64128.48692069336,0.3828968359157443
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.004,62121.06633327565,64131.114338524465,0.3518014610745013
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.004,62153.38121617399,64466.70970595002,0.399822779931128
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.004,62131.08002220685,64170.58106159824,0.3599913199432194
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.004,62126.59430250902,64127.09056586392,0.3502003960311413
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.004,62121.48812140073,64131.8234959228,0.37447388214059174
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.004,62147.95172000334,64487.90273875987,0.35936161992140114
california_housing,regression,tabm_d,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.004,62125.41788340179,64131.94542732911,0.4068377590738237
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,0.5,0.001,63634.5584554003,64971.822217856236,0.4682771977968514
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,0.5,0.001,63631.647647716,64978.055139086835,0.5069537670351565
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,0.5,0.001,63714.19280418835,64972.82864084165,0.5026870369911194
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,0.5,0.001,63790.404059332286,64932.90558947893,0.4690051630605012
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,0.5,0.001,63588.20316306997,64918.20686219827,0.49971702112816274
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,0.5,0.001,63532.498084864754,65074.35450040057,0.49491981184110045
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,0.5,0.001,63655.39193409142,64836.7004886535,0.4985709320753813
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,0.5,0.001,63644.85617937372,64866.71115785453,0.42371680005453527
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,0.5,0.001,63505.697331509335,64786.96851647135,0.44819533405825496
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,1.0,0.002,62061.98233721331,64635.12799882953,0.4198422299232334
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,1.0,0.002,61679.122998818566,64778.5321393795,0.4225506908260286
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,1.0,0.002,62127.37857137636,64532.73412998082,0.3652467040810734
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,1.0,0.002,61968.66759969935,64224.78458114177,0.4357274859212339
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,1.0,0.002,61721.821646640965,64292.17676589783,0.43532190402038395
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,1.0,0.002,61879.49769480406,64667.16625052484,0.3552632590290159
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,1.0,0.002,62026.046291584986,64320.83974871486,0.4311993010342121
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,1.0,0.002,61671.831063155805,64572.380247708,0.4296362451277673
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,1.0,0.002,61689.84543534038,64375.10676934514,0.3722146518994123
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,2.0,0.004,62122.31891975961,63858.35053140546,0.4222706069704145
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,2.0,0.004,61878.823807068664,64053.89546811027,0.32245835685171187
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,2.0,0.004,62484.74387477418,64631.39104584881,0.28547701286152005
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,2.0,0.004,61586.98078195881,65347.4525415342,0.4378719951491803
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,2.0,0.004,61967.24773989245,64558.82741730611,0.34417463885620236
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,2.0,0.004,61856.628360363204,64107.949872140794,0.3334736740216613
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,2.0,0.004,61651.01271019153,64125.05904935648,0.4037912299390882
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,2.0,0.004,62255.88922775933,64037.5247375233,0.31814658804796636
california_housing,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,2.0,0.004,61809.28313029414,64261.907407082275,0.3592589071486145
