dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,60591.49833823078,0.0,0.313844591146335
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,63484.94888010721,0.0,0.313844591146335
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,61088.11926254222,0.07916959195095663,0.30179125908762217
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,65175.994762048234,0.08073960343972017,0.30179125908762217
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,60257.93818531857,0.06923627221029735,0.2901981121394783
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,64531.54828014623,0.07397311227569552,0.2901981121394783
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,60681.06561051423,0.06668649843767213,0.29951696190983057
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,64617.234666314405,0.07042331954259788,0.29951696190983057
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,60552.533362764116,0.0783296458710461,0.323957049055025
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,64534.078218848284,0.0859511471900801,0.323957049055025
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,60303.81768967048,0.07190308170513288,0.30007163900882006
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,64458.973283433304,0.0698942707029893,0.30007163900882006
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,60729.03125017306,0.08459276145948362,0.23214201093651354
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,64541.528793909085,0.082559063003071,0.23214201093651354
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,60701.39545547013,0.06632761585331777,0.3082649721764028
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,64902.30409490276,0.07084508194149125,0.3082649721764028
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,60026.41391455426,0.07747736038760214,0.2557637949939817
california_housing,regression,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,64384.70038146412,0.08220767187894883,0.2557637949939817
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,62830.83643663504,0.0,0.39308073790743947
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,66557.07771913549,0.0,0.39308073790743947
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,62809.48264989319,0.028862260012489968,0.407089316053316
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,66472.91207860509,0.028246731203817207,0.407089316053316
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,62686.18452190921,0.0456842296837838,0.3915647028479725
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,67512.66248335567,0.04971127807948447,0.3915647028479725
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,63239.310100321534,0.11991345171645776,0.40152963111177087
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,66493.55839564107,0.13100327126205688,0.40152963111177087
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,63181.65234086104,0.12029758263434437,0.3660233090631664
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,66455.14117628746,0.1306720745223266,0.3660233090631664
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,62791.45141154197,0.028667107461047094,0.37851042300462723
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,66636.94666418646,0.02839044135547464,0.37851042300462723
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,63178.87232340685,0.1034975528383273,0.367900013923645
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,67014.09607630555,0.10911771305542065,0.367900013923645
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,63267.17326028434,0.12095633352189042,0.37679116311483085
california_housing,regression,tabm_d,1,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,66519.63474119453,0.13125636624003542,0.37679116311483085
