dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
wine-quality-red,regression,controlled_mlp,0,AdamW,rbf_reference,-1,True,0.5,0.0005,0.6516184713413741,0.7019363406480952,0.45489473291672766
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,0.6502452146563558,0.7056985385940934,0.2949537099339068
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,0.6567145865492103,0.7103280409926,0.2721973340958357
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,0.6520660984200027,0.70856782495825,0.3401337789837271
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,0.6499400904521982,0.6999391572168512,0.29950909106992185
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,0.6530756354105253,0.70799103267667,0.2520559059921652
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,0.6545297133690948,0.7120843158123781,0.2736875379923731
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,0.6548232305630034,0.7108113582520152,0.3195665010716766
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,0.6560840847804794,0.7172157838644387,0.3211619248613715
wine-quality-red,regression,controlled_mlp,0,AdamW,rbf_reference,-1,True,1.0,0.001,0.6524152444340998,0.691096529890026,0.19843099685385823
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,1.0,0.001,0.6534596197730699,0.7009682458459643,0.1959383930079639
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,1.0,0.001,0.6567480966832981,0.6974803482852681,0.19896216690540314
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,1.0,0.001,0.6512997444891105,0.6987170198681026,0.17715131491422653
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,1.0,0.001,0.6525878477694177,0.6919644358116711,0.1936037759296596
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,1.0,0.001,0.6570411527967714,0.7004096259931337,0.18239350197836757
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,1.0,0.001,0.6568371352217967,0.7030915249069617,0.1766850131098181
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,1.0,0.001,0.6558361095614664,0.6973175137078798,0.20491884904913604
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,1.0,0.001,0.6583610739415392,0.7016711262368102,0.16473521408624947
wine-quality-red,regression,controlled_mlp,0,AdamW,rbf_reference,-1,True,2.0,0.002,0.6544713776722797,0.7028843063794892,0.1694493538234383
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,2.0,0.002,0.657271995392304,0.7132995531748066,0.16429164703004062
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,2.0,0.002,0.6598126350472078,0.6986748173389375,0.1858336329460144
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,2.0,0.002,0.658227976530861,0.7127951937874072,0.182565231109038
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,2.0,0.002,0.6533606890500094,0.7067649113390213,0.15748798893764615
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,2.0,0.002,0.6604782622247366,0.7048561175015904,0.18779980414547026
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,2.0,0.002,0.6625649033352093,0.7183629932773056,0.1888350029475987
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,2.0,0.002,0.6606995799147142,0.7138857316075228,0.20333788800053298
wine-quality-red,regression,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,2.0,0.002,0.6629254535489029,0.6991812555736603,0.1423795521259308
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,0.6732800512463577,0.722471162922309,0.5507024780381471
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,0.6732800230073024,0.7224711781840428,0.6404487940017134
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,0.6732800232093911,0.7224711649538715,0.607392483856529
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,0.6732800195085955,0.7224711895753808,0.5861264138948172
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,0.6732800412486332,0.7224711868553781,0.5867099619936198
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,0.6732800258961643,0.7224711685651787,0.525918428087607
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,0.6732799875241909,0.7224711518222974,0.5572548969648778
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,0.6732800186096921,0.7224711745640943,0.5648462411481887
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,0.6732800496687601,0.7224711758003542,0.5714967779349536
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.001,0.6754418054336028,0.7124338482473752,0.3919799500145018
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,0.6754418257111268,0.7124338425028343,0.3518457089085132
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,0.6754418202913864,0.7124338540015743,0.35571039002388716
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,0.6754418142260682,0.7124338349556619,0.3983092128764838
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.001,0.6754418231019572,0.7124338377796858,0.36653009708970785
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.001,0.6754418196739027,0.7124338460707134,0.3638117320369929
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.001,0.6754418047762717,0.7124338454682089,0.3207258880138397
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.001,0.675441788619116,0.7124338430105999,0.31897158501669765
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.001,0.6754417864667539,0.7124338274403867,0.3497503329999745
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,rbf_reference,-1,True,2.0,0.002,0.6769635796617545,0.7208526689998404,0.33086277497932315
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.002,0.6769635811228223,0.7208526903408916,0.3494929359294474
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.002,0.6769635877792346,0.7208526942362397,0.3509993751067668
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.002,0.6769635845524427,0.7208526923487181,0.323360564885661
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.002,0.6769635784234104,0.7208526944776681,0.3434273791499436
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.002,0.6769635724540093,0.720852701327583,0.3017308667767793
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.002,0.6769636045623083,0.7208527145501978,0.3415150090586394
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.002,0.6769635868288477,0.7208526915277075,0.29643069207668304
wine-quality-red,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.002,0.6769635871277587,0.7208527043100593,0.338564686011523
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,0.6547965242159708,0.742973411731123,1.5238371999002993
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,0.6547964942891283,0.7429734313065851,1.4084160120692104
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,0.6547964761250564,0.7429734097527702,1.4275124061387032
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,0.6547965147891458,0.742973443179363,1.5165751508902758
wine-quality-red,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,0.6547965208221189,0.7429734609011328,1.4589686437975615
