dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
wine-quality-red,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,0.5,0.0005,0.6518356163975841,0.6987093641355988,0.23462602077051997
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,0.6567944034647284,0.6999921364335914,0.19265961181372404
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,0.657648921329365,0.6960803601853143,0.2663123868405819
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,0.6559508275456438,0.7041291593701424,0.20640788902528584
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,0.6437114603361396,0.7072666370239019,0.30515006510540843
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,0.6569841482790977,0.7042947547480929,0.2752484059892595
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,0.658175997991963,0.7009065741696031,0.3141484980005771
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,0.6471850321398875,0.7132502650425264,0.30054147192277014
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,0.6575377993889459,0.7049278686834223,0.23330504214391112
wine-quality-red,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,1.0,0.001,0.6527765609456229,0.6897238525837522,0.16556613403372467
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,1.0,0.001,0.6590223718899247,0.6927290225697135,0.12542586610652506
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,1.0,0.001,0.6595486419098086,0.6854414639836207,0.1600913880392909
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,1.0,0.001,0.656147572996431,0.6926459772378817,0.1343483841046691
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,1.0,0.001,0.6463690010761675,0.698318400850438,0.182841062778607
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,1.0,0.001,0.6590068337627033,0.7077868206004603,0.16222389019094408
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,1.0,0.001,0.6596894807190061,0.706536641775047,0.29385574301704764
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,1.0,0.001,0.6495452147604299,0.7104116122848595,0.17637575487606227
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,1.0,0.001,0.6579891847064699,0.7266016829093522,0.2709003679919988
wine-quality-red,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,2.0,0.002,0.6488297194857492,0.6988664898743426,0.1388147110119462
wine-quality-red,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,2.0,0.002,0.6582989205466351,0.7043315661852007,0.20633815391920507
