dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
credit-g,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,0.5232945679557578,5.399750441136213e-06,0.11700493819080293
credit-g,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.002,0.48552802799688977,5.577132614234396e-06,0.1139047471806407
credit-g,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.002,0.5232939809948731,4.986413318229093e-06,0.1139047471806407
credit-g,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,0.4855284242521873,5.185853270744262e-06,0.1432705200277269
credit-g,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,0.5232947863493891,4.468088069616784e-06,0.1432705200277269
credit-g,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,0.4856290916747959,0.0017193877896202639,0.12988494709134102
credit-g,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,0.523296966569551,0.001491799014807839,0.12988494709134102
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,0.48412705010733087,0.0,0.18137101898901165
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.002,0.5249926262923569,0.0,0.18137101898901165
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.002,0.4838931541253918,0.000628262471824025,0.15316645498387516
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.002,0.5248276003210512,0.0006318701947042762,0.15316645498387516
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.002,0.4841274389621949,2.031650078039359e-06,0.2087041181512177
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.002,0.5249925055801807,1.5398175525481915e-06,0.2087041181512177
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,0.48412751493501116,2.8219991744675897e-06,0.17397073097527027
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,0.5249924779111744,2.734937857710905e-06,0.17397073097527027
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,0.4838931597417183,0.000628265659607725,0.1538718279916793
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,0.5248275977889121,0.0006318720597432825,0.1538718279916793
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,0.4841251271420261,0.0004765232466973327,0.166176080936566
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,0.5249040700852261,0.00044633951848050736,0.166176080936566
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.002,0.4841785796398188,0.00053696417409414,0.16549535607919097
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.002,0.5248957288368433,0.0004979066494375063,0.16549535607919097
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,0.48415121870432587,0.00015636867186747462,0.1551764018367976
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,0.5249676086410571,0.0001567600162814773,0.1551764018367976
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,0.4839001543541476,0.0006352392166323499,0.14659863291308284
credit-g,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,0.5248549933225047,0.0006269601372969271,0.14659863291308284
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,0.48516016024854575,0.0,0.1269437379669398
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.002,0.5226707714800775,0.0,0.1269437379669398
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.002,0.48551444045832587,0.0017081114498333464,0.17816615104675293
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.002,0.5227361278744452,0.0016215960139899155,0.17816615104675293
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.002,0.48508456840641107,0.001854901864735043,0.1311429929919541
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.002,0.5228380518559187,0.0018958520655035186,0.1311429929919541
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,0.4857344757932614,0.002191159670178061,0.1456651259213686
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,0.5228811335724073,0.0020177551904647473,0.1456651259213686
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,0.48554943287954233,0.002518663939193662,0.11051074508577585
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,0.5235791286976398,0.0028604344606750353,0.11051074508577585
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,0.48501775325456853,0.0020452660413847355,0.1259545381180942
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,0.522443304524834,0.0023660740599710547,0.1259545381180942
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.002,0.4853203609408555,0.002726584189533089,0.16390686202794313
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.002,0.5227355120504726,0.002470804805749022,0.16390686202794313
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,0.4853186036774762,0.0017567006794428728,0.13740110909566283
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,0.5231822133111472,0.0016932471493793396,0.13740110909566283
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,0.4852960793358667,0.0018398117263475882,0.15290833706967533
credit-g,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,0.5231806666491331,0.001930574983187225,0.15290833706967533
