dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,0.660437242771968,0.0,0.18944397708401084
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,0.6824075667353072,0.0,0.18944397708401084
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,0.6675664602792644,0.09107743175154018,0.2149072710890323
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,0.6879452069051714,0.0926954134072625,0.2149072710890323
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,0.6617145164692423,0.12616993739330726,0.2561239330098033
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,0.696573111448228,0.13248242254090728,0.2561239330098033
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,0.6621313978807515,0.1007862730135594,0.2453958138357848
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,0.6819636717466553,0.0987934941672614,0.2453958138357848
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,0.6646379243161855,0.09249452173200651,0.22926915297284722
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,0.684422293545434,0.10805713709489682,0.22926915297284722
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,0.662330829046974,0.09808496266400288,0.28547134692780674
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,0.6945526255974949,0.10494197194894561,0.28547134692780674
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,0.6604038764731717,0.14788535472890393,0.26945129688829184
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,0.696925747100308,0.14197281132848852,0.26945129688829184
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,0.6657465742276726,0.110081109922888,0.30148842209018767
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,0.6913699716779987,0.1175946951631779,0.30148842209018767
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,0.6608544008848456,0.09112400706235077,0.2871568261180073
wine-quality-red,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,0.6832158519203134,0.10678303099791701,0.2871568261180073
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,0.5,0.001,0.6814438066862339,0.0,0.2849095300771296
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,0.5,0.001,0.7003810127750187,0.0,0.2849095300771296
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,0.5,0.001,0.6812193174957419,0.0033644196017758995,0.26180676207877696
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,0.5,0.001,0.7002710632715107,0.003616953806544723,0.26180676207877696
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,0.5,0.001,0.6813549554209051,0.0026092687100826685,0.3038362280931324
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,0.5,0.001,0.7003505005178415,0.003007607270486314,0.3038362280931324
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,0.5,0.001,0.6813447087338339,0.002243480872818713,0.30705710989423096
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,0.5,0.001,0.7002406285677791,0.0024651400148671303,0.30705710989423096
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,0.5,0.001,0.681335586077612,0.0032541152936137116,0.2753397258929908
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,0.5,0.001,0.7003168083447582,0.003633171227161305,0.2753397258929908
