dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.001,0.5157590521007701,0.5048735882271039,0.1477023169863969
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.001,0.51576083494897,0.5048777478453262,0.14056004909798503
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.001,0.51575908892686,0.504875105262581,0.17187312408350408
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.001,0.5157613504032387,0.5048761903055281,0.15078882593661547
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.001,0.5157575003509531,0.5048770929710567,0.1562380630057305
credit-g,classification,tabm_d,1,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.002,0.5086691373927344,0.5081001246900566,0.12797082611359656
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.002,0.5088355732245466,0.5082180244345399,0.10539776599034667
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.002,0.5086629254763012,0.508108431791404,0.14633463602513075
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.002,0.5086627963107959,0.5081082872991005,0.13417520094662905
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.002,0.5086627717167629,0.5081089013834468,0.12286416394636035
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.002,0.5086627652811291,0.5081089061690772,0.1269038689788431
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.002,0.5086628074471096,0.5081082818445007,0.13732964312657714
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.002,0.5086637461980416,0.508107974710609,0.1347279839683324
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.002,0.5086629230386984,0.5081084261163652,0.1181079400703311
credit-g,classification,tabm_d,1,BlockAdam+DataInit,rbf_reference,-1,True,2.0,0.004,0.5207934270204002,0.5224110806018748,0.0873898200225085
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.004,0.5207928758457978,0.5224105185220217,0.08785106590948999
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.004,0.5207930085123718,0.5224099821983077,0.09585996880196035
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.004,0.5207928394812158,0.5224096510928107,0.0830610510893166
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.004,0.5207930093167472,0.5224099847415742,0.11443388601765037
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.004,0.5207928825299005,0.5224105225432976,0.09533819300122559
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.004,0.5208002171631811,0.5224275863776783,0.09424213203601539
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.004,0.5207928789899323,0.5224105190319089,0.09109021490439773
credit-g,classification,tabm_d,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.004,0.5208002154350115,0.5224275869103815,0.09838074585422873
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,rbf_reference,-1,True,0.5,0.001,0.5129127944879943,0.5024052502970637,0.20344852400012314
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.001,0.5129132963599778,0.5023950973650826,0.23321930598467588
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.001,0.5128889290949286,0.5023935000274011,0.18976648594252765
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.001,0.5128889257261753,0.502393499250893,0.2037092971149832
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.001,0.5128885043085694,0.5023939619406772,0.23526373598724604
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.001,0.5129143998567335,0.5024068102698495,0.23238460905849934
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.001,0.5129005731397097,0.5023855980346849,0.18671623105183244
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.001,0.5129147021789802,0.5023964313588444,0.19514732109382749
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.001,0.5129152060678358,0.502396048013575,0.21645903098396957
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,rbf_reference,-1,True,1.0,0.002,0.5113228931750251,0.5055144097545233,0.17210851795971394
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.002,0.5113067603797908,0.505525983570007,0.1484262568410486
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.002,0.5113067232537889,0.5055259976234526,0.15701799793168902
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.002,0.5112986162901947,0.5054725745141166,0.1660749998409301
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.002,0.5113076719298618,0.5055264588812087,0.16245791083201766
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.002,0.5113088994263693,0.5055278657166647,0.1500546899624169
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.002,0.5112529172308732,0.5054381579617286,0.14291561604477465
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.002,0.511307670525192,0.5055264607094223,0.16168530914001167
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.002,0.5113037955827776,0.5054761416829492,0.1643023791257292
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,rbf_reference,-1,True,2.0,0.004,0.5120304916713809,0.5148622887508232,0.1250730510801077
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.004,0.5120351792710535,0.5148569297109928,0.15170491603203118
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.004,0.5120288102631154,0.5148582924807187,0.12621238688006997
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.004,0.5120351799222769,0.5148569346538353,0.1513966911006719
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.004,0.5120340828363219,0.5148552071812245,0.12811170797795057
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.004,0.5119908493923848,0.5148322636459122,0.13961159903556108
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.004,0.512035176153695,0.514856934165695,0.13472970598377287
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.004,0.5120351797002817,0.5148569292894127,0.12482467596419156
credit-g,classification,tabm_d,1,MatrixAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.004,0.5120328774044207,0.5148565592640663,0.12145284796133637
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,0.5,0.001,0.5154693063938083,0.5047854169784788,0.17622953513637185
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,0.5,0.001,0.5156825999921315,0.5045855749147095,0.1788340280763805
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,0.5,0.001,0.5154240427154997,0.5043562903819852,0.15076885488815606
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,0.5,0.001,0.5154826353618791,0.5048889033435562,0.15412903600372374
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,0.5,0.001,0.5155654715739398,0.5048613868173364,0.13505081995390356
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,0.5,0.001,0.5152011299007243,0.5047282977992549,0.1851881891489029
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,0.5,0.001,0.5151319722483609,0.5044589419502706,0.1466220689471811
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,0.5,0.001,0.5155220715763422,0.5048378021056932,0.14556961390189826
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,0.5,0.001,0.5153697973874168,0.5048628444682974,0.17935973010025918
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,1.0,0.002,0.5086883457178049,0.50786986075406,0.14549897704273462
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,1.0,0.002,0.508886084566775,0.5080819322045115,0.11660217097960413
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,1.0,0.002,0.5084687957254902,0.5078258195427741,0.10094097186811268
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,1.0,0.002,0.5090442965452452,0.5080079835112705,0.1433559199795127
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,1.0,0.002,0.5088174671350144,0.5078572043107554,0.13972003292292356
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,1.0,0.002,0.5084668091173883,0.5076204990342933,0.14320479100570083
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,1.0,0.002,0.5089093970566919,0.5079603000080938,0.13419093401171267
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,1.0,0.002,0.5086111622872782,0.5075464693777105,0.1304400151129812
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,1.0,0.002,0.508643579698792,0.5077314069860293,0.10972603410482407
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,rbf_reference,-1,True,2.0,0.004,0.5196756936502913,0.5222300286949105,0.08832388697192073
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m0,0,False,2.0,0.004,0.5198730763381352,0.5216543955465337,0.08981816796585917
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m1,1,False,2.0,0.004,0.5198531282529982,0.5219803513020238,0.10856610792689025
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m2,2,False,2.0,0.004,0.5198450407908104,0.522355231791865,0.10687025310471654
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m3,3,False,2.0,0.004,0.5200485959974731,0.5224282026884337,0.09292159299366176
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m4,4,False,2.0,0.004,0.5190724113293538,0.5221371693607615,0.09309635497629642
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m5,5,False,2.0,0.004,0.5198264754119704,0.5222979185784064,0.10692889988422394
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m6,6,False,2.0,0.004,0.5196387399679068,0.5219957428721361,0.10815465799532831
credit-g,classification,tabm_d,1,SoftBlockAdam-a0.1+DataInit,orthogonal_all__m7,7,False,2.0,0.004,0.5197395214939803,0.5223182281109949,0.08145304815843701
