dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,66.56014798657291,0.0,0.5017752218991518
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,71.67585335135321,0.0,0.5017752218991518
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,69.20043744074215,0.12907443157615384,0.4384393128566444
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,69.35451195038927,0.13607230202412146,0.4384393128566444
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,67.68192077899056,0.1514293088698766,0.42448312183842063
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.002,72.1864619187369,0.14036618988965965,0.42448312183842063
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,72.26462219356263,0.16168387380646682,0.3958883809391409
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,74.50530306770582,0.15273046504550525,0.3958883809391409
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,69.03434154904842,0.15273551894836263,0.2978590258862823
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,78.36391700129023,0.18093156980968406,0.2978590258862823
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,67.832388395655,0.14748278354729932,0.4911289759911597
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,72.66992586221481,0.16133432545851947,0.4911289759911597
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.002,68.18390976286042,0.14995895841804163,0.3074491210281849
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.002,73.46797323700953,0.17316189106753235,0.3074491210281849
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.002,67.80476166062033,0.14943493679844125,0.3565165479667485
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.002,70.9135895539582,0.14842875449856116,0.3565165479667485
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.002,69.4776042009278,0.13276489309061676,0.4228526661172509
bike-sharing,regression,controlled_mlp,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.002,67.52329404126608,0.1400751932811387,0.4228526661172509
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,73.13958962949079,0.0,0.5898667669389397
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,83.10591444144531,0.0,0.5898667669389397
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,73.13956288325355,1.7359462638076251e-06,0.48083890485577285
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,83.10585368537917,1.5937179945122766e-06,0.48083890485577285
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.002,73.13958889990803,6.284079329891062e-07,0.504746716003865
