dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
credit-g,classification,tabm_d,2,AdamW,rbf_reference,-1,True,0.5,0.001,0.4585042687961277,0.46957490797568324,0.1965192158240825
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m0,0,False,0.5,0.001,0.4651202243609204,0.4747796836997519,0.18518998101353645
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m1,1,False,0.5,0.001,0.45692988672470847,0.4708508670777053,0.19405867997556925
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m2,2,False,0.5,0.001,0.4585996095120331,0.4751355824754907,0.2118635990191251
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m3,3,False,0.5,0.001,0.4594262641264352,0.4730166552618376,0.16855911095626652
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m4,4,False,0.5,0.001,0.46135138479922067,0.4721554972335096,0.18576311483047903
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m5,5,False,0.5,0.001,0.46119982938012355,0.47332603654866284,0.23151834215968847
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m6,6,False,0.5,0.001,0.4581026887841363,0.4694507514494552,0.19180792896077037
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m7,7,False,0.5,0.001,0.4632979646081175,0.47019185504010436,0.1673679871018976
credit-g,classification,tabm_d,2,AdamW,rbf_reference,-1,True,1.0,0.002,0.46082225061333837,0.4757498005724035,0.16112373187206686
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m0,0,False,1.0,0.002,0.4667436215183233,0.4760595214825659,0.15018084016628563
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m1,1,False,1.0,0.002,0.4579587450083739,0.47927231772866674,0.147413550876081
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m2,2,False,1.0,0.002,0.4598674741073183,0.482095242715849,0.11806609621271491
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m3,3,False,1.0,0.002,0.45875232256963383,0.48229355057700374,0.12953610299155116
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m4,4,False,1.0,0.002,0.4614685664236374,0.47485964512674583,0.1218828649725765
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m5,5,False,1.0,0.002,0.46214147432202707,0.478380393927448,0.10671564005315304
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m6,6,False,1.0,0.002,0.4563984525094103,0.47674768864844813,0.1659771918784827
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m7,7,False,1.0,0.002,0.46201487447027495,0.4790639790009655,0.13217839295975864
credit-g,classification,tabm_d,2,AdamW,rbf_reference,-1,True,2.0,0.004,0.4561002957343119,0.47956832010075245,0.111939727794379
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m0,0,False,2.0,0.004,0.4638478915557859,0.489528313696306,0.12743017100729048
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m1,1,False,2.0,0.004,0.45527159524933847,0.4812510408981413,0.1476429260801524
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m2,2,False,2.0,0.004,0.46128782509656735,0.48647119283198265,0.11445165192708373
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m3,3,False,2.0,0.004,0.46115412739385986,0.4874367643890743,0.10745004611089826
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m4,4,False,2.0,0.004,0.4595798534621385,0.4821202328853226,0.13323845993727446
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m5,5,False,2.0,0.004,0.4646213054408335,0.4849081372510324,0.1539733111858368
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m6,6,False,2.0,0.004,0.4540925245057597,0.47972203156180787,0.10854771896265447
credit-g,classification,tabm_d,2,AdamW,orthogonal_all__m7,7,False,2.0,0.004,0.46283848857015286,0.492321014093882,0.12812979496084154
credit-g,classification,tabm_d,2,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.001,0.4928824652514958,0.5348887262180796,0.18971531698480248
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.001,0.4929793357605027,0.5275454263538328,0.19081039587035775
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.001,0.4928816751985437,0.5348876184677304,0.15587892197072506
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.001,0.49289865524055454,0.5349031561907849,0.17169649712741375
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.001,0.4929843380126944,0.527548419721671,0.18020415189675987
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.001,0.4928977097671424,0.5348781242848208,0.18829283490777016
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.001,0.4928824692153847,0.5348887200568317,0.1573752360418439
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.001,0.49288490653333455,0.5348790375783689,0.19814977096393704
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.001,0.4929843321894948,0.527548418111193,0.19631884316913784
credit-g,classification,tabm_d,2,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.002,0.4855277065085833,0.523292829035209,0.10241611395031214
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.002,0.48557781904044794,0.5232240169971629,0.16191150806844234
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.002,0.48552615001709604,0.5232941925368076,0.1597135670017451
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.002,0.4855148800938226,0.5233023643182739,0.12587259407155216
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.002,0.4855777478687978,0.5232239203895375,0.15296807792037725
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.002,0.48552805803612153,0.5232945679557578,0.11700493819080293
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.002,0.48552802799688977,0.5232939809948731,0.1139047471806407
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.002,0.4855284242521873,0.5232947863493891,0.1432705200277269
credit-g,classification,tabm_d,2,BlockAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.002,0.4856290916747959,0.523296966569551,0.12988494709134102
credit-g,classification,tabm_d,2,BlockAdam+DataInit,rbf_reference,-1,True,2.0,0.004,0.49466197876100376,0.5318905106321203,0.12184604909271002
