dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
phoneme,classification,controlled_mlp,0,AdamW,rbf_reference,-1,True,0.5,0.0005,0.30505067898435434,0.35263741304732826,0.602905800100416
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,0.3023915311400692,0.3525476302569377,0.44635296589694917
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,0.30434412854748727,0.34121793127731515,0.5623334289994091
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,0.2985126866175878,0.3437548825097917,0.6620132781099528
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,0.29838062239962304,0.3393287583305973,0.6182444931473583
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,0.3060261331956001,0.3419156391607289,0.5159041860606521
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,0.2967936612449391,0.3443193071265514,0.5143757739569992
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,0.30187166810732,0.34114436446959473,0.607731819152832
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,0.29470347994814017,0.3440535011932351,0.7233390170149505
phoneme,classification,controlled_mlp,0,AdamW,rbf_reference,-1,True,1.0,0.001,0.2913366492337667,0.3585542106189193,0.5149594619870186
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,1.0,0.001,0.2916474659611057,0.3457479494651017,0.5177518678829074
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,1.0,0.001,0.28802600359014513,0.3455416167529868,0.5180657210294157
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,1.0,0.001,0.2881150002333983,0.3498097944425067,0.5303277899511158
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,1.0,0.001,0.2850762581006461,0.34541422763271024,0.48580972594209015
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,1.0,0.001,0.29490681606901714,0.3503694641058917,0.5769309650640935
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,1.0,0.001,0.28387233232122294,0.3504223297527965,0.5633769892156124
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,1.0,0.001,0.2898083890219203,0.3446363254460024,0.5860905409790576
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,1.0,0.001,0.2807328497132942,0.35831353473155614,0.5687485400121659
phoneme,classification,controlled_mlp,0,AdamW,rbf_reference,-1,True,2.0,0.002,0.28741776289054355,0.35719407684685756,0.3138009139802307
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,2.0,0.002,0.29474131033945816,0.3644660674207662,0.34704137104563415
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,2.0,0.002,0.27560911709606223,0.37316796925992146,0.4169366981368512
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,2.0,0.002,0.2786616068730927,0.3609508476061793,0.2681602181401104
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,2.0,0.002,0.2849414873556329,0.3477184379529272,0.31929210387170315
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,2.0,0.002,0.2871325371393163,0.35208752792442977,0.4395164579618722
phoneme,classification,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,2.0,0.002,0.28503783321716647,0.3605765491475654,0.42098680906929076
