dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
bike-sharing,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,0.5,0.0005,76.16886757875395,82.42320658643972,0.5235697021707892
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,74.43538270795126,79.56850838093177,0.5556323970668018
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,80.14007920950164,81.70703962116833,0.49852261506021023
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,75.2804427299563,80.4038986813702,0.49679471319541335
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,75.93060291700209,82.32010046803143,0.5246249209158123
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,73.6169437401085,77.33030355314305,0.5096063299570233
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,76.8978762186426,80.33910925869485,0.49093838105909526
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,76.07376908935944,78.78499106802043,0.4505022228695452
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,77.1685941135996,82.967550797683,0.5202642630320042
bike-sharing,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,1.0,0.001,73.34231252782743,78.00769345797514,0.565588021883741
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,1.0,0.001,71.46294231328841,73.49007755076059,0.5613674859050661
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,1.0,0.001,76.40138994440308,77.4412299421629,0.44361782306805253
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,1.0,0.001,69.71507781964095,73.81898345082615,0.47788834385573864
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,1.0,0.001,69.05558027019583,78.14872608972817,0.42108276998624206
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,1.0,0.001,69.16178755872093,71.67805903590128,0.5087029680144042
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,1.0,0.001,75.49999020408768,77.36599985865124,0.34506174200214446
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,1.0,0.001,72.00186663212074,73.31326439133882,0.45785862300544977
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,1.0,0.001,74.40755531969857,78.63266746492822,0.4507951841223985
bike-sharing,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,2.0,0.002,70.05589691958356,75.16254241329064,0.36619544494897127
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,2.0,0.002,66.87130969677118,69.70052400576968,0.34645899711176753
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,2.0,0.002,72.4686187699016,73.96071952917448,0.28358391113579273
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,2.0,0.002,64.06757812988496,68.75886110593622,0.38233399391174316
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,2.0,0.002,63.56284805119056,70.88447347120892,0.4176271641626954
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,2.0,0.002,65.47437862030856,67.53721251943712,0.44096569810062647
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,2.0,0.002,68.23144070067674,74.62413612683379,0.4809811918530613
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,2.0,0.002,67.66814686879661,71.073398307443,0.40480794408358634
bike-sharing,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,2.0,0.002,74.5483659233846,79.7092817280143,0.3497183849103749
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,80.90676843719572,87.0731283952431,0.8229629739653319
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,80.90675421452721,87.07312311779225,0.7971083300653845
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,80.9067546622735,87.07313715353821,0.802015220047906
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,80.90677338478547,87.07314264118094,0.7772872839123011
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,80.9067668866794,87.07313275048465,0.8166923380922526
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,80.90675706095323,87.07311287146392,0.7371501359157264
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,80.90674833644869,87.07311097476261,0.7888962298166007
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,80.90675194290665,87.07311697525205,0.7560552631039172
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,80.90674730228454,87.0731360206903,0.7908615490887314
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.001,79.35421334566081,86.21422834938512,0.5432085399515927
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,79.35421846662982,86.21425973706623,0.5178068198729306
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,79.35422300060571,86.21423456207019,0.6471509849652648
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,79.35420757755517,86.21422043284299,0.5624958218540996
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.001,79.3542132941175,86.21422837407988,0.6571813221089542
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.001,79.35421972835073,86.21425236152086,0.5506672561168671
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.001,79.35423087868564,86.21425980844343,0.5492354880552739
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.001,79.35420890285474,86.2142252897819,0.5203175500500947
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.001,79.35422785378434,86.21426315453527,0.6091447870712727
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,rbf_reference,-1,True,2.0,0.002,77.14474049090454,82.46750682915459,0.6075399790424854
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.002,77.14475352029294,82.46751406716557,0.5878335458692163
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.002,77.14474842226872,82.4675166265934,0.620374261168763
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.002,77.14476874644222,82.46752739849072,0.5919333521742374
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.002,77.14475314361897,82.46752165766641,0.5143856140784919
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.002,77.14474819188027,82.46750551162727,0.5445737361442298
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.002,77.14476313879136,82.46753097755271,0.5826563569717109
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.002,77.14475994247204,82.46752830502723,0.609710156917572
bike-sharing,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.002,77.14474489244003,82.46752162359604,0.6026535879354924
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,78.56710429872508,81.77212572029401,1.4406636531930417
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,78.56709692045534,81.7721242765605,1.3595305939670652
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,78.56708680957877,81.77212093705477,1.2721342840231955
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,78.56710497802784,81.7721200019741,1.3235463430173695
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,78.56710147560015,81.7721270692951,1.3938399420585483
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,78.56710486178994,81.77212581970691,1.2827664269134402
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,78.56709752033395,81.7721065333965,1.3875046679750085
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,78.56709748211148,81.77211768691556,1.3645953910890967
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,78.56709265306999,81.77212317225614,1.4110797180328518
bike-sharing,regression,controlled_mlp,1,MatrixAdam+DataInit,rbf_reference,-1,True,1.0,0.001,74.81134976314134,77.09817630355543,1.3590871540363878
