dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,40671.3132050455,0.0,0.21844684309326112
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,34171.14661426381,0.0,0.21844684309326112
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,40713.80796239541,0.12544036992143498,0.2802731532137841
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,34536.53485476386,0.13312935256265726,0.2802731532137841
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,41297.80334279492,0.11878052925743347,0.24450708599761128
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,33683.74688446822,0.14833753179774034,0.24450708599761128
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,40330.96635612873,0.11935317803435715,0.2638301099650562
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,34740.32257442775,0.14257417281219445,0.2638301099650562
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,40143.47381933437,0.12477458613326958,0.24736925889737904
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,33410.60720618884,0.1594107475181626,0.24736925889737904
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,41813.315535480695,0.16232170031366536,0.2490056750830263
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,32661.677130605167,0.20598363425167643,0.2490056750830263
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,40793.108840805886,0.10540086024450203,0.24837648612447083
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,34195.201315696824,0.12676891357667153,0.24837648612447083
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,41271.61883725904,0.12730511180933862,0.24013007199391723
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,33969.47766270816,0.14439516685178316,0.24013007199391723
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,39004.75717589578,0.11738882775211912,0.2371553590055555
house_16H,regression,tabm_d,0,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,33909.355297981965,0.11884135239457357,0.2371553590055555
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,39519.38718405799,0.0,0.4599088369868696
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.002,34936.339367594264,0.0,0.4599088369868696
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.002,39684.93962272255,0.031555568234561716,0.4706052921246737
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.002,35196.017130902765,0.04584022226690295,0.4706052921246737
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.002,39589.48360009705,0.030680506073332354,0.4356352349277586
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.002,35252.29168517591,0.04111869811552517,0.4356352349277586
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.002,39583.2565299035,0.029834145356659056,0.46884717303328216
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.002,35026.527773033355,0.04135960740276114,0.46884717303328216
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.002,39396.50762960292,0.03298263065819426,0.4908442641608417
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.002,34958.01314839496,0.04425826778393422,0.4908442641608417
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.002,40104.67488555951,0.05231301246932444,0.4650710627902299
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.002,34853.21528574104,0.06881407975811811,0.4650710627902299
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.002,39406.007875962,0.029300052174597312,0.4323291820473969
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.002,34927.237419485515,0.04237806606930581,0.4323291820473969
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.002,39818.00338760249,0.03801441410911316,0.46292480803094804
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.002,35044.41051530587,0.05945798424211888,0.46292480803094804
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.002,40084.76894635795,0.045779466603007954,0.42299937503412366
house_16H,regression,tabm_d,0,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.002,34740.915705195956,0.08098391541915473,0.42299937503412366
house_16H,regression,tabm_d,0,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.002,39001.27597155146,0.0,0.7475956899579614
