dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
phoneme,classification,tabm_d,0,AdamW,rbf_reference,-1,True,0.5,0.001,0.3379536452209602,0.33752011002032745,0.34978276095353067
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m0,0,False,0.5,0.001,0.33228642373627165,0.3356276278918451,0.28838635003194213
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m1,1,False,0.5,0.001,0.33709052977258086,0.33905011144684166,0.25137994601391256
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m2,2,False,0.5,0.001,0.3349985001036841,0.3366024442965725,0.3103186748921871
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m3,3,False,0.5,0.001,0.3323619325440945,0.3344047343576228,0.34783962508663535
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m4,4,False,0.5,0.001,0.3353854339079495,0.3353283844194448,0.3031840589828789
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m5,5,False,0.5,0.001,0.33638330553190876,0.3385785094255961,0.35554521111771464
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m6,6,False,0.5,0.001,0.3370434368269342,0.3363565106946431,0.36486948607489467
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m7,7,False,0.5,0.001,0.33456034935671863,0.33374149377401197,0.29027051688171923
phoneme,classification,tabm_d,0,AdamW,rbf_reference,-1,True,1.0,0.002,0.31218793868664035,0.32947710892966187,0.3034427179954946
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m0,0,False,1.0,0.002,0.30435548965246495,0.32807911046451177,0.2721316828392446
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m1,1,False,1.0,0.002,0.3027532729247431,0.3278953397518832,0.25704739196226
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m2,2,False,1.0,0.002,0.3042563716231779,0.32985683598774856,0.26657098811119795
phoneme,classification,tabm_d,0,AdamW,orthogonal_all__m3,3,False,1.0,0.002,0.30162162070463583,0.3266675182849551,0.22703598602674901
