dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,66.80018585989667,0.0,0.3071473161689937
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,65.70183246573856,0.0,0.3071473161689937
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,63.315976217902694,0.09321709826846236,0.25689140195026994
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,59.69196164825983,0.09750947623217748,0.25689140195026994
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,64.92237218153176,0.08710630370977317,0.2993717819917947
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,62.302335177897305,0.09079825600649684,0.2993717819917947
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,60.91352266875175,0.08498425647825063,0.3293519939761609
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,61.11492507502064,0.07861271403748328,0.3293519939761609
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,64.28612045799575,0.07972920223309873,0.2740276651456952
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,63.13676989267474,0.0856198827689062,0.2740276651456952
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,67.30646382839107,0.07624184386713632,0.35145147307775915
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,65.37709062219774,0.07617045884681342,0.35145147307775915
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,62.46593348610041,0.08191544390991859,0.29448899696581066
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,61.16781094864125,0.07899528112808472,0.29448899696581066
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,61.33413331961497,0.10238559187741067,0.3342715441249311
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,59.67958142730223,0.10461138555017752,0.3342715441249311
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,66.79772022651498,0.060689727872717376,0.29671136499382555
bike-sharing,regression,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,65.33994889279533,0.05980097249523428,0.29671136499382555
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,76.37796159498961,0.0,1.6758997230790555
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,78.26188757165075,0.0,1.6758997230790555
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,76.04271044423473,0.013856984503232358,2.241006129886955
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,78.24392960392169,0.011221459983765236,2.241006129886955
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,76.11721777720753,0.0160778095357242,1.9844219719525427
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,78.31047510215934,0.014971019000881583,1.9844219719525427
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,76.11315797381494,0.013949548361666512,1.614606408867985
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,78.15342299499471,0.012217315653487002,1.614606408867985
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,76.20439498448259,0.08006373414790373,0.8940343470312655
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,77.6493157875238,0.07635270780780068,0.8940343470312655
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,76.1283597524935,0.016534903006574387,1.7747793840244412
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,78.02621568872722,0.014505892058370046,1.7747793840244412
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,76.43382782846675,0.0093793860145362,2.4794633998535573
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,78.43046565505702,0.009074734233139916,2.4794633998535573
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,76.11898755077583,0.016012045321336123,2.337350614136085
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,78.40753063758312,0.016001157620097482,2.337350614136085
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,76.50496505821194,0.009886747740610984,1.8969015250913799
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,78.36044823415658,0.009196356002017857,1.8969015250913799
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,73.85003951844476,0.0,0.7700089518912137
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,70.74684872853389,0.0,0.7700089518912137
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,74.0969340516363,0.008067095687352777,1.018084942130372
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,70.80567564450378,0.0068337657680119296,1.018084942130372
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,73.87887983877782,0.005738958675448551,1.8230784200131893
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,70.77033793800892,0.00564536380064705,1.8230784200131893
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,73.80915406267229,0.009497378653518409,1.0448056811001152
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,70.65087980109232,0.008700813940923728,1.0448056811001152
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,73.85583858255619,0.006784723636929919,0.6649945650715381
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,70.79634215983198,0.006754060809199387,0.6649945650715381
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,74.0274411573489,0.00865734267065656,1.4655732719693333
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,70.79998407894483,0.0075303786721951285,1.4655732719693333
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,73.82416672470404,0.008524477622029155,0.9888874990865588
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,70.70722952801671,0.00801636762707497,0.9888874990865588
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,73.71501696059649,0.009863101171047797,0.8271710029803216
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,70.67298793885645,0.009420025354398013,0.8271710029803216
