dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
house_16H,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,0.5,0.0005,40085.07228093985,34609.92045790398,0.35550919198431075
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,41429.71790190045,34104.520294090544,0.36281597008928657
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,38851.68768656101,35756.44896269161,0.5930706469807774
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,40517.70656084582,34565.666961598916,0.37158507900312543
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,40921.301533842714,34853.94914184848,0.35412510694004595
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,41078.816925725514,34802.629313453646,0.28955620992928743
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,40561.62832551523,33858.06396934151,0.37569201504811645
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,39978.33264262221,34748.39399950797,0.31462078797630966
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,40293.673924039336,34070.16496485323,0.3576789600774646
house_16H,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,1.0,0.001,39383.36219148016,34917.082595512366,0.29970451816916466
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,1.0,0.001,40605.17369921042,35183.547124005825,0.2556532481685281
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,1.0,0.001,39921.487704953,34119.04242002957,0.3365221698768437
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,1.0,0.001,39766.04964585423,35266.39292978843,0.21235889988020062
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,1.0,0.001,40151.97279635004,36063.030203432616,0.24889356503263116
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,1.0,0.001,40107.56962397196,34817.44693971801,0.2412528858985752
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,1.0,0.001,39675.349035453626,35489.774222965076,0.27808190509676933
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,1.0,0.001,39282.50635887395,35695.4624033342,0.2668484630994499
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,1.0,0.001,37469.62128788468,35593.95422823231,0.5360499089583755
house_16H,regression,controlled_mlp,1,AdamW,rbf_reference,-1,True,2.0,0.002,38149.835616836135,36399.77654048919,0.23171507590450346
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m0,0,False,2.0,0.002,40349.84994494539,36665.13037492322,0.17088313004933298
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m1,1,False,2.0,0.002,39067.24114940459,36494.96268868602,0.24165564100258052
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m2,2,False,2.0,0.002,39456.91526930358,36132.139967121235,0.22914892109110951
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m3,3,False,2.0,0.002,39673.1148590726,35818.20655641376,0.20948092313483357
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m4,4,False,2.0,0.002,39981.69820368129,35924.22078602544,0.22314740088768303
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m5,5,False,2.0,0.002,38653.79606683567,34354.14488158571,0.39956846204586327
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m6,6,False,2.0,0.002,38398.703490874366,36180.877448532236,0.25298203295096755
house_16H,regression,controlled_mlp,1,AdamW,orthogonal_all__m7,7,False,2.0,0.002,38235.553100808465,34743.76295353829,0.3159968291874975
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,39334.45125378208,36662.668281382845,0.6611405848525465
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,39334.45394764976,36662.67591487211,0.7047794628888369
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,39334.45273102089,36662.67309986704,0.7167603811249137
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,39334.45614264603,36662.67337412274,0.7360583310946822
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,39334.45984324022,36662.67311146346,0.732783606974408
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,39334.455079764935,36662.67108370278,0.7360688550397754
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,39334.4540896196,36662.667213696615,0.7480676409322768
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,39334.45025776276,36662.668338930445,0.769799716072157
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,39334.45628539395,36662.672602202474,0.7775229811668396
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.001,37504.66967651363,34772.80177160118,0.6053902599960566
house_16H,regression,controlled_mlp,1,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,37504.67065354468,34772.79872851536,0.6180902109481394
