dataset,problem_type,model,seed,method,representation_id,member,is_reference,multiplier,learning_rate,validation_task_error,test_task_error,fit_seconds
california_housing,regression,controlled_mlp,0,AdamW,rbf_reference,-1,True,0.5,0.0005,62059.5179191825,64725.599273467626,0.615062024211511
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,0.5,0.0005,62325.262130215,65363.36814029212,0.4555801840033382
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,0.5,0.0005,61660.25458706362,65561.3015698061,0.5217861828859895
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,0.5,0.0005,62595.98138319767,64716.63367890113,0.45899361511692405
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,0.5,0.0005,62900.36565576387,64976.59912796535,0.44330311100929976
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,0.5,0.0005,63190.364169178174,65123.99367432512,0.4608007960487157
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,0.5,0.0005,62569.94727427142,65125.22120397342,0.4496766310185194
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,0.5,0.0005,62710.61312386922,64438.51194332178,0.35247881221584976
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,0.5,0.0005,62129.831534882236,65299.54725256725,0.4421708460431546
california_housing,regression,controlled_mlp,0,AdamW,rbf_reference,-1,True,1.0,0.001,61317.246253487836,65288.85728446,0.38331514690071344
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,1.0,0.001,60860.97067094142,66366.41693521007,0.495405538007617
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,1.0,0.001,61248.80732156839,66242.66729214204,0.3231855100020766
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,1.0,0.001,61702.7609224815,65447.44934044867,0.35424814699217677
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,1.0,0.001,61678.05799889873,66312.46112705108,0.5071693959180266
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,1.0,0.001,62103.670508435505,65419.75830236131,0.3983659869991243
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,1.0,0.001,61909.483561766,65909.76899529068,0.30054990691132843
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,1.0,0.001,62509.52459102577,65106.08741487138,0.1696584289893508
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,1.0,0.001,61324.66032769017,65747.19574285104,0.3359492439776659
california_housing,regression,controlled_mlp,0,AdamW,rbf_reference,-1,True,2.0,0.002,59829.59294359828,64834.37238981512,0.44983105291612446
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m0,0,False,2.0,0.002,59748.70279445361,66712.79813956998,0.4466772028245032
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m1,1,False,2.0,0.002,61000.79795445237,67159.61185398084,0.3304908729624003
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m2,2,False,2.0,0.002,59698.29732981786,66721.13765393336,0.48909783479757607
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m3,3,False,2.0,0.002,60610.34154401006,67040.08787686375,0.3893874429631978
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m4,4,False,2.0,0.002,61356.14319059375,65947.79643206515,0.3847335430327803
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m5,5,False,2.0,0.002,60958.91503913575,66030.24932206717,0.4553403099998832
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m6,6,False,2.0,0.002,61222.6396770962,65221.26516648924,0.2195123080164194
california_housing,regression,controlled_mlp,0,AdamW,orthogonal_all__m7,7,False,2.0,0.002,59854.5263651989,66814.54362587121,0.4244624520651996
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,63261.24638433064,66640.8214327265,0.8607544109690934
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,63261.24239651081,66640.81047398887,0.7879400479141623
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,63261.244917339594,66640.81298022615,0.8506290991790593
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,63261.25192806875,66640.81308533813,0.8178371309768409
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,63261.24731293661,66640.81064019997,0.8089580670930445
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,63261.23986096576,66640.8158987747,0.8321871079970151
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,63261.244983115204,66640.8117568995,0.7798815690912306
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,63261.24222390338,66640.81616965956,0.828893382102251
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,63261.24668027486,66640.81696771637,0.8776711029931903
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,rbf_reference,-1,True,1.0,0.001,61693.6804047559,68883.56830784572,0.7639723720494658
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,61693.68261513064,68883.57573404707,0.8033809349872172
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,61693.66564464472,68883.56334436237,0.8645574289839715
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,61693.66523569828,68883.57201894588,0.8102092719636858
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.001,61693.67276180105,68883.57343559535,0.903081958880648
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.001,61693.678715094946,68883.56814555131,0.8288631080649793
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.001,61693.682515437016,68883.56956826673,0.8569078270811588
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.001,61693.67823038258,68883.57043953074,0.8254285911098123
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.001,61693.66962987513,68883.5658724906,0.8059650098439306
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,rbf_reference,-1,True,2.0,0.002,61135.303760912895,67430.59385055058,0.7188835900742561
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.002,61135.301580908716,67430.59416554325,0.638643367914483
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.002,61135.30002828223,67430.59430183783,0.6426719778683037
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.002,61135.30816913261,67430.59415518881,0.6196321891620755
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.002,61135.29849906856,67430.59646693748,0.6682783719152212
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m4,4,False,2.0,0.002,61135.2994702019,67430.59673690915,0.6335355888586491
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m5,5,False,2.0,0.002,61135.30331801363,67430.5955721623,0.6337051729205996
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m6,6,False,2.0,0.002,61135.299400413925,67430.60156488065,0.6172608837950975
california_housing,regression,controlled_mlp,0,BlockAdam+DataInit,orthogonal_all__m7,7,False,2.0,0.002,61135.3026183287,67430.59337320749,0.6540514100342989
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,rbf_reference,-1,True,0.5,0.0005,62844.88577647841,65938.01164291536,1.764822366880253
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,0.5,0.0005,62844.88932833998,65938.01095614658,1.6621386238839477
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,0.5,0.0005,62844.8907069275,65938.01331541105,1.7075843499042094
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,0.5,0.0005,62844.8939141237,65938.0148348122,1.7140611049253494
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,0.5,0.0005,62844.890316594574,65938.01016149073,1.66171436291188
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,0.5,0.0005,62844.891884468256,65938.01586697523,1.6736953121144325
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,0.5,0.0005,62844.885138039506,65938.01114619218,1.6836167671717703
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,0.5,0.0005,62844.88133221099,65938.00968612869,1.6535748550668359
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,0.5,0.0005,62844.89272505136,65938.01550382422,1.7268542498350143
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,rbf_reference,-1,True,1.0,0.001,61238.60318612657,67256.55544629785,1.6428677020594478
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,1.0,0.001,61238.606098860844,67256.55847307296,1.6459156018681824
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,1.0,0.001,61238.60554408255,67256.55602178045,1.7151066570077091
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,1.0,0.001,61238.611688829216,67256.55622547655,1.6411787657998502
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,1.0,0.001,61238.606846608825,67256.56077192171,1.6732234780211002
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m4,4,False,1.0,0.001,61238.61313036831,67256.55820916686,1.6267841968219727
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m5,5,False,1.0,0.001,61238.612850448204,67256.55471241908,1.6696769949048758
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m6,6,False,1.0,0.001,61238.60987518113,67256.56280079049,1.6173109749797732
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m7,7,False,1.0,0.001,61238.61365938975,67256.55544535865,1.7058041638229042
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,rbf_reference,-1,True,2.0,0.002,60668.238552323695,66177.4003061289,1.1483627031557262
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m0,0,False,2.0,0.002,60668.24090646973,66177.40435671042,1.1837423909455538
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m1,1,False,2.0,0.002,60668.24037804763,66177.39723038451,1.1312674388755113
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m2,2,False,2.0,0.002,60668.247340581285,66177.39912818956,1.1346737102139741
california_housing,regression,controlled_mlp,0,MatrixAdam+DataInit,orthogonal_all__m3,3,False,2.0,0.002,60668.24087372978,66177.40271668238,1.1814277980010957
