dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.002,38149.835616836135,0.0,0.23171507590450346
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.002,36399.77654048919,0.0,0.23171507590450346
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.002,40349.84994494539,0.1959160201834981,0.17088313004933298
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.002,36665.13037492322,0.21409445394607407,0.17088313004933298
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,0.5,0.0005,38851.68768656101,0.25363605269864625,0.5930706469807774
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,0.5,0.0005,35756.44896269161,0.2915683337903703,0.5930706469807774
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.002,39456.91526930358,0.156924246112485,0.22914892109110951
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.002,36132.139967121235,0.1785578851339074,0.22914892109110951
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.002,39673.1148590726,0.17471717096327993,0.20948092313483357
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.002,35818.20655641376,0.19951983490116862,0.20948092313483357
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.002,39981.69820368129,0.19481499156565318,0.22314740088768303
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.002,35924.22078602544,0.2279585248938553,0.22314740088768303
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.002,38653.79606683567,0.23017412971590068,0.39956846204586327
house_16H,regression,controlled_mlp,1,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.002,34354.14488158571,0.3213074585626378,0.39956846204586327
