seed,model,task_family,query_family,domain,nll,rmse,coverage90
2027083102,projective,linear,point,gaussian,1.1098358035087585,0.7573788736093958,0.9290364583333334
2027083102,direct,linear,point,gaussian,1.3996686935424805,1.0525305367220814,0.9016927083333334
2027083102,projective,linear,subset,gaussian,0.559024453163147,0.449168420819459,0.9309895833333334
2027083102,direct,linear,subset,gaussian,0.804263840119044,0.5828269068664822,0.9212239583333334
2027083102,projective,linear,difference,gaussian,1.4467676083246868,1.0722620534924225,0.9147135416666666
2027083102,direct,linear,difference,gaussian,1.7429280678431194,1.4635539501213204,0.8938802083333334
2027083102,projective,linear,dense,gaussian,1.1114468375841777,0.7532994689510615,0.9309895833333334
2027083102,direct,linear,dense,gaussian,1.4730120499928792,1.067954554506478,0.8658854166666666
2027083102,projective,linear,scaled_dense,gaussian,2.00321759780248,1.8606263873003597,0.9192708333333334
2027083102,direct,linear,scaled_dense,gaussian,3.819978435834249,2.653657643020801,0.6764322916666666
2027083102,projective,additive,point,gaussian,1.0559339622656505,0.7198941688222128,0.9049479166666666
2027083102,direct,additive,point,gaussian,1.129656155904134,0.766927474086038,0.9192708333333334
2027083102,projective,additive,subset,gaussian,0.4753268212080002,0.4143516802279312,0.9173177083333334
2027083102,direct,additive,subset,gaussian,0.5472302536169688,0.44415720883791576,0.9290364583333334
2027083102,projective,additive,difference,gaussian,1.336235264937083,0.9422559794459496,0.9192708333333334
2027083102,direct,additive,difference,gaussian,1.4079221089680989,0.9970135101268986,0.9322916666666666
2027083102,projective,additive,dense,gaussian,1.0331418712933857,0.6992766287093881,0.9088541666666666
2027083102,direct,additive,dense,gaussian,1.2038064201672871,0.7975798649693724,0.8704427083333334
2027083102,projective,additive,scaled_dense,gaussian,1.8869421283404033,1.6695401058339987,0.9186197916666666
2027083102,direct,additive,scaled_dense,gaussian,3.5713525215784707,1.9163055978213217,0.7317708333333334
2027083102,projective,interaction,point,gaussian,1.1004834175109863,0.8032812589932173,0.9069010416666666
2027083102,direct,interaction,point,gaussian,1.2025473316510518,0.8688735265754532,0.919921875
2027083102,projective,interaction,subset,gaussian,0.5392094254493713,0.45642339871185855,0.8984375
2027083102,direct,interaction,subset,gaussian,0.6243643462657928,0.4771671862463943,0.9153645833333334
2027083102,projective,interaction,difference,gaussian,1.472879151503245,1.1409525988709974,0.8880208333333334
2027083102,direct,interaction,difference,gaussian,1.5709073146184285,1.21578535772732,0.90234375
2027083102,projective,interaction,dense,gaussian,1.1731343070665996,0.8101054080912583,0.8795572916666666
2027083102,direct,interaction,dense,gaussian,1.3772514462471008,0.9239869522226936,0.8450520833333334
2027083102,projective,interaction,scaled_dense,gaussian,1.9755229353904724,1.892839957576517,0.8984375
2027083102,direct,interaction,scaled_dense,gaussian,3.385616978009542,2.1894451666400068,0.7096354166666666
2027083102,projective,stump,point,gaussian,1.0975185632705688,0.7415483232084263,0.904296875
2027083102,direct,stump,point,gaussian,1.2067386507987976,0.8402541939304343,0.9225260416666666
2027083102,projective,stump,subset,gaussian,0.572439839442571,0.45092781698890183,0.9088541666666666
2027083102,direct,stump,subset,gaussian,0.66351185242335,0.4950341625939876,0.9244791666666666
2027083102,projective,stump,difference,gaussian,1.4586578607559204,1.0630881794528517,0.90234375
2027083102,direct,stump,difference,gaussian,1.5940491159756978,1.2339277302153762,0.892578125
2027083102,projective,stump,dense,gaussian,1.1407956878344219,0.7701659513896842,0.912109375
2027083102,direct,stump,dense,gaussian,1.4529691934585571,0.9987095215018327,0.845703125
2027083102,projective,stump,scaled_dense,gaussian,1.989473283290863,1.8593086530030616,0.9114583333333334
2027083102,direct,stump,scaled_dense,gaussian,4.3898201783498125,2.445216167855911,0.6770833333333334
2027083102,projective,linear,point,diabetes,1.1276005705197651,0.7680569223965085,0.9381510416666666
2027083102,direct,linear,point,diabetes,1.3833240469296773,1.0419882977170836,0.9192708333333334
2027083102,projective,linear,subset,diabetes,0.5767663319905599,0.4477246135197158,0.9381510416666666
2027083102,direct,linear,subset,diabetes,0.843962182601293,0.6107525863551059,0.9134114583333334
2027083102,projective,linear,difference,diabetes,1.4732944965362549,1.094099125318541,0.9296875
2027083102,direct,linear,difference,diabetes,1.7661317785580952,1.4956887197411026,0.8873697916666666
2027083102,projective,linear,dense,diabetes,1.1727742552757263,0.7930448461140929,0.9283854166666666
2027083102,direct,linear,dense,diabetes,1.5259579221407573,1.0828184255169035,0.8658854166666666
2027083102,projective,linear,scaled_dense,diabetes,2.022649606068929,1.8865267259012455,0.9283854166666666
2027083102,direct,linear,scaled_dense,diabetes,3.861880302429199,2.7015431209447938,0.6653645833333334
2027083102,projective,additive,point,diabetes,1.0932013392448425,0.7311906086748304,0.9036458333333334
2027083102,direct,additive,point,diabetes,1.1441110968589783,0.7626113682593433,0.9147135416666666
2027083102,projective,additive,subset,diabetes,0.5020845532417297,0.42394539460285935,0.9114583333333334
2027083102,direct,additive,subset,diabetes,0.5343547562758127,0.4345437488223765,0.9231770833333334
2027083102,projective,additive,difference,diabetes,1.393599768479665,0.991623034572541,0.8990885416666666
2027083102,direct,additive,difference,diabetes,1.4415956536928813,1.0397409265487187,0.923828125
2027083102,projective,additive,dense,diabetes,1.0781723856925964,0.7287008034832952,0.9192708333333334
2027083102,direct,additive,dense,diabetes,1.212038238843282,0.8180385133565315,0.8743489583333334
2027083102,projective,additive,scaled_dense,diabetes,1.919203480084737,1.740499240114915,0.919921875
2027083102,direct,additive,scaled_dense,diabetes,2.9954859813054404,1.9273285649606908,0.7434895833333334
2027083102,projective,interaction,point,diabetes,1.1451200644175212,0.8478287434899576,0.9069010416666666
2027083102,direct,interaction,point,diabetes,1.225254197915395,0.9041870138337059,0.9231770833333334
2027083102,projective,interaction,subset,diabetes,0.5950907170772552,0.479944581571994,0.9049479166666666
2027083102,direct,interaction,subset,diabetes,0.6600391666094462,0.5020246318741449,0.91796875
2027083102,projective,interaction,difference,diabetes,1.4757567246754963,1.1326993074537528,0.8977864583333334
2027083102,direct,interaction,difference,diabetes,1.574016849199931,1.2283203665248628,0.9095052083333334
2027083102,projective,interaction,dense,diabetes,1.202970564365387,0.8343191613932934,0.8971354166666666
2027083102,direct,interaction,dense,diabetes,1.368885616461436,0.956619199941503,0.859375
2027083102,projective,interaction,scaled_dense,diabetes,2.0749093294143677,2.0376332268717023,0.8776041666666666
2027083102,direct,interaction,scaled_dense,diabetes,3.3560330470403037,2.352756133937653,0.6783854166666666
2027083102,projective,stump,point,diabetes,1.1214565634727478,0.7531220767121412,0.9166666666666666
2027083102,direct,stump,point,diabetes,1.2335504293441772,0.8522837090025565,0.9231770833333334
2027083102,projective,stump,subset,diabetes,0.6035822629928589,0.47360698983499017,0.908203125
2027083102,direct,stump,subset,diabetes,0.6685697635014852,0.506937846067531,0.9212239583333334
2027083102,projective,stump,difference,diabetes,1.4326724807421367,1.0316259392498681,0.9088541666666666
2027083102,direct,stump,difference,diabetes,1.5423286358515422,1.1652490256643107,0.91796875
2027083102,projective,stump,dense,diabetes,1.1469692190488179,0.7770156615265047,0.9127604166666666
2027083102,direct,stump,dense,diabetes,1.4100518623987834,0.9955807979483658,0.8430989583333334
2027083102,projective,stump,scaled_dense,diabetes,1.9672876993815105,1.8139492467224256,0.9173177083333334
2027083102,direct,stump,scaled_dense,diabetes,4.132357954978943,2.2970852225844998,0.70703125
2027083102,projective,linear,point,wine,1.165825625260671,0.819170674876603,0.9225260416666666
2027083102,direct,linear,point,wine,1.4073970317840576,1.0697272898251495,0.9140625
2027083102,projective,linear,subset,wine,0.6312115689118704,0.5051261885870606,0.9205729166666666
2027083102,direct,linear,subset,wine,0.8803575932979584,0.6441082307972127,0.9055989583333334
2027083102,projective,linear,difference,wine,1.4828750491142273,1.124241440724947,0.92578125
2027083102,direct,linear,difference,wine,1.784514327843984,1.4985335652382399,0.8795572916666666
2027083102,projective,linear,dense,wine,1.1775412956873577,0.8131486492055612,0.9244791666666666
2027083102,direct,linear,dense,wine,1.5424954692522685,1.117442833236882,0.8528645833333334
2027083102,projective,linear,scaled_dense,wine,2.0114464362462363,1.8987271332593358,0.9270833333333334
2027083102,direct,linear,scaled_dense,wine,3.889255960782369,2.6914010825289805,0.6790364583333334
2027083102,projective,additive,point,wine,1.050451636314392,0.688649470122965,0.9127604166666666
2027083102,direct,additive,point,wine,1.1305733919143677,0.7450687697692137,0.9309895833333334
2027083102,projective,additive,subset,wine,0.47125443319479626,0.4058003780159005,0.9290364583333334
2027083102,direct,additive,subset,wine,0.5399989088376363,0.4357990025519487,0.951171875
2027083102,projective,additive,difference,wine,1.378298322359721,0.9706845246547094,0.8990885416666666
2027083102,direct,additive,difference,wine,1.4593845804532368,1.0603510404763394,0.9205729166666666
2027083102,projective,additive,dense,wine,1.0659742256005604,0.7145376331704064,0.9192708333333334
2027083102,direct,additive,dense,wine,1.1919974486033122,0.8006554853723706,0.884765625
2027083102,projective,additive,scaled_dense,wine,1.922934889793396,1.7159500898025442,0.9225260416666666
2027083102,direct,additive,scaled_dense,wine,3.2698440154393515,1.9822385104962534,0.72265625
2027083102,projective,interaction,point,wine,1.0957106351852417,0.8345992407296118,0.9140625
2027083102,direct,interaction,point,wine,1.2275750835736592,0.9222342981718573,0.923828125
2027083102,projective,interaction,subset,wine,0.5460152924060822,0.4664044985586537,0.923828125
2027083102,direct,interaction,subset,wine,0.6488554080327352,0.49664973844837956,0.9244791666666666
2027083102,projective,interaction,difference,wine,1.4518909851710002,1.1393969469996097,0.90234375
2027083102,direct,interaction,difference,wine,1.5826898614565532,1.2458484133102234,0.9016927083333334
2027083102,projective,interaction,dense,wine,1.2281439900398254,0.8784302899166426,0.8860677083333334
2027083102,direct,interaction,dense,wine,1.43159019947052,0.9772975342514162,0.85546875
2027083102,projective,interaction,scaled_dense,wine,2.0878687699635825,2.083064259001121,0.8893229166666666
2027083102,direct,interaction,scaled_dense,wine,3.838250199953715,2.3630236440609202,0.7057291666666666
2027083102,projective,stump,point,wine,1.1104027032852173,0.7533087924283794,0.9069010416666666
2027083102,direct,stump,point,wine,1.2247828443845112,0.8538275060850107,0.9264322916666666
2027083102,projective,stump,subset,wine,0.561954528093338,0.4420633207948431,0.927734375
2027083102,direct,stump,subset,wine,0.6455454528331757,0.4794844518634441,0.939453125
2027083102,projective,stump,difference,wine,1.4149765570958455,1.0065467633802903,0.9290364583333334
2027083102,direct,stump,difference,wine,1.522511601448059,1.1495035029215936,0.9329427083333334
2027083102,projective,stump,dense,wine,1.100546419620514,0.7386724185924792,0.9303385416666666
2027083102,direct,stump,dense,wine,1.3873451153437297,0.9776972675381415,0.8580729166666666
2027083102,projective,stump,scaled_dense,wine,1.9823458393414815,1.843484374486817,0.92578125
2027083102,direct,stump,scaled_dense,wine,3.9533715645472207,2.3071086515314603,0.6940104166666666
2027083102,projective,linear,point,breast_cancer,1.0859163602193196,0.8177091736191889,0.9322916666666666
2027083102,direct,linear,point,breast_cancer,1.3402930696805317,1.0534418638718563,0.9212239583333334
2027083102,projective,linear,subset,breast_cancer,0.5874586800734202,0.4964664866188417,0.9368489583333334
2027083102,direct,linear,subset,breast_cancer,0.8293541173140208,0.6304055501718755,0.91796875
2027083102,projective,linear,difference,breast_cancer,1.4189474980036418,1.0485293378938245,0.9322916666666666
2027083102,direct,linear,difference,breast_cancer,1.7019062638282776,1.4085410987180684,0.904296875
2027083102,projective,linear,dense,breast_cancer,1.1684019366900127,0.8082611456489072,0.9231770833333334
2027083102,direct,linear,dense,breast_cancer,1.5284282565116882,1.0823259468756645,0.8444010416666666
2027083102,projective,linear,scaled_dense,breast_cancer,2.0353406270345054,2.0715308772898084,0.9192708333333334
2027083102,direct,linear,scaled_dense,breast_cancer,4.1735653479894,2.656465140213252,0.6686197916666666
2027083102,projective,additive,point,breast_cancer,1.0467723806699116,0.7054150939397372,0.9108072916666666
2027083102,direct,additive,point,breast_cancer,1.1013206442197163,0.7154443125436681,0.94921875
2027083102,projective,additive,subset,breast_cancer,0.47151024142901105,0.4125055183898865,0.923828125
2027083102,direct,additive,subset,breast_cancer,0.5225734114646912,0.4281844872776221,0.9420572916666666
2027083102,projective,additive,difference,breast_cancer,1.375540852546692,0.9652309181463322,0.91015625
2027083102,direct,additive,difference,breast_cancer,1.445668915907542,1.0299742928787539,0.927734375
2027083102,projective,additive,dense,breast_cancer,1.0387909313042958,0.6876288026028314,0.9264322916666666
2027083102,direct,additive,dense,breast_cancer,1.213656226793925,0.8038179211273663,0.8971354166666666
2027083102,projective,additive,scaled_dense,breast_cancer,1.9240645170211792,1.719455735938665,0.9186197916666666
2027083102,direct,additive,scaled_dense,breast_cancer,4.407633821169536,1.9193340448109,0.7174479166666666
2027083102,projective,interaction,point,breast_cancer,1.0539509455362956,0.9876703427264908,0.927734375
2027083102,direct,interaction,point,breast_cancer,1.2544235587120056,1.0386803385530927,0.9388020833333334
2027083102,projective,interaction,subset,breast_cancer,0.6538782517115275,0.5654437184720441,0.9029947916666666
2027083102,direct,interaction,subset,breast_cancer,0.8089851438999176,0.5887109898306953,0.9127604166666666
2027083102,projective,interaction,difference,breast_cancer,1.4776068528493245,1.469905824596435,0.9055989583333334
2027083102,direct,interaction,difference,breast_cancer,1.722390393416087,1.5417881952103782,0.916015625
2027083102,projective,interaction,dense,breast_cancer,1.3093824982643127,1.032247104638867,0.8684895833333334
2027083102,direct,interaction,dense,breast_cancer,1.6238377690315247,1.1243915943690357,0.830078125
2027083102,projective,interaction,scaled_dense,breast_cancer,2.0656361182530723,2.148595852651449,0.8932291666666666
2027083102,direct,interaction,scaled_dense,breast_cancer,5.5628355741500854,2.4234775122613206,0.66015625
2027083102,projective,stump,point,breast_cancer,1.10503484805425,0.7441686523178909,0.9140625
2027083102,direct,stump,point,breast_cancer,1.198647141456604,0.8168587411723233,0.939453125
2027083102,projective,stump,subset,breast_cancer,0.5534140268961588,0.4348367909843139,0.9244791666666666
2027083102,direct,stump,subset,breast_cancer,0.6394543449083964,0.4769142265193521,0.9361979166666666
2027083102,projective,stump,difference,breast_cancer,1.4554816683133442,1.0497556595110338,0.896484375
2027083102,direct,stump,difference,breast_cancer,1.533339540163676,1.133685247162631,0.9251302083333334
2027083102,projective,stump,dense,breast_cancer,1.1009551286697388,0.7326940175016354,0.931640625
2027083102,direct,stump,dense,breast_cancer,1.3762161135673523,0.9386366840887925,0.8658854166666666
2027083102,projective,stump,scaled_dense,breast_cancer,1.9556745092074077,1.7477925888174162,0.9283854166666666
2027083102,direct,stump,scaled_dense,breast_cancer,5.0881419976552325,2.248832735409543,0.6946614583333334
2027083102,projective,linear,point,digits,1.1059080759684246,0.8015223973326338,0.9309895833333334
2027083102,direct,linear,point,digits,1.3873430093129475,1.0699969473911128,0.904296875
2027083102,projective,linear,subset,digits,0.5997824768225352,0.4743064285034157,0.927734375
2027083102,direct,linear,subset,digits,0.8487806916236877,0.6112536587114836,0.9088541666666666
2027083102,projective,linear,difference,digits,1.43759024143219,1.075944746157218,0.9231770833333334
2027083102,direct,linear,difference,digits,1.7345216870307922,1.4551272185575534,0.888671875
2027083102,projective,linear,dense,digits,1.162795623143514,0.8245466824373423,0.92578125
2027083102,direct,linear,dense,digits,1.5581146081288655,1.1248185488281803,0.853515625
2027083102,projective,linear,scaled_dense,digits,2.007375737031301,1.876292959098859,0.9296875
2027083102,direct,linear,scaled_dense,digits,3.916083335876465,2.5881481575131375,0.6575520833333334
2027083102,projective,additive,point,digits,1.050022264321645,0.7058385304432675,0.8958333333333334
2027083102,direct,additive,point,digits,1.1015179355939229,0.7311981150160435,0.9322916666666666
2027083102,projective,additive,subset,digits,0.4993591457605362,0.4239294719088689,0.916015625
2027083102,direct,additive,subset,digits,0.550189346075058,0.44089564889689686,0.9368489583333334
2027083102,projective,additive,difference,digits,1.3504422307014465,0.9569244948031544,0.9069010416666666
2027083102,direct,additive,difference,digits,1.4182610313097637,1.0110011655088271,0.9375
2027083102,projective,additive,dense,digits,1.0327605803807576,0.6871723637020498,0.9296875
2027083102,direct,additive,dense,digits,1.1837754448254902,0.7958973890426376,0.88671875
2027083102,projective,additive,scaled_dense,digits,1.8846057653427124,1.6548907982678462,0.921875
2027083102,direct,additive,scaled_dense,digits,3.4489078521728516,1.888791806010588,0.7330729166666666
2027083102,projective,interaction,point,digits,1.0229819615681965,0.8453956673559916,0.9375
2027083102,direct,interaction,point,digits,1.1778937379519145,0.9277521606882041,0.9388020833333334
2027083102,projective,interaction,subset,digits,0.6129194696744283,0.5241367973399771,0.904296875
2027083102,direct,interaction,subset,digits,0.7160616020361582,0.5524025584940943,0.9140625
2027083102,projective,interaction,difference,digits,1.388226310412089,1.162505429094551,0.9153645833333334
2027083102,direct,interaction,difference,digits,1.6154356201489766,1.2864643616734572,0.9075520833333334
2027083102,projective,interaction,dense,digits,1.2002901037534077,0.9354487389558206,0.8912760416666666
2027083102,direct,interaction,dense,digits,1.4854794939359028,1.0492421853673772,0.8411458333333334
2027083102,projective,interaction,scaled_dense,digits,2.053781350453695,2.072298510473582,0.8899739583333334
2027083102,direct,interaction,scaled_dense,digits,3.930701414744059,2.342969365982156,0.673828125
2027083102,projective,stump,point,digits,1.1219711701075237,0.7517250012249049,0.9153645833333334
2027083102,direct,stump,point,digits,1.22197824716568,0.8443229343090433,0.9303385416666666
2027083102,projective,stump,subset,digits,0.564870148897171,0.45655209129317414,0.923828125
2027083102,direct,stump,subset,digits,0.6548927426338196,0.49402557259977475,0.935546875
2027083102,projective,stump,difference,digits,1.3943666219711304,0.9921986686898945,0.9270833333333334
2027083102,direct,stump,difference,digits,1.5119203925132751,1.1374420364339446,0.927734375
2027083102,projective,stump,dense,digits,1.1247936685880024,0.764574355056255,0.916015625
2027083102,direct,stump,dense,digits,1.4169400533040364,0.9978260062148181,0.8483072916666666
2027083102,projective,stump,scaled_dense,digits,1.9494684934616089,1.74547748656712,0.92578125
2027083102,direct,stump,scaled_dense,digits,4.255863746007283,2.254136380634409,0.7037760416666666
