seed,model,task_family,query_family,domain,nll,rmse,coverage90
2027083103,projective,linear,point,gaussian,1.0935883522033691,0.7361805006426887,0.9459635416666666
2027083103,direct,linear,point,gaussian,1.3627486030260723,1.0007623210608787,0.92578125
2027083103,projective,linear,subset,gaussian,0.5640074809392294,0.44073460829887273,0.9231770833333334
2027083103,direct,linear,subset,gaussian,0.8271400431791941,0.5895054670300912,0.9108072916666666
2027083103,projective,linear,difference,gaussian,1.4401260415712993,1.0443243391958792,0.9303385416666666
2027083103,direct,linear,difference,gaussian,1.7362504998842876,1.4499061852832023,0.8971354166666666
2027083103,projective,linear,dense,gaussian,1.1556924382845561,0.7788510493362841,0.9290364583333334
2027083103,direct,linear,dense,gaussian,1.5400484800338745,1.0738344742064687,0.8515625
2027083103,projective,linear,scaled_dense,gaussian,1.9908621708552043,1.8454150424151128,0.9303385416666666
2027083103,direct,linear,scaled_dense,gaussian,5.668537855148315,2.590167041237625,0.642578125
2027083103,projective,additive,point,gaussian,1.0596054991086323,0.7092275176312094,0.908203125
2027083103,direct,additive,point,gaussian,1.134510378042857,0.7545697614655906,0.9388020833333334
2027083103,projective,additive,subset,gaussian,0.4403718064228694,0.40016842235594846,0.9290364583333334
2027083103,direct,additive,subset,gaussian,0.5121615280707678,0.42464067647293374,0.93359375
2027083103,projective,additive,difference,gaussian,1.3751962383588154,0.9682432048833969,0.9108072916666666
2027083103,direct,additive,difference,gaussian,1.4585041999816895,1.032513153124783,0.9342447916666666
2027083103,projective,additive,dense,gaussian,1.0761758883794148,0.7176686805176227,0.9173177083333334
2027083103,direct,additive,dense,gaussian,1.3329251011212666,0.820243638796538,0.8658854166666666
2027083103,projective,additive,scaled_dense,gaussian,1.8968413869539897,1.6959651153810977,0.92578125
2027083103,direct,additive,scaled_dense,gaussian,6.401159842809041,1.9683882870487206,0.6875
2027083103,projective,interaction,point,gaussian,1.0667075912157695,0.7810179397524794,0.9186197916666666
2027083103,direct,interaction,point,gaussian,1.1747228503227234,0.8470640560332786,0.935546875
2027083103,projective,interaction,subset,gaussian,0.5230239828427633,0.4376765814419837,0.9036458333333334
