seed,task_family,query_family,domain,direct,projective,projective_advantage
2027083101,interaction,dense,diabetes,1.4231966535250349,1.1947884956995647,0.2284081578254702
2027083101,interaction,dense,digits,1.4768243829409282,1.199105163415273,0.27771921952565526
2027083101,interaction,dense,gaussian,1.487870216369629,1.2066889802614849,0.28118123610814405
2027083101,interaction,dense,wine,1.4511860807736714,1.2120252052942913,0.23916087547938014
2027083101,interaction,difference,breast_cancer,1.910831948121389,1.531360884507497,0.3794710636138918
2027083101,interaction,difference,diabetes,1.5900365114212036,1.4697630008061726,0.120273510615031
2027083101,interaction,difference,digits,1.5972259640693665,1.4018513560295105,0.19537460803985596
2027083101,interaction,difference,gaussian,1.553286651770274,1.4291970332463582,0.12408961852391576
2027083101,interaction,difference,wine,1.5784117380777996,1.450360894203186,0.12805084387461352
2027083101,interaction,point,breast_cancer,1.2352433403333027,1.100150724252065,0.1350926160812378
2027083101,interaction,point,diabetes,1.2421351671218872,1.1519086360931396,0.09022653102874756
2027083101,interaction,point,digits,1.2130944728851318,1.0689053336779275,0.14418913920720433
2027083101,interaction,point,gaussian,1.1896247863769531,1.0943867365519206,0.09523804982503248
2027083101,interaction,point,wine,1.2830281058947246,1.1271895567576091,0.15583854913711548
2027083101,interaction,scaled_dense,breast_cancer,4.94166620572408,2.148800849914551,2.7928653558095293
2027083101,interaction,scaled_dense,diabetes,3.8898463249206543,2.0533910592397056,1.8364552656809487
2027083101,interaction,scaled_dense,digits,4.457449277242024,2.056679685910543,2.4007695913314815
2027083101,interaction,scaled_dense,gaussian,5.93091865380605,2.020710408687592,3.9102082451184583
2027083101,interaction,scaled_dense,wine,3.990483045578003,2.0481136639912925,1.9423693815867105
2027083101,interaction,subset,breast_cancer,0.7349835435549418,0.6489736239115397,0.0860099196434021
2027083101,interaction,subset,diabetes,0.6615673005580902,0.579325278600057,0.0822420219580332
2027083101,interaction,subset,digits,0.7325541774431864,0.5660814642906189,0.1664727131525675
2027083101,interaction,subset,gaussian,0.6225948135058085,0.5452904552221298,0.07730435828367865
2027083101,interaction,subset,wine,0.6609136064847311,0.5639226734638214,0.09699093302090966
2027083101,linear,dense,breast_cancer,1.59186718861262,1.1767046054204304,0.4151625831921897
2027083101,linear,dense,diabetes,1.5957348346710205,1.160295267899831,0.43543956677118945
2027083101,linear,dense,digits,1.572382628917694,1.1427884896596272,0.4295941392580669
2027083101,linear,dense,gaussian,1.6084267298380537,1.1437799135843914,0.46464681625366233
2027083101,linear,dense,wine,1.5298129717508953,1.1533241073290508,0.3764888644218445
2027083101,linear,difference,breast_cancer,1.7434878945350647,1.4452681144078572,0.2982197801272075
2027083101,linear,difference,diabetes,1.7602680921554563,1.4708340366681416,0.2894340554873147
2027083101,linear,difference,digits,1.703602929910024,1.40406201283137,0.2995409170786538
2027083101,linear,difference,gaussian,1.7621240814526875,1.443402151266734,0.3187219301859534
2027083101,linear,difference,wine,1.8145403861999512,1.496079504489899,0.31846088171005227
2027083101,linear,point,breast_cancer,1.356420397758484,1.093059539794922,0.263360857963562
2027083101,linear,point,diabetes,1.3933505813280742,1.1374804973602295,0.2558700839678447
2027083101,linear,point,digits,1.3647860884666445,1.091441571712494,0.2733445167541506
2027083101,linear,point,gaussian,1.3963804443677266,1.110245406627655,0.28613503774007154
2027083101,linear,point,wine,1.3781033356984456,1.087235967318217,0.29086736838022853
2027083101,linear,scaled_dense,breast_cancer,5.231646776199341,2.030027429262797,3.201619346936544
2027083101,linear,scaled_dense,diabetes,4.514320174853007,2.006214996178945,2.5081051786740622
2027083101,linear,scaled_dense,digits,4.547664165496826,2.0027854839960733,2.544878681500753
2027083101,linear,scaled_dense,gaussian,4.2906631628672285,1.9779023329416912,2.312760829925537
2027083101,linear,scaled_dense,wine,3.931013186772665,1.9825092355410256,1.9485039512316393
2027083101,linear,subset,breast_cancer,0.8022011717160543,0.5602998038132986,0.24190136790275574
2027083101,linear,subset,diabetes,0.8937948246796926,0.6149402558803558,0.2788545687993368
2027083101,linear,subset,digits,0.8074726760387421,0.5397812525431315,0.2676914234956106
2027083101,linear,subset,gaussian,0.7917108138402303,0.5284806241591772,0.26323018968105316
2027083101,linear,subset,wine,0.8748348156611124,0.6023701131343842,0.2724647025267283
2027083101,stump,dense,breast_cancer,1.4102209607760112,1.1080803672472637,0.30214059352874756
2027083101,stump,dense,diabetes,1.430122335751851,1.135758896668752,0.29436343908309914
2027083101,stump,dense,digits,1.4732459783554075,1.1118411819140115,0.361404796441396
2027083101,stump,dense,gaussian,1.4200926423072815,1.0746241410573325,0.345468501249949
2027083101,stump,dense,wine,1.4116480946540833,1.0890352725982666,0.32261282205581665
2027083101,stump,difference,breast_cancer,1.5332760016123457,1.433148721853892,0.10012727975845359
2027083101,stump,difference,diabetes,1.5663681427637737,1.4461230039596558,0.12024513880411791
2027083101,stump,difference,digits,1.5448099772135415,1.4047508438428242,0.1400591333707173
2027083101,stump,difference,gaussian,1.558574954668681,1.4422862728436787,0.11628868182500218
2027083101,stump,difference,wine,1.546558856964111,1.4141806960105896,0.1323781609535215
2027083101,stump,point,breast_cancer,1.2185229460398357,1.1237272222836812,0.09479572375615453
2027083101,stump,point,diabetes,1.2526273330052693,1.1330962777137756,0.11953105529149366
2027083101,stump,point,digits,1.2045128146807351,1.0867961843808491,0.117716630299886
2027083101,stump,point,gaussian,1.213942567507426,1.1331003308296204,0.08084223667780566
2027083101,stump,point,wine,1.2438747882843018,1.1265907287597656,0.11728405952453613
2027083101,stump,scaled_dense,breast_cancer,4.3497367699941,1.9324778119723005,2.417258958021799
2027083101,stump,scaled_dense,diabetes,3.907035946846008,1.9952112634976704,1.9118246833483374
2027083101,stump,scaled_dense,digits,5.563320875167847,1.9603245854377749,3.602996289730072
2027083101,stump,scaled_dense,gaussian,5.6755727132161455,1.9558263222376504,3.719746390978495
2027083101,stump,scaled_dense,wine,4.20098618666331,1.960425595442454,2.2405605912208557
2027083101,stump,subset,breast_cancer,0.6356648107369741,0.5327755411465963,0.10288926959037781
2027083101,stump,subset,diabetes,0.6512786249319712,0.5898677806059519,0.06141084432601929
2027083101,stump,subset,digits,0.6157145102818807,0.5236189564069113,0.09209555387496948
2027083101,stump,subset,gaussian,0.6470976869265238,0.541581725080808,0.10551596184571577
2027083101,stump,subset,wine,0.6306758920351664,0.5242982357740402,0.10637765626112616
2027083102,additive,dense,breast_cancer,1.213656226793925,1.0387909313042958,0.17486529548962926
2027083102,additive,dense,diabetes,1.212038238843282,1.0781723856925964,0.13386585315068555
2027083102,additive,dense,digits,1.1837754448254902,1.0327605803807576,0.15101486444473267
2027083102,additive,dense,gaussian,1.2038064201672871,1.0331418712933855,0.1706645488739016
2027083102,additive,dense,wine,1.1919974486033122,1.0659742256005604,0.12602322300275182
2027083102,additive,difference,breast_cancer,1.445668915907542,1.375540852546692,0.07012806336085009
2027083102,additive,difference,diabetes,1.4415956536928811,1.393599768479665,0.04799588521321607
2027083102,additive,difference,digits,1.4182610313097637,1.3504422307014463,0.06781880060831735
2027083102,additive,difference,gaussian,1.4079221089680989,1.336235264937083,0.07168684403101588
2027083102,additive,difference,wine,1.4593845804532368,1.378298322359721,0.08108625809351588
2027083102,additive,point,breast_cancer,1.1013206442197163,1.0467723806699116,0.05454826354980469
2027083102,additive,point,diabetes,1.1441110968589785,1.0932013392448423,0.050909757614136186
2027083102,additive,point,digits,1.1015179355939229,1.050022264321645,0.05149567127227783
2027083102,additive,point,gaussian,1.129656155904134,1.0559339622656505,0.07372219363848354
2027083102,additive,point,wine,1.1305733919143677,1.050451636314392,0.08012175559997559
2027083102,additive,scaled_dense,breast_cancer,4.407633821169536,1.9240645170211792,2.4835693041483564
2027083102,additive,scaled_dense,diabetes,2.9954859813054404,1.919203480084737,1.0762825012207033
2027083102,additive,scaled_dense,digits,3.448907852172852,1.8846057653427124,1.5643020868301396
2027083102,additive,scaled_dense,gaussian,3.5713525215784707,1.8869421283404035,1.6844103932380672
2027083102,additive,scaled_dense,wine,3.2698440154393515,1.922934889793396,1.3469091256459556
2027083102,additive,subset,breast_cancer,0.5225734114646912,0.471510241429011,0.05106317003568017
2027083102,additive,subset,diabetes,0.5343547562758127,0.5020845532417297,0.03227020303408301
2027083102,additive,subset,digits,0.550189346075058,0.4993591457605362,0.05083020031452179
2027083102,additive,subset,gaussian,0.5472302536169688,0.4753268212080002,0.07190343240896857
2027083102,additive,subset,wine,0.5399989088376363,0.4712544331947962,0.06874447564284014
2027083102,interaction,dense,breast_cancer,1.6238377690315249,1.3093824982643127,0.31445527076721214
2027083102,interaction,dense,diabetes,1.368885616461436,1.202970564365387,0.16591505209604906
2027083102,interaction,dense,digits,1.4854794939359028,1.2002901037534075,0.28518939018249534
2027083102,interaction,dense,gaussian,1.3772514462471008,1.1731343070665996,0.20411713918050123
2027083102,interaction,dense,wine,1.43159019947052,1.2281439900398254,0.20344620943069458
2027083102,interaction,difference,breast_cancer,1.722390393416087,1.4776068528493245,0.24478354056676244
2027083102,interaction,difference,diabetes,1.574016849199931,1.4757567246754963,0.09826012452443456
2027083102,interaction,difference,digits,1.6154356201489766,1.388226310412089,0.22720930973688747
2027083102,interaction,difference,gaussian,1.5709073146184285,1.472879151503245,0.09802816311518336
2027083102,interaction,difference,wine,1.5826898614565532,1.4518909851710002,0.13079887628555298
2027083102,interaction,point,breast_cancer,1.2544235587120056,1.0539509455362956,0.20047261317570997
2027083102,interaction,point,diabetes,1.225254197915395,1.1451200644175212,0.0801341334978738
2027083102,interaction,point,digits,1.1778937379519143,1.0229819615681963,0.154911776383718
2027083102,interaction,point,gaussian,1.2025473316510518,1.1004834175109863,0.10206391414006544
2027083102,interaction,point,wine,1.2275750835736592,1.0957106351852417,0.1318644483884175
2027083102,interaction,scaled_dense,breast_cancer,5.562835574150085,2.0656361182530723,3.4971994558970123
2027083102,interaction,scaled_dense,diabetes,3.356033047040304,2.074909329414368,1.281123717625936
2027083102,interaction,scaled_dense,digits,3.930701414744059,2.053781350453695,1.8769200642903643
2027083102,interaction,scaled_dense,gaussian,3.385616978009542,1.9755229353904724,1.4100940426190696
2027083102,interaction,scaled_dense,wine,3.838250199953715,2.0878687699635825,1.7503814299901324
2027083102,interaction,subset,breast_cancer,0.8089851438999176,0.6538782517115275,0.15510689218839013
2027083102,interaction,subset,diabetes,0.6600391666094462,0.5950907170772552,0.06494844953219092
2027083102,interaction,subset,digits,0.7160616020361582,0.6129194696744283,0.10314213236172987
2027083102,interaction,subset,gaussian,0.6243643462657928,0.5392094254493713,0.08515492081642151
2027083102,interaction,subset,wine,0.6488554080327352,0.5460152924060822,0.10284011562665307
2027083102,linear,dense,breast_cancer,1.5284282565116882,1.168401936690013,0.3600263198216753
2027083102,linear,dense,diabetes,1.525957922140757,1.1727742552757263,0.3531836668650308
2027083102,linear,dense,digits,1.5581146081288657,1.162795623143514,0.3953189849853518
2027083102,linear,dense,gaussian,1.4730120499928792,1.1114468375841775,0.36156521240870165
2027083102,linear,dense,wine,1.5424954692522683,1.1775412956873577,0.36495417356491067
2027083102,linear,difference,breast_cancer,1.7019062638282776,1.4189474980036418,0.28295876582463575
2027083102,linear,difference,diabetes,1.7661317785580952,1.4732944965362549,0.29283728202184034
2027083102,linear,difference,digits,1.7345216870307922,1.43759024143219,0.2969314455986023
2027083102,linear,difference,gaussian,1.7429280678431194,1.4467676083246868,0.2961604595184326
2027083102,linear,difference,wine,1.784514327843984,1.4828750491142273,0.3016392787297566
2027083102,linear,point,breast_cancer,1.3402930696805315,1.0859163602193196,0.25437670946121194
2027083102,linear,point,diabetes,1.3833240469296773,1.1276005705197651,0.2557234764099121
2027083102,linear,point,digits,1.3873430093129475,1.1059080759684246,0.28143493334452296
2027083102,linear,point,gaussian,1.3996686935424805,1.1098358035087583,0.28983289003372215
2027083102,linear,point,wine,1.4073970317840576,1.165825625260671,0.2415714065233867
2027083102,linear,scaled_dense,breast_cancer,4.1735653479894,2.0353406270345054,2.1382247209548946
2027083102,linear,scaled_dense,diabetes,3.861880302429199,2.022649606068929,1.83923069636027
2027083102,linear,scaled_dense,digits,3.916083335876465,2.007375737031301,1.9087075988451638
2027083102,linear,scaled_dense,gaussian,3.819978435834249,2.00321759780248,1.8167608380317688
2027083102,linear,scaled_dense,wine,3.889255960782369,2.0114464362462363,1.8778095245361328
2027083102,linear,subset,breast_cancer,0.8293541173140208,0.5874586800734202,0.24189543724060059
2027083102,linear,subset,diabetes,0.843962182601293,0.5767663319905599,0.26719585061073303
2027083102,linear,subset,digits,0.8487806916236877,0.5997824768225352,0.24899821480115258
2027083102,linear,subset,gaussian,0.804263840119044,0.559024453163147,0.24523938695589698
2027083102,linear,subset,wine,0.8803575932979584,0.6312115689118704,0.24914602438608802
2027083102,stump,dense,breast_cancer,1.3762161135673523,1.1009551286697388,0.2752609848976135
2027083102,stump,dense,diabetes,1.4100518623987834,1.146969219048818,0.26308264334996534
2027083102,stump,dense,digits,1.4169400533040364,1.1247936685880024,0.29214638471603394
2027083102,stump,dense,gaussian,1.4529691934585571,1.140795687834422,0.31217350562413504
2027083102,stump,dense,wine,1.3873451153437295,1.100546419620514,0.2867986957232156
2027083102,stump,difference,breast_cancer,1.533339540163676,1.4554816683133442,0.07785787185033177
2027083102,stump,difference,diabetes,1.5423286358515422,1.4326724807421367,0.10965615510940552
2027083102,stump,difference,digits,1.5119203925132751,1.3943666219711304,0.11755377054214478
2027083102,stump,difference,gaussian,1.5940491159756978,1.4586578607559204,0.13539125521977735
2027083102,stump,difference,wine,1.522511601448059,1.4149765570958457,0.1075350443522134
2027083102,stump,point,breast_cancer,1.198647141456604,1.10503484805425,0.093612293402354
2027083102,stump,point,diabetes,1.2335504293441772,1.1214565634727478,0.11209386587142944
2027083102,stump,point,digits,1.22197824716568,1.1219711701075237,0.10000707705815626
2027083102,stump,point,gaussian,1.2067386507987976,1.0975185632705688,0.10922008752822876
2027083102,stump,point,wine,1.2247828443845112,1.1104027032852173,0.11438014109929395
2027083102,stump,scaled_dense,breast_cancer,5.0881419976552325,1.955674509207408,3.1324674884478245
2027083102,stump,scaled_dense,diabetes,4.132357954978943,1.9672876993815105,2.165070255597432
2027083102,stump,scaled_dense,digits,4.255863746007283,1.9494684934616089,2.3063952525456743
2027083102,stump,scaled_dense,gaussian,4.3898201783498125,1.989473283290863,2.4003468950589495
2027083102,stump,scaled_dense,wine,3.9533715645472207,1.9823458393414812,1.9710257252057395
2027083102,stump,subset,breast_cancer,0.6394543449083964,0.5534140268961588,0.08604031801223755
2027083102,stump,subset,diabetes,0.6685697635014852,0.6035822629928589,0.06498750050862634
2027083102,stump,subset,digits,0.6548927426338196,0.564870148897171,0.09002259373664856
2027083102,stump,subset,gaussian,0.66351185242335,0.572439839442571,0.09107201298077894
2027083102,stump,subset,wine,0.6455454528331757,0.561954528093338,0.08359092473983765
2027083103,additive,dense,breast_cancer,1.2187202374140422,1.0824747284253438,0.13624550898869847
2027083103,additive,dense,diabetes,1.253338873386383,1.075554629166921,0.17778424421946215
2027083103,additive,dense,digits,1.255340079466502,1.0611801942189534,0.19415988524754857
2027083103,additive,dense,gaussian,1.3329251011212666,1.0761758883794148,0.2567492127418518
2027083103,additive,dense,wine,1.2532763282457988,1.055915435155233,0.19736089309056593
2027083103,additive,difference,breast_cancer,1.457564910252889,1.38189164797465,0.075673262278239
2027083103,additive,difference,diabetes,1.442223886648814,1.3798572818438213,0.062366604804992676
2027083103,additive,difference,digits,1.436498761177063,1.3700683911641438,0.06643037001291918
2027083103,additive,difference,gaussian,1.4585041999816897,1.3751962383588154,0.08330796162287424
2027083103,additive,difference,wine,1.4550259113311768,1.353330373764038,0.10169553756713867
2027083103,additive,point,breast_cancer,1.127196967601776,1.04554682970047,0.08165013790130593
2027083103,additive,point,diabetes,1.1451041499773662,1.084927519162496,0.060176630814870125
2027083103,additive,point,digits,1.1126471161842346,1.0336190263430278,0.0790280898412068
2027083103,additive,point,gaussian,1.134510378042857,1.0596054991086323,0.0749048789342246
2027083103,additive,point,wine,1.153773506482442,1.0687333742777507,0.0850401322046912
2027083103,additive,scaled_dense,breast_cancer,16.476670344670612,1.8929059108098347,14.583764433860777
2027083103,additive,scaled_dense,diabetes,4.794268449147542,1.9458746910095213,2.8483937581380205
2027083103,additive,scaled_dense,digits,7.455644687016805,1.903856098651886,5.551788588364919
2027083103,additive,scaled_dense,gaussian,6.401159842809041,1.8968413869539895,4.504318455855051
2027083103,additive,scaled_dense,wine,4.949551622072856,1.90792320171992,3.041628420352936
2027083103,additive,subset,breast_cancer,0.5035240252812704,0.4575509180625279,0.04597310721874248
2027083103,additive,subset,diabetes,0.5451361238956451,0.4812333186467488,0.06390280524889635
2027083103,additive,subset,digits,0.4998609175284703,0.4425592124462127,0.05730170508225757
2027083103,additive,subset,gaussian,0.5121615280707678,0.4403718064228694,0.07178972164789837
2027083103,additive,subset,wine,0.518212710817655,0.4734120766321818,0.04480063418547314
2027083103,interaction,dense,breast_cancer,1.470205287138621,1.254992385705312,0.21521290143330907
2027083103,interaction,dense,diabetes,1.3440647919972737,1.1682511568069458,0.1758136351903279
2027083103,interaction,dense,digits,1.581360638141632,1.2192346851030986,0.36212595303853345
2027083103,interaction,dense,gaussian,1.4003865520159404,1.166355272134145,0.2340312798817954
2027083103,interaction,dense,wine,1.437712828318278,1.2070106267929075,0.23070220152537058
2027083103,interaction,difference,breast_cancer,1.6717639764149983,1.4844306508700054,0.18733332554499293
2027083103,interaction,difference,diabetes,1.5605438947677612,1.438970983028412,0.12157291173934914
2027083103,interaction,difference,digits,1.5776378115018208,1.4136575659116108,0.16398024559020996
2027083103,interaction,difference,gaussian,1.5128655632336934,1.428873320420583,0.08399224281311035
2027083103,interaction,difference,wine,1.5862457354863484,1.443960229555766,0.1422855059305823
2027083103,interaction,point,breast_cancer,1.2508292595545452,1.087838759024938,0.16299050052960706
2027083103,interaction,point,diabetes,1.1891039609909058,1.0969910224278767,0.09211293856302905
2027083103,interaction,point,digits,1.178242524464925,1.0090322097142537,0.1692103147506714
2027083103,interaction,point,gaussian,1.1747228503227234,1.0667075912157695,0.10801525910695386
2027083103,interaction,point,wine,1.2162734270095823,1.107517699400584,0.10875572760899832
2027083103,interaction,scaled_dense,breast_cancer,6.145495414733887,2.1769748528798423,3.9685205618540444
2027083103,interaction,scaled_dense,diabetes,7.763712326685588,2.050869166851044,5.712843159834543
2027083103,interaction,scaled_dense,digits,8.467391014099121,2.026326914628347,6.441064099470774
2027083103,interaction,scaled_dense,gaussian,6.077827056248983,2.010213474432627,4.067613581816357
2027083103,interaction,scaled_dense,wine,10.26785151163737,2.035444955031077,8.232406556606293
2027083103,interaction,subset,breast_cancer,0.7771153549353281,0.7082160909970602,0.06889926393826795
2027083103,interaction,subset,diabetes,0.678527295589447,0.6048166553179423,0.07371064027150476
2027083103,interaction,subset,digits,0.6866410374641418,0.5658670365810394,0.12077400088310242
2027083103,interaction,subset,gaussian,0.6035018165906271,0.5230239828427633,0.08047783374786377
2027083103,interaction,subset,wine,0.6707421441872915,0.5560708741346995,0.11467127005259203
2027083103,linear,dense,breast_cancer,1.5529646078745525,1.1691657503445942,0.38379885752995824
2027083103,linear,dense,diabetes,1.5575137337048848,1.1952558755874634,0.3622578581174214
2027083103,linear,dense,digits,1.4937998453776042,1.1619659662246704,0.33183387915293383
2027083103,linear,dense,gaussian,1.5400484800338743,1.155692438284556,0.38435604174931837
2027083103,linear,dense,wine,1.5408150156339009,1.1824324131011963,0.3583826025327046
2027083103,linear,difference,breast_cancer,1.714875876903534,1.4336135586102805,0.28126231829325343
2027083103,linear,difference,diabetes,1.7548467516899109,1.472619394461314,0.28222735722859693
2027083103,linear,difference,digits,1.7548128763834636,1.4684282938639324,0.28638458251953125
2027083103,linear,difference,gaussian,1.7362504998842876,1.4401260415712993,0.2961244583129883
2027083103,linear,difference,wine,1.7419557174046834,1.4729648033777871,0.26899091402689623
2027083103,linear,point,breast_cancer,1.3546169201533,1.0962145527203877,0.25840236743291234
2027083103,linear,point,diabetes,1.4266024231910706,1.1676406661669414,0.25896175702412916
2027083103,linear,point,digits,1.3842429916063943,1.1159103512763977,0.2683326403299966
2027083103,linear,point,gaussian,1.3627486030260725,1.0935883522033691,0.26916025082270334
2027083103,linear,point,wine,1.4520700573921204,1.1627177198727925,0.2893523375193279
2027083103,linear,scaled_dense,breast_cancer,6.3670133749643965,2.010646184285482,4.356367190678915
2027083103,linear,scaled_dense,diabetes,7.268496990203857,2.0581122835477195,5.2103847066561375
2027083103,linear,scaled_dense,digits,5.200961748758952,2.0376996795336404,3.1632620692253117
2027083103,linear,scaled_dense,gaussian,5.668537855148315,1.9908621708552043,3.677675684293111
2027083103,linear,scaled_dense,wine,5.663395881652832,2.029863953590393,3.633531928062439
2027083103,linear,subset,breast_cancer,0.8281881411870321,0.5821317732334137,0.2460563679536184
2027083103,linear,subset,diabetes,0.8570634226004282,0.5966436664263407,0.2604197561740875
2027083103,linear,subset,digits,0.825882613658905,0.5874615013599396,0.23842111229896545
2027083103,linear,subset,gaussian,0.8271400431791941,0.5640074809392294,0.26313256223996473
2027083103,linear,subset,wine,0.8604440093040466,0.6102649470170339,0.2501790622870127
2027083103,stump,dense,breast_cancer,1.4213027755419414,1.1198426485061646,0.30146012703577685
2027083103,stump,dense,diabetes,1.4742261568705242,1.1417988737424214,0.33242728312810277
2027083103,stump,dense,digits,1.3712011774381,1.0920404593149822,0.27916071812311793
2027083103,stump,dense,gaussian,1.454425076643626,1.1077664097150166,0.34665866692860936
2027083103,stump,dense,wine,1.4022948344548545,1.1298702955245972,0.2724245389302573
2027083103,stump,difference,breast_cancer,1.54953000942866,1.422951916853587,0.12657809257507302
2027083103,stump,difference,diabetes,1.5744604468345642,1.4601671695709229,0.11429327726364136
2027083103,stump,difference,digits,1.5646626949310305,1.4417477051417034,0.12291498978932713
2027083103,stump,difference,gaussian,1.5823907454808552,1.4403300086657207,0.14206073681513454
2027083103,stump,difference,wine,1.5710038741429646,1.446813941001892,0.12418993314107252
2027083103,stump,point,breast_cancer,1.2283792694409688,1.0959917704264324,0.1323874990145364
2027083103,stump,point,diabetes,1.264263967672984,1.1507479548454285,0.11351601282755563
2027083103,stump,point,digits,1.2219860752423604,1.1076662341753645,0.11431984106699589
2027083103,stump,point,gaussian,1.2261526385943096,1.102040270964305,0.12411236763000466
2027083103,stump,point,wine,1.2509262561798096,1.121064007282257,0.1298622488975525
2027083103,stump,scaled_dense,breast_cancer,8.142969846725464,1.9534889856974285,6.189480861028035
2027083103,stump,scaled_dense,diabetes,5.757682085037232,1.9667187134424848,3.7909633715947475
2027083103,stump,scaled_dense,digits,8.720271666844686,1.984577735265096,6.735693931579591
2027083103,stump,scaled_dense,gaussian,7.786376118659973,1.965487579504649,5.820888539155324
2027083103,stump,scaled_dense,wine,7.499178806940715,1.9639000097910564,5.535278797149658
2027083103,stump,subset,breast_cancer,0.622835765282313,0.5442561060190201,0.07857965926329291
2027083103,stump,subset,diabetes,0.6720812718073527,0.5603566765785217,0.11172459522883094
2027083103,stump,subset,digits,0.6375534236431122,0.5107499261697134,0.1268034974733988
2027083103,stump,subset,gaussian,0.6495445370674133,0.5239630490541458,0.12558148801326752
2027083103,stump,subset,wine,0.6374519566694895,0.5445033609867096,0.09294859568277991
