experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,family,canonicalization,selected_columns,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_raw,cf26f38091e76190,standard,298,12.301216662381945,3.007328764885788,0.0033317427225211136,902.629349066352,2.9555094505339414,23.74369303479751,-2110.618930355632,4.020346722999055,0.0,ple,raw,3;4,302,209409,24,0.2599840067141435,0.274667388691255,0.27795123805862176,0.8707200982650084,0.8724894048277133,0.047903407365083694,17.750499725341797,0.02914470247924328,5.903041220037267
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_raw,cf26f38091e76190,standard,298,15.37768407467663,2.0542198076547593,0.005729124457973644,358.55737167583277,2.5545586557046347,16.136491882452443,-2100.5596603614213,4.020346722999055,0.0,identity,raw,3;4,302,209409,13,0.26292890510442796,0.27260517512770993,0.27452004284948994,0.8739444188545985,0.8748234137952214,0.04946114867925644,17.509994506835938,0.029781535267829895,3.424039291916415
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_centered,cf26f38091e76190,standard,298,12.301216668257654,3.0073287613790067,0.003331742784543067,902.6293312109469,2.9555094419429246,23.743692999136446,-2110.6189311444937,4.020346722999055,0.0,ple,centered,3;4,302,209409,23,0.2593213310248097,0.27469402778686614,0.276692526664233,0.8714877936434823,0.8735335667342301,0.04813551902770996,16.957908630371094,0.02968679927289486,5.359606669982895
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_centered,cf26f38091e76190,standard,298,15.377684074747405,2.0542198076369553,0.005729124449155938,358.55737222458146,2.554558656369294,16.13649188243164,-2100.559659909047,4.020346722999055,0.0,identity,centered,3;4,302,209409,14,0.2621826935211907,0.27276433829163194,0.2725783259373198,0.8710271764163979,0.875744733124501,0.047798074781894684,20.639184951782227,0.028605066239833832,3.6704517549369484
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_standardized,cf26f38091e76190,standard,298,8.154923348702436,9.600371488522255,0.005795636417827262,1656.4827046416685,3.2191869057670894,217.88735985215368,-1365.9739142652757,4.020346722999055,0.0,ple,standardized,3;4,302,209409,13,0.2643801351356043,0.2738242236668965,0.2736586035413022,0.8737908797789037,0.8736564093114674,0.06172117963433266,12.776074409484863,0.029932118952274323,3.5801723778713495
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_standardized,cf26f38091e76190,standard,298,115.38837419316033,5.488594425929576,0.00579637562437027,946.9010950314091,2.976304618786477,217.89378464536043,-532.3718111323483,4.020346722999055,0.0,identity,standardized,3;4,302,209409,11,0.264692547540468,0.27293783327845345,0.2754559905667914,0.8744050360816827,0.8739635157545605,0.054685261100530624,12.013910293579102,0.029897743836045265,3.289394546067342
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_whitened,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,whitened,3;4,302,209409,11,0.2638532115451058,0.271440768739078,0.2710730936947659,0.8731767234761246,0.8748234137952214,0.05372076481580734,11.690089225769043,0.029246272519230843,3.175619662972167
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_whitened,cf26f38091e76190,standard,298,211.76735544094274,2.264849242584824,0.0057963758607107955,390.7354003622345,2.591882759792764,217.8859244014596,-444.51142977479805,4.020346722999055,0.0,identity,whitened,3;4,302,209409,11,0.26355946696989063,0.26874329218092163,0.27190751267487884,0.8733302625518194,0.8748848350838401,0.05295507609844208,11.62724781036377,0.026675106957554817,3.1482025501318276
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,ple_aligned,cf26f38091e76190,standard,298,211.7673554288205,2.2648492444563733,0.005796375860708049,390.73540068530224,2.5918827601518473,217.88592544309853,-444.5114287562914,4.020346722999055,0.0,ple,aligned,3;4,302,209409,11,0.2638532115451058,0.271440768739078,0.2710730936947659,0.8731767234761246,0.8748234137952214,0.05372076481580734,11.690089225769043,0.029246272519230843,3.288815669948235
ple_identity_whitening,A,adult,binclass,mlp,AdamW,0.0001,0,identity_aligned,cf26f38091e76190,standard,298,211.76735542882034,2.2648492444563724,0.005796375860699345,390.7354006858889,2.591882760152499,217.88592544310285,-444.5114287562799,4.020346722999055,0.0,identity,aligned,3;4,302,209409,11,0.2638532116071778,0.26882156791659906,0.27118166131330546,0.8734838016275142,0.8748848350838401,0.05372076481580734,11.690089225769043,0.029246272519230843,3.3058068819809705
