dataset,task,model,seed,representation,bins,max_cardinality,variance_columns,utility_columns,utility_statistics,top8_values,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae
california,regression,mlp,1,baseline_ple,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,661249,384,22,0.48086413053318466,0.47408172488212585,6.690611680038273,,,gelu,0.2247534873765147,nan,0.3158703814094738
california,regression,mlp,1,variance_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,661249,384,22,0.48086413053318466,0.47408172488212585,5.915105713065714,,,gelu,0.2247534873765147,nan,0.3158703814094738
california,regression,mlp,1,utility_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,661249,384,22,0.48086413053318466,0.47408172488212585,5.542368188966066,,,gelu,0.2247534873765147,nan,0.3158703814094738
california,regression,mlp,1,utility_top8,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,661249,384,22,0.48086413053318466,0.47408172488212585,5.411442135926336,,,gelu,0.2247534873765147,nan,0.3158703814094738
california,regression,mlp,1,all_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},1002,661009,376,21,0.4871525922249411,0.4818807542324066,5.41698607779108,1,,gelu,0.23220905805615313,nan,0.31877805016137456
california,regression,resnet,1,baseline_ple,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,1549825,384,40,0.4760804668127143,0.4798857569694519,9.377126455074176,,,gelu,0.2302903377522373,nan,0.31409270954343943
california,regression,resnet,1,variance_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,1549825,384,40,0.4760804668127143,0.4798857569694519,9.339047533925623,,,gelu,0.2302903377522373,nan,0.31409270954343943
california,regression,resnet,1,utility_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,1549825,384,40,0.4760804668127143,0.4798857569694519,9.752655558055267,,,gelu,0.2302903377522373,nan,0.31409270954343943
california,regression,resnet,1,utility_top8,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},950,1549825,384,40,0.4760804668127143,0.4798857569694519,9.836717367870733,,,gelu,0.2302903377522373,nan,0.31409270954343943
california,regression,resnet,1,all_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},1002,1548385,381,45,0.48320530784855364,0.4920560419559479,9.884630718966946,1,,gelu,0.24211916005450954,nan,0.3261511442049165
california,regression,mlp,2,baseline_ple,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,661249,384,36,0.4800122210486819,0.4843156933784485,8.105102089000866,,,gelu,0.23456169263424623,nan,0.3155048291548212
california,regression,mlp,2,variance_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,661249,384,36,0.4800122210486819,0.4843156933784485,8.340956270927563,,,gelu,0.23456169263424623,nan,0.3155048291548212
california,regression,mlp,2,utility_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,661249,384,36,0.4800122210486819,0.4843156933784485,8.274512907024473,,,gelu,0.23456169263424623,nan,0.3155048291548212
california,regression,mlp,2,utility_top8,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,661249,384,36,0.4800122210486819,0.4843156933784485,7.627216892084107,,,gelu,0.23456169263424623,nan,0.3155048291548212
california,regression,mlp,2,all_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},1002,661009,376,18,0.48538634139968195,0.4777056574821472,4.588471936061978,1,,gelu,0.22820270990733288,nan,0.32018970526607493
california,regression,resnet,2,baseline_ple,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,1549825,384,37,0.4745273490058679,0.4747300446033478,9.95158908306621,,,gelu,0.2253686246599317,nan,0.3090671634388637
california,regression,resnet,2,variance_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,1549825,384,37,0.4745273490058679,0.4747300446033478,9.427299244096503,,,gelu,0.2253686246599317,nan,0.3090671634388637
california,regression,resnet,2,utility_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,1549825,384,37,0.4745273490058679,0.4747300446033478,8.683388132136315,,,gelu,0.2253686246599317,nan,0.3090671634388637
california,regression,resnet,2,utility_top8,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},950,1549825,384,37,0.4745273490058679,0.4747300446033478,8.687288909917697,,,gelu,0.2253686246599317,nan,0.3090671634388637
california,regression,resnet,2,all_identity,128,128,,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},1002,1548385,381,32,0.48568435407197086,0.48425230383872986,8.258248455123976,1,,gelu,0.23450028849684795,nan,0.33668663590437087
