dataset,task,model,seed,bins,train_rows,val_rows,test_rows,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae,pair_statistics
black-friday,regression,mlp,0,128,106764,26692,33365,baseline_ple,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}",{},0,78,326401,384,56,0.6907170077733262,0.6934881210327148,53.95625113812275,,,gelu,0.4809257949563139,nan,0.5364361430427176,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,mlp,0,128,106764,26692,33365,additive_identity_pair,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}",{},0,107,326106,377,42,0.691211486176222,0.6934877634048462,42.17119800695218,2;3,,gelu,0.4809252551612226,nan,0.5384297431986658,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,mlp,0,128,106764,26692,33365,crossed_identity_pair,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}",{},0,148,326785,368,27,0.6914732268218593,0.6923462152481079,31.054916754132137,2;3,,gelu,0.4793432804652007,nan,0.5386286683363145,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,mlp,0,128,106764,26692,33365,additive_residual_pair,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}","{""alpha"":5.0,""column_metadata"":{""2"":{""cardinality"":14,""scale"":0.0038005364185634575,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},""3"":{""cardinality"":15,""scale"":0.00430752917537533,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[2,3]}",0,80,327169,384,42,0.6906292249037769,0.6927672028541565,41.38657172396779,2;3,,gelu,0.47992640157279276,nan,0.5366198454899774,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,mlp,0,128,106764,26692,33365,crossed_residual_pair,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}","{""alpha"":5.0,""pair"":[2,3],""pair_cardinality"":70,""scale"":0.0992479455529268}",0,79,326785,384,43,0.6914160548036996,0.6912628412246704,42.78629924100824,2;3,,gelu,0.4778442835108018,nan,0.5331917349198285,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,resnet,0,128,106764,26692,33365,baseline_ple,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}",{},0,78,1214977,384,17,0.6919980778594024,0.6957336068153381,26.598925951868296,,,gelu,0.4840452473428638,nan,0.5377688290798263,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,resnet,0,128,106764,26692,33365,additive_identity_pair,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}",{},0,107,1213615,382,9,0.6928171265737255,0.6943543553352356,19.046180823119357,2;3,,gelu,0.4821279461285035,nan,0.5385442786947086,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,resnet,0,128,106764,26692,33365,crossed_identity_pair,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}",{},0,148,1216761,380,20,0.6908623795403344,0.6905718445777893,28.5632681210991,2;3,,gelu,0.47688954928852806,nan,0.5339505005395745,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
black-friday,regression,resnet,0,128,106764,26692,33365,additive_residual_pair,2;3,"{""0;1"":{""fold_wins"":5,""pair_cardinality"":245,""relative_gain"":0.000484352601177325},""0;2"":{""fold_wins"":0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418},""0;3"":{""fold_wins"":0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657},""1;2"":{""fold_wins"":5,""pair_cardinality"":54,""relative_gain"":0.00970415239773605},""1;3"":{""fold_wins"":5,""pair_cardinality"":60,""relative_gain"":0.010823522121286185},""2;3"":{""fold_wins"":5,""pair_cardinality"":70,""relative_gain"":0.0184547723725096}}","{""alpha"":5.0,""column_metadata"":{""2"":{""cardinality"":14,""scale"":0.0038005364185634575,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},""3"":{""cardinality"":15,""scale"":0.00430752917537533,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[2,3]}",0,80,1215745,384,10,0.6948475669769927,0.6955317258834839,19.581413849024102,2;3,,gelu,0.4837643557975867,nan,0.5402133794626376,"[{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5051980412898759,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":243.4,""pair_cardinality"":245,""relative_gain"":0.000484352601177325,""right_cardinality"":12,""right_column"":1,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5061314342107289,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":293.0,""pair_cardinality"":293,""relative_gain"":-0.0013623307849694418,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5060577063450543,""dataset"":""black-friday"",""fold_wins"":0,""left_cardinality"":21,""left_column"":0,""mean_fit_cardinality"":313.0,""pair_cardinality"":313,""relative_gain"":-0.0012164629284691657,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.5005379593687694,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":54.0,""pair_cardinality"":54,""relative_gain"":0.00970415239773605,""right_cardinality"":14,""right_column"":2,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.499972181941184,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":12,""left_column"":1,""mean_fit_cardinality"":60.0,""pair_cardinality"":60,""relative_gain"":0.010823522121286185,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""},{""baseline_loss"":0.505442853850885,""bins"":128,""corrected_loss"":0.49611502103575533,""dataset"":""black-friday"",""fold_wins"":5,""left_cardinality"":14,""left_column"":2,""mean_fit_cardinality"":70.0,""pair_cardinality"":70,""relative_gain"":0.0184547723725096,""right_cardinality"":15,""right_column"":3,""seed"":0,""task"":""regression""}]"
