dataset,model,model_seed,method,family,variant,scope,representation_id,reference_id,member,is_reference,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,fit_seconds,best_epoch,best_validation_mse_normalized,lambda
wine-quality-red,mlp,0,consistency_1.0,T6,rbf_basis_reference,reference,basis_reference__density,basis_reference__density,-1,True,0.6691026605620201,0.5159992218017578,0.0,1.0,1.0,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m0,basis_reference__density,0,False,0.6704859586675305,0.5193254753947258,0.10541006597370416,0.9862813557699225,0.9845563253202326,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m1,basis_reference__density,1,False,0.6694625607000648,0.5243021145462989,0.11871353800525206,0.9820148746697508,0.9793238379752677,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m2,basis_reference__density,2,False,0.6741792228243436,0.5240122005343437,0.12052307298982037,0.9815312622690957,0.9829072568351839,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m3,basis_reference__density,3,False,0.664009620725931,0.517308920621872,0.10515495191754799,0.9876457621831634,0.9850056717628609,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m4,basis_reference__density,4,False,0.6690189895108843,0.5230032101273536,0.10860035818666454,0.9845371754251366,0.9836689851160859,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m5,basis_reference__density,5,False,0.6730099476769945,0.5289526164531708,0.12672341508255378,0.9794413300776591,0.9789177049639598,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m6,basis_reference__density,6,False,0.6701219764620033,0.5250856876373291,0.12380526105848653,0.9800406715212859,0.9767797387601592,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,consistency_1.0,T6,orthogonal,one,T6_basis_orthogonal_m7,basis_reference__density,7,False,0.6711058552883082,0.5260629281401634,0.12208374311401762,0.9804555771287704,0.9829281311198048,0.9208645659964532,41,0.6544012294875251,1.0
wine-quality-red,mlp,0,canonical_only,T6,rbf_basis_reference,reference,basis_reference__density,basis_reference__density,-1,True,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m0,basis_reference__density,0,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m1,basis_reference__density,1,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m2,basis_reference__density,2,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m3,basis_reference__density,3,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m4,basis_reference__density,4,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m5,basis_reference__density,5,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m6,basis_reference__density,6,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,canonical_only,T6,orthogonal,one,T6_basis_orthogonal_m7,basis_reference__density,7,False,0.6888589446703159,0.5256385885179042,0.0,1.0,1.0,0.5743642619345337,64,0.6681346893310547,0.0
wine-quality-red,mlp,0,dual_view,T6,rbf_basis_reference,reference,basis_reference__density,basis_reference__density,-1,True,0.6960763809636846,0.5231943644583226,0.0,1.0,1.0,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m0,basis_reference__density,0,False,0.6817954003842145,0.5144202053546906,0.12326283994799246,0.990227188935113,0.9866345983943282,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m1,basis_reference__density,1,False,0.6829433865021555,0.5205991424620151,0.15565063922075278,0.9842586175121121,0.977227254125189,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m2,basis_reference__density,2,False,0.6821355838750294,0.5125753879547119,0.1325613378956177,0.9889715717717815,0.9869766436896946,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m3,basis_reference__density,3,False,0.6867195276046333,0.512399147450924,0.14480296289213673,0.9856611811959605,0.9822879863914312,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m4,basis_reference__density,4,False,0.6927010077629681,0.5258808583021164,0.13833239922471258,0.9883454220315928,0.984648611631188,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m5,basis_reference__density,5,False,0.6847979771058313,0.5172307953238487,0.13278209902256574,0.9885523401968925,0.986178660072346,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m6,basis_reference__density,6,False,0.6887213575875633,0.5187827795743942,0.1621376642709131,0.9848715398210056,0.9782786588821455,0.9026516070589423,62,0.6679218146536086,0.0
wine-quality-red,mlp,0,dual_view,T6,orthogonal,one,T6_basis_orthogonal_m7,basis_reference__density,7,False,0.69695598858342,0.5169462338089943,0.12333223069080103,0.9881936748045956,0.986061837321573,0.9026516070589423,62,0.6679218146536086,0.0
