dataset,problem_type,model,seed,variant,anchors,selection,normalize,min_empirical_rank,median_empirical_rank,min_anchor_rank,max_coordinate_error,validation_task_error,test_task_error,fit_seconds
wine-quality-red,regression,controlled_mlp,2,m8-random_index-norm1,8,random_index,True,8,8.0,6,9.111234439242719e-16,0.6848118384203274,0.7026105785079589,0.14405108196660876
wine-quality-red,regression,controlled_mlp,2,m8-gram_pivot-norm1,8,gram_pivot,True,8,8.0,8,1.5955606397584357e-15,0.6779214453939015,0.7485200287879686,0.254167523002252
wine-quality-red,regression,controlled_mlp,2,m16-random_index-norm1,16,random_index,True,8,8.0,7,8.020093766942637e-16,0.6882756316971247,0.7354436921757616,0.22594866412691772
wine-quality-red,regression,controlled_mlp,2,m16-gram_pivot-norm1,16,gram_pivot,True,8,8.0,8,1.214375584754649e-15,0.6738833070052096,0.726756747850511,0.24540781718678772
wine-quality-red,regression,controlled_mlp,2,m32-random_index-norm1,32,random_index,True,8,8.0,7,8.580190041167358e-16,0.6838491653828712,0.7409369434530373,0.23737787082791328
wine-quality-red,regression,controlled_mlp,2,m32-gram_pivot-norm1,32,gram_pivot,True,8,8.0,8,1.014718322244348e-15,0.6786563555184396,0.691559112509275,0.16270778700709343
wine-quality-red,regression,controlled_mlp,2,m16-gram_pivot-norm0,16,gram_pivot,False,8,8.0,8,1.270527199357285e-15,0.6738833070052096,0.726756747850511,0.3214201040100306
