dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
california_housing,regression,controlled_mlp,2,Raw+PCA@0.5,hybrid_prediction_mixture,test,0.0751186398345798,0.112114475294797,64682.3660696706,64673.67359959546,65446.84333791031,0.0,0.1502372796691596,65093.57645240583,66544.53607425741,0.5000000000000002,-0.0063172190736192,0.0164956103251239,False,17.0
california_housing,regression,controlled_mlp,2,Raw+PCA@0.5,hybrid_prediction_mixture,validation,0.0769924872001864,0.1170417383942895,60762.84674132007,60637.21051654297,61139.2762387633,0.0,0.153984974400373,61679.386922539285,63674.248128017374,0.5000000000000003,-0.014859748563491,0.0398115716130248,False,35.0
california_housing,regression,controlled_mlp,2,Raw+PCA@0.75,hybrid_prediction_mixture,test,0.0375593199172898,0.0560572376473985,64853.78847755042,64768.53204458441,65243.76827359689,0.0,0.1502372796691596,65093.57645240583,66544.53607425741,0.7500000000000002,-0.0036837425123005,0.0195473269091392,False,26.0
california_housing,regression,controlled_mlp,2,Raw+PCA@0.75,hybrid_prediction_mixture,validation,0.0384962436000932,0.0585208691971447,60594.530590766764,60442.50720080678,60647.16305418872,0.0,0.153984974400373,61679.386922539285,63674.248128017374,0.7500000000000003,-0.0175886367537172,0.0475401777456827,False,20.0
california_housing,regression,controlled_mlp,2,Raw+PCA@1,hybrid_prediction_mixture,test,0.0,0.0,65274.89014995678,65274.89014995678,65274.89014995678,0.0,0.1502372796691596,65093.57645240583,66544.53607425741,1.0,0.0027854314885205,0.0190796419841867,False,37.5
california_housing,regression,controlled_mlp,2,Raw+PCA@1,hybrid_prediction_mixture,validation,0.0,0.0,60622.28030080568,60622.28030080568,60622.28030080568,0.0,0.153984974400373,61679.386922539285,63674.248128017374,1.0,-0.0171387342591647,0.0479309597983112,False,27.5
california_housing,regression,tabicl_v2,0,GramAnchor,representation,test,0.0,0.0,60049.90949437067,60049.90949437067,60049.90949437067,0.315674948040396,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.021491964287082,0.0470297938430083,False,25.5
california_housing,regression,tabicl_v2,0,GramAnchor,representation,validation,0.0,0.0,55258.01032987444,55258.01032987444,55258.01032987444,0.315674948040396,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.056628053051948,0.0306313481968867,False,28.5
california_housing,regression,tabicl_v2,0,GramAnchor-m8,representation,test,0.0,0.0,59858.15100157593,59858.15100157593,59858.15100157593,3.081859007012099,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0182300149998479,0.0500729313256401,False,23.5
california_housing,regression,tabicl_v2,0,GramAnchor-m8,representation,validation,0.0,0.0,56389.55818777047,56389.55818777047,56389.55818777047,3.081859007012099,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0782651913217887,0.0107810673975733,False,40.5
california_housing,regression,tabicl_v2,0,GramDistance,representation,test,0.0,0.0,63233.49811223053,63233.49811223053,63233.49811223053,0.3056246999185532,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.075647086553245,-0.0034925987305452,False,40.5
california_housing,regression,tabicl_v2,0,GramDistance,representation,validation,0.0,0.0,55448.28841993235,55448.28841993235,55448.28841993235,0.3056246999185532,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0602664969017375,0.0272933775655521,False,30.5
california_housing,regression,tabicl_v2,0,HybridSpectral-t0.01,representation,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.2892250469885766,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,HybridSpectral-t0.01,representation,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.2892250469885766,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,0,HybridSpectral-t0.05,representation,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.3073425369802862,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,HybridSpectral-t0.05,representation,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.3073425369802862,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,0,HybridSpectral-t0.10,representation,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.2727664350531995,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,HybridSpectral-t0.10,representation,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.2727664350531995,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,0,NystromGram,representation,test,0.0,0.0,59186.76489028829,59186.76489028829,59186.76489028829,0.2708921530283987,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0068092564443572,0.0607275845344797,False,16.5
california_housing,regression,tabicl_v2,0,NystromGram,representation,validation,0.0,0.0,53909.26836137389,53909.26836137389,53909.26836137389,0.2708921530283987,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0308377903961151,0.0542917763561832,False,20.5
california_housing,regression,tabicl_v2,0,PCA,representation,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,2.09470077091828,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,PCA,representation,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,2.09470077091828,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,0,Raw,representation,test,0.186424368358691,0.2032801691322766,58786.472722064536,61148.18557774238,63013.417530157385,2.2867446606978774,0.186424368358691,58786.472722064536,63013.417530157385,0.0,0.0,0.0,False,12.0
california_housing,regression,tabicl_v2,0,Raw,representation,validation,0.1980441122098617,0.2242385678806919,52296.55806531737,55030.525209806205,57004.123485001866,2.2867446606978774,0.1980441122098617,52296.55806531737,57004.123485001866,0.0,0.0,0.0,False,8.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58506.70553949668,60130.88734864191,61602.39861452855,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,-0.0047590401262984,0.0223923565953796,False,3.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,52683.19615412581,54443.251605490965,56019.089526767406,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,0.0073931842383497,0.017280047442421,False,11.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,58594.26431074451,59569.960350412206,60593.962839191314,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,-0.0032696027235511,0.0383958652902479,False,6.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,53508.793003716375,54478.59339978686,55582.48993012665,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,0.0231800138143881,0.024939135416217,False,18.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,59047.51498749194,59478.34760445642,60008.40975490043,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,0.0044405158761876,0.047688379602944,False,14.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,54753.49578410969,55134.88354608168,55707.22108099889,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0469808685252986,0.0227510279031691,False,27.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@1,hybrid_prediction_mixture,test,0.0,0.0,59858.15100157593,59858.15100157593,59858.15100157593,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0182300149998479,0.0500729313256401,False,23.5
california_housing,regression,tabicl_v2,0,Raw+GramAnchor-m8@1,hybrid_prediction_mixture,validation,0.0,0.0,56389.55818777047,56389.55818777047,56389.55818777047,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0782651913217887,0.0107810673975733,False,40.5
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58529.16170548392,60170.572061323954,61605.13069763535,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,-0.0043770446612292,0.0223489994309235,False,4.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,52412.2792223384,54223.314660350174,55789.24620945014,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,0.0022127872522031,0.0213120946570008,False,10.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,58656.83487390803,59655.52646501819,60629.27825450635,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,-0.0022052326352257,0.0378354225036281,False,7.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,52954.4361620159,53990.64280915791,55082.600646189625,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,0.0125797589944037,0.0337084884625549,False,17.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,59167.000072140894,59615.01233696038,60106.92596530632,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,0.0064730427334098,0.0461249632026394,False,15.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,53910.16484253286,54339.41723899041,54903.814059500735,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0308549326554174,0.0368448683550714,False,22.0
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@1,hybrid_prediction_mixture,test,0.0,0.0,60049.90949437067,60049.90949437067,60049.90949437067,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.021491964287082,0.0470297938430083,False,25.5
california_housing,regression,tabicl_v2,0,Raw+GramAnchor@1,hybrid_prediction_mixture,validation,0.0,0.0,55258.01032987444,55258.01032987444,55258.01032987444,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.056628053051948,0.0306313481968867,False,28.5
california_housing,regression,tabicl_v2,0,Raw+GramDistance@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58935.25848735577,60773.4241341854,62123.08249204058,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,0.0025309524181638,0.0141292929825731,False,13.0
california_housing,regression,tabicl_v2,0,Raw+GramDistance@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,51902.95336937888,54213.30661876536,55546.63980148004,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,-0.0075263977305519,0.0255680395455128,False,1.0
california_housing,regression,tabicl_v2,0,Raw+GramDistance@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,59746.47088876864,61003.221963838296,61860.89494923625,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,0.0163302563030591,0.0182901138534432,False,22.0
california_housing,regression,tabicl_v2,0,Raw+GramDistance@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,52314.8405967402,54009.21633434764,54786.76231795249,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,0.0003495933977145,0.0388982591344076,False,9.0
california_housing,regression,tabicl_v2,0,Raw+GramDistance@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,61193.77131028249,61831.0096712508,62234.794332854006,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,0.0409498729341931,0.0123564667307679,False,31.0
california_housing,regression,tabicl_v2,0,Raw+GramDistance@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,53513.6236866311,54425.5097713672,54825.93701667319,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0232723847675337,0.0382110334334282,False,19.0
california_housing,regression,tabicl_v2,0,Raw+GramDistance@1,hybrid_prediction_mixture,test,0.0,0.0,63233.49811223053,63233.49811223053,63233.49811223053,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.075647086553245,-0.0034925987305452,False,40.5
california_housing,regression,tabicl_v2,0,Raw+GramDistance@1,hybrid_prediction_mixture,validation,0.0,0.0,55448.28841993235,55448.28841993235,55448.28841993235,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0602664969017375,0.0272933775655521,False,30.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58736.88641509174,60644.347544642354,61968.83113670038,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,-0.0008434985920524,0.0165772058459943,False,9.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,52079.17170386312,54470.85778563327,55916.40627163058,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,-0.0041568005523946,0.019081377747304,False,3.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,59286.22053172752,60637.0083865589,61462.08191792187,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,0.0085010681288148,0.0246191314967652,False,19.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,52700.941631199465,54501.7475849155,55431.56454319234,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,0.0077325082346151,0.0275867576882096,False,13.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,60418.14075833318,61126.40370988805,61506.46496539452,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,0.0277558417900488,0.0239147886883242,False,28.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,54132.95997673708,55122.385762628604,55565.381906448674,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0351151582313712,0.0252392544713319,False,24.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@1,hybrid_prediction_mixture,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.01@1,hybrid_prediction_mixture,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58736.88641509174,60644.347544642354,61968.83113670038,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,-0.0008434985920524,0.0165772058459943,False,9.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,52079.17170386312,54470.85778563327,55916.40627163058,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,-0.0041568005523946,0.019081377747304,False,3.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,59286.22053172752,60637.0083865589,61462.08191792187,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,0.0085010681288148,0.0246191314967652,False,19.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,52700.941631199465,54501.7475849155,55431.56454319234,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,0.0077325082346151,0.0275867576882096,False,13.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,60418.14075833318,61126.40370988805,61506.46496539452,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,0.0277558417900488,0.0239147886883242,False,28.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,54132.95997673708,55122.385762628604,55565.381906448674,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0351151582313712,0.0252392544713319,False,24.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@1,hybrid_prediction_mixture,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.05@1,hybrid_prediction_mixture,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58736.88641509174,60644.347544642354,61968.83113670038,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,-0.0008434985920524,0.0165772058459943,False,9.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,52079.17170386312,54470.85778563327,55916.40627163058,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,-0.0041568005523946,0.019081377747304,False,3.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,59286.22053172752,60637.0083865589,61462.08191792187,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,0.0085010681288148,0.0246191314967652,False,19.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,52700.941631199465,54501.7475849155,55431.56454319234,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,0.0077325082346151,0.0275867576882096,False,13.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,60418.14075833318,61126.40370988805,61506.46496539452,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,0.0277558417900488,0.0239147886883242,False,28.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,54132.95997673708,55122.385762628604,55565.381906448674,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0351151582313712,0.0252392544713319,False,24.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@1,hybrid_prediction_mixture,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,Raw+HybridSpectral-t0.10@1,hybrid_prediction_mixture,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,0,Raw+NystromGram@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58388.28559211683,60063.6734149117,61463.60135416185,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,-0.006773448235792,0.024595018596695,False,2.0
california_housing,regression,tabicl_v2,0,Raw+NystromGram@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,52087.11893715222,54085.54506428681,55678.34450603404,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,-0.0040048358039847,0.0232575978352978,False,6.0
california_housing,regression,tabicl_v2,0,Raw+NystromGram@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,58322.46589432031,59367.38310195448,60295.3772455167,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,-0.0078930884310408,0.0431343099799319,False,1.0
california_housing,regression,tabicl_v2,0,Raw+NystromGram@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,52290.79417419097,53577.39802370891,54708.96225762815,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,-0.0001102154967675,0.0402630737402284,False,7.0
california_housing,regression,tabicl_v2,0,Raw+NystromGram@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,58590.13377629984,59073.06710108007,59531.21421655604,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,-0.0033398660724715,0.055261299102446,False,5.0
california_housing,regression,tabicl_v2,0,Raw+NystromGram@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,52902.8125345222,53518.28646877918,54115.13288734727,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0115926265825684,0.0506803792608917,False,16.0
california_housing,regression,tabicl_v2,0,Raw+NystromGram@1,hybrid_prediction_mixture,test,0.0,0.0,59186.76489028829,59186.76489028829,59186.76489028829,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0068092564443572,0.0607275845344797,False,16.5
california_housing,regression,tabicl_v2,0,Raw+NystromGram@1,hybrid_prediction_mixture,validation,0.0,0.0,53909.26836137389,53909.26836137389,53909.26836137389,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0308377903961151,0.0542917763561832,False,20.5
california_housing,regression,tabicl_v2,0,Raw+PCA@0.25,hybrid_prediction_mixture,test,0.1398182762690182,0.1524601268492075,58736.88641509174,60644.347544642354,61968.83113670038,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.25,-0.0008434985920524,0.0165772058459943,False,9.5
california_housing,regression,tabicl_v2,0,Raw+PCA@0.25,hybrid_prediction_mixture,validation,0.1485330841573962,0.1681789259105189,52079.17170386312,54470.85778563327,55916.40627163058,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.2500000000000001,-0.0041568005523946,0.019081377747304,False,3.5
california_housing,regression,tabicl_v2,0,Raw+PCA@0.5,hybrid_prediction_mixture,test,0.0932121841793454,0.1016400845661383,59286.22053172752,60637.0083865589,61462.08191792187,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.5000000000000002,0.0085010681288148,0.0246191314967652,False,19.5
california_housing,regression,tabicl_v2,0,Raw+PCA@0.5,hybrid_prediction_mixture,validation,0.0990220561049308,0.1121192839403459,52700.941631199465,54501.7475849155,55431.56454319234,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.5000000000000002,0.0077325082346151,0.0275867576882096,False,13.5
california_housing,regression,tabicl_v2,0,Raw+PCA@0.75,hybrid_prediction_mixture,test,0.0466060920896727,0.0508200422830691,60418.14075833318,61126.40370988805,61506.46496539452,0.0,0.186424368358691,58786.472722064536,63013.417530157385,0.7500000000000001,0.0277558417900488,0.0239147886883242,False,28.5
california_housing,regression,tabicl_v2,0,Raw+PCA@0.75,hybrid_prediction_mixture,validation,0.0495110280524653,0.0560596419701729,54132.95997673708,55122.385762628604,55565.381906448674,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,0.7500000000000002,0.0351151582313712,0.0252392544713319,False,24.5
california_housing,regression,tabicl_v2,0,Raw+PCA@1,hybrid_prediction_mixture,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.0,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,0,Raw+PCA@1,hybrid_prediction_mixture,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.0,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,1,GramAnchor,representation,test,0.0,0.0,60049.90949437067,60049.90949437067,60049.90949437067,0.2915479650255292,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.021491964287082,0.0470297938430083,False,25.5
california_housing,regression,tabicl_v2,1,GramAnchor,representation,validation,0.0,0.0,55258.01032987444,55258.01032987444,55258.01032987444,0.2915479650255292,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.056628053051948,0.0306313481968867,False,28.5
california_housing,regression,tabicl_v2,1,GramAnchor-m8,representation,test,0.0,0.0,59858.15100157593,59858.15100157593,59858.15100157593,3.2069095578044653,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0182300149998479,0.0500729313256401,False,23.5
california_housing,regression,tabicl_v2,1,GramAnchor-m8,representation,validation,0.0,0.0,56389.55818777047,56389.55818777047,56389.55818777047,3.2069095578044653,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0782651913217887,0.0107810673975733,False,40.5
california_housing,regression,tabicl_v2,1,GramDistance,representation,test,0.0,0.0,63233.49811223053,63233.49811223053,63233.49811223053,0.3037317879498005,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.075647086553245,-0.0034925987305452,False,40.5
california_housing,regression,tabicl_v2,1,GramDistance,representation,validation,0.0,0.0,55448.28841993235,55448.28841993235,55448.28841993235,0.3037317879498005,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0602664969017375,0.0272933775655521,False,30.5
california_housing,regression,tabicl_v2,1,HybridSpectral-t0.01,representation,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.3200003518722951,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
california_housing,regression,tabicl_v2,1,HybridSpectral-t0.01,representation,validation,0.0,0.0,56313.44818464089,56313.44818464089,56313.44818464089,0.3200003518722951,0.1980441122098617,52296.55806531737,57004.123485001866,1.0,0.0768098373569156,0.0121162340219598,False,35.5
california_housing,regression,tabicl_v2,1,HybridSpectral-t0.05,representation,test,0.0,0.0,62100.79861814001,62100.79861814001,62100.79861814001,0.4054287921171635,0.186424368358691,58786.472722064536,63013.417530157385,1.0,0.0563790569940335,0.0144829299502856,False,35.5
