dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor-m8@0.5,hybrid_prediction_mixture,validation,0.064735130040008,0.0911093415811129,71.38892433482269,70.66559382177424,72.74466999051408,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.5000000000000002,-0.02663385057927632,0.047861955869519815,False,16.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor-m8@0.75,hybrid_prediction_mixture,test,0.03530194448337778,0.0499989668081372,75.95606671746877,75.12616048369071,75.75911372289673,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.7500000000000004,-0.026300312822499124,0.036544019612626696,False,36.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor-m8@0.75,hybrid_prediction_mixture,validation,0.03236756502000397,0.0455546707905564,72.05055560365001,71.65757087252064,72.66759412723515,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.7500000000000003,-0.01761271058486605,0.04887078389391863,False,18.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor-m8@1,hybrid_prediction_mixture,test,0.0,0.0,77.8276483630356,77.8276483630356,77.8276483630356,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,1.0,-0.0023080427962727163,0.010237718340811297,False,41.5
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor-m8@1,hybrid_prediction_mixture,validation,0.0,0.0,73.78139829520846,73.78139829520846,73.78139829520846,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,1.0,0.005986800146428883,0.034292460531165365,False,31.5
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@0.25,hybrid_prediction_mixture,test,0.10590583345013348,0.1499969004244116,75.02789886921374,73.03591941787242,75.05504508691273,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.2500000000000001,-0.03819872703154196,0.045497914459167794,False,28.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@0.25,hybrid_prediction_mixture,validation,0.09710269506001201,0.1366640123716694,70.81579394476454,69.78298738755262,72.87256111934359,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.2500000000000002,-0.03444830815914466,0.04618801866860542,False,15.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@0.5,hybrid_prediction_mixture,test,0.07060388896675562,0.0999979336162744,73.42430029068731,72.05130537486929,73.3219729220823,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.5000000000000002,-0.05875565555283367,0.06753801840964636,False,13.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@0.5,hybrid_prediction_mixture,validation,0.064735130040008,0.0911093415811129,69.38945385347273,68.5820092593721,70.56842192451546,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.5000000000000002,-0.05389601906614157,0.07634635998287778,False,11.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.03530194448337778,0.0499989668081372,73.28729106726209,72.59185784278452,73.2855506218283,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.7500000000000004,-0.060512010821805115,0.06800121394183703,False,12.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.03236756502000397,0.0455546707905564,69.1314234563207,68.67414226347364,69.61069179306175,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.7500000000000003,-0.05741418461422304,0.08888186662942768,False,10.0
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@1,hybrid_prediction_mixture,test,0.0,0.0,74.62494948159544,74.62494948159544,74.62494948159544,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,1.0,-0.0433642353263794,0.050967595435069096,False,24.5
bike-sharing,regression,controlled_mlp,1,Raw+GramAnchor@1,hybrid_prediction_mixture,validation,0.0,0.0,70.05461356020079,70.05461356020079,70.05461356020079,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,1.0,-0.044826769900106776,0.08307147800348665,False,13.5
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@0.25,hybrid_prediction_mixture,test,0.10590583345013348,0.1499969004244116,74.35988668696145,72.44409730909052,74.635302099837,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.2500000000000001,-0.04676214113392372,0.0508359374540374,False,21.0
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@0.25,hybrid_prediction_mixture,validation,0.09710269506001201,0.1366640123716694,69.8462570188452,68.83907360996615,71.74411473676115,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.2500000000000002,-0.04766764761686195,0.060957990568378494,False,12.0
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@0.5,hybrid_prediction_mixture,test,0.07060388896675562,0.0999979336162744,72.03670916010651,70.76633983134599,72.18083279265484,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.5000000000000002,-0.07654353094141102,0.08205030911803964,False,8.0
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@0.5,hybrid_prediction_mixture,validation,0.064735130040008,0.0911093415811129,67.49608167357975,66.71935072375854,68.4468657070935,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.5000000000000002,-0.07971156966218526,0.1041149152273022,False,8.0
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@0.75,hybrid_prediction_mixture,test,0.03530194448337778,0.0499989668081372,71.16800119571646,70.54955287057372,71.33958073649447,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,0.7500000000000004,-0.0876797141290097,0.09274881500982547,False,5.0
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@0.75,hybrid_prediction_mixture,validation,0.03236756502000397,0.0455546707905564,66.41354584842924,65.97706017009531,66.74662063988461,0.0,0.12947026008001605,73.34231252782743,76.40138994440308,0.7500000000000003,-0.09447161455086778,0.12636902694498353,False,5.0
bike-sharing,regression,controlled_mlp,1,Raw+GramDistance@1,hybrid_prediction_mixture,test,0.0,0.0,71.80657024830613,71.80657024830613,71.80657024830613,0.0,0.14120777793351133,78.00769345797514,78.63266746492822,1.0,-0.07949373881961681,0.08680994091503595,False,6.5
