dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
eeg-eye-state,classification,tabicl_v2,1,Raw,baseline,validation,0.1872551106091794,0.197867646800419,0.3184985586221959,0.38392122391234496,0.4087908722942062,6.610423104139045,0.1872551106091794,0.3184985586221959,0.4087908722942062,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabicl_v2,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.04494598639776791,0.0488288943286624,0.3028195693905614,0.31607825393319855,0.3236554364840746,0.8625916999299079,0.1797839457210108,0.3183760888360358,0.4159346297778863,0.7500000001806879,-0.04886208478264837,0.22185984692616204,False,1.0
eeg-eye-state,classification,tabicl_v2,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.04681377755268798,0.0494669115930672,0.3274634839092551,0.34014454663697813,0.3464315158242037,0.8625916999299079,0.1872551106091794,0.3184985586221959,0.4087908722942062,0.7500000005319314,0.02814745952333633,0.1525458631696712,False,2.0
eeg-eye-state,classification,tabicl_v2,2,GramAnchor,interface,test,0.0,0.0,0.3140963327218725,0.3140963327218725,0.3140963327218725,0.4062685549724847,0.1797839457210108,0.3183760888360358,0.4159346297778863,1.0,-0.01344245458196892,0.24484207316519088,False,2.0
eeg-eye-state,classification,tabicl_v2,2,GramAnchor,interface,validation,0.0,0.0,0.3478965295394458,0.3478965295394458,0.3478965295394458,0.4062685549724847,0.1872551106091794,0.3184985586221959,0.4087908722942062,1.0,0.0923017392744997,0.14896209010981742,False,3.0
eeg-eye-state,classification,tabicl_v2,2,Raw,baseline,test,0.1797839457210108,0.1953155774409565,0.3183760888360358,0.3879393124961351,0.4159346297778863,4.486123878275976,0.1797839457210108,0.3183760888360358,0.4159346297778863,0.0,0.0,0.0,False,3.0
eeg-eye-state,classification,tabicl_v2,2,Raw,baseline,validation,0.1872551106091794,0.197867646800419,0.3184985586221959,0.38392122391234496,0.4087908722942062,4.486123878275976,0.1872551106091794,0.3184985586221959,0.4087908722942062,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabicl_v2,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.04494598639776791,0.0488288943286624,0.3028195693905614,0.31607825393319855,0.3236554364840746,0.5695246648974717,0.1797839457210108,0.3183760888360358,0.4159346297778863,0.7500000001806879,-0.04886208478264837,0.22185984692616204,False,1.0
eeg-eye-state,classification,tabicl_v2,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.04681377755268798,0.0494669115930672,0.3274634839092551,0.34014454663697813,0.3464315158242037,0.5695246648974717,0.1872551106091794,0.3184985586221959,0.4087908722942062,0.7500000005319314,0.02814745952333633,0.1525458631696712,False,2.0
eeg-eye-state,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer,test,0.046067294108969786,0.1398761313085729,0.5237191806882071,0.5121949915722709,0.5242460181095967,3.560632156673819,0.0723615203807362,0.4328188895984789,0.4643651513699991,0.3633730487338732,0.21001923269581727,-0.12895211142122381,False,4.0
eeg-eye-state,classification,tabm_d,0,BlockAdam+DataInit[equal-HPO],optimizer,validation,0.05277176588216556,0.1681661110304755,0.5116764989195857,0.5075071002162252,0.5123788598471269,3.560632156673819,0.07695078462692814,0.4048018747668049,0.4558017434562978,0.3142140637290056,0.26401711754509105,-0.12412659056942316,False,4.0
eeg-eye-state,classification,tabm_d,0,GramAnchor,interface,test,0.0,0.0,0.4445031388040575,0.4445031388040575,0.4445031388040575,0.6256379701662809,0.0723615203807362,0.4328188895984789,0.4643651513699991,1.0,0.026995700710793682,0.04277240121775602,False,3.0
eeg-eye-state,classification,tabm_d,0,GramAnchor,interface,validation,0.0,0.0,0.4294449920726275,0.4294449920726275,0.4294449920726275,0.6256379701662809,0.07695078462692814,0.4048018747668049,0.4558017434562978,1.0,0.060876984129628345,0.057825034155880556,False,3.0
eeg-eye-state,classification,tabm_d,0,Raw,baseline,test,0.0723615203807362,0.0830698031179623,0.4328188895984789,0.44563886348948767,0.4643651513699991,4.022522730752826,0.0723615203807362,0.4328188895984789,0.4643651513699991,0.0,0.0,0.0,False,2.0
eeg-eye-state,classification,tabm_d,0,Raw,baseline,validation,0.07695078462692814,0.0815764655320961,0.4048018747668049,0.42723795705066725,0.4558017434562978,4.022522730752826,0.07695078462692814,0.4048018747668049,0.4558017434562978,0.0,0.0,0.0,False,1.0
eeg-eye-state,classification,tabm_d,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,test,0.018090380212599726,0.0207674504798362,0.4280289471614247,0.4304380557709515,0.433367571005794,0.6403335428331047,0.0723615203807362,0.4328188895984789,0.4643651513699991,0.7499999983773742,-0.011066851637408413,0.06675259819293962,False,1.0
eeg-eye-state,classification,tabm_d,0,Raw+GramAnchor@0.75,hybrid_prediction_mixture,validation,0.019237696216246,0.0203941168837147,0.4152349001590987,0.4183542376705894,0.4254160275013994,0.6403335428331047,0.07695078462692814,0.4048018747668049,0.4558017434562978,0.7499999992265971,0.02577316470755964,0.06666432586344812,False,2.0
