dataset,problem_type,model,seed,method,track,disagreement,max_disagreement,reference_task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,gpu_peak_memory_mb,max_input_reconstruction_error,raw_disagreement,raw_task_error,disagreement_reduction,relative_task_change
california_housing,regression,controlled_mlp,0,AdamW,optimizer,0.1277083441814171,0.1814896436771414,65288.85728446,65818.97564377828,66366.41693521007,3.734265068778768,68.7666015625,4.0672554545727784e-16,0.1277083441814171,65288.85728446,0.0,0.0
california_housing,regression,controlled_mlp,0,BlockAdam,optimizer,0.10925835057942884,0.1400267265562299,65518.31511571082,65513.59002543966,65804.99942667842,6.540164545876905,68.77880859375,4.0672554545727784e-16,0.1277083441814171,65288.85728446,0.14446975818415575,0.0035145021799215834
california_housing,regression,controlled_mlp,0,BlockScalarAdam,optimizer,0.09799992055335428,0.1131907763749159,65536.36890630139,65456.6719782874,66072.48299729169,7.217569651082158,68.77490234375,4.0672554545727784e-16,0.1277083441814171,65288.85728446,0.2326271146845369,0.003791023953183847
california_housing,regression,controlled_mlp,0,GramAnchor,representation,0.0,0.0,64110.49459905955,64110.49459905955,64110.49459905955,1.9007448542397467,69.572265625,4.0672554545727784e-16,0.1277083441814171,65288.85728446,1.0,-0.018048450140065782
california_housing,regression,controlled_mlp,0,GramDistance,representation,0.0,0.0,67877.74877546645,67877.74877546645,67877.74877546645,2.477793611586094,69.572265625,4.0672554545727784e-16,0.1277083441814171,65288.85728446,1.0,0.039652884101291426
california_housing,regression,controlled_mlp,0,MatrixAdam,optimizer,0.1128198687712979,0.1959668306006308,65574.94725110735,65186.879828803176,66511.29847855103,10.252442630007863,68.77490234375,4.0672554545727784e-16,0.1277083441814171,65288.85728446,0.1165818530147823,0.004381911072526169
california_housing,regression,controlled_mlp,0,NystromGram,representation,0.0,0.0,67148.20422592865,67148.20422592865,67148.20422592865,2.263862570049241,68.5732421875,4.0672554545727784e-16,0.1277083441814171,65288.85728446,1.0,0.02847877905670154
california_housing,regression,controlled_mlp,0,PCA,representation,0.0,0.0,65217.24146472818,65217.24146472818,65217.24146472818,4.647108464967459,68.7666015625,4.0672554545727784e-16,0.1277083441814171,65288.85728446,1.0,-0.001096907232114595
california_housing,regression,tabm_d,0,AdamW,optimizer,0.07548522282521994,0.0907978049096173,66044.08163198859,65903.58751214546,66321.78969875522,3.0996326487511396,118.810546875,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,0.0,0.0
california_housing,regression,tabm_d,0,BlockAdam,optimizer,0.06610933203642333,0.0856421101376737,66767.36421375153,66334.56117750722,66785.50923444006,3.4151712192688137,118.82275390625,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,0.12420829452283322,0.010951512442753253
california_housing,regression,tabm_d,0,BlockScalarAdam,optimizer,0.06972882762366969,0.0894621354809984,66895.07752093021,66468.08776831736,66952.48842808124,3.740411247126758,118.81884765625,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,0.07625857069904562,0.012885270987392063
california_housing,regression,tabm_d,0,GramAnchor,representation,0.0,0.0,61855.28905062845,61855.28905062845,61855.28905062845,2.511911070207134,120.80126953125,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,1.0,-0.06342419302157862
california_housing,regression,tabm_d,0,GramDistance,representation,0.0,0.0,64861.11416705424,64861.11416705424,64861.11416705424,2.351016261614859,120.80126953125,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,1.0,-0.017911786123790654
california_housing,regression,tabm_d,0,MatrixAdam,optimizer,0.07360921809732152,0.0846871417863437,65926.09165468639,65882.81004747735,66258.40844014344,5.909129505278543,118.81884765625,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,0.024852608996626557,-0.001786533696685634
california_housing,regression,tabm_d,0,NystromGram,representation,0.0,0.0,65098.52440194017,65098.52440194017,65098.52440194017,2.4081676092464477,118.3330078125,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,1.0,-0.014317062281481364
california_housing,regression,tabm_d,0,PCA,representation,0.0,0.0,63572.25377762885,63572.25377762885,63572.25377762885,2.782906762091443,118.810546875,4.0672554545727784e-16,0.07548522282521994,66044.08163198859,1.0,-0.03742693960275323
phoneme,classification,controlled_mlp,0,AdamW,optimizer,0.04417576701371851,0.0667657388398497,0.3585542106189193,0.348781905291194,0.3583135347315561,4.197293944191188,68.46337890625,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,0.0,0.0
phoneme,classification,controlled_mlp,0,BlockAdam,optimizer,0.04679982369463387,0.0595249287269875,0.3569129814189283,0.3496168018450486,0.3551975582067314,6.1456144626718014,68.470703125,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,-0.059400364912746806,-0.0045773530232931245
phoneme,classification,controlled_mlp,0,BlockScalarAdam,optimizer,0.036918205604738547,0.0429783352768097,0.3561257620656407,0.35048560673336115,0.3560961818429995,6.310941087082028,68.46826171875,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,0.1642882942298698,-0.006772890908425503
phoneme,classification,controlled_mlp,0,GramAnchor,representation,0.0,0.0,0.3650134968558647,0.3650134968558647,0.3650134968558647,1.334739329526201,68.89306640625,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,1.0,0.01801481071940475
phoneme,classification,controlled_mlp,0,GramDistance,representation,0.0,0.0,0.3549030036100098,0.3549030036100098,0.3549030036100098,1.4302153419703243,68.89306640625,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,1.0,-0.010183138004729978
phoneme,classification,controlled_mlp,0,MatrixAdam,optimizer,0.05578811370520537,0.0677710000924746,0.3663992383004493,0.35819341801845833,0.3750653047197189,9.294026341987774,68.46826171875,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,-0.26286689460039736,0.021879613874812093
phoneme,classification,controlled_mlp,0,NystromGram,representation,3.010514302853038e-09,2.4084114422824305e-08,0.3881658017895949,0.3881658018535953,0.3881658023015978,1.432949180481955,68.35595703125,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,0.9999999318514537,0.08258609240583595
phoneme,classification,controlled_mlp,0,PCA,representation,0.0,0.0,0.3588862076000595,0.3588862076000595,0.3588862076000595,2.9435311590787023,68.46337890625,3.4464901706738885e-16,0.04417576701371851,0.3585542106189193,1.0,0.0009259324568163576
phoneme,classification,tabm_d,0,AdamW,optimizer,0.03589126489421316,0.0393575057642264,0.3294771089296618,0.32862952010387125,0.3315770620536264,2.7761326304171234,118.10791015625,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,0.0,0.0
phoneme,classification,tabm_d,0,BlockAdam,optimizer,0.0249087068358912,0.0282379119675601,0.3312432159591817,0.3284351212425628,0.3314894085161027,3.5238696767482907,118.115234375,3.4464901706738885e-16,0.03589126489421316,0.3294771089296618,0.30599529135270753,0.005360333029682312
