dataset,problem_type,model,seed,method,track,split,disagreement,max_disagreement,task_error,orbit_mean_task_error,worst_orbit_task_error,runtime_seconds,raw_disagreement,raw_task_error,raw_worst_orbit_task_error,disagreement_reduction,relative_task_change,worst_orbit_gain,failure,predictive_rank
bike-sharing,regression,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,test,0.14171454117345705,0.1713225709035482,71.78705728383056,70.45841442507056,75.4446180409878,3.8061556357424706,0.14171454117345705,71.78705728383056,75.4446180409878,0.0,0.0,0.0,False,2.0
bike-sharing,regression,controlled_mlp,0,AdamW[equal-HPO],optimizer_equal_hpo,validation,0.1326980467611346,0.1624950446563369,64.54627062603592,65.01944137857572,67.35642776126336,3.8061556357424706,0.1326980467611346,64.54627062603592,67.35642776126336,0.0,0.0,0.0,False,1.0
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,test,1.1070596027019973e-06,2.3045626146175663e-06,81.99564633537673,81.99566238981792,81.99572393465225,4.909901692764834,0.14171454117345705,71.78705728383056,75.4446180409878,0.999992188101563,0.14220654025674304,-0.0868333098340472,False,4.0
bike-sharing,regression,controlled_mlp,0,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,validation,1.06613497827979e-06,2.206560328517336e-06,75.148798151573,75.14880158131011,75.14882328849241,4.909901692764834,0.1326980467611346,64.54627062603592,67.35642776126336,0.9999919657070748,0.16426243410661687,-0.1156889666840445,False,4.0
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,test,8.099342600187155e-07,1.05847552659593e-06,70.74016203380945,70.7401517106469,70.74016176172742,10.19742269278504,0.14171454117345705,71.78705728383056,75.4446180409878,0.999994284748387,-0.014583342591714137,0.062356419866882104,False,1.0
bike-sharing,regression,controlled_mlp,0,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,validation,7.708276711801141e-07,1.017479835394403e-06,68.11304080143837,68.11303476428913,68.11305016155501,10.19742269278504,0.1326980467611346,64.54627062603592,67.35642776126336,0.9999941911151672,0.05525912095010694,-0.011233113534069871,False,2.0
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,test,0.0850571197682389,0.1121568054520848,80.57321626751916,82.33487315115761,83.12836137971185,5.159129181178287,0.14171454117345705,71.78705728383056,75.4446180409878,0.39979963196486723,0.12239196473745975,-0.10184614275003145,False,3.0
bike-sharing,regression,controlled_mlp,0,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,validation,0.08690089479319228,0.1145383883122458,73.33679446201855,74.8238364450645,75.45816604045382,5.159129181178287,0.1326980467611346,64.54627062603592,67.35642776126336,0.3451230299597422,0.13618949244817882,-0.12028159076229634,False,3.0
bike-sharing,regression,controlled_mlp,1,AdamW[equal-HPO],optimizer_equal_hpo,test,0.1586927302535463,0.2217197192239039,75.16254241329064,72.0310758492272,79.7092817280143,3.472672730218619,0.1586927302535463,75.16254241329064,79.7092817280143,0.0,0.0,0.0,False,2.0
bike-sharing,regression,controlled_mlp,1,AdamW[equal-HPO],optimizer_equal_hpo,validation,0.16863047510434293,0.2250274912605701,70.05589691958356,67.86158584511435,74.5483659233846,3.472672730218619,0.16863047510434293,70.05589691958356,74.5483659233846,0.0,0.0,0.0,False,1.0
