dataset,split_seed,model,task,method,budget,reference,residual_mean,residual_median,residual_variance_across_constructions,residual_se,estimator_prediction_variance,residual_to_qcanonical,residual_to_qjoint,residual_to_qcoupled,predictive_loss,estimator_draws
australian_credit_approval,2026082821,mlp,classification,SRS-JOINT,8,Q_JOINT,0.00014803376407219315,0.0001352101628486151,3.396777348918664e-09,2.5757194644616804e-06,7.373356264068339e-05,0.0001633344219080385,0.00014803376407219315,0.00020494232593937977,0.25701847602699196,512
australian_credit_approval,2026082821,mlp,classification,OC1-INDEPENDENT,8,Q_JOINT,0.00015435309486276405,0.00014165245256652102,3.443951616941002e-09,2.593543522256354e-06,7.706759438230348e-05,0.00016898754884524155,0.00015435309486276405,0.00020869686416478983,0.2570247909857234,512
australian_credit_approval,2026082821,mlp,classification,OC2-INDEPENDENT,8,Q_JOINT,0.0001462429019469673,0.000134868349956469,3.071219839895284e-09,2.4491786888251896e-06,7.300239274045899e-05,0.0001596191020751046,0.0001462429019469673,0.0001995558413412806,0.2570617030090108,512
australian_credit_approval,2026082821,mlp,classification,OC2-COUPLED,8,Q_COUPLED,0.00010471103010472677,9.643311581369838e-05,1.6004797616002218e-09,1.7680319664461479e-06,5.22332339969858e-05,0.00013948537485448983,0.0001592989090472068,0.00010471103010472677,0.2564998167803988,512
australian_credit_approval,2026082821,mlp,classification,CANONICAL-INDEPENDENT,16,Q_CANONICAL,7.157040440547241e-05,6.584635058498435e-05,8.100553944657489e-10,1.2578312455635357e-06,3.569173641439793e-05,7.157040440547241e-05,8.65319399622776e-05,0.00010472794604861674,0.25638785948262854,512
australian_credit_approval,2026082821,mlp,classification,IID-JOINT,16,Q_JOINT,7.342757530835376e-05,6.683124230819607e-05,8.639814764188234e-10,1.2990241803486625e-06,3.66646201066501e-05,8.639177874637146e-05,7.342757530835376e-05,0.00012498305420741173,0.2568696242760223,512
australian_credit_approval,2026082821,mlp,classification,SRS-JOINT,16,Q_JOINT,7.461466793299787e-05,7.076909288192887e-05,8.20821737895615e-10,1.2661624922684185e-06,3.726032280368963e-05,8.817440299111998e-05,7.461466793299787e-05,0.00012635552307830504,0.25687793342020876,512
australian_credit_approval,2026082821,mlp,classification,OC1-INDEPENDENT,16,Q_JOINT,7.150541796187462e-05,6.602060785148315e-05,8.296502020779464e-10,1.2729534755573312e-06,3.5634371188841225e-05,8.426622021230107e-05,7.150541796187462e-05,0.00012306326312614747,0.25680920335713325,512
australian_credit_approval,2026082821,mlp,classification,OC2-INDEPENDENT,16,Q_JOINT,7.262851168083972e-05,6.75909969386727e-05,8.067292788693899e-10,1.255246239903461e-06,3.625512268702401e-05,8.568503744425171e-05,7.262851168083972e-05,0.0001245201700659742,0.25691524265500554,512
australian_credit_approval,2026082821,mlp,classification,OC2-COUPLED,16,Q_COUPLED,3.544831877268741e-05,3.185237490499129e-05,1.8262003956581738e-10,5.97226728116707e-07,1.770052552216112e-05,6.993916217767368e-05,8.746917765939264e-05,3.544831877268741e-05,0.2564598902809268,512
australian_credit_approval,2026082821,mlp,classification,CANONICAL-INDEPENDENT,32,Q_CANONICAL,3.0881361982851345e-05,2.8782041112656638e-05,1.2996964782316189e-10,5.038322820191389e-07,1.5419103205821818e-05,3.0881361982851345e-05,4.482980899496973e-05,6.563071002065648e-05,0.25631933795835615,512
australian_credit_approval,2026082821,mlp,classification,IID-JOINT,32,Q_JOINT,3.4379179777117954e-05,3.249107349375459e-05,1.592025009362184e-10,5.576220804819798e-07,1.7165017475298375e-05,4.858929241784009e-05,3.4379179777117954e-05,8.643621333737669e-05,0.2568829586893849,512
australian_credit_approval,2026082821,mlp,classification,SRS-JOINT,32,Q_JOINT,3.480565212501167e-05,3.213425998946594e-05,1.6839521307601185e-10,5.734953361092709e-07,1.736786387571359e-05,4.8617033848197274e-05,3.480565212501167e-05,8.743585542275915e-05,0.2568737702691838,512
australian_credit_approval,2026082821,mlp,classification,OC1-INDEPENDENT,32,Q_JOINT,3.491512910791357e-05,3.231675314907225e-05,2.1055671099959625e-10,6.41282758360995e-07,1.7421508183622544e-05,4.775893576279196e-05,3.491512910791357e-05,8.57128568095966e-05,0.2568433508682532,512
australian_credit_approval,2026082821,mlp,classification,OC2-INDEPENDENT,32,Q_JOINT,3.4239032548588264e-05,3.133233897058017e-05,1.759277214765203e-10,5.861815682950366e-07,1.7088451814738417e-05,4.811304400061723e-05,3.4239032548588264e-05,8.709279560125942e-05,0.2569113527708343,512
australian_credit_approval,2026082821,mlp,classification,OC2-COUPLED,32,Q_COUPLED,1.8521077834545986e-05,1.659618652858138e-05,8.030671334274658e-11,3.96041726965167e-07,9.226776725103798e-06,5.312010661075319e-05,7.047869598082572e-05,1.8521077834545986e-05,0.2564175702993834,512
australian_credit_approval,2026082821,mlp,classification,OC2-PACKED,32,Q_COUPLED,1.624353522147803e-05,1.428502278466459e-05,8.377072403635079e-11,4.044931339139116e-07,8.112899554210434e-06,5.0836704061752685e-05,6.899741460671814e-05,1.624353522147803e-05,0.25641922011119006,512
australian_credit_approval,2026082821,mlp,classification,CANONICAL-INDEPENDENT,64,Q_CANONICAL,1.0319336908877357e-05,9.573730779618586e-06,1.7277106059981852e-11,1.8369634665230022e-07,5.147350037676354e-06,1.0319336908877357e-05,2.3641134676526407e-05,4.5339320498520234e-05,0.2563670048229223,512
australian_credit_approval,2026082821,mlp,classification,IID-JOINT,64,Q_JOINT,1.4422232300172071e-05,1.3420921677351499e-05,3.035796445243363e-11,2.4350133330468526e-07,7.194108675880347e-06,2.8696653988532438e-05,1.4422232300172071e-05,6.758944505986856e-05,0.2568656383111776,512
australian_credit_approval,2026082821,mlp,classification,SRS-JOINT,64,Q_JOINT,1.4999233482537113e-05,1.3798267882412784e-05,3.373559081310652e-11,2.5669013578018274e-07,7.489711588544276e-06,2.876514006808693e-05,1.4999233482537113e-05,6.803610851720897e-05,0.25685360454933664,512
australian_credit_approval,2026082821,mlp,classification,OC1-INDEPENDENT,64,Q_JOINT,1.4598914697988335e-05,1.3396987432672244e-05,3.437679242236495e-11,2.591180671044216e-07,7.286491292692357e-06,2.863304112335431e-05,1.4598914697988335e-05,6.753817034154617e-05,0.2568655568013666,512
australian_credit_approval,2026082821,mlp,classification,OC2-INDEPENDENT,64,Q_JOINT,1.42926386891755e-05,1.3296230792356481e-05,2.986001998419112e-11,2.414960693916637e-07,7.138312702129523e-06,2.8018983745465055e-05,1.42926386891755e-05,6.673442143708677e-05,0.2568353877832606,512
australian_credit_approval,2026082821,mlp,classification,OC2-COUPLED,64,Q_COUPLED,9.43529134806118e-06,8.282998427813163e-06,2.7615837398237548e-11,2.3224379952634409e-07,4.712031100981918e-06,4.428340937939761e-05,6.167019204912313e-05,9.43529134806118e-06,0.2564211227017382,512
australian_credit_approval,2026082821,mlp,classification,OC2-PACKED,64,Q_COUPLED,5.2534578424239475e-06,4.428582799073914e-06,1.3187047493137921e-11,1.604866104540656e-07,2.6184637517290848e-06,4.001185429455317e-05,5.824849347906519e-05,5.2534578424239475e-06,0.2564163947434843,512
australian_credit_approval,2026082801,resnet,classification,CANONICAL-INDEPENDENT,4,Q_CANONICAL,0.0030040506291776404,0.002835802102668276,1.0528411556394718e-06,4.5346779181198115e-05,0.0014989978774369694,0.0030040506291776404,0.00318361573986281,0.004504375585456401,0.2173416355896679,512
australian_credit_approval,2026082801,resnet,classification,IID-JOINT,4,Q_JOINT,0.003272062821598072,0.0031641489804257,1.1011723511587125e-06,4.63759339351442e-05,0.0016322925671355417,0.0034239874003104227,0.003272062821598072,0.004185299646273178,0.21487951917071477,512
australian_credit_approval,2026082801,resnet,classification,SRS-JOINT,4,Q_JOINT,0.0033289761824735055,0.0031185090835590514,1.266704187174884e-06,4.973963827347305e-05,0.0016626059620135812,0.00349146061202167,0.0033289761824735055,0.00425518052580002,0.21458119668862946,512
australian_credit_approval,2026082801,resnet,classification,OC1-INDEPENDENT,4,Q_JOINT,0.003444873547328737,0.0032477630984965745,1.5187921665932914e-06,5.446458436798652e-05,0.001719690933554809,0.003639316093195492,0.003444873547328737,0.004376482127334814,0.21498814496626598,512
australian_credit_approval,2026082801,resnet,classification,OC2-INDEPENDENT,4,Q_JOINT,0.0033678085725287426,0.003215912683225919,1.3687767739622788e-06,5.170485602576488e-05,0.0016783376799155256,0.0035499875400995663,0.0033678085725287426,0.0042541465454495105,0.2139473029988985,512
australian_credit_approval,2026082801,resnet,classification,OC2-COUPLED,4,Q_COUPLED,0.0027813832644174898,0.0025614731115529577,8.548577998868982e-07,4.08612792311266e-05,0.0013854172820632667,0.004091157635940841,0.0036046742227547677,0.0027813832644174898,0.21011016982490355,512
australian_credit_approval,2026082801,resnet,classification,CANONICAL-INDEPENDENT,8,Q_CANONICAL,0.00147386080709324,0.0014013774809856767,2.201625450151801e-07,2.0736561207991394e-05,0.0007353171584229684,0.00147386080709324,0.001666567130609143,0.002966539763030058,0.21565046856560507,512
australian_credit_approval,2026082801,resnet,classification,IID-JOINT,8,Q_JOINT,0.001625088345792361,0.0015356508235020508,3.476693389431059e-07,2.6058428149511504e-05,0.000811266316313241,0.0017858651964282356,0.001625088345792361,0.002563098897563949,0.21331803404398353,512
australian_credit_approval,2026082801,resnet,classification,SRS-JOINT,8,Q_JOINT,0.0016505083740688165,0.0015778276353975499,2.991936869517734e-07,2.417359447470902e-05,0.0008242105263323051,0.0018306695316748067,0.0016505083740688165,0.0025780777794795935,0.21331624795497972,512
australian_credit_approval,2026082801,resnet,classification,OC1-INDEPENDENT,8,Q_JOINT,0.001609200774694421,0.0015078444607541782,2.9911168436488173e-07,2.41702815152236e-05,0.0008027301816648475,0.0017713766233532196,0.001609200774694421,0.0025901832705658616,0.2135530764770837,512
australian_credit_approval,2026082801,resnet,classification,OC2-INDEPENDENT,8,Q_JOINT,0.001615787141297106,0.0015538206614153192,2.8482988877851905e-07,2.3586190377433674e-05,0.0008064797325275262,0.0017836435530223084,0.001615787141297106,0.0024970700233452655,0.21333152595581772,512
australian_credit_approval,2026082801,resnet,classification,OC2-COUPLED,8,Q_COUPLED,0.0012498326581876973,0.001205438994079868,1.5378774233697508e-07,1.7331090105700344e-05,0.0006231032818465637,0.0026108958446307584,0.002099156180134978,0.0012498326581876973,0.20864986868593666,512
australian_credit_approval,2026082801,resnet,classification,CANONICAL-INDEPENDENT,16,Q_CANONICAL,0.000685690063995701,0.0006607642279113813,5.399680361762156e-08,1.0269494002416433e-05,0.00034257895049938575,0.000685690063995701,0.0008569763557603478,0.0021349579563510433,0.21463196255416897,512
australian_credit_approval,2026082801,resnet,classification,IID-JOINT,16,Q_JOINT,0.0007817884313781392,0.0007414829582739142,6.94124928516005e-08,1.1643507852051384e-05,0.00039024326329341113,0.0009561438002798706,0.0007817884313781392,0.0017109089335892599,0.21208219183522994,512
australian_credit_approval,2026082801,resnet,classification,SRS-JOINT,16,Q_JOINT,0.000789980180451767,0.0007489191468176118,6.563357296819683e-08,1.1322127547572912e-05,0.0003944123419136621,0.0009514074392499117,0.000789980180451767,0.0017379169028501201,0.21255838561182216,512
australian_credit_approval,2026082801,resnet,classification,OC1-INDEPENDENT,16,Q_JOINT,0.0008141899726482726,0.0007721097318809094,7.991309400839789e-08,1.2493208624494833e-05,0.0004066254673101285,0.0009755999510254455,0.0008141899726482726,0.0017540281886317352,0.21252031049661138,512
australian_credit_approval,2026082801,resnet,classification,OC2-INDEPENDENT,16,Q_JOINT,0.000794293927994314,0.0007662402899982466,7.011020422848271e-08,1.1701879876060737e-05,0.0003964855061627057,0.0009686341511929958,0.000794293927994314,0.0016931359447918846,0.21208655824698247,512
australian_credit_approval,2026082801,resnet,classification,OC2-COUPLED,16,Q_COUPLED,0.0005060586444087287,0.0004919389211036311,2.242499298086956e-08,6.618067271927724e-06,0.0002527496520880961,0.001971947976180846,0.0014400588975769194,0.0005060586444087287,0.20803354991929773,512
australian_credit_approval,2026082801,resnet,classification,CANONICAL-INDEPENDENT,32,Q_CANONICAL,0.00029568529928693775,0.000276705512356506,9.616306649216234e-09,4.333803055544916e-06,0.00014752681944651386,0.00029568529928693775,0.00046051471694119736,0.0017321639396197046,0.21397378256517985,512
australian_credit_approval,2026082801,resnet,classification,IID-JOINT,32,Q_JOINT,0.0003774664002258718,0.0003583708136464512,1.823983094513404e-08,5.968640533213146e-06,0.0001884680830655371,0.0005498502893675613,0.0003774664002258718,0.0013006732032080906,0.21194532030244123,512
australian_credit_approval,2026082801,resnet,classification,SRS-JOINT,32,Q_JOINT,0.0003586801705835335,0.000342765825671943,1.5196687021524788e-08,5.448029858482386e-06,0.00017908196427420548,0.0005333305687282698,0.0003586801705835335,0.0012825414084595551,0.21184121106799736,512
australian_credit_approval,2026082801,resnet,classification,OC1-INDEPENDENT,32,Q_JOINT,0.00038467923241045267,0.0003658158518619586,1.7762258247307396e-08,5.889983925213401e-06,0.000191893064150347,0.0005602025939537764,0.00038467923241045267,0.0013054973052818847,0.2121162495411677,512
australian_credit_approval,2026082801,resnet,classification,OC2-INDEPENDENT,32,Q_JOINT,0.0003674436012450034,0.0003505486476957694,1.49722645011247e-08,5.407652365283772e-06,0.00018337985205225726,0.0005406448426506099,0.0003674436012450034,0.001302402019920401,0.2121165513724564,512
australian_credit_approval,2026082801,resnet,classification,OC2-COUPLED,32,Q_COUPLED,0.00025283968027082164,0.00023847988087129593,9.52026505764039e-09,4.312107105662368e-06,0.00012609044314821377,0.0016818336268691358,0.0011567604379311624,0.00025283968027082164,0.20789315369450911,512
australian_credit_approval,2026082801,resnet,classification,OC2-PACKED,32,Q_COUPLED,0.00021904185942038708,0.00020605215162883514,6.770446192303405e-09,3.6364168792016387e-06,0.00010937130454553813,0.0016622693550443022,0.0011384351470397837,0.00021904185942038708,0.2080427580569456,512
australian_credit_approval,2026082801,resnet,classification,CANONICAL-INDEPENDENT,64,Q_CANONICAL,9.935930491495199e-05,9.39240527215373e-05,1.1755795204841833e-09,1.5152734904780951e-06,4.961555823200364e-05,9.935930491495199e-05,0.00026880445605471264,0.001541209998878325,0.21390336949301214,512
australian_credit_approval,2026082801,resnet,classification,IID-JOINT,64,Q_JOINT,0.00015545413612810994,0.00014785940406411487,2.941955440165595e-09,2.3970829604069666e-06,7.754259921332028e-05,0.0003316109572536618,0.00015545413612810994,0.0010738358532103908,0.21167614819816155,512
australian_credit_approval,2026082801,resnet,classification,SRS-JOINT,64,Q_JOINT,0.0001610790013551835,0.00015009879013647576,3.469230498806641e-09,2.603044528620615e-06,8.025410682785312e-05,0.0003324812464718111,0.0001610790013551835,0.0010852372529049853,0.21190759048234414,512
australian_credit_approval,2026082801,resnet,classification,OC1-INDEPENDENT,64,Q_JOINT,0.0001597653332783347,0.00014716650659782088,3.580889628700287e-09,2.6446030053781696e-06,7.962951636732438e-05,0.0003343442663321337,0.0001597653332783347,0.0010764261651605984,0.21171422647295984,512
australian_credit_approval,2026082801,resnet,classification,OC2-INDEPENDENT,64,Q_JOINT,0.00015775259607472435,0.00014837614059610602,2.8659400732742355e-09,2.3659119183971622e-06,7.877041462734707e-05,0.00032791270868580695,0.00015775259607472435,0.001087270618847788,0.2117489465619602,512
australian_credit_approval,2026082801,resnet,classification,OC2-COUPLED,64,Q_COUPLED,0.00012576802647065185,0.00011888568623279536,2.5796705424661108e-09,2.2446422940535807e-06,6.278969455744508e-05,0.0015816003897598926,0.0010516055997048072,0.00012576802647065185,0.20764296493948697,512
australian_credit_approval,2026082801,resnet,classification,OC2-PACKED,64,Q_COUPLED,7.53325831488055e-05,6.957735269997097e-05,1.2515696530154503e-09,1.5634807253515473e-06,3.7596944258180114e-05,0.0015164855536866368,0.0009940639432686588,7.53325831488055e-05,0.20776254255026871,512
australian_credit_approval,2026082811,resnet,classification,CANONICAL-INDEPENDENT,4,Q_CANONICAL,0.0029979205586735617,0.002779316912450703,1.3531384926612999e-06,5.140864342189066e-05,0.0014963106635687302,0.0029979205586735617,0.003109397557638378,0.0036242048273850535,0.25536988131311833,512
australian_credit_approval,2026082811,resnet,classification,IID-JOINT,4,Q_JOINT,0.002899054826173459,0.002670666291021836,1.1403100937899203e-06,4.7192882428745944e-05,0.0014458776242856955,0.00302981275404192,0.002899054826173459,0.0036028759607286604,0.25438485178644393,512
australian_credit_approval,2026082811,resnet,classification,SRS-JOINT,4,Q_JOINT,0.003000785743550906,0.0028391991688880196,1.1313532382500976e-06,4.70071727873228e-05,0.001496870788982841,0.0031395351650590183,0.003000785743550906,0.0037803176817089237,0.25430087563061543,512
australian_credit_approval,2026082811,resnet,classification,OC1-INDEPENDENT,4,Q_JOINT,0.002949057883565898,0.00279164128066128,1.0905118081108205e-06,4.6150903297946896e-05,0.0014704681554733267,0.003101147376618798,0.002949057883565898,0.0037275731548561102,0.2541043428394717,512
australian_credit_approval,2026082811,resnet,classification,OC2-INDEPENDENT,4,Q_JOINT,0.003035621283014691,0.0028757189528445734,1.2153685490179306e-06,4.872131666222338e-05,0.001515392202754977,0.0031725604887882265,0.003035621283014691,0.003777341943984957,0.25409375835735737,512
australian_credit_approval,2026082811,resnet,classification,OC2-COUPLED,4,Q_COUPLED,0.0023474834347367913,0.0022407527117676122,7.416450425942078e-07,3.805949912724565e-05,0.0011724616060561793,0.002930867595393472,0.003058369922933986,0.0023474834347367913,0.2627376007275347,512
australian_credit_approval,2026082811,resnet,classification,CANONICAL-INDEPENDENT,8,Q_CANONICAL,0.0014521860051518965,0.0013564378688388423,3.059004065844782e-07,2.4443030327893242e-05,0.0007248373505695549,0.0014521860051518965,0.0015704921941614163,0.002060378273620637,0.2538150559538088,512
australian_credit_approval,2026082811,resnet,classification,IID-JOINT,8,Q_JOINT,0.001465236953842864,0.0014027595670828875,2.542345115608054e-07,2.228344184348993e-05,0.0007307083059681402,0.0016086982155035685,0.001465236953842864,0.0021800336873221615,0.2526378072323109,512
australian_credit_approval,2026082811,resnet,classification,SRS-JOINT,8,Q_JOINT,0.0014487854752499901,0.0013671775540383653,2.6153938633198005e-07,2.2601307792462998e-05,0.0007232243897419738,0.001579749257622349,0.0014487854752499901,0.0022017170928941357,0.2525476994474582,512
australian_credit_approval,2026082811,resnet,classification,OC1-INDEPENDENT,8,Q_JOINT,0.0014379023987842684,0.0013561059823373918,2.6864857518112553e-07,2.290642373659921e-05,0.0007177452752161078,0.0015750595083549204,0.0014379023987842684,0.0021881863114066326,0.25281389713982366,512
australian_credit_approval,2026082811,resnet,classification,OC2-INDEPENDENT,8,Q_JOINT,0.0014475149228952843,0.0013331257195858387,2.747579055263228e-07,2.316541677222966e-05,0.000722630620484523,0.0015798070981294019,0.0014475149228952843,0.0021845828447946782,0.2527551232640012,512
australian_credit_approval,2026082811,resnet,classification,OC2-COUPLED,8,Q_COUPLED,0.0010494540285095784,0.000989073974987595,1.4706403974600556e-07,1.6947992584047146e-05,0.0005228480512494875,0.0016090522415802768,0.0017053133742783461,0.0010494540285095784,0.26131596464595575,512
australian_credit_approval,2026082811,resnet,classification,CANONICAL-INDEPENDENT,16,Q_CANONICAL,0.0006875337355977766,0.0006481611876210746,6.230748369446362e-08,1.103151413409552e-05,0.00034296893837293743,0.0006875337355977766,0.0008133133193044733,0.0012486505856129319,0.25352113244061736,512
australian_credit_approval,2026082811,resnet,classification,IID-JOINT,16,Q_JOINT,0.0007048972343799805,0.0006747036369342042,6.012158539945174e-08,1.083628033428926e-05,0.00035153996727584427,0.0008328659887466183,0.0007048972343799805,0.0014188233758190144,0.2520720882068416,512
australian_credit_approval,2026082811,resnet,classification,SRS-JOINT,16,Q_JOINT,0.0007066437142621588,0.0006617922269836643,6.441115090761564e-08,1.1216194948218258e-05,0.0003527422749812629,0.0008348174469983834,0.0007066437142621588,0.0014320920080992548,0.25215649389463046,512
australian_credit_approval,2026082811,resnet,classification,OC1-INDEPENDENT,16,Q_JOINT,0.0007105124699334528,0.0006636193148311662,6.792038880110099e-08,1.1517682465546198e-05,0.000354481627590114,0.0008264128357582275,0.0007105124699334528,0.001434516488177579,0.25201342757613915,512
australian_credit_approval,2026082811,resnet,classification,OC2-INDEPENDENT,16,Q_JOINT,0.0006827237234748667,0.0006422232217382501,5.878375829523596e-08,1.0715037467054548e-05,0.00034091916948322576,0.0008152688413849737,0.0006827237234748667,0.0013971292160149685,0.25220132990012983,512
australian_credit_approval,2026082811,resnet,classification,OC2-COUPLED,16,Q_COUPLED,0.00038094302711144093,0.00036618543538953973,2.004733354277484e-08,6.2573914953223195e-06,0.0001899158173568966,0.0009761661492050307,0.0010789644323908783,0.00038094302711144093,0.26075691807384804,512
australian_credit_approval,2026082811,resnet,classification,CANONICAL-INDEPENDENT,32,Q_CANONICAL,0.0002849798491579141,0.0002613716634223939,1.1173408758555904e-08,4.671516240103902e-06,0.0001421011970690991,0.0002849798491579141,0.0004050170996701722,0.0008935353840277896,0.2527383356152845,512
australian_credit_approval,2026082811,resnet,classification,IID-JOINT,32,Q_JOINT,0.0003326237662010591,0.00030748892389088146,1.6191517542990188e-08,5.6235271583902485e-06,0.0001658653753361728,0.00045956754139326396,0.0003326237662010591,0.0010387044623468835,0.25196247496028845,512
australian_credit_approval,2026082811,resnet,classification,SRS-JOINT,32,Q_JOINT,0.00032490596005176346,0.00030184159326714414,1.348409860408551e-08,5.131873935133686e-06,0.00016210953114149175,0.00045233301255775005,0.00032490596005176346,0.0010360615403044353,0.2519592611997076,512
australian_credit_approval,2026082811,resnet,classification,OC1-INDEPENDENT,32,Q_JOINT,0.00034470929572823786,0.0003235197743507635,1.5069756345124723e-08,5.425229751961821e-06,0.00017206637305885623,0.0004715111667819975,0.00034470929572823786,0.0010563396453956517,0.25190969276828457,512
australian_credit_approval,2026082811,resnet,classification,OC2-INDEPENDENT,32,Q_JOINT,0.00033337937789493677,0.00031688273313134284,1.4327062558116767e-08,5.289852933572143e-06,0.00016637216451409118,0.0004622444973226957,0.00033337937789493677,0.0010532226231983123,0.2517505190094284,512
australian_credit_approval,2026082811,resnet,classification,OC2-COUPLED,32,Q_COUPLED,0.000187551959650575,0.0001741453637908356,6.218144485606225e-09,3.484940953366306e-06,9.360669292535179e-05,0.000790417173766686,0.0009042135802505337,0.000187551959650575,0.26077376737082714,512
australian_credit_approval,2026082811,resnet,classification,OC2-PACKED,32,Q_COUPLED,0.00016645930344751206,0.00015302110434447329,5.371605466845554e-09,3.2390456815909095e-06,8.303691929688504e-05,0.0007669014828213315,0.0008758778049443571,0.00016645930344751206,0.26069317156757627,512
australian_credit_approval,2026082811,resnet,classification,CANONICAL-INDEPENDENT,64,Q_CANONICAL,9.673230604680507e-05,9.089102884428783e-05,1.086229350757672e-09,1.4565513038333316e-06,4.8288752334560185e-05,9.673230604680507e-05,0.00022197652617905815,0.0006966502500854894,0.2525340895549311,512
australian_credit_approval,2026082811,resnet,classification,IID-JOINT,64,Q_JOINT,0.0001377707268650728,0.0001319277054906558,2.4475937744369557e-09,2.186425528276044e-06,6.876792777361291e-05,0.00026539474891044176,0.0001377707268650728,0.0008533703711785265,0.2516297618964851,512
australian_credit_approval,2026082811,resnet,classification,SRS-JOINT,64,Q_JOINT,0.00014047391684930102,0.00013015252996116496,2.6303095718883836e-09,2.266566430218735e-06,6.9984697943641e-05,0.00025812360107864093,0.00014047391684930102,0.0008490713802122384,0.2516322352812018,512
australian_credit_approval,2026082811,resnet,classification,OC1-INDEPENDENT,64,Q_JOINT,0.00013937011904665883,0.00013030746684487192,2.7963650030530918e-09,2.3370174146950787e-06,6.951446667199992e-05,0.0002640016813687672,0.00013937011904665883,0.0008561088579728907,0.2517272705487337,512
australian_credit_approval,2026082811,resnet,classification,OC2-INDEPENDENT,64,Q_JOINT,0.00013712136996869742,0.00012931898411115244,2.332229534039191e-09,2.134276413370652e-06,6.847661109509433e-05,0.0002631015523342004,0.00013712136996869742,0.0008487571211945799,0.2517064129623987,512
australian_credit_approval,2026082811,resnet,classification,OC2-COUPLED,64,Q_COUPLED,9.281402573579306e-05,8.552396975675613e-05,1.470167121360099e-09,1.6945265294194844e-06,4.6363527571965996e-05,0.0006970908898822942,0.0008092912198169092,9.281402573579306e-05,0.26067135564256727,512
australian_credit_approval,2026082811,resnet,classification,OC2-PACKED,64,Q_COUPLED,5.7852487134226804e-05,5.248063540356634e-05,7.728573916997917e-10,1.2286118561871587e-06,2.884396726986584e-05,0.0006598713095201131,0.000769800249032617,5.7852487134226804e-05,0.26058904960476814,512
australian_credit_approval,2026082821,resnet,classification,CANONICAL-INDEPENDENT,4,Q_CANONICAL,0.0038856780518049267,0.0036638348174302436,1.843270052472406e-06,6.000114016612657e-05,0.0019403688783769515,0.0038856780518049267,0.003971947020001336,0.004605329884036622,0.2562239025438662,512
australian_credit_approval,2026082821,resnet,classification,IID-JOINT,4,Q_JOINT,0.004171059857191285,0.0039538401075584545,2.10707182463531e-06,6.415118593986271e-05,0.002083735272700518,0.004259207290488764,0.004171059857191285,0.004857268915051564,0.25739927387158457,512
australian_credit_approval,2026082821,resnet,classification,SRS-JOINT,4,Q_JOINT,0.003965395486649288,0.0036926023642481704,1.860807476364301e-06,6.02858988675961e-05,0.0019795137139168167,0.004059319787885803,0.003965395486649288,0.0046581203211124205,0.2574922886995632,512
australian_credit_approval,2026082821,resnet,classification,OC1-INDEPENDENT,4,Q_JOINT,0.00398513922076555,0.003855967589892443,1.44844995452058e-06,5.31883804737746e-05,0.0019886370325669124,0.004064849934807323,0.00398513922076555,0.004689391750575974,0.25672348428275726,512
australian_credit_approval,2026082821,resnet,classification,OC2-INDEPENDENT,4,Q_JOINT,0.004049099683883868,0.0037888636088710985,1.7896645018992323e-06,5.91222333836598e-05,0.002021138835917884,0.0041312468931597405,0.004049099683883868,0.004732961919218039,0.2571232458565978,512
australian_credit_approval,2026082821,resnet,classification,OC2-COUPLED,4,Q_COUPLED,0.0032796286469392467,0.003095077659673361,1.1658343195368743e-06,4.7718132353911935e-05,0.0016370112224940675,0.003923327530602058,0.00392776674160108,0.0032796286469392467,0.25808467469008534,512
australian_credit_approval,2026082821,resnet,classification,CANONICAL-INDEPENDENT,8,Q_CANONICAL,0.0019011097553785388,0.0017890843166248624,4.2344766990138627e-07,2.8758411469970748e-05,0.0009487425123813392,0.0019011097553785388,0.001990213773526,0.0025844917939757063,0.2544721896597839,512
australian_credit_approval,2026082821,resnet,classification,IID-JOINT,8,Q_JOINT,0.0019310979273895615,0.0018136535797415284,4.064796826433212e-07,2.817633102734876e-05,0.0009630980242898371,0.002012452188539224,0.0019310979273895615,0.002621446248850843,0.25502108879536534,512
australian_credit_approval,2026082821,resnet,classification,SRS-JOINT,8,Q_JOINT,0.0019741529336496236,0.0018498944876165092,4.1958937673327565e-07,2.8627093834900162e-05,0.0009834131570722181,0.0020769673160437496,0.0019741529336496236,0.0026484392820354456,0.25556585191392134,512
australian_credit_approval,2026082821,resnet,classification,OC1-INDEPENDENT,8,Q_JOINT,0.00200120391853777,0.0019002837610155121,4.53987465045057e-07,2.9777412037753163e-05,0.000997199265465431,0.0020731876099906116,0.00200120391853777,0.0026785505820868735,0.25517552415892364,512
australian_credit_approval,2026082821,resnet,classification,OC2-INDEPENDENT,8,Q_JOINT,0.0020011312424079363,0.001900045721291359,4.644472310244058e-07,3.011849096642364e-05,0.000998639385798389,0.002083041641581556,0.0020011312424079363,0.0026584230278696892,0.25535118605646695,512
australian_credit_approval,2026082821,resnet,classification,OC2-COUPLED,8,Q_COUPLED,0.001396213871480651,0.0013378247340026985,1.8010674829356068e-07,1.8755558982895195e-05,0.0006963466050466852,0.0020674200818023877,0.002077116497442172,0.001396213871480651,0.2566219397539684,512
