evidence_source,dataset,split_seed,model,task,population,factor_count,main_fraction,pair_fraction,main_pair_fraction,triple_fraction,higher_fraction,total_nuisance_variance,oc2_residual,srs_residual,effective_interaction_order,sampling_fraction,gain,relative_loss,oc2_wins,srs_wins
final_B_full_product_nfull_econvergence,heloc_credit_risk,2026082801,ft_transformer,classification,64,4,0.2029900666340943,0.4754118091662185,0.678401875800313,0.3215981241996868,1.3756773318620483e-16,0.0031524897514098,0.0002988779049589,0.0002972158554272,2.118608057565593,0.25,-0.005592062137166565,0.005592062137166565,False,True
final_A_schema,australian_credit_approval,2026082801,resnet,classification,32,3,0.2579001024808779,0.440854713488465,0.698754815969343,0.3012451840306572,0.0,0.0008544514175934478,0.0007942939279943,0.0007899801804517,2.0433450815497793,0.5,-0.005460576922491134,0.005460576922491134,False,True
final_A_schema,openml-puma32h-308,2026082811,resnet,regression,4,3,1.0,0.0,1.0,0.0,0.0,0.0005636213984033606,0.0026367361330465,0.0026234163958762,1.0,1.0,-0.005077248579843374,0.005077248579843374,False,True
final_B_full_product_n2048_econvergence,kdd17_stock_return,2026082801,resnet,regression,128,4,0.0977700692331652,0.4032644347222095,0.5010345039553749,0.4989654960446252,0.0,0.0265053078909835,0.0014667081052906,0.0014593931116509,2.40119542681146,0.125,-0.005012353135903869,0.005012353135903869,False,True
final_B_full_product_n2048_e20,credit_card_default,2026082801,resnet,classification,64,4,0.1768004978119911,0.4928477335694846,0.6696482313814758,0.3303517686185242,0.0,0.0062969790605486,0.0005995210518141,0.0005965339732257,2.153551270806533,0.25,-0.005007390563604774,0.005007390563604774,False,True
final_A_schema,credit_card_default,2026082811,resnet,classification,8,3,0.5107708583493692,0.4892291416506308,1.0,0.0,0.0,0.00014619136836250038,0.000722590460063,0.0007190279785522,1.489229141650631,1.0,-0.004954579817566085,0.004954579817566085,False,True
final_A_schema,openml-abalone-183,2026082801,mlp,regression,16,3,0.47516385841960346,0.5248361415803966,1.0,0.0,0.0,0.00010374464889626866,0.0001231566765174,0.0001225732790273,1.5248361415803966,1.0,-0.004759581327428375,0.004759581327428375,False,True
final_B_full_product_nfull_e20,bank_marketing_subscription,2026082801,mlp,classification,256,4,0.0503045751297062,0.242859537828127,0.2931641129578333,0.4572719427730878,0.2495639442690787,0.0003567042804947,4.150611056806071e-05,4.13218032969527e-05,2.90609525618154,0.0625,-0.004460291090965018,0.004460291090965018,False,True
final_A_schema,openml-kin8nm-189,2026082811,ft_transformer,regression,4,3,1.0,0.0,1.0,0.0,0.0,0.00019166697849546342,0.0010531064231896,0.001048679678831,1.0,1.0,-0.004221255019964509,0.004221255019964509,False,True
final_B_full_product_n2048_e20,credit_card_default,2026082801,ft_transformer,classification,64,4,0.1873597698254536,0.4782410165597644,0.6656007863852181,0.3343992136147819,0.0,0.0146868626508,0.0014041596832624,0.0013982951436836,2.1470394437893283,0.25,-0.004194064182580837,0.004194064182580837,False,True
final_A_schema,kdd17_stock_return,2026082801,ft_transformer,regression,16,3,0.43981228149023766,0.5601877185097623,1.0,0.0,0.0,0.01141498741814395,0.011062836053103,0.01101726468676,1.5601877185097623,1.0,-0.00413635939942214,0.00413635939942214,False,True
final_B_full_product_n2048_e20,kdd17_stock_return,2026082801,resnet,regression,128,4,0.100771567179219,0.4044357642128781,0.5052073313920971,0.494792668607903,0.0,0.1248480450187796,0.0069583315096561,0.0069300846984916,2.394021101428684,0.125,-0.004075969110543198,0.004075969110543198,False,True
final_B_full_product_n2048_econvergence,heloc_credit_risk,2026082801,mlp,classification,64,4,0.167086278546155,0.4933752874660126,0.6604615660121678,0.3395384339878323,0.0,0.0006622628195379,6.458627166404122e-05,6.43462197377207e-05,2.1724521554416776,0.25,-0.003730629822528586,0.003730629822528586,False,True
final_A_schema,openml-puma32h-308,2026082801,resnet,regression,4,3,1.0,0.0,1.0,0.0,0.0,0.00047268658533329664,0.0025034041545107,0.0024949724647045,1.0,1.0,-0.003379472088562263,0.003379472088562263,False,True
final_A_schema,heloc_credit_risk,2026082821,mlp,classification,8,3,0.6268262104219448,0.37317378957805525,1.0,0.0,0.0,1.4925709941500373e-05,6.09620838092521e-05,6.0756943196970666e-05,1.3731737895780551,1.0,-0.0033764143073553576,0.0033764143073553576,False,True
final_A_schema,openml-puma32h-308,2026082811,mlp,regression,4,3,1.0,0.0,1.0,0.0,0.0,0.00020932150692996643,0.0010514510295907,0.0010479355208094,1.0,1.0,-0.003354699512986059,0.003354699512986059,False,True
final_A_schema,credit_card_default,2026082821,tabm,classification,8,3,0.5531372080884943,0.44686279191150574,1.0,0.0,0.0,2.1126732014945317e-05,8.951363946588672e-05,8.92169412079112e-05,1.4468627919115058,1.0,-0.003325582047069897,0.003325582047069897,False,True
final_A_schema,lendingclub_loan_default,2026082821,ft_transformer,classification,32,3,0.2375799789843738,0.4772810464874957,0.7148610254718695,0.2851389745281305,0.0,0.0021906078383815207,0.0021126606586116,0.0021056765055511,2.0475589955437568,0.5,-0.00331682147855461,0.00331682147855461,False,True
final_A_schema,fremtpl_claim_count,2026082801,resnet,regression,16,3,0.38527375679283404,0.6147262432071661,1.0000000000000002,0.0,0.0,0.005412609326903342,0.0056688972663634,0.0056518835413742,1.6147262432071663,1.0,-0.003010275223233494,0.003010275223233494,False,True
final_A_schema,openml-pol-201,2026082801,ft_transformer,regression,4,3,1.0,0.0,1.0,0.0,0.0,8.045265700516267e-05,0.000414444787076,0.0004134072312265,1.0,1.0,-0.002509767055650647,0.002509767055650647,False,True
final_A_schema,german_credit_risk,2026082801,ft_transformer,classification,32,3,0.2447092371657148,0.45297114438095615,0.6976803815466709,0.30231961845332905,4.21425555346622e-17,0.005145403066948559,0.0051060361219702,0.0050932934635705,2.0576103812876143,0.5,-0.002501850421704699,0.002501850421704699,False,True
final_A_schema,openml-abalone-183,2026082811,tabm,regression,16,3,0.23154933808967287,0.7684506619103272,1.0,0.0,0.0,0.00013765922794558696,0.0001745546618306,0.0001741578549125,1.768450661910327,1.0,-0.0022784325076772305,0.0022784325076772305,False,True
final_A_schema,openml-kin8nm-189,2026082821,mlp,regression,4,3,1.0,0.0,1.0,0.0,0.0,7.288964652104433e-05,0.000511660201967,0.0005104982277185,1.0,1.0,-0.002276157262470768,0.002276157262470768,False,True
final_A_schema,heloc_credit_risk,2026082811,ft_transformer,classification,8,3,0.583539034522846,0.4164609654771541,1.0,0.0,0.0,0.000993905414483953,0.0042491021002754,0.0042400060493979,1.4164609654771543,1.0,-0.002145291957494244,0.002145291957494244,False,True
final_B_full_product_nfull_econvergence,credit_card_default,2026082801,tabm,classification,64,4,0.1921968549957749,0.4749977073514753,0.6671945623472503,0.3328054376527498,0.0,0.000768328836427,7.423224506926228e-05,7.407679833886893e-05,2.140608582656975,0.25,-0.0020984536842729717,0.0020984536842729717,False,True
final_A_schema,openml-puma32h-308,2026082821,tabm,regression,4,3,1.0,0.0,1.0,0.0,0.0,0.0002856689353397308,0.0013548138110602,0.0013520854558881,1.0,1.0,-0.0020178866359505943,0.0020178866359505943,False,True
final_A_schema,openml-abalone-183,2026082821,ft_transformer,regression,16,3,0.43786379657441327,0.5621362034255868,1.0,0.0,0.0,0.0009250089214904336,0.0009005965990457,0.0008988332044844,1.5621362034255868,1.0,-0.001961870736975735,0.001961870736975735,False,True
final_A_schema,bank_marketing_subscription,2026082811,resnet,classification,32,3,0.22816381508806846,0.47182225806675304,0.6999860731548215,0.3000139268451785,0.0,0.0013123349080916688,0.0012895995459957,0.0012871757724347,2.0718501117571098,0.5,-0.0018830167665566666,0.0018830167665566666,False,True
completion_neural,fremtpl_claim_count,2026082821,ft_transformer,regression,64,5,0.142964355712643,0.3504678565678455,0.4934322122804885,0.3790170848512544,0.1275507028682569,0.1363979472613885,0.0064908785262332,0.0064801850720365,2.4911541348751247,0.25,-0.001650177283183396,0.001650177283183396,False,True
final_A_schema,kdd17_stock_return,2026082801,mlp,regression,16,3,0.46409289592668584,0.535907104073314,0.9999999999999999,0.0,1.59157160260946e-16,0.0006812148260925878,0.0006933605574716,0.0006926351089713,1.5359071040733145,1.0,-0.0010473747156383162,0.0010473747156383162,False,True
final_B_full_product_n2048_e20,kdd17_stock_return,2026082801,tabm,regression,128,4,0.1140337149794249,0.3861391205491224,0.5001728355285474,0.4998271644714526,0.0,0.0151568162161347,0.0008367537744963,0.0008361063369767,2.385793449492028,0.125,-0.0007743482987356831,0.0007743482987356831,False,True
final_B_full_product_nfull_econvergence,fremtpl_claim_count,2026082801,resnet,regression,128,4,0.1081110243017668,0.4105294689891455,0.5186404932909123,0.4813595067090876,0.0,0.0165420723941562,0.0009028113699699,0.0009021765572518,2.373248482407321,0.125,-0.0007036457697744414,0.0007036457697744414,False,True
final_A_schema,heloc_credit_risk,2026082811,tabm,classification,8,3,0.5924743705085397,0.4075256294914605,1.0000000000000002,0.0,0.0,2.5541388065350245e-05,0.0001106397269961,0.0001105835501457,1.4075256294914607,1.0,-0.0005080036798057463,0.0005080036798057463,False,True
final_A_schema,fremtpl_claim_count,2026082801,tabm,regression,16,3,0.3276926774052112,0.6723073225947888,1.0,0.0,0.0,0.0003501374349149965,0.0003353041437979,0.0003352413210253,1.6723073225947889,1.0,-0.0001873956718934089,0.0001873956718934089,False,True
final_A_schema,openml-kin8nm-189,2026082811,mlp,regression,4,3,1.0,0.0,1.0,0.0,0.0,7.678094072373791e-05,0.0004399943463075,0.0004399127557657,1.0,1.0,-0.00018546982493838904,0.00018546982493838904,False,True
final_A_schema,kdd17_stock_return,2026082821,resnet,regression,16,3,0.4105055672061844,0.5894944327938157,1.0000000000000002,0.0,0.0,0.007263239616441605,0.0070166984860943,0.0070164199361626,1.5894944327938159,1.0,-3.969972353923268e-05,3.969972353923268e-05,False,True
