evidence_source,dataset,split_seed,model,task,population,factor_count,main_fraction,pair_fraction,main_pair_fraction,triple_fraction,higher_fraction,total_nuisance_variance,oc2_residual,srs_residual,effective_interaction_order,sampling_fraction,gain,relative_loss,oc2_wins,srs_wins
completion_neural,credit_card_default,2026082811,ft_transformer,classification,32,5,0.3113142521335247,0.40373402001842085,0.7150482721519456,0.2350792673443731,0.0498724605036814,0.0239217412598772,0.0008616998901982,0.0007699556066152,2.0235099362182116,0.5,-0.11915528998654468,0.11915528998654468,False,True
completion_neural,credit_card_default,2026082811,tabm,classification,32,5,0.6355787384894205,0.31459368735711435,0.9501724258465348,0.0436368004137091,0.0061907737397558,0.0012178522142751,1.1617088142228102e-05,3.993486415600527e-05,1.4204396094037997,0.5,0.7090990945444055,-0.7090990945444055,True,False
completion_neural,credit_card_default,2026082821,mlp,classification,32,5,0.5056239650016523,0.4389422601073133,0.9445662251089656,0.053037692968684,0.0023960819223504,0.0012150535015537,1.5227175955440109e-05,4.012775756162933e-05,1.5522058918117325,0.5,0.6205325968675477,-0.6205325968675477,True,False
completion_neural,credit_card_default,2026082821,resnet,classification,32,5,0.5159858997050953,0.3041899592310393,0.8201758589361346,0.1501401749036182,0.029683966160247,0.0107784180893939,0.0002372451297599,0.0003511705013241,1.6935222075190166,0.5,0.3244161201884572,-0.3244161201884572,True,False
completion_neural,credit_card_default,2026082821,ft_transformer,classification,32,5,0.3414273350241993,0.3747904639353006,0.7162177989594999,0.2290044296184805,0.0547777714220195,0.0286976499116747,0.0010279702160567,0.0009222337458895,1.99713263743832,0.5,-0.11465257114964578,0.11465257114964578,False,True
completion_neural,credit_card_default,2026082821,tabm,classification,32,5,0.6041484133043239,0.34669762694492445,0.9508460402492483,0.0438915725298489,0.0052623872209027,0.001023703615079,1.0169258562057683e-05,3.332345449254819e-05,1.4502679336673305,0.5,0.694831801897017,-0.694831801897017,True,False
completion_neural,german_credit_risk,2026082801,mlp,classification,128,5,0.3073387248175083,0.3984467003303101,0.7057854251478184,0.2565905631508367,0.0376240117013452,0.0014267732225018,4.388854471232808e-05,7.919244686210001e-05,2.0244998617360195,0.125,0.445798855176777,-0.445798855176777,True,False
completion_neural,german_credit_risk,2026082801,resnet,classification,128,5,0.1944899221929505,0.3640709981112099,0.5585609203041604,0.3086394763033397,0.1327996033924997,0.0523531833819832,0.0020536908419597,0.0028891093180743,2.379748760895388,0.125,0.28916125495432554,-0.28916125495432554,True,False
completion_neural,german_credit_risk,2026082801,ft_transformer,classification,128,5,0.1365809009275174,0.3090615710282882,0.4456424719558056,0.3483972729911336,0.2059602550530608,0.0884152127714401,0.0040424111362255,0.0049406153398491,2.6237368821697378,0.125,0.18180006777273905,-0.18180006777273905,True,False
completion_neural,german_credit_risk,2026082801,tabm,classification,128,5,0.3452258980399028,0.3860396172369548,0.7312655152768576,0.2398098324262094,0.028924652296933,0.001993923854777,5.597104336672073e-05,0.00010831739532,1.9524332389801726,0.125,0.4832681934294436,-0.4832681934294436,True,False
completion_neural,german_credit_risk,2026082811,mlp,classification,128,5,0.3877682305472983,0.35935080098142697,0.7471190315287253,0.2177699195723891,0.0351110488988859,0.0014317933061053,3.714389497080472e-05,7.980898084663966e-05,1.900223786822863,0.125,0.5345900351467945,-0.5345900351467945,True,False
completion_neural,german_credit_risk,2026082811,resnet,classification,128,5,0.1805089641392221,0.3636265083668939,0.544135472506116,0.3243817404260364,0.1314827870678473,0.0548063667665883,0.0022999860098825,0.0030405255679509,2.4068383504225084,0.125,0.2435564317807961,-0.2435564317807961,True,False
completion_neural,german_credit_risk,2026082811,ft_transformer,classification,128,5,0.1470525882663927,0.30796074024521725,0.4550133285116099,0.3354698874988323,0.2095167839895576,0.1021755448205094,0.0045397931734118,0.0056201386641205,2.607450867211554,0.125,0.19222755082641085,-0.19222755082641085,True,False
completion_neural,german_credit_risk,2026082811,tabm,classification,128,5,0.3624335372336517,0.39212176978226165,0.7545553070159133,0.2159740666920016,0.0294706262920852,0.0018159645646719,4.733036394691705e-05,9.885651920785355e-05,1.9124817820425204,0.125,0.5212216217384584,-0.5212216217384584,True,False
completion_neural,german_credit_risk,2026082821,mlp,classification,128,5,0.4459598046384662,0.3211591450829727,0.7671189497214389,0.2044092820869342,0.0284717681916268,0.0017661455753064,4.169878663210298e-05,9.546364127068426e-05,1.8153930138317214,0.125,0.5631971913383511,-0.5631971913383511,True,False
completion_neural,german_credit_risk,2026082821,resnet,classification,128,5,0.2159325662252362,0.3476103962236124,0.5635429624488486,0.3090859401377975,0.127371097413354,0.0417626452190466,0.0016894722596748,0.0023078921496788,2.3478955687392693,0.125,0.26795874759141947,-0.26795874759141947,True,False
completion_neural,german_credit_risk,2026082821,ft_transformer,classification,128,5,0.1330278154963945,0.30793453585629804,0.4409623513526925,0.3470787795345567,0.2119588691127506,0.0713667767592663,0.0034019514901342,0.0039286071892248,2.637968702263663,0.125,0.1340565940354348,-0.1340565940354348,True,False
completion_neural,german_credit_risk,2026082821,tabm,classification,128,5,0.5815437097324218,0.24274193777403774,0.8242856475064595,0.1538920078544564,0.0218223446390838,0.0030411386725617,5.435998711374003e-05,0.0001618400927121,1.6159929874002017,0.125,0.6641129759456954,-0.6641129759456954,True,False
completion_neural,heloc_credit_risk,2026082801,mlp,classification,32,5,0.5371544308184624,0.41254150332909045,0.9496959341475528,0.0482987477375819,0.0020053181148649,0.0008812378394348,9.739186522881116e-06,2.9278488518893157e-05,1.5151549531488484,0.5,0.6673603380653854,-0.6673603380653854,True,False
completion_neural,heloc_credit_risk,2026082801,resnet,classification,32,5,0.4056233678502132,0.38393866189458664,0.7895620297447998,0.1776599695192914,0.0327780007359089,0.0232786543357095,0.0006650712161645,0.0007652421056096,1.8375926031408962,0.5,0.13090091189546194,-0.13090091189546194,True,False
completion_neural,heloc_credit_risk,2026082801,ft_transformer,classification,32,5,0.2832294654753491,0.4184697271332284,0.7016991926085775,0.2404642619720335,0.0578365454193889,0.0618903746318029,0.0023485287267131,0.00200453369013,2.072907887335462,0.5,-0.17160850839119135,0.17160850839119135,False,True
completion_neural,heloc_credit_risk,2026082801,tabm,classification,32,5,0.5704822225878673,0.3788535514204987,0.949335774008366,0.0454708415425573,0.0051933844490765,0.0011579558184932,1.1561154682813164e-05,3.839329088078912e-05,1.4853753878528428,0.5,0.6988756520322662,-0.6988756520322662,True,False
completion_neural,heloc_credit_risk,2026082811,mlp,classification,32,5,0.5553172950131176,0.39430407786594346,0.949621372879061,0.0481871620670354,0.0021914650539041,0.0011303080096646,1.3005467768878256e-05,3.681986483357048e-05,1.497252797161727,0.5,0.6467812191146196,-0.6467812191146196,True,False
completion_neural,heloc_credit_risk,2026082811,resnet,classification,32,5,0.3851384399605724,0.3818837841166721,0.7670222240772445,0.1957727593335788,0.0372050165891769,0.0227921398817091,0.0006625141738633,0.0007405402690615,1.8850443525513607,0.5,0.10536374382055402,-0.10536374382055402,True,False
completion_neural,heloc_credit_risk,2026082811,ft_transformer,classification,32,5,0.2898490735156093,0.407766419533952,0.6976154930495613,0.2437078770613184,0.0586766298891203,0.061958583515344,0.0022680953203656,0.0020208169860629,2.0712120633239497,0.5,-0.12236552642229381,0.12236552642229381,False,True
completion_neural,heloc_credit_risk,2026082811,tabm,classification,32,5,0.5662988419555798,0.38459532467908464,0.9508941666346644,0.0432283166839337,0.0058775166814017,0.0013164575443327,1.1676369623926863e-05,4.312305247205146e-05,1.488684508091157,0.5,0.7292313749938168,-0.7292313749938168,True,False
completion_neural,heloc_credit_risk,2026082821,mlp,classification,32,5,0.5147033401511114,0.4359803986832198,0.9506837388343312,0.0465618938887851,0.0027543672768834,0.000854447486949,9.187740021319146e-06,2.829562970171813e-05,1.5373672882914398,0.5,0.6752947321486449,-0.6752947321486449,True,False
completion_neural,heloc_credit_risk,2026082821,resnet,classification,32,5,0.3914196187629483,0.37237934974496756,0.7637989685079158,0.1985960209737471,0.0376050105183368,0.0254049159505428,0.0007986867228276,0.0008248522083679,1.8823864232474719,0.5,0.03172142266803468,-0.03172142266803468,True,False
completion_neural,heloc_credit_risk,2026082821,ft_transformer,classification,32,5,0.2720181800243663,0.4243164178373382,0.6963345978617045,0.2484727281944532,0.0551926739438422,0.0702072739764329,0.0026258705361892,0.0022618370051169,2.086839896057771,0.5,-0.16094596129109018,0.16094596129109018,False,True
completion_neural,heloc_credit_risk,2026082821,tabm,classification,32,5,0.4987157380576611,0.4530607429428377,0.9517764810004988,0.0440078347740748,0.0042156842254264,0.0011487103463275,1.0583049657866672e-05,3.826596462316174e-05,1.5537234651672664,0.5,0.7234343949750862,-0.7234343949750862,True,False
completion_neural,lendingclub_loan_default,2026082801,mlp,classification,128,5,0.4850963735003695,0.3897505951095449,0.8748469686099144,0.1127076239255101,0.012445407464576,0.000692866772495,1.216182576223723e-05,3.937212270517827e-05,1.6525020653542937,0.125,0.6911056624173912,-0.6911056624173912,True,False
completion_neural,lendingclub_loan_default,2026082801,resnet,classification,128,5,0.3471293018487141,0.3510712258282968,0.6982005276770109,0.2125663618372481,0.0892331104857407,0.0080010011657348,0.0002447198964758,0.0004439893924571,2.043903280960015,0.125,0.4488158937278084,-0.4488158937278084,True,False
completion_neural,lendingclub_loan_default,2026082801,ft_transformer,classification,128,5,0.185883301327958,0.3119533792103298,0.4978366805382878,0.3082601890005276,0.1939031304611845,0.0264475361299926,0.0012769199131192,0.0014717360511119,2.510183148594938,0.125,0.13237165580439225,-0.13237165580439225,True,False
completion_neural,lendingclub_loan_default,2026082801,tabm,classification,128,5,0.4959117226283414,0.3912614084556335,0.8871731310839749,0.0982353322394338,0.0145915366765914,0.0006475633453347,9.129393633600452e-06,3.642671023673441e-05,1.6315066829642755,0.125,0.7493763896253816,-0.7493763896253816,True,False
completion_neural,lendingclub_loan_default,2026082811,mlp,classification,128,5,0.4684478225669473,0.4128442024341815,0.8812920250011288,0.1085258026257401,0.0101821723731309,0.0006014037581067,9.929197684936286e-06,3.4558776723676e-05,1.6604423248050542,0.125,0.7126866565813987,-0.7126866565813987,True,False
completion_neural,lendingclub_loan_default,2026082811,resnet,classification,128,5,0.3694872323042401,0.33114047918456335,0.7006277114888034,0.2109505348819617,0.0884217536292347,0.0099092356341758,0.0003140767748062,0.0005405068138712,2.0183068098361905,0.125,0.41892171061317485,-0.41892171061317485,True,False
completion_neural,lendingclub_loan_default,2026082811,ft_transformer,classification,128,5,0.1778805676927974,0.3158185209919414,0.4936990886847388,0.310326881432586,0.1959740298826754,0.0300383404957133,0.0014520720204294,0.0016713895319141,2.5243943735051397,0.125,0.13121867003291232,-0.13121867003291232,True,False
completion_neural,lendingclub_loan_default,2026082811,tabm,classification,128,5,0.4226427318325553,0.39802484888254797,0.8206675807151033,0.160860388708916,0.0184720305759805,0.0004811167271923,9.820719813635198e-06,2.72156585479813e-05,1.7751617180283212,0.125,0.6391518582465592,-0.6391518582465592,True,False
completion_neural,lendingclub_loan_default,2026082821,mlp,classification,128,5,0.4916600433993187,0.3828478474291601,0.8745078908284788,0.1129894468223044,0.0125026623492165,0.0006699066371134,1.1119372356124903e-05,3.824090282171497e-05,1.6463347281214182,0.125,0.7092282991339105,-0.7092282991339105,True,False
completion_neural,lendingclub_loan_default,2026082821,resnet,classification,128,5,0.2892745142654666,0.3804433142023713,0.6697178284678379,0.2334568080203297,0.0968253635118322,0.0093100313205049,0.0003421817709865,0.0005238869654343,2.137833020778527,0.125,0.3468404568858994,-0.3468404568858994,True,False
completion_neural,lendingclub_loan_default,2026082821,ft_transformer,classification,128,5,0.1785629966011532,0.30320174300053226,0.4817647396016855,0.3223661642518439,0.1958690961464708,0.0367128680103547,0.0018176662648566,0.0020397520760608,2.5355413599436325,0.125,0.10887882591745934,-0.10887882591745934,True,False
completion_neural,lendingclub_loan_default,2026082821,tabm,classification,128,5,0.41430641212614,0.4258813327441869,0.8401877448703269,0.141167438236598,0.0186448168930746,0.0004621102501005,8.875303373540193e-06,2.623621188566007e-05,1.7641506598966064,0.125,0.6617155170030027,-0.6617155170030027,True,False
completion_neural,fremtpl_claim_count,2026082801,mlp,regression,64,5,0.3516656229548821,0.4157443366926929,0.767409959647575,0.2197008736605517,0.0128891666918734,0.0008159094568668,1.9869390294847703e-05,3.978114121128266e-05,1.8938135840894166,0.25,0.5005324208946429,-0.5005324208946429,True,False
completion_neural,fremtpl_claim_count,2026082801,resnet,regression,64,5,0.254902361147779,0.35915131703017933,0.6140536781779583,0.3020147961631488,0.083931525658893,0.0857801147206922,0.0032107461979458,0.0041075905178902,2.214975486333156,0.25,0.2183382973639374,-0.2183382973639374,True,False
completion_neural,fremtpl_claim_count,2026082801,ft_transformer,regression,64,5,0.1593740266644348,0.37306504127628304,0.5324390679407178,0.3435353644258759,0.1240255676334062,0.1406114478140839,0.0061533595834414,0.0065817823362178,2.4322124730282533,0.25,0.06509220920584124,-0.06509220920584124,True,False
completion_neural,fremtpl_claim_count,2026082801,tabm,regression,64,5,0.2783111675265939,0.46841272724424854,0.7467238947708424,0.2385093275394632,0.0147667776896941,0.0041904087242714,0.0001143656141303,0.0002035465750082,1.989731715392257,0.25,0.4381354040189931,-0.4381354040189931,True,False
completion_neural,fremtpl_claim_count,2026082811,mlp,regression,64,5,0.3521354025434773,0.40869856499335244,0.7608339675368297,0.2253307112706388,0.0138353211925313,0.0014438441741211,3.4822036922627905e-05,7.089577405181522e-05,1.9008659511122237,0.25,0.5088277490675579,-0.5088277490675579,True,False
completion_neural,fremtpl_claim_count,2026082811,resnet,regression,64,5,0.2034813077310751,0.39286330141598647,0.5963446091470616,0.3281085909597449,0.0755467998931935,0.0793000860905558,0.0030231632270897,0.0038988499021265,2.2757208830150564,0.25,0.22460127910007133,-0.22460127910007133,True,False
completion_neural,fremtpl_claim_count,2026082811,ft_transformer,regression,64,5,0.1555500954809043,0.36060895813288085,0.5161590536137851,0.358074104678575,0.12576684170764,0.1378523688856407,0.0061355497863658,0.0065585299609642,2.4540576926129507,0.25,0.06449313750427932,-0.06449313750427932,True,False
completion_neural,fremtpl_claim_count,2026082811,tabm,regression,64,5,0.3222109480673645,0.4312905953451913,0.7535015434125558,0.2341453371030152,0.012353119484429,0.0063661819421314,0.0001642848127225,0.0003105107849011,1.9366406280045088,0.25,0.47092075151326573,-0.47092075151326573,True,False
completion_neural,fremtpl_claim_count,2026082821,mlp,regression,64,5,0.4669917969478317,0.3431245604459697,0.8101163573938014,0.1784182577692743,0.0114653848369242,0.0013661688949924,2.6156715828303677e-05,6.589377372361689e-05,1.7343572304952908,0.25,0.6030472326867373,-0.6030472326867373,True,False
completion_neural,fremtpl_claim_count,2026082821,resnet,regression,64,5,0.2832708710848651,0.3379877357387278,0.6212586068235929,0.3152170691432604,0.0635243240331466,0.0942862246029219,0.0033291258368983,0.0044995967439435,2.1589948461246884,0.25,0.26012795671538014,-0.26012795671538014,True,False
completion_neural,fremtpl_claim_count,2026082821,ft_transformer,regression,64,5,0.142964355712643,0.3504678565678455,0.4934322122804885,0.3790170848512544,0.1275507028682569,0.1363979472613885,0.0064908785262332,0.0064801850720365,2.4911541348751247,0.25,-0.001650177283183396,0.001650177283183396,False,True
completion_neural,fremtpl_claim_count,2026082821,tabm,regression,64,5,0.3380980798898096,0.4157187813554329,0.7538168612452425,0.2337002462648157,0.0124828924899414,0.0042862100660935,0.000112001216237,0.0002072327099066,1.920567951354888,0.25,0.4595389102064096,-0.4595389102064096,True,False
completion_neural,kdd17_stock_return,2026082801,mlp,regression,64,5,0.4957841312480563,0.4093502224388147,0.905134353686871,0.0892314903260393,0.0056341559870895,0.0098177374880845,5.352325693172439e-05,0.0004792458805414,1.6047156710521615,0.25,0.888317752734234,-0.888317752734234,True,False
completion_neural,kdd17_stock_return,2026082801,resnet,regression,64,5,0.3407936584448195,0.4192556526536925,0.760049311098512,0.2036246135454152,0.0363260753560724,0.1148511096432328,0.0022927870898152,0.0054855302221724,1.9354831058127397,0.25,0.5820299958338025,-0.5820299958338025,True,False
completion_neural,kdd17_stock_return,2026082801,ft_transformer,regression,64,5,0.2798991257061384,0.4029222162143987,0.6828213419205371,0.2531255560323773,0.0640531020470852,0.1738876251886248,0.004779233467844,0.008295127261668,2.101332634420409,0.25,0.4238504947441901,-0.4238504947441901,True,False
completion_neural,kdd17_stock_return,2026082801,tabm,regression,64,5,0.5217872237317132,0.4055708555812273,0.9273580793129405,0.0673787479269032,0.0052631727601563,0.0108679912724984,6.554640812256177e-05,0.0005313228751161,1.5561178697155027,0.25,0.8766354486276557,-0.8766354486276557,True,False
completion_neural,kdd17_stock_return,2026082811,mlp,regression,64,5,0.4252123288204215,0.48850307383708014,0.9137154026575016,0.0827612127177087,0.00352338462479,0.0263820895943955,7.867128640906073e-05,0.0012946930521703,1.664595653146868,0.25,0.9392355691743431,-0.9392355691743431,True,False
completion_neural,kdd17_stock_return,2026082811,resnet,regression,64,5,0.3695161285721733,0.41243813289377607,0.7819542614659494,0.1863183694829679,0.0317273690510824,0.1001740975846868,0.0017326608528802,0.0047841587643487,1.8802569790129589,0.25,0.6378337471172784,-0.6378337471172784,True,False
completion_neural,kdd17_stock_return,2026082811,ft_transformer,regression,64,5,0.2793830933646655,0.40917902650284954,0.688562119867515,0.2408035121158191,0.0706343680166655,0.1724284067746613,0.0044888781641833,0.0082664689024355,2.1026891547844837,0.25,0.4569775538790488,-0.4569775538790488,True,False
completion_neural,kdd17_stock_return,2026082811,tabm,regression,64,5,0.5443004673369162,0.38727468500276985,0.931575152339686,0.0638613082279954,0.0045635394323184,0.0175743191036252,8.766243253708182e-05,0.0008574656338251,1.528687919755716,0.25,0.8977656607110593,-0.8977656607110593,True,False
completion_neural,kdd17_stock_return,2026082821,mlp,regression,64,5,0.4885691803967117,0.4207241969648887,0.9092933773616004,0.0866487441301141,0.0040578785082856,0.0131043902394485,4.693490007000708e-05,0.0006343962181773,1.606195320749974,0.25,0.9260164251847892,-0.9260164251847892,True,False
completion_neural,kdd17_stock_return,2026082821,resnet,regression,64,5,0.3400800722686122,0.4295242689919609,0.7696043412605731,0.1985530049245111,0.0318426538149158,0.108719154040819,0.0020766481996817,0.0052450897836494,1.9221582402857305,0.25,0.6040776639981897,-0.6040776639981897,True,False
completion_neural,kdd17_stock_return,2026082821,ft_transformer,regression,64,5,0.275381908357697,0.4218870482135189,0.6972689565712159,0.2395581422190754,0.0631729012097085,0.1984234415102322,0.0052847335651985,0.009527120249373,2.0905220362807952,0.25,0.4452958053566817,-0.4452958053566817,True,False
completion_neural,kdd17_stock_return,2026082821,tabm,regression,64,5,0.5217078386055147,0.39852191220702005,0.9202297508125348,0.073616118344302,0.0061541308431632,0.0122495273466964,7.942258576131693e-05,0.0005942898150281,1.5642165414251137,0.25,0.8663571480565226,-0.8663571480565226,True,False
completion_neural,openml-abalone-183,2026082801,mlp,regression,64,5,0.525989203477653,0.374124398476843,0.900113601954496,0.0969053670934979,0.0029810309520058,0.0011353938676672,8.44169546222689e-06,5.62144669734192e-05,1.576878225519856,0.25,0.8498305522274451,-0.8498305522274451,True,False
