dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
puma32h,20260922,0,point,neural_projective,32,1.8669496310433025,,1.1912582591381389,1.6109462748177124,0.6757610477933227,0.96875
puma32h,20260922,1,point,neural_projective,32,1.8669496310433025,,0.880356161368549,1.279445545119696,0.5068998471827657,1.0
puma32h,20260922,2,point,neural_projective,32,1.8669496310433025,,0.9108528879104671,1.3752400484020284,0.5352358149584249,1.0
puma32h,20260922,3,point,neural_projective,32,1.8669496310433025,,0.8462860115348221,1.2845610973475976,0.480897558479942,0.96875
puma32h,20260922,0,subset,neural_projective,32,1.8669496310433025,,0.5129735155826699,0.8784510317244691,0.30679551375254005,1.0
puma32h,20260922,1,subset,neural_projective,32,1.8669496310433025,,0.5688180400366263,0.8329403252495514,0.30677981533149845,0.90625
puma32h,20260922,2,subset,neural_projective,32,1.8669496310433025,,0.5078409229201908,0.7581511428124434,0.28918220228896563,0.96875
puma32h,20260922,3,subset,neural_projective,32,1.8669496310433025,,0.4893299716543222,0.7304120126700766,0.28132251067383685,1.0
puma32h,20260922,0,difference,neural_projective,32,1.8669496310433025,,1.326742804731618,1.8287472763901915,0.7844857196975297,1.0
puma32h,20260922,1,difference,neural_projective,32,1.8669496310433025,,1.070584367439919,1.5145012563868079,0.6158544788234307,0.96875
puma32h,20260922,2,difference,neural_projective,32,1.8669496310433025,,1.2607454459199432,1.6744781920470129,0.7302630647371398,0.96875
puma32h,20260922,3,difference,neural_projective,32,1.8669496310433025,,1.1892334072988044,1.6470488627175288,0.6874214353263408,0.96875
puma32h,20260922,0,dense,neural_projective,32,1.8669496310433025,,1.0987334609803083,1.5781038617038101,0.6431484217444285,1.0
puma32h,20260922,1,dense,neural_projective,32,1.8669496310433025,,1.0533218225454344,1.4827642817302444,0.6015546260299782,0.9375
puma32h,20260922,2,dense,neural_projective,32,1.8669496310433025,,0.9327604399982009,1.3736220512450372,0.5353040786498885,1.0
puma32h,20260922,3,dense,neural_projective,32,1.8669496310433025,,0.9849693720561327,1.413924269375313,0.5562398164422556,0.9375
puma32h,20260922,0,scaled_dense,neural_projective,32,1.8669496310433025,,2.807916311234421,2.4640356106274344,1.5979354091333327,1.0
puma32h,20260922,1,scaled_dense,neural_projective,32,1.8669496310433025,,2.423397228972429,2.325902777979999,1.3899577905629341,0.9375
puma32h,20260922,2,scaled_dense,neural_projective,32,1.8669496310433025,,2.2911290674448797,2.1791505413697485,1.252913792428088,1.0
puma32h,20260922,3,scaled_dense,neural_projective,32,1.8669496310433025,,2.4025068450902363,2.276761161557759,1.3439033692454736,0.9375
