dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
pol,20260923,0,point,neural_projective,32,1.5074823041209773,,1.111633965316815,1.762013983685666,0.6935309919428655,0.75
pol,20260923,1,point,neural_projective,32,1.5074823041209773,,1.067881574630701,1.520036654520494,0.634014894229803,1.0
pol,20260923,2,point,neural_projective,32,1.5074823041209773,,1.02969619403826,1.5207031726829887,0.6298441471446516,0.875
pol,20260923,3,point,neural_projective,32,1.5074823041209773,,1.0642774818785585,1.5488330131183783,0.6316891073267068,0.96875
pol,20260923,0,subset,neural_projective,32,1.5074823041209773,,0.5395446467421122,0.8456084086195214,0.3060068844643862,0.90625
pol,20260923,1,subset,neural_projective,32,1.5074823041209773,,0.8249698684793396,1.270371484164599,0.489407418604558,0.78125
pol,20260923,2,subset,neural_projective,32,1.5074823041209773,,0.6307946142877932,0.9307891837898346,0.3567029039958299,0.90625
pol,20260923,3,subset,neural_projective,32,1.5074823041209773,,0.7310444849437906,1.0333758141747704,0.4035812844236629,0.9375
pol,20260923,0,difference,neural_projective,32,1.5074823041209773,,1.132496387283065,1.6555136594085855,0.6619001133038477,0.84375
pol,20260923,1,difference,neural_projective,32,1.5074823041209773,,1.5471774757222432,1.8624003006337013,0.8948114077935313,0.90625
pol,20260923,2,difference,neural_projective,32,1.5074823041209773,,1.352148089679858,1.817079514987232,0.7972428280874496,0.84375
pol,20260923,3,difference,neural_projective,32,1.5074823041209773,,1.1948224301759625,1.6846933406986941,0.7011122470484845,0.96875
pol,20260923,0,dense,neural_projective,32,1.5074823041209773,,0.9792635222497865,1.4474362219179513,0.5636415887736019,0.875
pol,20260923,1,dense,neural_projective,32,1.5074823041209773,,1.0224017370303569,1.4984350003963915,0.6031866698622386,1.0
pol,20260923,2,dense,neural_projective,32,1.5074823041209773,,1.0159631006184722,1.4478155801320542,0.5867237377767545,0.90625
pol,20260923,3,dense,neural_projective,32,1.5074823041209773,,0.9725479627709416,1.4115346676984064,0.5487485609139131,0.9375
pol,20260923,0,scaled_dense,neural_projective,32,1.5074823041209773,,2.312679069179323,2.331303816076212,1.3471537837825829,0.875
pol,20260923,1,scaled_dense,neural_projective,32,1.5074823041209773,,2.5671702558745126,2.3512991831938814,1.458926151527335,1.0
pol,20260923,2,scaled_dense,neural_projective,32,1.5074823041209773,,2.270457959534554,2.2745618934328093,1.3226123216832981,0.90625
pol,20260923,3,scaled_dense,neural_projective,32,1.5074823041209773,,2.2448863566907757,2.285838941809274,1.2953224262871077,0.9375
pol,20260923,0,point,neural_direct,32,2.2850184289283964,,1.0599745691626687,1.5641046734778934,0.6310090174287524,0.9375
pol,20260923,1,point,neural_direct,32,2.2850184289283964,,1.0928301687540585,1.737932590862316,0.6938909581452065,1.0
pol,20260923,2,point,neural_direct,32,2.2850184289283964,,1.009047893582561,1.562737570985087,0.616827134290018,1.0
pol,20260923,3,point,neural_direct,32,2.2850184289283964,,0.9248317954033268,1.6357226890246053,0.6090850622686502,1.0
pol,20260923,0,subset,neural_direct,32,2.2850184289283964,,0.5705040924274908,0.9884019906088455,0.3376045071413262,0.9375
pol,20260923,1,subset,neural_direct,32,2.2850184289283964,,0.7741915531853765,1.2276423141797235,0.4532159635838763,1.0
pol,20260923,2,subset,neural_direct,32,2.2850184289283964,,0.6091000772751557,0.9858323465633199,0.35038862210959465,0.96875
pol,20260923,3,subset,neural_direct,32,2.2850184289283964,,0.7110541020869462,1.1541414008109347,0.41246634244633973,1.0
pol,20260923,0,difference,neural_direct,32,2.2850184289283964,,1.1396991433644916,1.7789601591543427,0.7122074616834657,1.0
pol,20260923,1,difference,neural_direct,32,2.2850184289283964,,1.5563912417728036,2.036866376885081,0.9567994300973158,1.0
pol,20260923,2,difference,neural_direct,32,2.2850184289283964,,1.331930152572742,1.8995819599850545,0.8225148553818281,1.0
pol,20260923,3,difference,neural_direct,32,2.2850184289283964,,1.2973193886713628,1.9362966629731981,0.8234851483884238,1.0
pol,20260923,0,dense,neural_direct,32,2.2850184289283964,,0.9944335071004788,1.4991330560924325,0.5864814106575486,0.9375
pol,20260923,1,dense,neural_direct,32,2.2850184289283964,,0.9627486566730684,1.6737538513693928,0.6316299862017658,1.0
pol,20260923,2,dense,neural_direct,32,2.2850184289283964,,0.9624804574854804,1.4995811338383862,0.574689714403959,1.0
pol,20260923,3,dense,neural_direct,32,2.2850184289283964,,0.9615719526178809,1.6107547220327816,0.6114196119959248,0.96875
pol,20260923,0,scaled_dense,neural_direct,32,2.2850184289283964,,2.3366086549330745,3.2137084297180385,1.395588874109072,0.6875
pol,20260923,1,scaled_dense,neural_direct,32,2.2850184289283964,,2.37370194361548,2.3172032239125797,1.35927622237838,0.9375
pol,20260923,2,scaled_dense,neural_direct,32,2.2850184289283964,,2.1237751761347274,2.2566936397413393,1.2285727373465045,0.875
pol,20260923,3,scaled_dense,neural_direct,32,2.2850184289283964,,2.259871774617282,3.1081527798242696,1.405788239070536,0.8125
pol,20260923,0,point,bayes_linear,32,28.982359746007706,,1.0730200678148945,2.473953066107706,1.1756940875498836,1.0
pol,20260923,1,point,bayes_linear,32,28.982359746007706,,0.9539482174880689,2.67367646480865,1.405022562181434,1.0
pol,20260923,2,point,bayes_linear,32,28.982359746007706,,0.9994813870744022,2.5424358073561493,1.2410295388664485,1.0
pol,20260923,3,point,bayes_linear,32,28.982359746007706,,1.6602323581333571,3.5717266398283813,1.0937638197070851,0.53125
pol,20260923,0,subset,bayes_linear,32,28.982359746007706,,0.585544698943284,1.8240117449337259,0.6357488273286696,1.0
pol,20260923,1,subset,bayes_linear,32,28.982359746007706,,0.6500492107977885,2.032719734165467,0.7627141223692513,1.0
pol,20260923,2,subset,bayes_linear,32,28.982359746007706,,0.5897350158196542,1.8789249923223992,0.6590912168504727,1.0
