dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
elevators,20260921,0,point,neural_projective,32,1.1824663057685894,,1.4641917636543935,1.770650657868108,0.7772847117940674,0.84375
elevators,20260921,1,point,neural_projective,32,1.1824663057685894,,0.5733292918115124,0.9018915525584197,0.3230062312220775,0.875
elevators,20260921,2,point,neural_projective,32,1.1824663057685894,,0.9089741864439569,1.3253618028918253,0.5010409685449744,0.96875
elevators,20260921,3,point,neural_projective,32,1.1824663057685894,,0.968657481295825,1.4371948157445358,0.5270685896041201,0.84375
elevators,20260921,0,subset,neural_projective,32,1.1824663057685894,,0.45658567264406147,0.7095028915136059,0.27024114262701265,1.0
elevators,20260921,1,subset,neural_projective,32,1.1824663057685894,,0.4221825284943748,0.6772870107370133,0.23059095530414572,0.78125
elevators,20260921,2,subset,neural_projective,32,1.1824663057685894,,0.5015438024362537,0.808639438474812,0.2964539321464611,1.0
elevators,20260921,3,subset,neural_projective,32,1.1824663057685894,,0.4441284877403057,0.5639091760278605,0.24967114881268732,0.96875
elevators,20260921,0,difference,neural_projective,32,1.1824663057685894,,0.9049220336001439,1.5575132580601807,0.5534927763750039,0.96875
elevators,20260921,1,difference,neural_projective,32,1.1824663057685894,,1.1295233207760214,1.5704879791536288,0.5815337101267531,0.8125
elevators,20260921,2,difference,neural_projective,32,1.1824663057685894,,1.2619634377206692,1.7294871384572201,0.7172515444445412,0.9375
elevators,20260921,3,difference,neural_projective,32,1.1824663057685894,,1.5101488046462967,1.7161532691177124,0.7714085464525847,0.84375
elevators,20260921,0,dense,neural_projective,32,1.1824663057685894,,0.7656476463081398,1.2595377601791566,0.44931973939220243,0.96875
elevators,20260921,1,dense,neural_projective,32,1.1824663057685894,,0.824025605144464,1.4537548143864734,0.45017525190980817,0.78125
elevators,20260921,2,dense,neural_projective,32,1.1824663057685894,,0.9034386534149087,1.4002722726263048,0.5219156410659127,0.96875
elevators,20260921,3,dense,neural_projective,32,1.1824663057685894,,0.8006017695412323,1.1928582951636173,0.4366146398869684,0.90625
elevators,20260921,0,scaled_dense,neural_projective,32,1.1824663057685894,,1.7574015617076328,2.1285812928414893,1.0569223255598523,0.96875
elevators,20260921,1,scaled_dense,neural_projective,32,1.1824663057685894,,1.7541929298591938,2.254459933354366,0.9772542153049915,0.78125
elevators,20260921,2,scaled_dense,neural_projective,32,1.1824663057685894,,2.08539207652545,2.2795653812530925,1.233096984468768,0.96875
elevators,20260921,3,scaled_dense,neural_projective,32,1.1824663057685894,,1.8531943477251032,2.02530097344528,1.0029506827781414,0.90625
elevators,20260921,0,point,neural_direct,32,1.5881575002325836,,1.6884973846346585,1.8496558072058988,0.9098302598382917,0.84375
elevators,20260921,1,point,neural_direct,32,1.5881575002325836,,0.6372830249122717,1.0183557852080505,0.36483129219125754,0.90625
elevators,20260921,2,point,neural_direct,32,1.5881575002325836,,1.1501343366618384,1.639059109898053,0.6511107527032751,0.96875
elevators,20260921,3,point,neural_direct,32,1.5881575002325836,,0.9922281002981833,1.4863313301038956,0.5448948547573592,0.90625
elevators,20260921,0,subset,neural_direct,32,1.5881575002325836,,0.499841555793562,0.8947492487640768,0.3066091857804065,1.0
elevators,20260921,1,subset,neural_direct,32,1.5881575002325836,,0.429368221758121,0.5830462939706369,0.23509132521630652,0.90625
elevators,20260921,2,subset,neural_direct,32,1.5881575002325836,,0.581331504793359,1.060466522254492,0.3621709001773893,1.0
elevators,20260921,3,subset,neural_direct,32,1.5881575002325836,,0.40744459798011284,0.6627749829555454,0.24552307859042882,1.0
elevators,20260921,0,difference,neural_direct,32,1.5881575002325836,,0.836348510335992,1.708548015438708,0.6032189903144939,1.0
elevators,20260921,1,difference,neural_direct,32,1.5881575002325836,,1.2448022845622848,1.606016260434584,0.6462290969002636,0.875
elevators,20260921,2,difference,neural_direct,32,1.5881575002325836,,1.474582061759117,1.9443597272727564,0.8673676593993321,1.0
elevators,20260921,3,difference,neural_direct,32,1.5881575002325836,,1.6312786138212998,1.8261023176061646,0.8360730750190108,0.875
elevators,20260921,0,dense,neural_direct,32,1.5881575002325836,,1.0328022786792765,1.5159192765536975,0.5917117486097179,0.96875
elevators,20260921,1,dense,neural_direct,32,1.5881575002325836,,0.8473636723707096,1.3069677505717583,0.46480886998448784,0.8125
elevators,20260921,2,dense,neural_direct,32,1.5881575002325836,,1.0257295491689007,1.6397763271174521,0.624823744568443,0.96875
elevators,20260921,3,dense,neural_direct,32,1.5881575002325836,,0.7696118407311887,1.3535507545332373,0.45361859719963493,0.9375
elevators,20260921,0,scaled_dense,neural_direct,32,1.5881575002325836,,2.3659507468397596,2.3079068195089825,1.344035121235578,0.90625
elevators,20260921,1,scaled_dense,neural_direct,32,1.5881575002325836,,1.7990674723387376,3.2610091264062735,1.0659081366785754,0.6875
elevators,20260921,2,scaled_dense,neural_direct,32,1.5881575002325836,,2.523099978796345,2.6224400893270685,1.4420645391937983,0.875
elevators,20260921,3,scaled_dense,neural_direct,32,1.5881575002325836,,1.81082705239162,3.6734108870298416,1.0128777770080797,0.8125
elevators,20260921,0,point,bayes_linear,32,3.089719247762919,,1.2123245431401792,1.4852261228598744,0.6133366996159093,0.84375
elevators,20260921,1,point,bayes_linear,32,3.089719247762919,,0.49644406925144774,1.0280320708825301,0.3236119162326162,1.0
elevators,20260921,2,point,bayes_linear,32,3.089719247762919,,1.2369620401951653,1.3966421998546381,0.6212574818458473,0.71875
elevators,20260921,3,point,bayes_linear,32,3.089719247762919,,0.8120523157638119,1.4287240825764367,0.4946525550504984,0.96875
elevators,20260921,0,subset,bayes_linear,32,3.089719247762919,,0.4187443642043276,0.5625935274186935,0.241592441061562,0.96875
elevators,20260921,1,subset,bayes_linear,32,3.089719247762919,,0.3224203396618313,0.41327151078928726,0.19017566923845125,0.96875
elevators,20260921,2,subset,bayes_linear,32,3.089719247762919,,0.8462476906338358,1.750477747057054,0.5139257050796887,0.40625
