dataset,split_seed,model,variance_temperature,rho,validation_nll
puma32h,20260923,neural_projective,3.0520181074873873,,1.5959400352448487
puma32h,20260923,neural_direct,7.490093963570023,,2.0875930737784563
puma32h,20260923,bayes_linear,2.5023483972501275,,1.6126603749298787
puma32h,20260923,gp_rbf,2.0085681141475535,,1.5915693991811968
puma32h,20260923,tabpfn_independent,0.9277869327594865,0.0,1.59607006321838
puma32h,20260923,tabpfn_projective,0.9277869327594865,0.0,1.59607006321838
puma32h,20260923,tabicl_independent,1.605868096851891,,1.6215143877227263
