dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
fremtpl_claim_count,20260923,0,point,neural_projective,32,1.1040509687078177,,1.6762026534186019,1.9378634529776704,0.745111816528264,0.90625
fremtpl_claim_count,20260923,1,point,neural_projective,32,1.1040509687078177,,0.7599525022897708,1.2107051632426162,0.3866043918724117,0.96875
fremtpl_claim_count,20260923,2,point,neural_projective,32,1.1040509687078177,,0.6921798217065117,1.2470556067372431,0.2944468783033823,0.96875
fremtpl_claim_count,20260923,3,point,neural_projective,32,1.1040509687078177,,1.7994409795284616,3.4024750517554843,0.7239069341221536,0.875
fremtpl_claim_count,20260923,0,subset,neural_projective,32,1.1040509687078177,,0.6930184676827521,0.929395636080247,0.3542378523311739,0.96875
fremtpl_claim_count,20260923,1,subset,neural_projective,32,1.1040509687078177,,0.3651531057725702,0.5976111282876135,0.23108091451171264,1.0
fremtpl_claim_count,20260923,2,subset,neural_projective,32,1.1040509687078177,,0.3361816748853314,0.332524239263044,0.18983187908409088,0.9375
fremtpl_claim_count,20260923,3,subset,neural_projective,32,1.1040509687078177,,0.4881624440158977,0.5082266077550135,0.24477226960050963,0.9375
fremtpl_claim_count,20260923,0,difference,neural_projective,32,1.1040509687078177,,1.1341622818667656,1.5885803534835223,0.5761501470661705,0.9375
fremtpl_claim_count,20260923,1,difference,neural_projective,32,1.1040509687078177,,0.7099471424741547,1.3937894979617589,0.4390758744351215,0.96875
fremtpl_claim_count,20260923,2,difference,neural_projective,32,1.1040509687078177,,0.7823767984767094,1.3198487759070905,0.3587529814610926,0.96875
fremtpl_claim_count,20260923,3,difference,neural_projective,32,1.1040509687078177,,0.9903183110148807,1.403460223416186,0.44195884966213606,0.9375
fremtpl_claim_count,20260923,0,dense,neural_projective,32,1.1040509687078177,,1.1187632330353787,1.4891312359087885,0.5887640541614079,0.90625
fremtpl_claim_count,20260923,1,dense,neural_projective,32,1.1040509687078177,,0.9805045569707792,1.4313584349951176,0.5310284578652168,0.9375
fremtpl_claim_count,20260923,2,dense,neural_projective,32,1.1040509687078177,,1.1879951768271346,1.9805333333453263,0.6009949393248771,0.8125
fremtpl_claim_count,20260923,3,dense,neural_projective,32,1.1040509687078177,,1.0386676410799278,1.6333469522516149,0.5462501874543034,0.84375
fremtpl_claim_count,20260923,0,scaled_dense,neural_projective,32,1.1040509687078177,,2.6277685724203654,2.3470961991279893,1.3851061033664824,0.90625
fremtpl_claim_count,20260923,1,scaled_dense,neural_projective,32,1.1040509687078177,,2.253901688809964,2.3125125201518344,1.26005776805841,0.9375
fremtpl_claim_count,20260923,2,scaled_dense,neural_projective,32,1.1040509687078177,,2.9460523779338805,2.878297526997682,1.478115231594474,0.8125
fremtpl_claim_count,20260923,3,scaled_dense,neural_projective,32,1.1040509687078177,,2.427508819182964,2.4076319552749146,1.2065900245208625,0.84375
fremtpl_claim_count,20260923,0,point,neural_direct,32,1.7841412702738046,,1.7648039674063858,1.8615346223334375,0.8140122252682176,0.90625
fremtpl_claim_count,20260923,1,point,neural_direct,32,1.7841412702738046,,0.7470013814920663,1.5057641457997484,0.49035649917214524,0.96875
fremtpl_claim_count,20260923,2,point,neural_direct,32,1.7841412702738046,,0.6940105641397448,1.2256709396662067,0.3507641804235716,0.96875
fremtpl_claim_count,20260923,3,point,neural_direct,32,1.7841412702738046,,1.790018965499456,2.2892405171030212,0.7452623749971696,0.875
fremtpl_claim_count,20260923,0,subset,neural_direct,32,1.7841412702738046,,0.6280182523800294,1.0566872002029721,0.3548748399363424,0.96875
fremtpl_claim_count,20260923,1,subset,neural_direct,32,1.7841412702738046,,0.4178000232690667,0.9154029003988202,0.2894841618166162,1.0
fremtpl_claim_count,20260923,2,subset,neural_direct,32,1.7841412702738046,,0.29523496159927576,0.4929352509959739,0.19312356672439968,1.0
fremtpl_claim_count,20260923,3,subset,neural_direct,32,1.7841412702738046,,0.46170122156818527,0.5904909517511868,0.24188320653282536,0.9375
fremtpl_claim_count,20260923,0,difference,neural_direct,32,1.7841412702738046,,0.98905990819439,1.8252841165124998,0.6663973553825941,0.96875
fremtpl_claim_count,20260923,1,difference,neural_direct,32,1.7841412702738046,,0.7099875075834843,1.7723467825122543,0.5965699683714083,1.0
fremtpl_claim_count,20260923,2,difference,neural_direct,32,1.7841412702738046,,0.7046704290965852,1.4244043535557271,0.43119433455768363,0.96875
