git_commit,git_dirty,task_id,task_seed,seed,alpha,model,split,magnitude_multiplier,training_seconds,residual_usage,gate_mean,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,0.5,PureMLP,iid,1.0,0.8837546759750694,-1.0,-1.0,0.21052298134219427,0.2710162439623615,0.9761608672373742,0.1543992641259206,0.1367946859848636
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,0.5,PureProgram,ood,4.0,0.0,0.0,0.0,0.7368954008428545,0.8638365951728422,0.986622996465695,0.11565899677199781,0.1292212884925751
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,0.5,UnpenalizedResidual,ood,4.0,0.8543731970712543,1.8562435107597957,1.0,11.836020727909151,13.986451445586345,-2.5067978298367066,1.8726446085247215,2.1334922197095914
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,0.5,PenalizedScalarResidual,ood,4.0,0.8381064448039979,1.160245583938444,0.08499603718519211,8.014139653892398,8.740958372060101,-0.3696630791982014,1.1703260567885352,1.4464269994792223
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,0.5,AdaptiveResidual,ood,4.0,0.853561642114073,0.7242260327638546,0.2222344736001105,4.52025279755483,5.549230987271038,0.44797181697598354,0.7429859911357795,0.7245514773548108
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,0.5,PureMLP,ood,4.0,0.8837546759750694,-1.0,-1.0,9.911937762845014,11.674951659906888,-1.44346333797529,1.5631581295490518,1.6333158547220212
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,PureProgram,iid,1.0,0.0,0.0,0.0,0.6759917882938566,0.8060295796536204,0.7891363266849559,0.45919894742371103,0.49873901804478166
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,UnpenalizedResidual,iid,1.0,0.86967823212035,0.4475823230582537,1.0,0.12275909254264153,0.1778328273168237,0.9897358338220336,0.10131222126657001,0.0745254512585926
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,PenalizedScalarResidual,iid,1.0,0.9725201490800828,0.4417152679175695,0.08642089366912842,0.105302795064903,0.1368853778448719,0.9939184549761755,0.07798426138538775,0.07267569026070232
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,AdaptiveResidual,iid,1.0,1.152733022114262,0.44814029027814956,0.789766117290128,0.09226398748078136,0.12501811803628746,0.9949272235727606,0.07122342611275731,0.06275679325538919
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,PureMLP,iid,1.0,0.8728782599791884,-1.0,-1.0,0.21017179405652087,0.27098546397285905,0.9761662818691875,0.15438172861712782,0.14201384988085075
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,PureProgram,ood,4.0,0.0,0.0,0.0,0.7368954008428545,0.8638365951728422,0.986622996465695,0.11565899677199781,0.1292212884925751
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,UnpenalizedResidual,ood,4.0,0.86967823212035,1.9463348091197197,1.0,12.940202431761934,14.508196532121596,-2.7733101616089457,1.9425010068488886,2.265675466166364
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,PenalizedScalarResidual,ood,4.0,0.9725201490800828,0.9839494972646576,0.08642089366912842,6.70573483611669,7.433875962338268,0.009336263227482933,0.9953209214984468,1.142488263439346
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,AdaptiveResidual,ood,4.0,1.152733022114262,0.5748135970278286,0.3190499166230438,3.8028477225093584,4.352004447602993,0.6604730077917196,0.582689447483203,0.6881833774974033
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,0.5,PureMLP,ood,4.0,0.8728782599791884,-1.0,-1.0,9.103685004967815,10.497389227133247,-0.9754145400118694,1.4054944112346621,1.4941071655149587
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,PureProgram,iid,1.0,0.0,0.0,0.0,1.3519835765877133,1.6120591593072409,0.4796652725049557,0.7213423095140367,0.7576801149319465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,UnpenalizedResidual,iid,1.0,0.8520191500429064,0.716699885887528,1.0,0.17216598715172415,0.2560789098723803,0.9868698863356608,0.11458670806135964,0.09636178305657109
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,PenalizedScalarResidual,iid,1.0,0.9511888050474226,0.6866412621620246,0.08833643794059753,0.2386640708013741,0.3272711260107906,0.978554496731732,0.14644283276510314,0.11992163881895049
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,AdaptiveResidual,iid,1.0,1.172260515857488,0.6955971926105361,0.7595733681810088,0.22597882761227056,0.32360553429391453,0.9790322059809278,0.14480260363360947,0.11866238337609149
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,PureMLP,iid,1.0,0.8876113560982049,-1.0,-1.0,0.2782548387725683,0.3844880833331951,0.9704003463738078,0.1720454987094757,0.14108000263122425
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,PureProgram,ood,4.0,0.0,0.0,0.0,1.473790801685709,1.7276731903456843,0.9479161140416038,0.2282189430314587,0.2655530982410619
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,UnpenalizedResidual,ood,4.0,0.8520191500429064,3.3282712454009142,1.0,21.105020352204278,25.46685235675902,-10.316984792209944,3.3640726496628965,3.548345501389683
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,PenalizedScalarResidual,ood,4.0,0.9511888050474226,1.4240786988184164,0.08833643794059753,9.628464411750793,11.012390742128288,-1.1161352254939483,1.4546942034303803,1.62774363376495
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,AdaptiveResidual,ood,4.0,1.172260515857488,0.7952065214050387,0.2657936544055701,5.387147282660951,6.357744408849428,0.2946798023832442,0.8398334344480194,0.8400662660050149
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,0,1.0,PureMLP,ood,4.0,0.8876113560982049,-1.0,-1.0,17.007813771612064,18.797941397805445,-5.165961007686826,2.483135318037828,2.9366661478281597
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,PureProgram,iid,1.0,0.0,0.0,0.0,1.3519835765877133,1.6120591593072409,0.4796652725049557,0.7213423095140367,0.7576801149319465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,UnpenalizedResidual,iid,1.0,0.8551180281210691,0.7081685357813259,1.0,0.18535733954609468,0.26140842636719225,0.9863176710830172,0.11697148762404819,0.09983999380922037
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,PenalizedScalarResidual,iid,1.0,0.9415907990187407,0.6829672190194087,0.09625846892595291,0.24665278036004626,0.33379654026913125,0.9776907729764537,0.14936273639548234,0.13546020065775666
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,AdaptiveResidual,iid,1.0,1.1408122929278761,0.7037571546097826,0.9282633606926538,0.19296759752332404,0.2617030049769101,0.9862868167416802,0.11710330165422228,0.09947418931897326
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,PureMLP,iid,1.0,0.6836589768063277,-1.0,-1.0,0.1795779371499293,0.254335372442746,0.9870480729000578,0.11380653364346976,0.09100245634074743
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,PureProgram,ood,4.0,0.0,0.0,0.0,1.473790801685709,1.7276731903456843,0.9479161140416038,0.2282189430314587,0.2655530982410619
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,UnpenalizedResidual,ood,4.0,0.8551180281210691,2.980008925244926,1.0,20.866329659034296,22.653702312682324,-7.954855242631536,2.9924664146204774,3.646672827399108
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,PenalizedScalarResidual,ood,4.0,0.9415907990187407,2.2432298130152883,0.09625846892595291,15.2847546064258,17.017408068907773,-4.0532061679992015,2.24793375525152,2.6812758616738925
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,AdaptiveResidual,ood,4.0,1.1408122929278761,1.1561316407259012,0.43526090317755006,7.551328655714248,8.854318632059261,-0.3680138183388528,1.169621228577377,1.370686856402827
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,1,1.0,PureMLP,ood,4.0,0.6836589768063277,-1.0,-1.0,13.322517706343433,14.862142276922471,-2.8542778603893573,1.9632314841580338,2.372672295148071
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,PureProgram,iid,1.0,0.0,0.0,0.0,1.3519835765877133,1.6120591593072409,0.4796652725049557,0.7213423095140367,0.7576801149319465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,UnpenalizedResidual,iid,1.0,0.7078327171038836,0.7121707503430086,1.0,0.1977200462429774,0.2720948557833036,0.9851761325438722,0.12175330572977401,0.09957051656125118
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,PenalizedScalarResidual,iid,1.0,0.9566061031073332,0.6905620226804488,0.09940198063850403,0.2486460413110616,0.3260079111732348,0.9787197297369203,0.14587758656860095,0.1311521578631245
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,AdaptiveResidual,iid,1.0,1.167131759924814,0.7004690969605878,0.92764961742796,0.20378932789320706,0.28519696626304314,0.9837141412438701,0.12761605994595604,0.10507882837141919
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,PureMLP,iid,1.0,0.8872939120046794,-1.0,-1.0,0.24187466017849601,0.326163124286682,0.9786994617423916,0.14594703922179575,0.1287620709250742
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,PureProgram,ood,4.0,0.0,0.0,0.0,1.473790801685709,1.7276731903456843,0.9479161140416038,0.2282189430314587,0.2655530982410619
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,UnpenalizedResidual,ood,4.0,0.7078327171038836,3.126564881213764,1.0,20.73307857593893,23.583337893697895,-8.704892702787348,3.1152676775499315,3.5674336291243636
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,PenalizedScalarResidual,ood,4.0,0.9566061031073332,1.9794591226418403,0.09940198063850403,13.05014694275951,15.103274423124592,-2.980360596338719,1.9950841075851211,2.173898185290812
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,AdaptiveResidual,ood,4.0,1.167131759924814,1.608012707254828,0.507697861892666,9.895654710386662,12.481358748533395,-1.7183409257106486,1.6487391927502204,1.6071511567058472
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,2,1.0,PureMLP,ood,4.0,0.8872939120046794,-1.0,-1.0,14.551448743463197,16.77698938357801,-3.9114333027063948,2.2161753772448596,2.2192345037020296
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,PureProgram,iid,1.0,0.0,0.0,0.0,1.3519835765877133,1.6120591593072409,0.4796652725049557,0.7213423095140367,0.7576801149319465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,UnpenalizedResidual,iid,1.0,0.8464267959352583,0.723196410744557,1.0,0.1624699803433562,0.231030529942741,0.9893129064849274,0.10337839965424404,0.09251404073768116
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,PenalizedScalarResidual,iid,1.0,0.9594866500701755,0.6959955279954686,0.09719524532556534,0.21643603279811088,0.28110635647609106,0.9841779703777324,0.12578564950847013,0.12137756689140633
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,AdaptiveResidual,iid,1.0,1.178466915152967,0.710014291275754,0.9016536618582904,0.1611738401386018,0.22857661897533402,0.9895387285829272,0.10228035694634996,0.08572002554164432
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,PureMLP,iid,1.0,0.8751845150254667,-1.0,-1.0,0.24092471905476032,0.33273915530302245,0.9778318893492025,0.14888959215068545,0.12877417998051505
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,PureProgram,ood,4.0,0.0,0.0,0.0,1.473790801685709,1.7276731903456843,0.9479161140416038,0.2282189430314587,0.2655530982410619
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,UnpenalizedResidual,ood,4.0,0.8464267959352583,2.8647521393409456,1.0,19.231853328574694,21.76503320291462,-7.266065823985443,2.875076664018795,3.4536033652289806
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,PenalizedScalarResidual,ood,4.0,0.9594866500701755,2.1975093113752333,0.09719524532556534,15.340215372040978,16.764345441059707,-3.9040331097133683,2.214505161365258,2.6140690413961796
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,AdaptiveResidual,ood,4.0,1.178466915152967,1.598761394130826,0.4020892910011753,8.662495654160214,12.42748158431964,-1.6949235389414503,1.6416222278409396,1.2571640402735775
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,3,1.0,PureMLP,ood,4.0,0.8751845150254667,-1.0,-1.0,22.570387425548915,25.081859244421075,-9.977403902518382,3.3132165492944137,3.845703945137826
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,PureProgram,iid,1.0,0.0,0.0,0.0,1.3519835765877133,1.6120591593072409,0.4796652725049557,0.7213423095140367,0.7576801149319465
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,UnpenalizedResidual,iid,1.0,0.8725888491608202,0.7160514591857784,1.0,0.1723000884795085,0.2391432049859363,0.9885491704077888,0.1070085491547811,0.0924622943015633
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,PenalizedScalarResidual,iid,1.0,0.9454421380069107,0.6842218990706191,0.09613482654094696,0.2738919627373833,0.36166612527971254,0.9738099379290508,0.16183343928542446,0.16046281616585692
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,AdaptiveResidual,iid,1.0,1.1883362450171262,0.706524706343577,0.9488247927511111,0.19619432614569904,0.26108023501442534,0.986352005119572,0.11682463302072883,0.10664321212370102
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,PureMLP,iid,1.0,0.8697520280256867,-1.0,-1.0,0.19817639479458649,0.2712844718042873,0.9852643013214687,0.12139068612760753,0.10960267271097754
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,PureProgram,ood,4.0,0.0,0.0,0.0,1.473790801685709,1.7276731903456843,0.9479161140416038,0.2282189430314587,0.2655530982410619
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,UnpenalizedResidual,ood,4.0,0.8725888491608202,2.8401829385251123,1.0,17.571807951106038,21.31321451662535,-6.926438667447088,2.815393163919932,2.991017673940573
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,PenalizedScalarResidual,ood,4.0,0.9454421380069107,1.8086308952242907,0.09613482654094696,12.459463223366416,13.832572397889995,-2.3387668678801963,1.8272292871668283,2.2180406368622787
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,AdaptiveResidual,ood,4.0,1.1883362450171262,1.2578059287262884,0.4565953121527855,8.140807184753452,9.615628218093766,-0.6133757235428514,1.2701872789249824,1.4498578405238225
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611001,202611001,4,1.0,PureMLP,ood,4.0,0.8697520280256867,-1.0,-1.0,16.820112561123324,18.318894454337546,-4.855698562361401,2.4198550705282744,2.901332552001631
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,PureProgram,iid,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,UnpenalizedResidual,iid,1.0,0.3024285910651088,0.0024694152370359364,1.0,0.0051227145491481085,0.006696933095955755,0.9999939019883871,0.002469415237035934,0.0062410478832443505
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,PenalizedScalarResidual,iid,1.0,0.9193442419636995,2.90602019466987e-05,0.024658730253577232,5.989370117335555e-05,7.880984342900789e-05,0.9999999991555046,2.9060201946699295e-05,7.499004504729192e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,AdaptiveResidual,iid,1.0,1.132087912876159,3.0077255938254277e-07,0.00034744905119055147,4.943499488150797e-07,8.156804400742687e-07,0.9999999999999095,3.0077255938064737e-07,5.076617239257322e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,PureMLP,iid,1.0,0.783349297940731,-1.0,-1.0,0.07510006278010817,0.1379758202230019,0.9974115350086872,0.05087695933635212,0.07118732286372392
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,PureProgram,ood,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,UnpenalizedResidual,ood,4.0,0.3024285910651088,0.0010082685138429828,1.0,0.18087142496658457,0.2321560611101358,0.999998983394604,0.0010082685138429822,0.0015167328718478815
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,PenalizedScalarResidual,ood,4.0,0.9193442419636995,1.5512794926451385e-05,0.024658730253577232,0.0025531972498075393,0.0035718554308585278,0.9999999997593532,1.551279492644906e-05,1.9987685590863395e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,AdaptiveResidual,ood,4.0,1.132087912876159,5.298408907658329e-07,0.0005175159708699084,8.980645922840872e-05,0.00012199704000184338,0.9999999999997192,5.298408907685034e-07,6.967710992707538e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,0,0.0,PureMLP,ood,4.0,0.783349297940731,-1.0,-1.0,131.52433739975095,198.88773485800618,0.2538805517827427,0.8637820606016643,0.8207167041681582
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,PureProgram,iid,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,UnpenalizedResidual,iid,1.0,0.7174579910933971,0.002527562929605035,1.0,0.005188540438811029,0.006854626788364847,0.9999936114256369,0.0025275629296050346,0.006207948155918687
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,PenalizedScalarResidual,iid,1.0,0.9286255100741982,3.837225688051664e-05,0.025011662393808365,8.576378158708356e-05,0.00010406368002251379,0.9999999985275699,3.83722568805136e-05,0.00010624391379032209
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,AdaptiveResidual,iid,1.0,1.136820447864011,3.213917493646231e-07,0.00035237299780987996,6.374548535840155e-07,8.715986727575865e-07,0.9999999999998967,3.2139174936474545e-07,7.295201366956036e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,PureMLP,iid,1.0,0.8744951740372926,-1.0,-1.0,0.0766702953931988,0.1291163243127321,0.9977332760430853,0.04761012452110069,0.07776942254725355
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,PureProgram,ood,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,UnpenalizedResidual,ood,4.0,0.7174579910933971,0.001200538135517069,1.0,0.20899690561748296,0.27642656785130204,0.9999985587081852,0.0012005381355170667,0.0017311616754077034
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,PenalizedScalarResidual,ood,4.0,0.9286255100741982,2.382438473726125e-05,0.025011662393808365,0.004317751894470844,0.00548561741543774,0.9999999994323987,2.3824384737259447e-05,3.428701059232019e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,AdaptiveResidual,ood,4.0,1.136820447864011,5.614924763445142e-07,0.0005614600028422956,9.954803366266278e-05,0.00012928488776772892,0.9999999999996847,5.614924763479871e-07,7.997822387104007e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,1,0.0,PureMLP,ood,4.0,0.8744951740372926,-1.0,-1.0,129.3388655410672,196.75148894454017,0.26982255686729284,0.854504208961376,0.7879803124321272
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,PureProgram,iid,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,UnpenalizedResidual,iid,1.0,0.25249672611244023,0.0036902890496799206,1.0,0.008324603689438503,0.01000788304040296,0.9999863817667298,0.0036902890496799214,0.01090407789520681
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,PenalizedScalarResidual,iid,1.0,0.8871852189768106,2.8521614451273777e-05,0.024527810513973236,5.773981696035692e-05,7.734922053776388e-05,0.9999999991865175,2.8521614451271033e-05,5.9162084680303866e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,AdaptiveResidual,iid,1.0,1.1233367349486798,3.1551007749579624e-07,0.00034710036757701346,5.513389872940459e-07,8.556478669034424e-07,0.9999999999999004,3.15510077492734e-07,5.444150253919596e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,PureMLP,iid,1.0,0.880971911130473,-1.0,-1.0,0.061818934970545136,0.11143412229774614,0.9983116101990154,0.041090020698274284,0.061348360503005704
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,PureProgram,ood,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,UnpenalizedResidual,ood,4.0,0.25249672611244023,0.0019409209104335376,1.0,0.35601614512354396,0.4469013435469835,0.9999962328260195,0.0019409209104335392,0.0031805121729899135
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,PenalizedScalarResidual,ood,4.0,0.8871852189768106,3.191997205173988e-05,0.024527810513973236,0.00614421767644331,0.007349644346259899,0.9999999989811154,3.191997205174158e-05,5.19556999249732e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,AdaptiveResidual,ood,4.0,1.1233367349486798,9.235577600272854e-07,0.000526891689759168,0.0001763977808013935,0.00021265122220160977,0.999999999999147,9.235577600293369e-07,1.401489111676305e-06
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,2,0.0,PureMLP,ood,4.0,0.880971911130473,-1.0,-1.0,128.94648416193377,196.10011634103145,0.27464925765933546,0.8516752563862968,0.7923756697953563
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,PureProgram,iid,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,UnpenalizedResidual,iid,1.0,0.2660572270397097,0.0020323204733927224,1.0,0.004317214839019274,0.0055115535191192855,0.9999958696734934,0.002032320473392722,0.005383930734260505
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,PenalizedScalarResidual,iid,1.0,0.9374669298995286,2.9992869957516544e-05,0.024611210450530052,5.936433581527569e-05,8.133919336396463e-05,0.9999999991004278,2.999286995751606e-05,6.674954458488039e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,AdaptiveResidual,iid,1.0,1.1371247009374201,3.2563938842539985e-07,0.000342332127672762,5.998333396779036e-07,8.831180617060084e-07,0.999999999999894,3.2563938842325045e-07,6.172913558358903e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,PureMLP,iid,1.0,0.8862703770864755,-1.0,-1.0,0.07120212419073457,0.12484980208370336,0.9978806043283752,0.04603689467834198,0.07631673392358365
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,PureProgram,ood,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,UnpenalizedResidual,ood,4.0,0.2660572270397097,0.001350962525779053,1.0,0.24498940989411627,0.3110621172695954,0.9999981749002539,0.001350962525779058,0.00221821807283941
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,PenalizedScalarResidual,ood,4.0,0.9374669298995286,2.5941878556691903e-05,0.024611210450530052,0.004509876770025307,0.005973175062825229,0.9999999993270189,2.5941878556690476e-05,3.646256859528753e-05
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,AdaptiveResidual,ood,4.0,1.1371247009374201,7.133524711649967e-07,0.0005511135978792936,0.0001263768597063459,0.00016425098831743053,0.9999999999994911,7.133524711615911e-07,9.093131892997888e-07
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,3,0.0,PureMLP,ood,4.0,0.8862703770864755,-1.0,-1.0,130.8830144163876,199.32319116610833,0.2506097809568799,0.8656732749964735,0.7991044800474532
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,4,0.0,PureProgram,iid,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611002,202611002,4,0.0,UnpenalizedResidual,iid,1.0,0.6894247368909419,0.0026549772409544567,1.0,0.005386906358004604,0.007200168156125476,0.9999929510958501,0.002654977240954453,0.006146261587188811
