dataset,split_seed,problem_type,model,model_family,transform,matched_normalized_loss_gap,matched_excess_disagreement,matched_disagreement,context_only_disagreement,query_only_disagreement,mean_missing_rate,max_missing_rate,mean_unique_fraction,max_unique_fraction,mean_largest_atom_mass,max_largest_atom_mass,mean_binned_entropy,max_binned_entropy,mean_zero_mass,max_zero_mass,mean_skewness,max_skewness,mean_excess_kurtosis,max_excess_kurtosis,mean_robust_scale_iqr,max_robust_scale_iqr,mean_tail_heaviness_q99_q01_over_iqr,max_tail_heaviness_q99_q01_over_iqr,mean_spacing_irregularity,max_spacing_irregularity
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,asinh,-0.001676589940469,0.0161935392980369,0.0161935392980369,0.4266656444652149,0.657528813212278,0.0,0.0,0.3028157552083333,0.7158203125,0.07918294270833333,0.20068359375,1.7316134192740875,2.432897572342807,0.026204427083333332,0.07861328125,-1.793078188704533,0.0355131932287016,5.66060371248961,11.660344271839149,6.6030429166666655,10.0,8.494507513830952,18.288158769680603,10.869690800658523,31.4695782360351
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,composition,0.0012352909192555,0.0236457044858706,0.0236457044858706,0.4242490512358099,0.6596018219871813,0.0,0.0,0.3028157552083333,0.7158203125,0.07918294270833333,0.20068359375,1.7316134192740875,2.432897572342807,0.026204427083333332,0.07861328125,-1.793078188704533,0.0355131932287016,5.66060371248961,11.660344271839149,6.6030429166666655,10.0,8.494507513830952,18.288158769680603,10.869690800658523,31.4695782360351
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,monotone_spline,0.0052584810255168,0.0318984522790893,0.0318984522790893,0.4228887667915013,0.6780623119918404,0.0,0.0,0.3028157552083333,0.7158203125,0.07918294270833333,0.20068359375,1.7316134192740875,2.432897572342807,0.026204427083333332,0.07861328125,-1.793078188704533,0.0355131932287016,5.66060371248961,11.660344271839149,6.6030429166666655,10.0,8.494507513830952,18.288158769680603,10.869690800658523,31.4695782360351
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,random_monotone_pwl,0.0029027223239406,0.0239079708497803,0.0239079708497803,0.4235148042927347,0.6712144159923735,0.0,0.0,0.3028157552083333,0.7158203125,0.07918294270833333,0.20068359375,1.7316134192740875,2.432897572342807,0.026204427083333332,0.07861328125,-1.793078188704533,0.0355131932287016,5.66060371248961,11.660344271839149,6.6030429166666655,10.0,8.494507513830952,18.288158769680603,10.869690800658523,31.4695782360351
Food_Delivery_Time,20260831,regression,tabpfn_v25_single,TFM,signed_power,0.0111236763054471,0.0543360286390325,0.0543360286390325,0.4242576415487954,0.6553107569486705,0.0,0.0,0.3028157552083333,0.7158203125,0.07918294270833333,0.20068359375,1.7316134192740875,2.432897572342807,0.026204427083333332,0.07861328125,-1.793078188704533,0.0355131932287016,5.66060371248961,11.660344271839149,6.6030429166666655,10.0,8.494507513830952,18.288158769680603,10.869690800658523,31.4695782360351
Food_Delivery_Time,20260841,regression,mitra_default,TFM,asinh,-0.0014405673440308,-0.0177120180198134,0.009057127867238,0.4017797361412056,1.075591181549718,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,mitra_default,TFM,composition,0.0003929792091201,-0.0194399830337392,0.0073291628533122,0.4006453353953589,1.0499910860992896,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,mitra_default,TFM,monotone_spline,-4.393190250873588e-05,-0.0154221254119953,0.011347020475056,0.4008758311644353,1.064791023585608,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,mitra_default,TFM,random_monotone_pwl,-0.0002713551770825,-0.0194550481166854,0.007314097770366,0.4016110072122085,1.059742714290346,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,mitra_default,TFM,signed_power,-0.0002470015948731,-0.017257052514839,0.0095120933722124,0.4001753048074384,1.0531863901921723,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_default,TFM,asinh,-0.0026642025751184,0.02033399225452,0.02033399225452,0.398039877715657,0.4675919627936706,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_default,TFM,composition,0.0071081359042121,0.0302730709232751,0.0302730709232751,0.406242815179229,0.4683815619885685,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_default,TFM,monotone_spline,0.0030172323540067,0.034271020607661,0.034271020607661,0.3955439649493518,0.4716752970187947,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_default,TFM,random_monotone_pwl,0.0022379379197318,0.0322667301544695,0.0322667301544695,0.3950411639942792,0.4720028972382413,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_default,TFM,signed_power,-0.0069788653672076,0.0596468645278276,0.0596468645278276,0.394128254674675,0.4692110238690755,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_single,TFM,asinh,-0.0074453279920396,0.031684871819627,0.031684871819627,0.4213316769892777,0.5194296436331441,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_single,TFM,composition,0.0062282428151696,0.0375423185079597,0.0375423185079597,0.404251113378978,0.521542651249392,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_single,TFM,monotone_spline,0.0018307118342956,0.0377737627994815,0.0377737627994815,0.4060373406351407,0.521321892413631,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_single,TFM,random_monotone_pwl,0.0008504930941444,0.0349057613425087,0.0349057613425087,0.4018334601342012,0.5207665014260187,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabicl_v2_single,TFM,signed_power,-0.0069846088363604,0.0734533282046232,0.0734533282046232,0.4021428257051103,0.5218770689404789,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_default,TFM,asinh,0.000939962554396,0.0171288705798397,0.0171288705798397,0.4025216805760537,0.4009229587000802,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_default,TFM,composition,0.0055522070195427,0.0213198235838431,0.0213198235838431,0.406546468884927,0.4004999863676823,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_default,TFM,monotone_spline,-0.01024167209212,0.0352921553084501,0.0352921553084501,0.4199837627308758,0.4044686421962226,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_default,TFM,random_monotone_pwl,-0.0066728090321863,0.0262675626170612,0.0262675626170612,0.4054104729575791,0.4043741057914636,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_default,TFM,signed_power,-0.0124579039979118,0.0504820757519061,0.0504820757519061,0.4071633878433169,0.4001841267215335,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_single,TFM,asinh,-0.0005859827787475,0.0196741071820348,0.0196741071820348,0.4032567895505039,0.404129400241336,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_single,TFM,composition,0.0056846622194251,0.0363116830581419,0.0363116830581419,0.4127920574579602,0.4021086130274603,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_single,TFM,monotone_spline,0.0033679406609024,0.0338757583179673,0.0338757583179673,0.4061798206231615,0.4102995040419826,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_single,TFM,random_monotone_pwl,0.0031055255589268,0.0354385468147225,0.0354385468147225,0.4018505858326743,0.409364984272828,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
Food_Delivery_Time,20260841,regression,tabpfn_v25_single,TFM,signed_power,0.0075811334792125,0.0693004898337245,0.0693004898337245,0.4500623807349106,0.4000761657550235,0.0,0.0,0.3018391927083333,0.71435546875,0.07722981770833333,0.1904296875,1.7069819132673745,2.442040778302509,0.028157552083333332,0.08447265625,-1.8490524703893427,-0.0007239148125454,6.929344429645426,22.651979485190463,6.597460083333335,10.0,8.267600379151865,18.25905624756104,10.769010231346101,31.45315438351331
