task_type,context_size,rho,effective_rho,tasks,mechanism_accuracy,mechanism_accuracy_ci_low,mechanism_accuracy_ci_high,mechanism_log_loss,stable_mechanism_accuracy,combined_mechanism_accuracy,empirical_mi_c_w_nats,raw_mean_loss,rank_mean_loss,rank_minus_raw_loss,rank_minus_raw_ci_low,rank_minus_raw_ci_high,uniform_expert_loss,stable_expert_loss,combined_expert_loss,oracle_expert_loss,marginal_query_utility,marginal_query_utility_ci_low,marginal_query_utility_ci_high
classification,64,0.0,0.0,60,0.16666666666666666,0.08333333333333333,0.26666666666666666,1.9407743863052174,0.3333333333333333,0.25,0.04369212068196554,0.745263270845545,0.7324159187830723,-0.012847352062472906,-0.0217501600342736,-0.005221564586111681,0.7322557513416013,0.734239188768385,0.7347070537342076,1.0812231191850743,-0.0004678649658226286,-0.004193546930707986,0.0032156721274075907
classification,64,0.5,0.5,60,0.48333333333333334,0.36666666666666664,0.6,1.6312493693144292,0.38333333333333336,0.48333333333333334,0.5642300577708423,0.7266279752576589,0.7258559902378714,-0.0007719850197874116,-0.008432856475791554,0.007132852204722411,0.7217206389945015,0.7273730984440081,0.7272615263411059,1.0979786311025197,0.00011157210290229276,-0.005307628111938492,0.00566798721059648
classification,64,1.0,1.0,60,0.9,0.8166666666666667,0.9666666666666667,0.7870660358896989,0.18333333333333332,0.85,1.7917594692280547,0.7404245732863847,0.7408828879428936,0.0004583146565091123,-0.006004773004669474,0.007349549991257101,0.7272981358556465,0.7294813690248919,0.743609491931988,1.0604534366855358,-0.014128122907096231,-0.024082124348474652,-0.004903747711692682
regression,64,0.0,0.0,60,0.1,0.03333333333333333,0.18333333333333332,2.0198684815928902,0.6666666666666666,0.5333333333333333,0.04369212068196554,0.7151132775472231,0.6923849606241305,-0.02272831692309265,-0.04203443807378708,-0.002269579250228001,0.5156532258669609,0.46623240370687835,0.483902993267214,0.27897305122458,-0.01767058956033558,-0.037618227122965545,0.0005916299848848376
regression,64,0.5,0.5,60,0.5166666666666667,0.38333333333333336,0.6333333333333333,1.6759951468069916,0.55,0.5833333333333334,0.5642300577708423,0.70730275289625,0.6517055083836448,-0.05559724451260499,-0.08209263907521427,-0.031551152396729884,0.4768769187500842,0.4384396004420965,0.4104126601697094,0.22078918003583473,0.0280269402723871,-0.004100651742053409,0.06075005752857065
regression,64,1.0,1.0,60,0.9,0.8166666666666667,0.9666666666666667,0.7614819238689925,0.6666666666666666,0.9666666666666667,1.7917594692280547,0.7501081792210472,0.7034725157599938,-0.046635663461053606,-0.06850968281484594,-0.025022195480915884,0.5006550975701032,0.45304817203674097,0.30909341428701453,0.254273553301404,0.14395475774972627,0.0930112940845939,0.20221104015522287
