panel,source_episode_index,dataset,repeat,method,log_loss,brier,auc,calibration_bias_abs,ece10,sharpness,nll_top_decile,nll_bottom_90pct,nll_over_2_rate
small_panel,7,adult,7,competence,0.5003245608229046,0.1635974759843398,0.701807482135351,0.004818648201803222,0.09758918054792777,0.29468857155368144,1.9925906932733544,0.3316336067198103,0.0546875
small_panel,8,adult,8,fixed,0.4394647364144284,0.1410432241848537,0.8048759983186212,0.006766068480449194,0.036678769443332385,0.2858330344764781,1.6400772829113859,0.3037433181147724,0.015625
small_panel,8,adult,8,competence,0.44042379950492616,0.14192450493903602,0.8026061370323665,0.004565443107898831,0.041585008448641075,0.28476999111876133,1.6290980397798842,0.3060519288651482,0.015625
small_panel,9,adult,9,fixed,0.4463921713513479,0.14473707419128778,0.796469104665826,0.01843862698048082,0.06353958353107977,0.2670558620360289,1.625593217755034,0.31309118349701814,0.015625
small_panel,9,adult,9,competence,0.4524915421794086,0.14820926475979926,0.7877259352669189,0.017775965145634065,0.048872147331249484,0.2737234517452392,1.6921681402172823,0.31235418761860556,0.015625
small_panel,10,adult,10,fixed,0.4807232434051051,0.1546341154042292,0.7377049180327868,0.004752197194799246,0.057748512002229,0.27282467252583026,1.7830214494262369,0.33350692446358576,0.0234375
small_panel,10,adult,10,competence,0.4800459366331853,0.15447176735891094,0.7376208490962589,0.00029010002053722617,0.02736777226701799,0.2750596377823985,1.8514041593451684,0.3250228331961786,0.03125
small_panel,11,adult,11,fixed,0.46267585110143505,0.1485328532451768,0.7762925598991172,0.04868469741122272,0.05682330516088316,0.2550750033385385,1.5875159522741709,0.3355200135775606,0.02734375
small_panel,11,adult,11,competence,0.46479617228431847,0.14974729968404896,0.776796973518285,0.056271820987518206,0.07873047368292191,0.26314905871689137,1.636990496216684,0.3322872487093555,0.02734375
small_panel,12,adult,12,fixed,0.46201605760859954,0.1482684939640465,0.7681378730559059,0.03076769363352025,0.04746531277474017,0.3133309714481663,2.0114367432196008,0.28686415401779075,0.05078125
small_panel,12,adult,12,competence,0.4643121033362064,0.14895259238990632,0.7626733921815888,0.02794609499680517,0.05729317991430092,0.31979457712389847,2.0311758665152264,0.28718837358553456,0.05078125
small_panel,13,adult,13,fixed,0.4595713707774519,0.14721348552844757,0.755359394703657,0.0003669911901340861,0.05836003643943031,0.29525183094173457,1.8198153649418256,0.3058046583936531,0.0234375
small_panel,13,adult,13,competence,0.46220195427904265,0.14738629883706375,0.7413198823034889,0.0018787602912857526,0.07134086089922666,0.3036287255502292,1.9344026070052038,0.2957792717969548,0.0390625
small_panel,14,adult,14,fixed,0.456996592805552,0.1482207684615799,0.7758722152164774,0.026613317135226744,0.04588632874243193,0.3058818507004176,1.8375487027523922,0.3009341803767787,0.03515625
small_panel,14,adult,14,competence,0.45705943841178176,0.1486438424777679,0.7796553173602354,0.02702485499048629,0.046453499166046214,0.3094608128982096,1.851442868780727,0.29943348541355325,0.03515625
small_panel,15,adult,15,fixed,0.4451273202889763,0.14214356418102977,0.8147120638923918,0.018648401033975165,0.06761191020324503,0.2994748101880026,1.7080254748514192,0.3023649202080045,0.01171875
small_panel,15,adult,15,competence,0.4432326268165084,0.14065567984439586,0.7877259352669189,0.01997546943718126,0.05711044805690119,0.31046650465994197,1.8684528814123427,0.2821207719491532,0.03515625
small_panel,16,adult,16,fixed,0.4573887476472662,0.14732812888183666,0.7797393862967632,0.005818637794993253,0.0475994966088646,0.29122408203819694,1.7571823632820318,0.3104555563146405,0.03125
small_panel,16,adult,16,competence,0.4690241952258343,0.1520792328727455,0.7656158049600672,0.0033511826549512402,0.05601167851450191,0.29035367431831544,1.7839781524842937,0.32037722614444314,0.03125
small_panel,17,adult,17,fixed,0.44917063572247024,0.14514755037047658,0.8029424127784783,0.02107495822128419,0.06281328508436558,0.2983712664920567,1.7520592313861862,0.3018875770822241,0.02734375
small_panel,17,adult,17,competence,0.4497152516959224,0.14491957501913386,0.79302227826818,0.02236620098924197,0.03872598659005686,0.31118850935451536,1.8399100145060505,0.292562800247821,0.03125
small_panel,18,adult,18,fixed,0.43992081101339764,0.13897707833737372,0.8063892391761245,0.000911208094414584,0.06117615775949068,0.2791228083637892,1.6504662887533808,0.30307653961670394,0.015625
small_panel,18,adult,18,competence,0.4355188301270575,0.13778537450007983,0.8148802017654476,0.0014511065572925808,0.06441460627852831,0.28355537139494946,1.6403561760492553,0.2993198258054178,0.015625
small_panel,19,adult,19,fixed,0.43539357990610783,0.13860376267650176,0.8037831021437578,0.0004796681970189731,0.05767805974312279,0.30525669350860996,1.8246322942374296,0.2783492035034367,0.03125
small_panel,19,adult,19,competence,0.43928567622314807,0.14001870927407267,0.796469104665826,0.0029200478061447988,0.05260565363525025,0.3069310579244926,1.8528457619816228,0.279491927398277,0.03125
small_panel,20,adult,20,fixed,0.44362561113485094,0.14614486829971995,0.8210172341319881,0.039921313727454666,0.09198125865600727,0.3210731770494044,1.7544637052937764,0.29544391353427685,0.01953125
small_panel,20,adult,20,competence,0.4427640083265111,0.14579388741902594,0.8211013030685161,0.0411758459624425,0.08944458729249757,0.32454233931021514,1.7976732165831153,0.2896003586975036,0.03125
small_panel,21,adult,21,fixed,0.46967643628624167,0.15372492984085823,0.7836906263135771,0.018450196034623445,0.08916285911556002,0.2652098752819009,1.5346325504211318,0.3492900929492541,0.015625
small_panel,21,adult,21,competence,0.46055017185806946,0.14862388701845927,0.7976460697772173,0.034109294709493365,0.08614507309191934,0.265227298803785,1.5662031740016589,0.33556331074618534,0.01953125
small_panel,22,adult,22,fixed,0.43180812817606873,0.13772860690625224,0.808827238335435,0.021494415982896947,0.03688443537772711,0.3146841890251677,1.876973029973279,0.26844166101638406,0.02734375
small_panel,22,adult,22,competence,0.4243780677912061,0.13517647753845807,0.8192517864649012,0.01931056179700341,0.037553605077686694,0.32128682807247266,1.8806835149092362,0.2597522346387332,0.03125
small_panel,23,adult,23,fixed,0.4498717438656468,0.14521079104497606,0.7899117276166456,0.005450572946566479,0.04839430173157571,0.3059566947680165,1.85533330855763,0.2909934800309009,0.0390625
small_panel,23,adult,23,competence,0.4469533047626827,0.143270835570765,0.7885666246321984,0.00011544660474907542,0.029327348306608676,0.3144186023099129,1.9496922221601614,0.27707847062209817,0.0390625
small_panel,24,adult,24,fixed,0.43259624994099377,0.138193631295537,0.8059688944934845,0.006076162185253309,0.05490083609994424,0.28959889108874126,1.737214874491899,0.28511762281784797,0.01953125
small_panel,24,adult,24,competence,0.4279994288065692,0.13614788967334723,0.8031946195880622,0.002473977164269031,0.052396055916998065,0.2963872289321746,1.7721433959053319,0.27605271948236126,0.02734375
small_panel,25,adult,25,fixed,0.4253424278278075,0.13449452718617205,0.8284153005464482,0.0012674421700318572,0.06759129822555592,0.28275471072808767,1.573908393438129,0.29550453606316246,0.0078125
small_panel,25,adult,25,competence,0.4298432397404013,0.13630017499599117,0.8098360655737705,0.0017568716363529358,0.04418910414361318,0.28574094667898425,1.6446285616608733,0.29251968161026093,0.0078125
small_panel,26,adult,26,fixed,0.4355272155944693,0.13826737391577865,0.8131988230348887,0.02013796836889925,0.04487898171035149,0.2945847977296763,1.7392758725892459,0.28814693262984237,0.015625
small_panel,26,adult,26,competence,0.430302434043218,0.13647444539498207,0.8228667507356032,0.0223987120803279,0.05316973451652525,0.297575899435144,1.7346119823212567,0.2828587459770049,0.015625
small_panel,27,adult,27,fixed,0.41805297412252806,0.13252398614781313,0.8435477091214796,0.012590919148577462,0.07456457300566492,0.2812090714439771,1.4976220464488508,0.2960147311639003,0.00390625
small_panel,27,adult,27,competence,0.4084005351749712,0.12816193396613867,0.849852879361076,0.018250674555049362,0.06360531567520411,0.289019848111454,1.5269954740552154,0.28195067251894357,0.0078125
small_panel,28,adult,28,fixed,0.4573376149782194,0.14804886270975404,0.7656158049600672,0.01509263029292901,0.05566059843029411,0.2983522335564165,1.7343442727810239,0.31298034061790236,0.01171875
small_panel,28,adult,28,competence,0.4599480805115167,0.1486624987736513,0.7533417402269862,0.021603151345976734,0.06473006516348621,0.30861481216994696,1.8503109511243063,0.30277662557267965,0.0234375
small_panel,29,adult,29,fixed,0.45607159506932415,0.14591887392279784,0.7778898696931483,0.044828674448992356,0.06889678620949383,0.32908006096208925,2.0477037519392756,0.2761479599448949,0.05859375
small_panel,29,adult,29,competence,0.45773170871210916,0.14280219503546365,0.7663724253888189,0.05105543967739298,0.06394851160937864,0.35240692082090674,2.2571158289531685,0.25432306903268503,0.0859375
small_panel,30,adult,30,fixed,0.4219928667879408,0.13220861069545048,0.8223623371164355,0.015531046960079009,0.07382047181168414,0.27071051000553886,1.5243106513736033,0.29738303026956153,0.01171875
small_panel,30,adult,30,competence,0.413336203506275,0.1283171069656079,0.8292559899117276,0.01998480923855339,0.06779893120771707,0.2761379773782664,1.5058716404254955,0.2898321975936674,0.0078125
small_panel,31,adult,31,fixed,0.453375838739375,0.1444810159007649,0.771416561580496,0.0034682726799097063,0.0729578341987978,0.28857102503841203,1.806513394624626,0.3004124628566945,0.0234375
small_panel,31,adult,31,competence,0.4455842107507644,0.1422322873027647,0.7850357292980243,0.0057919943011621455,0.0619237422640372,0.2975859241964227,1.8137136117925816,0.2909261045460371,0.0234375
small_panel,32,adult,32,fixed,0.440703886741572,0.14314033186916902,0.8280790248003362,0.013847566102266728,0.0725764191640304,0.2934169878650018,1.6296493933750518,0.30630135120909163,0.01171875
small_panel,32,adult,32,competence,0.4377406641453563,0.14194558664164536,0.8283312316099202,0.016711850053316657,0.06617794312052044,0.29796902899660194,1.6748233296647859,0.2978965367388121,0.01171875
small_panel,33,adult,33,fixed,0.4856991186547613,0.16077075309012365,0.7395544346364019,0.013775382070837006,0.04785928823398019,0.2772899025558573,1.7175285698812415,0.3464488328639418,0.0234375
small_panel,33,adult,33,competence,0.48361535429318936,0.16003142632870884,0.7498108448928121,0.02001280808134409,0.05758862638621365,0.27863210896565704,1.7431819318565178,0.3412295672642914,0.0234375
small_panel,34,adult,34,fixed,0.44110672080131463,0.14042055854638485,0.7955443463640185,0.030344351060170194,0.04306384281731022,0.31068945044770957,1.860941952946523,0.2806036076022911,0.04296875
small_panel,34,adult,34,competence,0.4404201007828315,0.13970694026961836,0.7909205548549811,0.03826604252037541,0.048141496734509764,0.3286830727804839,2.0102728895458304,0.26295848118353604,0.05078125
small_panel,35,adult,35,fixed,0.4105953443307749,0.12962642518112602,0.8354770912147961,0.007536895797131626,0.05546724792614069,0.29461624937920056,1.6591982010710302,0.2694489344383982,0.03125
small_panel,35,adult,35,competence,0.41397504133117974,0.13206940173802284,0.8281630937368643,0.011025985391781956,0.053679891750407056,0.3092962101174441,1.7412895169944418,0.26393079625620225,0.0234375
small_panel,36,adult,36,fixed,0.4920160835270832,0.16222410298988815,0.7166036149642706,0.005518186841388217,0.057016257282896,0.2855967823514629,1.7768559957766012,0.34677331083800733,0.0234375
small_panel,36,adult,36,competence,0.4900399404021344,0.16143890095553623,0.7189575451870535,0.0021643535366062394,0.050347945465865775,0.28565635379325205,1.7770548135638506,0.3445513025664621,0.01953125
small_panel,37,adult,37,fixed,0.42279129275892713,0.13492038930481182,0.8193358554014291,0.015333344040959818,0.050215122520693926,0.2987721044714655,1.6138701093012133,0.28814760045414695,0.015625
small_panel,37,adult,37,competence,0.4243679706789828,0.1366782106001034,0.8126944094157209,0.012259679986333927,0.0696129220918007,0.31403395532035583,1.7506644935367892,0.2744387985298395,0.02734375
small_panel,38,adult,38,fixed,0.4778553321018657,0.15733360341865155,0.7503152585119798,0.012925141477681978,0.03742409861794231,0.256472609911008,1.5541506989407627,0.3561871601983382,0.01171875
small_panel,38,adult,38,competence,0.4951497901031618,0.1649272036484639,0.7217318200924758,0.016079562886170073,0.06257527172065994,0.26886426628696386,1.712962092776574,0.3574840515400804,0.02734375
small_panel,39,adult,39,fixed,0.4679999107766258,0.15157495520700806,0.7695670449768811,3.345550659122898e-05,0.05855503801025243,0.29949647705468074,1.9754969281184387,0.2975872044684209,0.0546875
small_panel,39,adult,39,competence,0.46484017642863407,0.1501798359860549,0.7734342160571668,0.0017076545600488713,0.053263765527046744,0.3002366857737247,1.9856919084487374,0.2929178067220137,0.0546875
small_panel,40,adult,40,fixed,0.4535913197931696,0.14556528810685798,0.7868852459016393,0.03377665580028871,0.05450013843163745,0.3278598441739403,2.1144639311984235,0.26584050285170596,0.05078125
small_panel,40,adult,40,competence,0.4753310082723806,0.15358610009634127,0.7689785624211855,0.03147852595030998,0.06823055785756686,0.3374160075429432,2.2242428668518937,0.2776279286068705,0.0625
small_panel,41,adult,41,fixed,0.43271863174533176,0.13687618355657621,0.8124422026061371,0.05295349889454748,0.0599387443547598,0.33511995746326356,1.9979209629572798,0.2557827160431114,0.046875
small_panel,41,adult,41,competence,0.42735461679248954,0.1335105950316711,0.8119377889869693,0.05101912443365764,0.05101912443365763,0.3516412921525934,2.102807904647129,0.23795554946979125,0.06640625
small_panel,42,adult,42,fixed,0.42200407480584345,0.1332406308107431,0.8244640605296343,0.0012402016645612357,0.040141043887065575,0.28947224893795953,1.6670420494157256,0.2812606515890742,0.015625
small_panel,42,adult,42,competence,0.4101258052629162,0.12773971944992737,0.8271542664985289,0.0018051477253861747,0.05443266397193416,0.29656169022736567,1.6923119404374771,0.26518302476492234,0.0234375
small_panel,43,adult,43,fixed,0.4680413227203325,0.15512913061983974,0.790836485918453,0.03654543039679281,0.08952320464708888,0.29675210672186403,1.7657861204220342,0.3213397368931836,0.0234375
small_panel,43,adult,43,competence,0.4651969474133266,0.15464169419248353,0.7922656578394283,0.036555295263850374,0.08368708294470989,0.30004945257285154,1.7678650101041526,0.31793881858740725,0.0234375
small_panel,44,adult,44,fixed,0.42781834292023324,0.13733038032014103,0.8258091635140815,0.000741421657339425,0.05257373262661254,0.27592275941614447,1.5587693188306928,0.29997171086078994,0.0078125
small_panel,44,adult,44,competence,0.42443421344164056,0.13636536755633522,0.8290037831021437,0.00047432014314574555,0.05797162686440007,0.27979981999844317,1.5558433807493393,0.29653578583294415,0.01171875
small_panel,45,adult,45,fixed,0.41525281333342545,0.13272024856869177,0.8416141235813368,0.022056057163405474,0.053132805477508115,0.30805709916501073,1.6701742671685365,0.2733921272477172,0.01953125
small_panel,45,adult,45,competence,0.42318955075593667,0.13518513003468807,0.8266498528793611,0.025047845541005143,0.04765361264135993,0.3080597493992339,1.748723391941025,0.27334659479588325,0.0234375
small_panel,46,adult,46,fixed,0.4351812002507985,0.13818778782179764,0.7883984867591425,0.014182428145603054,0.0511833331560649,0.2998516074055765,1.7260600486291178,0.28925576521672763,0.01171875
small_panel,46,adult,46,competence,0.4396451255400289,0.13880152943977236,0.7768810424548129,0.022472762690353337,0.03946563367322702,0.31203605590734507,1.853483674371728,0.27981989828079334,0.01953125
small_panel,47,adult,47,fixed,0.5014854872767458,0.16648910217996557,0.7153425809163514,0.01830236486189757,0.064012824254624,0.295062178395882,1.9152588064943321,0.3416676337999752,0.03515625
small_panel,47,adult,47,competence,0.5046568773375062,0.1676922252613458,0.7086170659941151,0.018251532780198504,0.08463519397940546,0.2943049891389148,1.928825274041234,0.343663928144911,0.03515625
small_panel,48,adult,48,fixed,0.448801905194366,0.1439261640424962,0.7976460697772173,0.041289471009059386,0.051674767319670106,0.31668018626898364,1.8832006099509502,0.2866524863957956,0.02734375
small_panel,48,adult,48,competence,0.44512478437268693,0.14229784828652703,0.7949558638083227,0.04202426144289634,0.044694802649969695,0.32134253625892994,1.9420112664043476,0.27591152988215134,0.03125
small_panel,49,adult,49,fixed,0.43871896444740177,0.14040487854814943,0.8031946195880622,0.010301039103553233,0.058047064407717126,0.294686923796699,1.7707583160427633,0.2881406029627087,0.03125
small_panel,49,adult,49,competence,0.42816453256523096,0.1358630674290838,0.8100882723833543,0.015256561577823402,0.0737468284367274,0.29225441582656486,1.7338691663647536,0.28056313917919795,0.03125
small_panel,50,adult,50,fixed,0.41509421165119276,0.13105892266608593,0.8279108869272804,0.0016136758560331699,0.03343563079227968,0.2942622593182399,1.649773335342738,0.2755217889730181,0.01171875
small_panel,50,adult,50,competence,0.4114920540977443,0.13010160314413782,0.8337116435477091,0.0019474803271248564,0.03496239703642315,0.29631600987433016,1.6390397604153266,0.2727257916444524,0.015625
small_panel,51,adult,51,fixed,0.42296536208086294,0.13534942670055863,0.8406893652795292,0.023440696995697063,0.06391698442261647,0.2537845199005472,1.3402871665088747,0.3192681146237834,0.00390625
small_panel,51,adult,51,competence,0.41619022751986645,0.13410420266957485,0.834131988230349,0.019191850401974242,0.06258419949044079,0.2688690762997991,1.4317055854010852,0.3013928392376417,0.00390625
small_panel,52,adult,52,fixed,0.45435999775808605,0.1435860723038277,0.7736864228667507,0.03367436954746955,0.05889242952540441,0.31493998011375923,1.9560734036337004,0.28460109100692965,0.04296875
small_panel,52,adult,52,competence,0.44831494955022544,0.1409518046969178,0.7765447667087011,0.03650824773811867,0.05597901230049324,0.3280211072080911,2.040205179457929,0.2683621409519633,0.05078125
small_panel,53,adult,53,fixed,0.40943484173150657,0.13018054014776306,0.8393442622950821,0.007725449483900915,0.04969132311378985,0.3056032021865801,1.7268894299248683,0.2605051926313874,0.0234375
small_panel,53,adult,53,competence,0.40788313408210075,0.1307244235510756,0.842791088692728,0.010275939234243636,0.05241711883937493,0.3168194277409242,1.790641862020338,0.251571277880387,0.0234375
small_panel,54,adult,54,fixed,0.44543904813051527,0.1418326376718294,0.7846153846153846,0.04007897761126217,0.07541475972850271,0.25772360714951315,1.5228247435102646,0.32364762169628264,0.00390625
small_panel,54,adult,54,competence,0.44790050252869074,0.14255110751053568,0.7771332492643969,0.038058798526479976,0.07410222870401353,0.2555135258446104,1.5494689005156745,0.32337537927798826,0.0078125
small_panel,55,adult,55,fixed,0.4697528550377268,0.15300281172775657,0.7579655317360235,0.0036482230254758496,0.06265884279079639,0.2790736152880807,1.8067935578166205,0.31860912341924313,0.03125
small_panel,55,adult,55,competence,0.4698293448500259,0.15230691706361615,0.7572929802438,0.0031625665444345863,0.05942894505347902,0.2800157685435118,1.8373812604978166,0.31523651960288435,0.03515625
small_panel,56,adult,56,fixed,0.45687761025021983,0.14621348152796046,0.7836065573770492,0.008143437181890617,0.05744010282571809,0.27433522609920935,1.6049783093015102,0.3270923138357261,0.01171875
small_panel,56,adult,56,competence,0.4627711939471559,0.14850823975084712,0.7690626313577134,0.012360642942375155,0.05595489768027258,0.2771047731007097,1.6540941316863629,0.3280999053331586,0.01171875
small_panel,57,adult,57,fixed,0.4351792877722236,0.13700998843043166,0.7930222782681798,0.001482831748553265,0.04967912102026427,0.2977978731222709,1.8493073858937414,0.27532132885413896,0.03515625
small_panel,57,adult,57,competence,0.42512965172039324,0.13383671844776615,0.8055485498108449,0.0005302353243293589,0.05606842992461385,0.3066389950509655,1.8578255043884668,0.2631727292448718,0.03125
small_panel,58,adult,58,fixed,0.4891668816188536,0.1623581342290733,0.721479613282892,0.002606412018491655,0.05184466895999764,0.2679218273224044,1.6606055295871136,0.35674338228331115,0.01953125
small_panel,58,adult,58,competence,0.5030111463219817,0.1680518543400995,0.7027322404371584,0.011492886712266892,0.0788623453600516,0.2767153971306224,1.777636327911675,0.35892308231619036,0.03125
small_panel,59,adult,59,fixed,0.44327680635610256,0.1421468671681848,0.7960487599831861,0.017344305606280697,0.03790456624839787,0.3041474803343144,1.8507030906473756,0.28417644378404555,0.0234375
small_panel,59,adult,59,competence,0.45481213079166893,0.14567040333868841,0.7761244220260614,0.008890259818907842,0.03759124208939588,0.32199702055688495,2.0215704329714503,0.2777003227191719,0.046875
small_panel,60,adult,60,fixed,0.44548175219506997,0.1439626316465299,0.7922656578394284,0.00986905981404479,0.03750566273160989,0.2962491502355386,1.7925607830598305,0.29320325305383615,0.0390625
small_panel,60,adult,60,competence,0.4425871824787623,0.14303917511805,0.796385035729298,0.006438015518952067,0.03610747678984698,0.3007643437824151,1.7983907845356966,0.2893224274636306,0.03125
small_panel,61,adult,61,fixed,0.47952641320555267,0.15985354425175963,0.7493064312736444,0.02486528247554326,0.07757637092885575,0.258851511142647,1.5598888817452956,0.35739848197932084,0.01171875
small_panel,61,adult,61,competence,0.47984217840689486,0.15966952375535387,0.7455233291298864,0.028048866978002573,0.07381370441355208,0.2571098704364846,1.568439836064963,0.3567833127585915,0.01171875
small_panel,62,adult,62,fixed,0.47812663552100587,0.15651229679097342,0.773350147120639,0.04145361338735157,0.07068219379430474,0.3128989528425613,1.8208968306019453,0.32633522216403005,0.0234375
small_panel,62,adult,62,competence,0.48122725093477803,0.15767439432128832,0.7671290458175704,0.039972009973859884,0.06728578250535398,0.312622305259299,1.8255047833423073,0.32926544292349225,0.015625
small_panel,63,adult,63,fixed,0.4770578944428601,0.1573153641529112,0.7679697351828498,0.0329709635921582,0.09611844293839526,0.3025083912921316,1.826548254532527,0.3245068102588108,0.01953125
small_panel,63,adult,63,competence,0.4750587972270415,0.15653351967560597,0.7646069777217318,0.03301898665228725,0.08733272468915182,0.3031104255475811,1.8710764009442804,0.3172481115894406,0.01953125
small_panel,64,adult,64,fixed,0.5158192664303568,0.1700747288342656,0.6995376208490963,0.0014086617932738688,0.07479918443850907,0.29462535126421724,2.066905190209576,0.3404791185248799,0.05078125
small_panel,64,adult,64,competence,0.5128589725626773,0.16726628023695117,0.7109709962168979,0.001020751196341818,0.10323164308073306,0.30655060771234643,2.197675891471113,0.3224014078165063,0.05859375
small_panel,65,adult,65,fixed,0.44634613699168113,0.14470709735506052,0.8051282051282052,0.023076599184483626,0.06631165293034325,0.2999358785871523,1.7710918642725937,0.29659227216862144,0.02734375
small_panel,65,adult,65,competence,0.4495563713612082,0.14589260686950156,0.7975620008406894,0.02594841982995838,0.054751855321995606,0.3035948409080673,1.7985914228085849,0.29705675684976557,0.03515625
small_panel,66,adult,66,fixed,0.4587196345222315,0.14794388863021676,0.7804960067255149,0.004033608514661113,0.04805545835263984,0.2772354389113578,1.7105579866290048,0.3172074729797267,0.0234375
small_panel,66,adult,66,competence,0.5492814191266742,0.1864097377119393,0.6711223203026483,0.021528459538229294,0.11694191119612456,0.3035516658008195,2.047713223754427,0.37989347599484136,0.05078125
small_panel,67,adult,67,fixed,0.4225280121064929,0.13448279662244467,0.8401849516603614,0.011256320860119712,0.07400594339044562,0.2847949362097752,1.568039768905704,0.2930353787291908,0.01171875
small_panel,67,adult,67,competence,0.418542263742735,0.13260514197968026,0.8274905422446406,0.009753222790457705,0.056114258837973156,0.29313566737232954,1.6679583858711449,0.2773039195021321,0.015625
small_panel,68,adult,68,fixed,0.40461749745307607,0.12461266363970569,0.8211853720050442,0.014541166088216928,0.07077544575416768,0.3140528311703162,1.815790609886164,0.24509358039542276,0.02734375
small_panel,68,adult,68,competence,0.4004645122949083,0.12306281003296207,0.8275746111811686,0.014360305535900397,0.06301164865954181,0.3152858767529495,1.810547982387845,0.24106377219744596,0.03125
small_panel,69,adult,69,fixed,0.4486336921078701,0.14306573689618915,0.7900798654897014,0.0017675994193869782,0.04379599407165204,0.2791939322421032,1.7036925663902471,0.3067574715368188,0.02734375
small_panel,69,adult,69,competence,0.4479673632655865,0.14298498691191472,0.7892391761244221,0.0011760899814332315,0.05620152246587236,0.28379199412088696,1.7145607089982564,0.30478724592189343,0.0234375
small_panel,70,adult,70,fixed,0.4755054372890878,0.15131574586478533,0.7231609920134511,0.025313012295110238,0.05595635617768292,0.304578907298541,2.0508537851576594,0.2974225805735102,0.0546875
small_panel,70,adult,70,competence,0.4731278900744206,0.1504345086885664,0.7285414039512399,0.026078058693886297,0.04795677075044234,0.3076219347639272,2.048260252916342,0.29506944905750776,0.05078125
small_panel,71,adult,71,fixed,0.460620101921287,0.1502102411584311,0.7831862126944095,0.028743761442653337,0.04491610246014775,0.2703008594315037,1.6101426494634137,0.33067407480782923,0.0078125
small_panel,71,adult,71,competence,0.45473504562698497,0.14759968842281262,0.7871374527112232,0.0350872214244945,0.07042048091772986,0.27093040268404456,1.6534947068454855,0.3192230839240241,0.01171875
small_panel,72,adult,72,fixed,0.4916978913164515,0.16292879860504605,0.7400588482555696,0.0054362662626053215,0.06423038265955701,0.2922605120899555,1.8292015334612945,0.34050182742181717,0.02734375
small_panel,72,adult,72,competence,0.48669710101448427,0.16068269068509997,0.741151744430433,0.006708217556524149,0.05571371871031554,0.2958852573525862,1.878597852022313,0.32935179872664283,0.04296875
small_panel,73,adult,73,fixed,0.4791044796723374,0.15582718447860933,0.7605716687683901,0.010081849929991255,0.06227943429203774,0.2918748906018356,1.7579284447442047,0.3345417705772567,0.01953125
small_panel,73,adult,73,competence,0.4813141985175088,0.15687527616329477,0.766036149642707,0.01277815263765758,0.07052654516810807,0.30024707469518963,1.7968668117542193,0.3325995552820546,0.01953125
