episode_index,dataset,repeat,method,log_loss,brier,auc,nll_over_2_rate
18,breast-w,18,shrink_0.1,0.1714190995668089,0.03911466304212639,0.9945887445887446,0.0
18,breast-w,18,full,0.17327858435094426,0.04061439686134406,0.9945887445887447,0.0
19,breast-w,19,fixed,0.16076469445203562,0.03210183235690014,0.9978354978354979,0.0
19,breast-w,19,shrink_0.1,0.16057435474694348,0.03210375537251996,0.9978354978354979,0.0
19,breast-w,19,full,0.15944771172876704,0.03244041518136904,0.9978354978354979,0.0
20,breast-w,20,fixed,0.1420226367929392,0.024796898299230114,0.9989177489177489,0.0
20,breast-w,20,shrink_0.1,0.14103759563997148,0.024509449490268415,0.9989177489177489,0.0
20,breast-w,20,full,0.13237928549699218,0.022137491152286075,0.998917748917749,0.0
21,breast-w,21,fixed,0.15644794201823664,0.03156838530746653,1.0,0.0
21,breast-w,21,shrink_0.1,0.15662649438952825,0.03173170111807078,1.0,0.0
21,breast-w,21,full,0.15903309576771912,0.03357218376433103,1.0,0.0
22,breast-w,22,fixed,0.16996011290401128,0.03773088312797816,0.9945887445887445,0.0
22,breast-w,22,shrink_0.1,0.16977748402632947,0.03772721505882436,0.9945887445887445,0.0
22,breast-w,22,full,0.17003197282878668,0.03836917495450503,0.9924242424242424,0.0
23,breast-w,23,fixed,0.16887373973899417,0.0363673031337385,0.9935064935064934,0.0
23,breast-w,23,shrink_0.1,0.16830350253559406,0.0362935846680343,0.9924242424242424,0.0
23,breast-w,23,full,0.16410176798641557,0.036149631468630816,0.9935064935064934,0.0
24,breast-w,24,fixed,0.1680535352757718,0.03480207720721317,0.9967532467532467,0.0
24,breast-w,24,shrink_0.1,0.16748860627397466,0.03458241491939956,0.9967532467532467,0.0
24,breast-w,24,full,0.16280194939883838,0.032874254508323625,0.9978354978354979,0.0
25,breast-w,25,fixed,0.18907056875875267,0.046806542064920034,0.9924242424242424,0.0
25,breast-w,25,shrink_0.1,0.18889491372413705,0.04673831511428852,0.9924242424242424,0.0
25,breast-w,25,full,0.18784781944299173,0.046413705714239264,0.9924242424242424,0.0
26,breast-w,26,fixed,0.1661140721708005,0.03476538289172749,0.9967532467532467,0.0
26,breast-w,26,shrink_0.1,0.16573400025542123,0.03470211081703448,0.9967532467532467,0.0
26,breast-w,26,full,0.1629720213250967,0.03456117057754025,0.9967532467532467,0.0
27,breast-w,27,fixed,0.18174810552910342,0.0437605530777143,0.9967532467532468,0.0
27,breast-w,27,shrink_0.1,0.18159871886816403,0.04375650540250118,0.9967532467532468,0.0
27,breast-w,27,full,0.1806287254380483,0.04389035730113475,0.9956709956709956,0.0
28,breast-w,28,fixed,0.15833637133521217,0.0321478927522532,0.9902597402597403,0.0
28,breast-w,28,shrink_0.1,0.15768921594315272,0.03192190525642711,0.9902597402597403,0.0
28,breast-w,28,full,0.15260334030745606,0.030432280952613012,0.9924242424242424,0.0
29,breast-w,29,fixed,0.1452332657961658,0.026488559852305804,1.0,0.0
29,breast-w,29,shrink_0.1,0.14501479949144003,0.026499982976597593,0.9989177489177489,0.0
29,breast-w,29,full,0.14340305818426763,0.026787784733016087,0.9989177489177489,0.0
30,breast-w,30,fixed,0.19047236941182355,0.04624776157979368,1.0,0.0
30,breast-w,30,shrink_0.1,0.19087871346512583,0.0463939016626162,0.9989177489177489,0.0
30,breast-w,30,full,0.19507289900136987,0.047905372067943854,0.998917748917749,0.0
31,breast-w,31,fixed,0.17564212636470933,0.04072673819108996,0.9945887445887446,0.0
31,breast-w,31,shrink_0.1,0.17537053958626703,0.04062723169252883,0.9945887445887446,0.0
31,breast-w,31,full,0.1731264308658244,0.03986155626679964,0.9935064935064934,0.0
32,breast-w,32,fixed,0.18858334523584297,0.042949728652143415,0.9945887445887446,0.0
32,breast-w,32,shrink_0.1,0.1880649852464698,0.04284316823164909,0.9945887445887446,0.0
32,breast-w,32,full,0.18467787620099962,0.042718239873970776,0.9945887445887447,0.0
33,breast-w,33,fixed,0.15437551761814117,0.030439126138641137,0.9978354978354979,0.0
33,breast-w,33,shrink_0.1,0.15374097757716104,0.030290820285688823,0.9978354978354979,0.0
33,breast-w,33,full,0.14847622161264507,0.029279126219360366,0.9978354978354977,0.0
34,breast-w,34,fixed,0.20502821356580814,0.05300103370601568,0.985930735930736,0.0
34,breast-w,34,shrink_0.1,0.20457372219520964,0.052808312828849555,0.987012987012987,0.0
34,breast-w,34,full,0.2009198189164792,0.05131276962137911,0.9902597402597402,0.0
35,breast-w,35,fixed,0.15121314845143619,0.028682220704093354,1.0,0.0
35,breast-w,35,shrink_0.1,0.1504072213291024,0.02835752897102667,1.0,0.0
35,breast-w,35,full,0.14346501838303005,0.02573368364129895,1.0,0.0
36,breast-w,36,fixed,0.16556921412045178,0.03291683592820847,0.9902597402597403,0.0
36,breast-w,36,shrink_0.1,0.16496487073018737,0.03278845265917363,0.9902597402597403,0.0
36,breast-w,36,full,0.16006825658553517,0.032155258406390816,0.9924242424242424,0.015625
37,breast-w,37,fixed,0.18476431859693548,0.04255724964369652,0.9924242424242423,0.0
37,breast-w,37,shrink_0.1,0.18451705724834938,0.04244568363462403,0.9924242424242423,0.0
37,breast-w,37,full,0.18339153886549162,0.04196131179619617,0.9913419913419913,0.0
38,breast-w,38,fixed,0.17761266038639173,0.043228867043447694,0.9913419913419914,0.0
38,breast-w,38,shrink_0.1,0.17733611366275182,0.04315140323706393,0.9924242424242425,0.0
38,breast-w,38,full,0.17538978606518796,0.042710361039151865,0.9924242424242424,0.0
39,breast-w,39,fixed,0.1724120060337782,0.03901267046298704,0.9913419913419913,0.0
39,breast-w,39,shrink_0.1,0.17214693960560334,0.03899550358737447,0.9913419913419913,0.0
39,breast-w,39,full,0.17191148849815607,0.039766669329438,0.9935064935064936,0.0
40,breast-w,40,fixed,0.1601926136777878,0.0330964854528618,0.9967532467532467,0.0
40,breast-w,40,shrink_0.1,0.15947992494433072,0.03291749933964314,0.9967532467532467,0.0
40,breast-w,40,full,0.15412977655510696,0.03202684461504314,0.9956709956709957,0.0
41,breast-w,41,fixed,0.15849282098714323,0.03204749086155477,0.9935064935064934,0.0
41,breast-w,41,shrink_0.1,0.15765831667933597,0.031742885047959093,0.9935064935064934,0.0
41,breast-w,41,full,0.15071490016353484,0.029381624076145606,0.9945887445887446,0.0
42,breast-w,42,fixed,0.17739325598671152,0.037983808699285616,0.9902597402597404,0.0
42,breast-w,42,shrink_0.1,0.17710675298775153,0.037875973563509066,0.9902597402597404,0.0
42,breast-w,42,full,0.17464145294124034,0.0369932007027054,0.9902597402597404,0.0
43,breast-w,43,fixed,0.1432643997620206,0.02543336089879003,1.0,0.0
43,breast-w,43,shrink_0.1,0.1430501894976674,0.025414998944880463,1.0,0.0
43,breast-w,43,full,0.14141361584117956,0.025509763644999336,1.0,0.0
44,breast-w,44,fixed,0.16181753723942616,0.03366083105195467,0.9913419913419914,0.0
44,breast-w,44,shrink_0.1,0.16079972471585216,0.033289086131864515,0.9913419913419914,0.0
44,breast-w,44,full,0.15196736460170568,0.030212238902534886,0.9945887445887446,0.0
45,breast-w,45,fixed,0.18503819090021534,0.04318082654536568,0.9945887445887447,0.0
45,breast-w,45,shrink_0.1,0.18520961896985522,0.04329880991459013,0.9935064935064936,0.0
45,breast-w,45,full,0.187168807376705,0.04452113917981279,0.9945887445887447,0.0
46,breast-w,46,fixed,0.17257500128304165,0.03776862355436428,0.9913419913419913,0.0
46,breast-w,46,shrink_0.1,0.1721314166331293,0.03768349537206737,0.9913419913419913,0.0
46,breast-w,46,full,0.1684912090607822,0.03716420342477246,0.9913419913419913,0.0
47,breast-w,47,fixed,0.15893580414457134,0.031319448810166156,0.9989177489177489,0.0
47,breast-w,47,shrink_0.1,0.15888304289058894,0.03132053802859193,0.9978354978354979,0.0
47,breast-w,47,full,0.159148141549475,0.03186754653738448,0.9978354978354979,0.0
48,breast-w,48,fixed,0.1693431756354544,0.03768429683790758,0.9913419913419913,0.0
48,breast-w,48,shrink_0.1,0.16882182815413793,0.03753416330740543,0.9913419913419913,0.0
48,breast-w,48,full,0.16438491341393296,0.03631151700932747,0.9913419913419913,0.0
49,breast-w,49,fixed,0.16932725625717765,0.037399600274678826,0.9945887445887447,0.0
49,breast-w,49,shrink_0.1,0.16891695791404893,0.03728581316342301,0.9945887445887447,0.0
49,breast-w,49,full,0.1661341265735305,0.036709095357059435,0.9956709956709956,0.0
50,breast-w,50,fixed,0.15678504766134402,0.03264060102156775,0.9978354978354979,0.0
50,breast-w,50,shrink_0.1,0.15529003439374267,0.03204914931962964,0.9978354978354979,0.0
50,breast-w,50,full,0.1426967108708893,0.027098333437617528,0.9989177489177489,0.0
51,breast-w,51,fixed,0.15351234761912788,0.030571304874976696,0.9956709956709957,0.0
51,breast-w,51,shrink_0.1,0.15224230320947485,0.030034792565902593,0.9956709956709956,0.0
51,breast-w,51,full,0.14172530472233663,0.025918397933361287,0.9967532467532467,0.0
52,breast-w,52,fixed,0.17317808877673918,0.03814111363960289,0.9924242424242424,0.0
52,breast-w,52,shrink_0.1,0.17208506909166987,0.03772650261486921,0.9924242424242424,0.0
52,breast-w,52,full,0.16316223803164792,0.034797547165998165,0.9924242424242424,0.0
53,breast-w,53,fixed,0.17374853952084454,0.0388090132651699,0.9924242424242424,0.0
53,breast-w,53,shrink_0.1,0.1725539892479453,0.03836547930962367,0.9924242424242424,0.0
53,breast-w,53,full,0.16268019907415968,0.03505632492462779,0.9945887445887446,0.0
54,breast-w,54,fixed,0.17350130507321856,0.03722785455340831,0.9913419913419913,0.0
54,breast-w,54,shrink_0.1,0.17184355941807544,0.036594856346427396,0.9913419913419913,0.0
54,breast-w,54,full,0.15785519159514227,0.03164861976856551,0.9924242424242424,0.0
55,breast-w,55,fixed,0.16015531242277448,0.033722606087857016,0.9956709956709956,0.0
55,breast-w,55,shrink_0.1,0.15973500168859595,0.03376590564738651,0.9956709956709956,0.0
55,breast-w,55,full,0.15716651376777716,0.034721321856560766,0.9956709956709956,0.0
56,breast-w,56,fixed,0.18323646615331549,0.03980496236649925,0.988095238095238,0.0
56,breast-w,56,shrink_0.1,0.18389949798898683,0.04017091326499678,0.988095238095238,0.0
56,breast-w,56,full,0.19135207329639398,0.04461488325746398,0.9880952380952381,0.0
57,breast-w,57,fixed,0.18660689259914964,0.0455116719167847,0.9902597402597403,0.0
57,breast-w,57,shrink_0.1,0.18685894654150229,0.04571462335652047,0.9902597402597403,0.0
57,breast-w,57,full,0.190555933439631,0.04789295710794087,0.9891774891774892,0.0
58,breast-w,58,fixed,0.15955137030976876,0.03315249581293657,0.9935064935064936,0.0
58,breast-w,58,shrink_0.1,0.1586019555441509,0.03279845508301955,0.9935064935064936,0.0
58,breast-w,58,full,0.15044758310283896,0.029854557660219806,0.9924242424242423,0.0
59,breast-w,59,fixed,0.16297323674633624,0.033057684513447164,0.9891774891774893,0.0
59,breast-w,59,shrink_0.1,0.16239653504414486,0.03286927039779486,0.9902597402597404,0.0
59,breast-w,59,full,0.15764981448463225,0.031610189175871425,0.9924242424242424,0.0
60,breast-w,60,fixed,0.16106983647092937,0.032531002400519,0.9924242424242424,0.0
60,breast-w,60,shrink_0.1,0.16081819614807663,0.03250705642763617,0.9924242424242424,0.0
60,breast-w,60,full,0.15917961786120238,0.03266530987492773,0.9924242424242424,0.0
61,breast-w,61,fixed,0.18851530294850738,0.04212653939541651,0.9837662337662337,0.0
61,breast-w,61,shrink_0.1,0.18792558431669926,0.04190987485189564,0.9837662337662337,0.0
61,breast-w,61,full,0.1829693523057978,0.04026211488200047,0.985930735930736,0.0
62,breast-w,62,fixed,0.1653271298760968,0.036531866270142516,0.9956709956709956,0.0
62,breast-w,62,shrink_0.1,0.16442458436389062,0.03626192193077009,0.9945887445887446,0.0
62,breast-w,62,full,0.15704385393199397,0.034116443602254305,0.9945887445887446,0.0
63,breast-w,63,fixed,0.1476949337877166,0.027357118573543216,0.9989177489177489,0.0
63,breast-w,63,shrink_0.1,0.14666116596867834,0.02701366407341977,0.9989177489177489,0.0
63,breast-w,63,full,0.1375872378316228,0.024150052024835268,0.9989177489177489,0.0
64,breast-w,64,fixed,0.15636143694935462,0.03095116125378468,1.0,0.0
64,breast-w,64,shrink_0.1,0.15589553455853278,0.03077130520944574,1.0,0.0
64,breast-w,64,full,0.15239306140400327,0.029633059115447637,0.9989177489177489,0.0
65,breast-w,65,fixed,0.17800272893917685,0.04035702468361106,0.9945887445887446,0.0
65,breast-w,65,shrink_0.1,0.1782259619510772,0.04074148115394251,0.9945887445887446,0.0
65,breast-w,65,full,0.181491337662458,0.04470678259436288,0.9924242424242424,0.0
66,breast-w,66,fixed,0.17227598510782816,0.038613325523894876,0.9902597402597403,0.0
66,breast-w,66,shrink_0.1,0.1721929189088906,0.03863268611959542,0.9902597402597403,0.0
66,breast-w,66,full,0.1716506748207146,0.03893550092446091,0.9891774891774892,0.0
67,breast-w,67,fixed,0.16989618271690451,0.0361578944165105,0.9902597402597402,0.0
67,breast-w,67,shrink_0.1,0.1691988390163231,0.03594685180882092,0.9902597402597402,0.0
67,breast-w,67,full,0.16335452384447433,0.03441978181888988,0.9913419913419913,0.0
68,breast-w,68,fixed,0.1644803368017984,0.034543189886179645,0.9967532467532467,0.0
68,breast-w,68,shrink_0.1,0.16413848148628174,0.03448661058612001,0.9967532467532467,0.0
68,breast-w,68,full,0.16147947966304643,0.03430780159773047,0.9956709956709956,0.0
69,breast-w,69,fixed,0.17567382323180947,0.039296755733595395,0.9967532467532467,0.0
69,breast-w,69,shrink_0.1,0.17583961630636752,0.03936455927441475,0.9967532467532467,0.0
69,breast-w,69,full,0.17776133683339357,0.040133470560271035,0.9967532467532467,0.0
70,breast-w,70,fixed,0.1809578049690285,0.04366508178556545,0.9956709956709957,0.0
70,breast-w,70,shrink_0.1,0.18105380659324538,0.04372833090216574,0.9956709956709956,0.0
70,breast-w,70,full,0.18270138830687307,0.04456861524930373,0.9945887445887446,0.0
71,breast-w,71,fixed,0.1665046727553337,0.03390084299523669,0.9924242424242425,0.0
71,breast-w,71,shrink_0.1,0.16593212810783198,0.033767361731453616,0.9924242424242425,0.0
71,breast-w,71,full,0.16110040569201897,0.032785108539635975,0.9902597402597403,0.0
72,breast-w,72,fixed,0.14988680004113464,0.029267044934460522,0.9978354978354979,0.0
72,breast-w,72,shrink_0.1,0.1492793682971704,0.029101235010342577,0.9978354978354979,0.0
72,breast-w,72,full,0.144260473127137,0.027902717469239096,0.9967532467532467,0.0
73,breast-w,73,fixed,0.17227644226086744,0.03923067607348234,0.9924242424242424,0.0
73,breast-w,73,shrink_0.1,0.17272306625367106,0.03942885330262486,0.9924242424242424,0.0
73,breast-w,73,full,0.17694917588197195,0.04137198242056481,0.9902597402597403,0.0
74,breast-w,74,fixed,0.17132473234415013,0.036236505832380764,0.9989177489177489,0.0
74,breast-w,74,shrink_0.1,0.1705878424499116,0.03601694750815549,0.9989177489177489,0.0
74,breast-w,74,full,0.1645401887478935,0.03439812397583931,0.9956709956709957,0.0
75,breast-w,75,fixed,0.1729103631436787,0.038843280092410365,0.9945887445887446,0.0
75,breast-w,75,shrink_0.1,0.17242582102181353,0.0387275902309929,0.9945887445887446,0.0
75,breast-w,75,full,0.16840338865309512,0.03791327579311807,0.9945887445887446,0.0
76,breast-w,76,fixed,0.16061601055718402,0.03276880255312967,0.998917748917749,0.0
76,breast-w,76,shrink_0.1,0.16042148984573076,0.03280564469582634,0.998917748917749,0.0
76,breast-w,76,full,0.15976086649184246,0.03371119262577318,0.9967532467532467,0.0
77,breast-w,77,fixed,0.13399530651888747,0.0227398330081686,1.0,0.0
77,breast-w,77,shrink_0.1,0.1326876331590991,0.022232295392132395,1.0,0.0
77,breast-w,77,full,0.1214067488993327,0.018120008776370728,1.0,0.0
78,breast-w,78,fixed,0.19283262655756225,0.0479174138820294,0.9924242424242424,0.0
78,breast-w,78,shrink_0.1,0.19257553784225767,0.04781239200323442,0.9924242424242424,0.0
78,breast-w,78,full,0.1907106480487993,0.04703645095013787,0.9924242424242424,0.0
79,breast-w,79,fixed,0.1587348224920928,0.032088681620257256,0.9935064935064934,0.0
79,breast-w,79,shrink_0.1,0.15792606043809038,0.031816529482765254,0.9945887445887446,0.0
79,breast-w,79,full,0.15125595840892206,0.02982864535493771,0.9956709956709956,0.0
80,credit-approval,0,fixed,0.5257955148266373,0.17677507616099303,0.822420634920635,0.0
80,credit-approval,0,shrink_0.1,0.5257244024671952,0.1768031960241452,0.8214285714285714,0.0
80,credit-approval,0,full,0.5257941953326629,0.17738302519309973,0.8174603174603174,0.0
81,credit-approval,1,fixed,0.5796815409682073,0.1959760967435688,0.753968253968254,0.0
81,credit-approval,1,shrink_0.1,0.5782703316757503,0.19531757774437525,0.7569444444444445,0.0
81,credit-approval,1,full,0.5678119208049317,0.19050069773527922,0.7658730158730159,0.015625
82,credit-approval,2,fixed,0.5755958335921312,0.19513592098265836,0.7678571428571428,0.0
82,credit-approval,2,shrink_0.1,0.5754074659588526,0.1950466342565802,0.7678571428571428,0.0
82,credit-approval,2,full,0.5740913407363882,0.19443925100342327,0.7648809523809524,0.0
83,credit-approval,3,fixed,0.5390602725766185,0.18016309307111536,0.7996031746031746,0.0
83,credit-approval,3,shrink_0.1,0.5391681735798824,0.18037846107269567,0.8015873015873015,0.0
83,credit-approval,3,full,0.5445025184166076,0.1839639175001948,0.7986111111111112,0.015625
84,credit-approval,4,fixed,0.5288288320876793,0.17563838649946178,0.816468253968254,0.0
84,credit-approval,4,shrink_0.1,0.528955744210243,0.17568728871415662,0.8154761904761905,0.0
84,credit-approval,4,full,0.530228854567109,0.17617493976014298,0.8124999999999999,0.0
85,credit-approval,5,fixed,0.5107879919417955,0.16569757545420438,0.8323412698412699,0.0
85,credit-approval,5,shrink_0.1,0.5096241710470014,0.16524715163185394,0.8313492063492064,0.0
85,credit-approval,5,full,0.5026871579948632,0.16289068367406015,0.8343253968253967,0.015625
86,credit-approval,6,fixed,0.5532419570447129,0.18554920855119394,0.7956349206349207,0.0
86,credit-approval,6,shrink_0.1,0.5531263361144827,0.1855696486233822,0.7926587301587302,0.0
86,credit-approval,6,full,0.5612942197983593,0.19013664778623757,0.761904761904762,0.0
87,credit-approval,7,fixed,0.5588778609265788,0.1884562513770976,0.7728174603174603,0.0
87,credit-approval,7,shrink_0.1,0.5584484586040022,0.18824017947085545,0.7718253968253969,0.0
87,credit-approval,7,full,0.5554740023619036,0.18674889859868138,0.7807539682539684,0.0
88,credit-approval,8,fixed,0.5973243894601592,0.20444308160349528,0.7222222222222222,0.0
88,credit-approval,8,shrink_0.1,0.5971137751524807,0.2043237261565944,0.7251984126984127,0.0
88,credit-approval,8,full,0.5982497254176893,0.20450093933201738,0.7232142857142857,0.015625
89,credit-approval,9,fixed,0.544329809470748,0.18258497405702795,0.7876984126984127,0.0
89,credit-approval,9,shrink_0.1,0.5444217882395235,0.18263204331594365,0.7886904761904762,0.0
89,credit-approval,9,full,0.5457850277274799,0.18330974465077354,0.7876984126984127,0.0
90,credit-approval,10,fixed,0.5971720194185128,0.20594494793027784,0.7301587301587302,0.0
90,credit-approval,10,shrink_0.1,0.5972958461494984,0.20600864669975055,0.7281746031746031,0.0
90,credit-approval,10,full,0.6032644511226893,0.20870394024224495,0.7242063492063493,0.0
91,credit-approval,11,fixed,0.5619506316529186,0.19007610720756205,0.7876984126984127,0.015625
91,credit-approval,11,shrink_0.1,0.5609601299217188,0.18966901386843493,0.7906746031746031,0.015625
91,credit-approval,11,full,0.5541212776728222,0.18687480428476777,0.802579365079365,0.015625
92,credit-approval,12,fixed,0.549317023548362,0.18335077698274657,0.8035714285714286,0.0
92,credit-approval,12,shrink_0.1,0.5485794721480342,0.18304535725381582,0.8015873015873016,0.0
92,credit-approval,12,full,0.5432044260648167,0.18094136642995812,0.7946428571428571,0.0
93,credit-approval,13,fixed,0.5447370018403925,0.1813610960066691,0.7926587301587302,0.03125
93,credit-approval,13,shrink_0.1,0.5431820305025692,0.18075687678359556,0.7946428571428572,0.03125
93,credit-approval,13,full,0.5324011305215328,0.17675809228367378,0.8065476190476191,0.046875
94,credit-approval,14,fixed,0.5196644780013076,0.1702790212800543,0.8363095238095238,0.015625
94,credit-approval,14,shrink_0.1,0.5195311901943448,0.17020140031372666,0.8353174603174603,0.015625
94,credit-approval,14,full,0.5191084999138672,0.16975428825157407,0.8273809523809522,0.015625
95,credit-approval,15,fixed,0.5623372523061964,0.19006311432913048,0.7797619047619048,0.0
95,credit-approval,15,shrink_0.1,0.5624970350817806,0.19013345151141145,0.7797619047619048,0.0
95,credit-approval,15,full,0.5643893165341733,0.19097518196771854,0.7767857142857143,0.0
96,credit-approval,16,fixed,0.5616735986142067,0.1894666968519736,0.7867063492063493,0.0
96,credit-approval,16,shrink_0.1,0.5613858487982433,0.1893538821986238,0.7867063492063491,0.0
96,credit-approval,16,full,0.5602991990966673,0.18910326079648526,0.7837301587301587,0.0
97,credit-approval,17,fixed,0.5453141630658244,0.18274717317686962,0.8194444444444445,0.015625
97,credit-approval,17,shrink_0.1,0.5454873504323635,0.18285153022629486,0.8164682539682541,0.015625
97,credit-approval,17,full,0.5555747311168971,0.18677158254877313,0.7956349206349206,0.03125
98,credit-approval,18,fixed,0.5685115863615516,0.19222626335296872,0.7748015873015873,0.0
98,credit-approval,18,shrink_0.1,0.57032239000342,0.19306776836420297,0.7708333333333334,0.0
98,credit-approval,18,full,0.5925390634776484,0.2034515922615075,0.753968253968254,0.0
99,credit-approval,19,fixed,0.5424710742020074,0.1803003597535246,0.798611111111111,0.015625
99,credit-approval,19,shrink_0.1,0.5420742521512183,0.18009838869924732,0.7976190476190476,0.015625
99,credit-approval,19,full,0.5390048868043226,0.17852563444182318,0.8055555555555557,0.015625
100,credit-approval,20,fixed,0.5330362529625066,0.17523314475577378,0.8293650793650793,0.0
100,credit-approval,20,shrink_0.1,0.5327093926838203,0.17516895893144724,0.8273809523809523,0.0
100,credit-approval,20,full,0.5351527902544669,0.17710190091866537,0.816468253968254,0.0
101,credit-approval,21,fixed,0.5775562731977817,0.19650017541665343,0.7261904761904762,0.0
101,credit-approval,21,shrink_0.1,0.5780949948804885,0.19677942473200583,0.7232142857142857,0.0
101,credit-approval,21,full,0.5850123882928336,0.2002195117990097,0.7212301587301587,0.0
102,credit-approval,22,fixed,0.5555332737657241,0.18514203340910923,0.7708333333333335,0.0
102,credit-approval,22,shrink_0.1,0.5549589689308727,0.18484447117296737,0.7718253968253969,0.0
102,credit-approval,22,full,0.5514360724426361,0.18291561799809575,0.7748015873015872,0.015625
103,credit-approval,23,fixed,0.5621501977505423,0.19065808192934688,0.7748015873015873,0.0
103,credit-approval,23,shrink_0.1,0.5619020378027065,0.1905361162615985,0.7757936507936508,0.0
103,credit-approval,23,full,0.560481271045614,0.18987488932416252,0.7817460317460317,0.0
104,credit-approval,24,fixed,0.5110656451896136,0.1652961814641367,0.8293650793650794,0.015625
