episode_index,dataset,task_type,repeat,feature_count,method,loss
14,adult,classification,14,6,uniform,0.4574423625077396
14,adult,classification,14,6,fixed,0.45699659321420805
14,adult,classification,14,6,competence,0.4570594386254935
14,adult,classification,14,6,hard_cv,0.45695180727391715
14,adult,classification,14,6,best_individual_oracle,0.4538591857516262
15,adult,classification,15,6,uniform,0.4432813314233389
15,adult,classification,15,6,fixed,0.44512731988543625
15,adult,classification,15,6,competence,0.44323262657440343
15,adult,classification,15,6,hard_cv,0.49299439265123046
15,adult,classification,15,6,best_individual_oracle,0.44904419117435174
16,adult,classification,16,6,uniform,0.4470462974459226
16,adult,classification,16,6,fixed,0.4573887473673383
16,adult,classification,16,6,competence,0.4690241950985099
16,adult,classification,16,6,hard_cv,0.4993743781201647
16,adult,classification,16,6,best_individual_oracle,0.4304466367122891
17,adult,classification,17,6,uniform,0.45081212572335305
17,adult,classification,17,6,fixed,0.44917063609265173
17,adult,classification,17,6,competence,0.4497152521472565
17,adult,classification,17,6,hard_cv,0.5145674603339744
17,adult,classification,17,6,best_individual_oracle,0.4535226886358006
18,adult,classification,18,6,uniform,0.4425303919336493
18,adult,classification,18,6,fixed,0.4399208109250029
18,adult,classification,18,6,competence,0.43551883030405564
18,adult,classification,18,6,hard_cv,0.4270280059840598
18,adult,classification,18,6,best_individual_oracle,0.4270280059840598
19,adult,classification,19,6,uniform,0.4352562876780574
19,adult,classification,19,6,fixed,0.43539358031151865
19,adult,classification,19,6,competence,0.43928567647040284
19,adult,classification,19,6,hard_cv,0.44810990324888955
19,adult,classification,19,6,best_individual_oracle,0.44076440968178376
20,adult,classification,20,6,uniform,0.44526880100789445
20,adult,classification,20,6,fixed,0.44362561122017624
20,adult,classification,20,6,competence,0.44276400885838396
20,adult,classification,20,6,hard_cv,0.46002536353195866
20,adult,classification,20,6,best_individual_oracle,0.4476761856239463
21,adult,classification,21,6,uniform,0.46053503822604086
21,adult,classification,21,6,fixed,0.4696764368986087
21,adult,classification,21,6,competence,0.4605501723815387
21,adult,classification,21,6,hard_cv,0.47921936747529426
21,adult,classification,21,6,best_individual_oracle,0.4363021440685233
22,adult,classification,22,6,uniform,0.4296205984521142
22,adult,classification,22,6,fixed,0.43180812820222403
22,adult,classification,22,6,competence,0.42437806822225327
22,adult,classification,22,6,hard_cv,0.4354051492933354
22,adult,classification,22,6,best_individual_oracle,0.4189664940178299
23,adult,classification,23,6,uniform,0.4516719489751767
23,adult,classification,23,6,fixed,0.4498717426678292
23,adult,classification,23,6,competence,0.4469533033368589
23,adult,classification,23,6,hard_cv,0.4557933058732816
23,adult,classification,23,6,best_individual_oracle,0.4557933058732816
24,adult,classification,24,6,uniform,0.4302241377945821
24,adult,classification,24,6,fixed,0.4325962504150007
24,adult,classification,24,6,competence,0.4279994289245057
24,adult,classification,24,6,hard_cv,0.4534375629664309
24,adult,classification,24,6,best_individual_oracle,0.4294341873703291
25,adult,classification,25,6,uniform,0.42389890128590163
25,adult,classification,25,6,fixed,0.4253424289106728
25,adult,classification,25,6,competence,0.42984324099664273
25,adult,classification,25,6,hard_cv,0.4491131770617775
25,adult,classification,25,6,best_individual_oracle,0.4119021226356364
26,adult,classification,26,6,uniform,0.43344231074543343
26,adult,classification,26,6,fixed,0.4355272147986108
26,adult,classification,26,6,competence,0.43030243307142985
26,adult,classification,26,6,hard_cv,0.4433505490365459
26,adult,classification,26,6,best_individual_oracle,0.4252727910114438
27,adult,classification,27,6,uniform,0.41954525352066735
27,adult,classification,27,6,fixed,0.4180529743119553
27,adult,classification,27,6,competence,0.40840053503540263
27,adult,classification,27,6,hard_cv,0.39747935777225996
27,adult,classification,27,6,best_individual_oracle,0.39747935777225996
28,adult,classification,28,6,uniform,0.4532188265764522
28,adult,classification,28,6,fixed,0.4573376153124632
28,adult,classification,28,6,competence,0.4599480806867561
28,adult,classification,28,6,hard_cv,0.48721413122438345
28,adult,classification,28,6,best_individual_oracle,0.4513560350399066
29,adult,classification,29,6,uniform,0.45751397421489437
29,adult,classification,29,6,fixed,0.45607159505769423
29,adult,classification,29,6,competence,0.4577317080680286
29,adult,classification,29,6,hard_cv,0.4975316568657327
29,adult,classification,29,6,best_individual_oracle,0.47878742734886703
30,adult,classification,30,6,uniform,0.4159373834854694
30,adult,classification,30,6,fixed,0.4219928663130237
30,adult,classification,30,6,competence,0.413336202794683
30,adult,classification,30,6,hard_cv,0.42920950027116145
30,adult,classification,30,6,best_individual_oracle,0.3993480368535496
31,adult,classification,31,6,uniform,0.452168828092548
31,adult,classification,31,6,fixed,0.45337583835635453
31,adult,classification,31,6,competence,0.4455842103889023
31,adult,classification,31,6,hard_cv,0.4557751171429961
31,adult,classification,31,6,best_individual_oracle,0.4386576056182494
32,adult,classification,32,6,uniform,0.4354857592939267
32,adult,classification,32,6,fixed,0.44070388714737796
32,adult,classification,32,6,competence,0.43774066442333104
32,adult,classification,32,6,hard_cv,0.4810316014899274
32,adult,classification,32,6,best_individual_oracle,0.4182776826539138
33,adult,classification,33,6,uniform,0.48783250155004787
33,adult,classification,33,6,fixed,0.4856991176655375
33,adult,classification,33,6,competence,0.48361535328616745
33,adult,classification,33,6,hard_cv,0.5090116287140931
33,adult,classification,33,6,best_individual_oracle,0.47667287565669814
34,adult,classification,34,6,uniform,0.43951797496255646
34,adult,classification,34,6,fixed,0.44110671979388466
34,adult,classification,34,6,competence,0.4404201007973054
34,adult,classification,34,6,hard_cv,0.4463205015585941
34,adult,classification,34,6,best_individual_oracle,0.44284501163023515
35,adult,classification,35,6,uniform,0.41695779775429304
35,adult,classification,35,6,fixed,0.4105953443943386
35,adult,classification,35,6,competence,0.4139750417318256
35,adult,classification,35,6,hard_cv,0.41221094971006833
35,adult,classification,35,6,best_individual_oracle,0.41221094971006833
36,adult,classification,36,6,uniform,0.49167032299348085
36,adult,classification,36,6,fixed,0.49201608287419085
36,adult,classification,36,6,competence,0.4900399396185948
36,adult,classification,36,6,hard_cv,0.49898791050902885
36,adult,classification,36,6,best_individual_oracle,0.4966243289422119
37,adult,classification,37,6,uniform,0.4187655791377572
37,adult,classification,37,6,fixed,0.4227912931838038
37,adult,classification,37,6,competence,0.4243679710632562
37,adult,classification,37,6,hard_cv,0.43150472442834276
37,adult,classification,37,6,best_individual_oracle,0.4270849812935206
38,adult,classification,38,6,uniform,0.48780333553262
38,adult,classification,38,6,fixed,0.4778553319328229
38,adult,classification,38,6,competence,0.4951497902094697
38,adult,classification,38,6,hard_cv,0.5427619136099004
38,adult,classification,38,6,best_individual_oracle,0.4738765082113479
39,adult,classification,39,6,uniform,0.4667708521907965
39,adult,classification,39,6,fixed,0.4679999107705615
39,adult,classification,39,6,competence,0.4648401760818385
39,adult,classification,39,6,hard_cv,0.46405129049439175
39,adult,classification,39,6,best_individual_oracle,0.46117963409591933
40,adult,classification,40,6,uniform,0.45434917581645134
40,adult,classification,40,6,fixed,0.45359131926549406
40,adult,classification,40,6,competence,0.4753310080523835
40,adult,classification,40,6,hard_cv,0.49452088934224403
40,adult,classification,40,6,best_individual_oracle,0.4534723642203837
41,adult,classification,41,6,uniform,0.4296186380484809
41,adult,classification,41,6,fixed,0.4327186318557225
41,adult,classification,41,6,competence,0.4273546172515207
41,adult,classification,41,6,hard_cv,0.44393154888341846
41,adult,classification,41,6,best_individual_oracle,0.4268122549201981
42,adult,classification,42,6,uniform,0.4167003451156024
42,adult,classification,42,6,fixed,0.4220040749206042
42,adult,classification,42,6,competence,0.41012580536902393
42,adult,classification,42,6,hard_cv,0.4197014366863805
42,adult,classification,42,6,best_individual_oracle,0.40010588091759475
43,adult,classification,43,6,uniform,0.478761895845935
43,adult,classification,43,6,fixed,0.4680413227576439
43,adult,classification,43,6,competence,0.4651969476860913
43,adult,classification,43,6,hard_cv,0.4662030871997145
43,adult,classification,43,6,best_individual_oracle,0.4662030871997145
44,adult,classification,44,6,uniform,0.4236430340878879
44,adult,classification,44,6,fixed,0.42781834267549856
44,adult,classification,44,6,competence,0.4244342128182797
44,adult,classification,44,6,hard_cv,0.43217201007873485
44,adult,classification,44,6,best_individual_oracle,0.43217201007873485
45,adult,classification,45,6,uniform,0.41880262011636604
45,adult,classification,45,6,fixed,0.4152528129511601
45,adult,classification,45,6,competence,0.42318954991882635
45,adult,classification,45,6,hard_cv,0.454704552306165
45,adult,classification,45,6,best_individual_oracle,0.40284217918874876
46,adult,classification,46,6,uniform,0.43264477408678426
46,adult,classification,46,6,fixed,0.4351811995205911
46,adult,classification,46,6,competence,0.4396451248941471
46,adult,classification,46,6,hard_cv,0.479206561844167
46,adult,classification,46,6,best_individual_oracle,0.4363274670287153
47,adult,classification,47,6,uniform,0.506214968531725
47,adult,classification,47,6,fixed,0.5014854872321794
47,adult,classification,47,6,competence,0.504656877293671
47,adult,classification,47,6,hard_cv,0.5134569335630381
47,adult,classification,47,6,best_individual_oracle,0.5062732065201125
48,adult,classification,48,6,uniform,0.453409132870893
48,adult,classification,48,6,fixed,0.4488019048617782
48,adult,classification,48,6,competence,0.44512478416428974
48,adult,classification,48,6,hard_cv,0.44568852179506124
48,adult,classification,48,6,best_individual_oracle,0.4352397080034469
49,adult,classification,49,6,uniform,0.43814834758337334
49,adult,classification,49,6,fixed,0.43871896400979876
49,adult,classification,49,6,competence,0.42816453222212636
49,adult,classification,49,6,hard_cv,0.42853942338349627
49,adult,classification,49,6,best_individual_oracle,0.42853942338349627
50,adult,classification,50,6,uniform,0.411298133140273
50,adult,classification,50,6,fixed,0.4150942118738909
50,adult,classification,50,6,competence,0.4114920543995684
50,adult,classification,50,6,hard_cv,0.4226270927155129
50,adult,classification,50,6,best_individual_oracle,0.41599981257960744
51,adult,classification,51,6,uniform,0.4191874437017873
51,adult,classification,51,6,fixed,0.4229653616910552
51,adult,classification,51,6,competence,0.41619022849589504
51,adult,classification,51,6,hard_cv,0.42664462328965286
51,adult,classification,51,6,best_individual_oracle,0.42664462328965286
52,adult,classification,52,6,uniform,0.4527845678361653
52,adult,classification,52,6,fixed,0.45435999694891593
52,adult,classification,52,6,competence,0.448314949138441
52,adult,classification,52,6,hard_cv,0.4355250546472976
52,adult,classification,52,6,best_individual_oracle,0.4355250546472976
53,adult,classification,53,6,uniform,0.4085679804053952
53,adult,classification,53,6,fixed,0.40943484129897356
53,adult,classification,53,6,competence,0.4078831336577549
53,adult,classification,53,6,hard_cv,0.4248601560576571
53,adult,classification,53,6,best_individual_oracle,0.4060405259963653
54,adult,classification,54,6,uniform,0.44773723930121323
54,adult,classification,54,6,fixed,0.4454390479633419
54,adult,classification,54,6,competence,0.44790050231666084
54,adult,classification,54,6,hard_cv,0.45915439809238984
54,adult,classification,54,6,best_individual_oracle,0.45915439809238984
55,adult,classification,55,6,uniform,0.47280303655437583
55,adult,classification,55,6,fixed,0.4697528546107658
55,adult,classification,55,6,competence,0.46982934450872205
55,adult,classification,55,6,hard_cv,0.4742316430910687
55,adult,classification,55,6,best_individual_oracle,0.4732814274453305
56,adult,classification,56,6,uniform,0.46379778350763695
56,adult,classification,56,6,fixed,0.456877610479346
56,adult,classification,56,6,competence,0.4627711946220413
56,adult,classification,56,6,hard_cv,0.4848536335945329
56,adult,classification,56,6,best_individual_oracle,0.46248582244652997
57,adult,classification,57,6,uniform,0.43559917601348896
57,adult,classification,57,6,fixed,0.43517928756179086
57,adult,classification,57,6,competence,0.4251296518951094
57,adult,classification,57,6,hard_cv,0.43545826847746705
57,adult,classification,57,6,best_individual_oracle,0.43545826847746705
58,adult,classification,58,6,uniform,0.502569515964993
58,adult,classification,58,6,fixed,0.48916688157256055
58,adult,classification,58,6,competence,0.5030111461848527
58,adult,classification,58,6,hard_cv,0.5041640342923812
58,adult,classification,58,6,best_individual_oracle,0.5001430554099614
59,adult,classification,59,6,uniform,0.44744233243097287
59,adult,classification,59,6,fixed,0.44327680649709794
59,adult,classification,59,6,competence,0.45481213095855
59,adult,classification,59,6,hard_cv,0.47067510597793183
59,adult,classification,59,6,best_individual_oracle,0.45009558588081566
60,adult,classification,60,6,uniform,0.45205307783174487
60,adult,classification,60,6,fixed,0.4454817530737475
60,adult,classification,60,6,competence,0.4425871830634607
60,adult,classification,60,6,hard_cv,0.4534359658879058
60,adult,classification,60,6,best_individual_oracle,0.43059571751344483
61,adult,classification,61,6,uniform,0.48859972694249
61,adult,classification,61,6,fixed,0.47952641316011607
61,adult,classification,61,6,competence,0.47984217869600504
61,adult,classification,61,6,hard_cv,0.5191009767115228
61,adult,classification,61,6,best_individual_oracle,0.47689007151486873
62,adult,classification,62,6,uniform,0.48109290640924574
62,adult,classification,62,6,fixed,0.47812663537066696
62,adult,classification,62,6,competence,0.48122725099052177
62,adult,classification,62,6,hard_cv,0.48588730030842403
62,adult,classification,62,6,best_individual_oracle,0.4767749723073852
63,adult,classification,63,6,uniform,0.48235580434470504
63,adult,classification,63,6,fixed,0.4770578945534209
63,adult,classification,63,6,competence,0.4750587972690111
63,adult,classification,63,6,hard_cv,0.4961803932118395
63,adult,classification,63,6,best_individual_oracle,0.46633357683828564
64,adult,classification,64,6,uniform,0.5192194005115713
64,adult,classification,64,6,fixed,0.5158192664840235
64,adult,classification,64,6,competence,0.5128589733836457
64,adult,classification,64,6,hard_cv,0.5390701350411464
64,adult,classification,64,6,best_individual_oracle,0.49464012375377797
65,adult,classification,65,6,uniform,0.44244421936506695
65,adult,classification,65,6,fixed,0.4463461377474547
65,adult,classification,65,6,competence,0.44955637191068737
65,adult,classification,65,6,hard_cv,0.4775323119943532
65,adult,classification,65,6,best_individual_oracle,0.44819950452037227
66,adult,classification,66,6,uniform,0.4640264813878218
66,adult,classification,66,6,fixed,0.4587196344789943
66,adult,classification,66,6,competence,0.5492814213502517
66,adult,classification,66,6,hard_cv,0.827548547454827
66,adult,classification,66,6,best_individual_oracle,0.44674936423818423
67,adult,classification,67,6,uniform,0.4125208432593424
67,adult,classification,67,6,fixed,0.4225280116340289
67,adult,classification,67,6,competence,0.4185422631250244
67,adult,classification,67,6,hard_cv,0.4364084927863737
67,adult,classification,67,6,best_individual_oracle,0.3822798504568131
68,adult,classification,68,6,uniform,0.40089040825453637
68,adult,classification,68,6,fixed,0.4046174977338654
68,adult,classification,68,6,competence,0.40046451263939425
68,adult,classification,68,6,hard_cv,0.4020580890374965
68,adult,classification,68,6,best_individual_oracle,0.3868884085361728
69,adult,classification,69,6,uniform,0.4490361720153394
69,adult,classification,69,6,fixed,0.448633691952806
69,adult,classification,69,6,competence,0.4479673632477443
69,adult,classification,69,6,hard_cv,0.4547159511159122
69,adult,classification,69,6,best_individual_oracle,0.4547159511159122
70,adult,classification,70,6,uniform,0.4760941730509374
70,adult,classification,70,6,fixed,0.4755054372138212
70,adult,classification,70,6,competence,0.47312789027748403
70,adult,classification,70,6,hard_cv,0.4666808396319972
70,adult,classification,70,6,best_individual_oracle,0.4666808396319972
71,adult,classification,71,6,uniform,0.45760886873499823
71,adult,classification,71,6,fixed,0.4606201016732506
71,adult,classification,71,6,competence,0.45473504491158234
71,adult,classification,71,6,hard_cv,0.4670721132708817
71,adult,classification,71,6,best_individual_oracle,0.46060780687351416
72,adult,classification,72,6,uniform,0.4952161336844671
72,adult,classification,72,6,fixed,0.49169789286745785
72,adult,classification,72,6,competence,0.48669710199366345
72,adult,classification,72,6,hard_cv,0.5179249563680548
72,adult,classification,72,6,best_individual_oracle,0.5002726874395498
73,adult,classification,73,6,uniform,0.4821132923377227
73,adult,classification,73,6,fixed,0.4791044797710916
73,adult,classification,73,6,competence,0.48131419872517
73,adult,classification,73,6,hard_cv,0.4854791797470215
73,adult,classification,73,6,best_individual_oracle,0.4854791797470215
74,adult,classification,74,6,uniform,0.4398552617894973
74,adult,classification,74,6,fixed,0.44089733952581067
74,adult,classification,74,6,competence,0.44399242543074013
74,adult,classification,74,6,hard_cv,0.47138230090890415
74,adult,classification,74,6,best_individual_oracle,0.4483087501576184
75,adult,classification,75,6,uniform,0.46721549524926753
75,adult,classification,75,6,fixed,0.46249617060880444
75,adult,classification,75,6,competence,0.47342089608356386
75,adult,classification,75,6,hard_cv,0.48487173320501664
75,adult,classification,75,6,best_individual_oracle,0.46477464507633515
76,adult,classification,76,6,uniform,0.43738181831215256
76,adult,classification,76,6,fixed,0.439100420242832
76,adult,classification,76,6,competence,0.44513366346911476
76,adult,classification,76,6,hard_cv,0.497590758052021
76,adult,classification,76,6,best_individual_oracle,0.4209516226184932
77,adult,classification,77,6,uniform,0.46744740090807485
77,adult,classification,77,6,fixed,0.46422134557251615
77,adult,classification,77,6,competence,0.4686385987175581
77,adult,classification,77,6,hard_cv,0.50969277401793
77,adult,classification,77,6,best_individual_oracle,0.45165849745942066
78,adult,classification,78,6,uniform,0.4896343398159361
78,adult,classification,78,6,fixed,0.48826539241117467
78,adult,classification,78,6,competence,0.49996604288824265
78,adult,classification,78,6,hard_cv,0.5923820858542339
78,adult,classification,78,6,best_individual_oracle,0.4991641316191076
79,adult,classification,79,6,uniform,0.4414279663696526
79,adult,classification,79,6,fixed,0.43705699586202607
79,adult,classification,79,6,competence,0.44041358496363775
79,adult,classification,79,6,hard_cv,0.4397180300104273
79,adult,classification,79,6,best_individual_oracle,0.4397180300104273
80,adult,classification,80,6,uniform,0.4553568522273827
80,adult,classification,80,6,fixed,0.4575698397239488
80,adult,classification,80,6,competence,0.45973235253085243
80,adult,classification,80,6,hard_cv,0.4580990892865664
80,adult,classification,80,6,best_individual_oracle,0.4544998776808402
81,adult,classification,81,6,uniform,0.43935241677414977
81,adult,classification,81,6,fixed,0.44274812760266924
81,adult,classification,81,6,competence,0.4417030364702509
81,adult,classification,81,6,hard_cv,0.4506493512454032
81,adult,classification,81,6,best_individual_oracle,0.43733307392702114
82,adult,classification,82,6,uniform,0.4416997899326534
82,adult,classification,82,6,fixed,0.4396656547310161
82,adult,classification,82,6,competence,0.438805778058006
82,adult,classification,82,6,hard_cv,0.451861696800277
82,adult,classification,82,6,best_individual_oracle,0.4400519268611355
83,adult,classification,83,6,uniform,0.452796695643077
83,adult,classification,83,6,fixed,0.45382372131428106
83,adult,classification,83,6,competence,0.44893233088802525
83,adult,classification,83,6,hard_cv,0.47751160599641845
83,adult,classification,83,6,best_individual_oracle,0.46084311297350233
84,adult,classification,84,6,uniform,0.4638433548645308
84,adult,classification,84,6,fixed,0.45382879910287854
84,adult,classification,84,6,competence,0.4540258670980629
84,adult,classification,84,6,hard_cv,0.5080163775332163
84,adult,classification,84,6,best_individual_oracle,0.440813489119749
85,adult,classification,85,6,uniform,0.4362166570140328
85,adult,classification,85,6,fixed,0.4385833907908401
85,adult,classification,85,6,competence,0.4345668731850144
85,adult,classification,85,6,hard_cv,0.47170009332712015
85,adult,classification,85,6,best_individual_oracle,0.4338657342392407
86,adult,classification,86,6,uniform,0.43778039988974915
86,adult,classification,86,6,fixed,0.439054530705606
86,adult,classification,86,6,competence,0.441487284072664
86,adult,classification,86,6,hard_cv,0.4873493668087473
86,adult,classification,86,6,best_individual_oracle,0.4457502396351002
87,adult,classification,87,6,uniform,0.4497808179686898
87,adult,classification,87,6,fixed,0.4534312561488359
87,adult,classification,87,6,competence,0.44496054159372067
87,adult,classification,87,6,hard_cv,0.4539345830825984
87,adult,classification,87,6,best_individual_oracle,0.4344860077167021
88,adult,classification,88,6,uniform,0.4523875792681216
88,adult,classification,88,6,fixed,0.4544829451262481
88,adult,classification,88,6,competence,0.4662135152355586
88,adult,classification,88,6,hard_cv,0.52282006219953
88,adult,classification,88,6,best_individual_oracle,0.44216878699071993
89,adult,classification,89,6,uniform,0.43372866278621447
89,adult,classification,89,6,fixed,0.4333327043751332
89,adult,classification,89,6,competence,0.4329047813197721
89,adult,classification,89,6,hard_cv,0.4463683518956567
89,adult,classification,89,6,best_individual_oracle,0.4383241051651692
90,adult,classification,90,6,uniform,0.4610495662124431
90,adult,classification,90,6,fixed,0.4459137351770678
90,adult,classification,90,6,competence,0.4434928903705759
90,adult,classification,90,6,hard_cv,0.42306516667768707
90,adult,classification,90,6,best_individual_oracle,0.42306516667768707
91,adult,classification,91,6,uniform,0.4274080427764097
91,adult,classification,91,6,fixed,0.42862386103877753
91,adult,classification,91,6,competence,0.43823822069408197
91,adult,classification,91,6,hard_cv,0.49334884087131703
91,adult,classification,91,6,best_individual_oracle,0.42746868809676275
92,adult,classification,92,6,uniform,0.47471037733010135
92,adult,classification,92,6,fixed,0.47837905881315335
92,adult,classification,92,6,competence,0.481712028102179
92,adult,classification,92,6,hard_cv,0.48536990036448246
92,adult,classification,92,6,best_individual_oracle,0.46543295399462736
93,adult,classification,93,6,uniform,0.4325477819720159
93,adult,classification,93,6,fixed,0.43019334595630043
93,adult,classification,93,6,competence,0.42761760406562116
93,adult,classification,93,6,hard_cv,0.42672046892357995
93,adult,classification,93,6,best_individual_oracle,0.42372758390674614
94,adult,classification,94,6,uniform,0.46178990167892275
94,adult,classification,94,6,fixed,0.46601379737153936
94,adult,classification,94,6,competence,0.4596867660676133
94,adult,classification,94,6,hard_cv,0.4694479139465479
94,adult,classification,94,6,best_individual_oracle,0.4525647123085025
95,adult,classification,95,6,uniform,0.4590261307490939
95,adult,classification,95,6,fixed,0.4615237451702199
95,adult,classification,95,6,competence,0.4535882622966868
95,adult,classification,95,6,hard_cv,0.4892271973821586
95,adult,classification,95,6,best_individual_oracle,0.4404997037038252
96,adult,classification,96,6,uniform,0.43185913500145207
96,adult,classification,96,6,fixed,0.43458435864767503
96,adult,classification,96,6,competence,0.4488910509886056
96,adult,classification,96,6,hard_cv,0.54887572932913
96,adult,classification,96,6,best_individual_oracle,0.4103535111493977
97,adult,classification,97,6,uniform,0.45665085692978824
97,adult,classification,97,6,fixed,0.45480968572220354
97,adult,classification,97,6,competence,0.45994298400338524
97,adult,classification,97,6,hard_cv,0.5291239210891416
97,adult,classification,97,6,best_individual_oracle,0.46185667523550694
98,adult,classification,98,6,uniform,0.47213585862288493
98,adult,classification,98,6,fixed,0.47411144763185276
98,adult,classification,98,6,competence,0.46331234150378364
98,adult,classification,98,6,hard_cv,0.44283522659116537
98,adult,classification,98,6,best_individual_oracle,0.44283522659116537
99,adult,classification,99,6,uniform,0.43687362326852724
99,adult,classification,99,6,fixed,0.43865912830581777
99,adult,classification,99,6,competence,0.4362665476944615
99,adult,classification,99,6,hard_cv,0.4353608045262133
99,adult,classification,99,6,best_individual_oracle,0.4353608045262133
100,adult,classification,100,6,uniform,0.49157802585078675
100,adult,classification,100,6,fixed,0.4910560973797305
100,adult,classification,100,6,competence,0.500181895936496
100,adult,classification,100,6,hard_cv,0.5003241848067852
100,adult,classification,100,6,best_individual_oracle,0.4995639888641758
101,adult,classification,101,6,uniform,0.4511520973868624
101,adult,classification,101,6,fixed,0.4478488074215278
101,adult,classification,101,6,competence,0.449437756594688
101,adult,classification,101,6,hard_cv,0.440895188205589
101,adult,classification,101,6,best_individual_oracle,0.440895188205589
102,adult,classification,102,6,uniform,0.45566140351423906
102,adult,classification,102,6,fixed,0.4567113874600816
102,adult,classification,102,6,competence,0.4586472328521296
102,adult,classification,102,6,hard_cv,0.4955119227642325
102,adult,classification,102,6,best_individual_oracle,0.4685789452318847
103,adult,classification,103,6,uniform,0.4828487397716092
103,adult,classification,103,6,fixed,0.4811612984367869
103,adult,classification,103,6,competence,0.488502795539965
103,adult,classification,103,6,hard_cv,0.5029616164091258
103,adult,classification,103,6,best_individual_oracle,0.4866469802469036
104,adult,classification,104,6,uniform,0.4277019041543453
104,adult,classification,104,6,fixed,0.4300230248778878
104,adult,classification,104,6,competence,0.42667167656941046
104,adult,classification,104,6,hard_cv,0.43642822346758775
104,adult,classification,104,6,best_individual_oracle,0.42532578746797856
105,adult,classification,105,6,uniform,0.42383882289229363
105,adult,classification,105,6,fixed,0.42744337975459723
105,adult,classification,105,6,competence,0.4216285862861776
105,adult,classification,105,6,hard_cv,0.461338824981176
105,adult,classification,105,6,best_individual_oracle,0.413779418294069
106,adult,classification,106,6,uniform,0.4321539998302738
106,adult,classification,106,6,fixed,0.43338561019992794
106,adult,classification,106,6,competence,0.42923597280635334
